t,ref,resp,err
0.000000,-0.610865,-0.566300,0.044565
0.010060,-0.610865,-0.566300,0.044565
0.020123,-0.610865,-0.566300,0.044565
0.030178,-0.610865,-0.566300,0.044565
0.040231,-0.610865,-0.566300,0.044565
0.050292,-0.610865,-0.566300,0.044565
0.060346,-0.610865,-0.566300,0.044565
0.070399,-0.610865,-0.566300,0.044565
0.080451,-0.610865,-0.566300,0.044565
0.090509,-0.610865,-0.566300,0.044565
0.100561,-0.610865,-0.566300,0.044565
0.110613,-0.610865,-0.566300,0.044565
0.120665,-0.610865,-0.566300,0.044565
0.130706,-0.610865,-0.566300,0.044565
0.140757,-0.610865,-0.566300,0.044565
0.150810,-0.610865,-0.566300,0.044565
0.160863,-0.610865,-0.566300,0.044565
0.170915,-0.610865,-0.566300,0.044565
0.180968,-0.610865,-0.566300,0.044565
0.191020,-0.610865,-0.566300,0.044565
0.201072,-0.610865,-0.566300,0.044565
0.211124,-0.610865,-0.566300,0.044565
0.221177,-0.610865,-0.566300,0.044565
0.231229,-0.610865,-0.566300,0.044565
0.241281,-0.610865,-0.566300,0.044565
0.251334,-0.610865,-0.566300,0.044565
0.261387,-0.610865,-0.566300,0.044565
0.271439,-0.610865,-0.566300,0.044565
0.281492,-0.610865,-0.566300,0.044565
0.291546,-0.610865,-0.566300,0.044565
0.301598,-0.610865,-0.566682,0.044183
0.311650,-0.610865,-0.566300,0.044565
0.321702,-0.610865,-0.566300,0.044565
0.331753,-0.610865,-0.566300,0.044565
0.341806,-0.610865,-0.566300,0.044565
0.351858,-0.610865,-0.566300,0.044565
0.361910,-0.610865,-0.566300,0.044565
0.371963,-0.610865,-0.566300,0.044565
0.382016,-0.610865,-0.566300,0.044565
0.392069,-0.610865,-0.566300,0.044565
0.402122,-0.610865,-0.566300,0.044565
0.412175,-0.610865,-0.566300,0.044565
0.422226,-0.610865,-0.566300,0.044565
0.432278,-0.610865,-0.566300,0.044565
0.442331,-0.610865,-0.566300,0.044565
0.452383,-0.610865,-0.566300,0.044565
0.462436,-0.610865,-0.566300,0.044565
0.472488,-0.610865,-0.566300,0.044565
0.482542,-0.610865,-0.566300,0.044565
0.492595,-0.610865,-0.566300,0.044565
0.502647,-0.610865,-0.566300,0.044565
0.512698,-0.610865,-0.566300,0.044565
0.522711,-0.610865,-0.566300,0.044565
0.532762,-0.610865,-0.566300,0.044565
0.542814,-0.610865,-0.566300,0.044565
0.552866,-0.610865,-0.566300,0.044565
0.562918,-0.610865,-0.566300,0.044565
0.572970,-0.610865,-0.566300,0.044565
0.583021,-0.610865,-0.566300,0.044565
0.593073,-0.610865,-0.566300,0.044565
