t,ref,resp,err
0.000000,-0.610865,-0.599870,0.010995
0.010136,-0.610865,-0.599870,0.010995
0.020199,-0.610865,-0.599870,0.010995
0.030250,-0.610865,-0.599870,0.010995
0.040312,-0.610865,-0.599870,0.010995
0.050372,-0.610865,-0.599870,0.010995
0.060435,-0.610865,-0.599870,0.010995
0.070498,-0.610865,-0.599870,0.010995
0.080559,-0.610865,-0.599870,0.010995
0.090621,-0.610865,-0.599870,0.010995
0.100682,-0.610865,-0.599870,0.010995
0.110750,-0.610865,-0.599870,0.010995
0.120806,-0.610865,-0.599870,0.010995
0.130859,-0.610865,-0.599870,0.010995
0.140911,-0.610865,-0.599870,0.010995
0.150964,-0.610865,-0.599870,0.010995
0.161016,-0.610865,-0.599870,0.010995
0.171068,-0.610865,-0.599870,0.010995
0.181119,-0.610865,-0.599870,0.010995
0.191170,-0.610865,-0.599870,0.010995
0.201222,-0.610865,-0.599870,0.010995
0.211275,-0.610865,-0.599870,0.010995
0.221320,-0.610865,-0.599870,0.010995
0.231373,-0.610865,-0.599870,0.010995
0.241447,-0.610865,-0.599870,0.010995
0.251500,-0.610865,-0.599870,0.010995
0.261555,-0.610865,-0.599870,0.010995
0.271608,-0.610865,-0.599870,0.010995
0.281670,-0.610865,-0.599870,0.010995
0.291730,-0.610865,-0.599870,0.010995
0.301790,-0.610865,-0.599870,0.010995
0.311843,-0.610865,-0.599870,0.010995
0.321904,-0.610865,-0.599870,0.010995
0.331967,-0.610865,-0.599870,0.010995
0.342031,-0.610865,-0.599870,0.010995
0.352092,-0.610865,-0.599870,0.010995
0.362155,-0.610865,-0.599870,0.010995
0.372218,-0.610865,-0.599870,0.010995
0.382279,-0.610865,-0.599870,0.010995
0.392342,-0.610865,-0.599870,0.010995
0.402405,-0.610865,-0.599870,0.010995
0.412458,-0.610865,-0.599870,0.010995
0.422521,-0.610865,-0.599870,0.010995
0.432574,-0.610865,-0.599870,0.010995
0.442638,-0.610865,-0.599870,0.010995
0.452691,-0.610865,-0.599870,0.010995
0.462751,-0.610865,-0.599870,0.010995
0.472813,-0.610865,-0.599870,0.010995
0.482873,-0.610865,-0.599870,0.010995
0.492936,-0.610865,-0.599870,0.010995
0.502998,-0.610865,-0.599870,0.010995
0.513062,-0.610865,-0.599870,0.010995
0.523125,-0.610865,-0.599870,0.010995
0.533189,-0.610865,-0.599870,0.010995
0.543251,-0.610865,-0.599870,0.010995
0.553314,-0.610865,-0.599870,0.010995
0.563330,-0.610865,-0.599870,0.010995
0.573377,-0.610865,-0.599870,0.010995
0.583438,-0.610865,-0.599870,0.010995
0.593503,-0.610865,-0.599870,0.010995
0.603565,-0.610865,-0.599870,0.010995
0.613628,-0.610865,-0.599870,0.010995
0.623692,-0.610865,-0.599870,0.010995
0.633747,-0.610865,-0.599870,0.010995
0.643801,-0.610865,-0.599870,0.010995
0.653854,-0.610865,-0.599870,0.010995
0.663907,-0.610865,-0.599870,0.010995
0.673967,-0.610865,-0.599870,0.010995
0.684030,-0.610865,-0.599870,0.010995
0.694094,-0.610865,-0.599870,0.010995
0.704158,-0.610865,-0.599870,0.010995
0.714222,-0.610865,-0.599870,0.010995
0.724284,-0.610865,-0.599870,0.010995
0.734347,-0.610865,-0.599870,0.010995
0.744411,-0.610865,-0.599870,0.010995
0.754475,-0.610865,-0.599870,0.010995
0.764528,-0.610865,-0.599870,0.010995
0.774591,-0.610865,-0.599870,0.010995
0.784654,-0.610865,-0.599870,0.010995
0.794718,-0.610865,-0.599870,0.010995
0.804780,-0.610865,-0.599870,0.010995
0.814843,-0.610865,-0.599870,0.010995
0.824907,-0.610865,-0.599870,0.010995
0.834966,-0.610865,-0.599870,0.010995
0.845030,-0.610865,-0.599870,0.010995
0.855093,-0.610865,-0.599870,0.010995
0.865155,-0.610865,-0.599870,0.010995
0.875209,-0.610865,-0.599870,0.010995
0.885263,-0.610865,-0.599870,0.010995
0.895305,-0.610865,-0.599870,0.010995
0.905367,-0.610865,-0.599870,0.010995
0.915420,-0.610865,-0.599870,0.010995
0.925473,-0.610865,-0.599870,0.010995
0.935537,-0.610865,-0.599870,0.010995
0.945597,-0.610865,-0.599870,0.010995
0.955661,-0.610865,-0.599870,0.010995
0.965725,-0.610865,-0.599870,0.010995
0.975787,-0.610865,-0.599870,0.010995
0.985850,-0.610865,-0.599870,0.010995
0.995913,-0.610865,-0.599870,0.010995
1.005966,-0.609824,-0.599870,0.009954
1.016019,-0.608069,-0.599870,0.008199
1.026071,-0.606315,-0.599870,0.006445
1.036123,-0.604561,-0.599870,0.004690
