t,ref,resp,err,eff
0.000000,-0.261799,-0.255016,0.006783,-0.178266
0.010063,-0.261799,-0.255016,0.006783,-0.178266
0.020107,-0.261799,-0.255016,0.006783,-0.178266
0.030163,-0.261799,-0.255016,0.006783,-0.178266
0.040224,-0.261799,-0.255016,0.006783,-0.178266
0.050286,-0.261799,-0.255016,0.006783,-0.178266
0.060346,-0.261799,-0.255016,0.006783,-0.178266
0.070408,-0.261799,-0.255016,0.006783,-0.178266
0.080473,-0.261799,-0.255016,0.006783,-0.178266
0.090537,-0.261799,-0.255016,0.006783,-0.178266
0.100602,-0.261799,-0.255016,0.006783,-0.178266
0.110664,-0.261799,-0.255016,0.006783,-0.178266
0.120728,-0.261799,-0.255016,0.006783,-0.178266
0.130789,-0.261799,-0.255016,0.006783,-0.178266
0.140852,-0.261799,-0.255016,0.006783,-0.178266
0.150915,-0.261799,-0.255016,0.006783,-0.178266
0.160979,-0.261799,-0.255016,0.006783,-0.178266
0.171043,-0.261799,-0.255016,0.006783,-0.178266
0.181109,-0.261799,-0.255016,0.006783,-0.178266
0.191165,-0.261799,-0.255016,0.006783,-0.178266
0.201228,-0.261799,-0.255016,0.006783,-0.178266
0.211280,-0.261799,-0.255016,0.006783,-0.178266
0.221345,-0.261799,-0.255016,0.006783,-0.178266
0.231524,-0.261799,-0.255016,0.006783,-0.178266
0.241588,-0.261799,-0.255016,0.006783,-0.178266
0.251650,-0.261799,-0.255016,0.006783,-0.178266
0.261702,-0.261799,-0.255016,0.006783,-0.178266
0.271765,-0.261799,-0.255016,0.006783,-0.173382
0.281827,-0.261799,-0.255016,0.006783,-0.173382
0.291889,-0.261799,-0.255016,0.006783,-0.173382
0.301953,-0.261799,-0.255016,0.006783,-0.173382
0.312014,-0.261799,-0.255016,0.006783,-0.173382
0.322077,-0.261799,-0.255016,0.006783,-0.173382
0.332138,-0.261799,-0.255016,0.006783,-0.173382
0.342200,-0.261799,-0.255016,0.006783,-0.173382
0.352263,-0.261799,-0.255016,0.006783,-0.173382
0.362328,-0.261799,-0.255016,0.006783,-0.173382
0.372390,-0.261799,-0.255016,0.006783,-0.173382
0.382451,-0.261799,-0.255016,0.006783,-0.173382
0.392515,-0.261799,-0.255016,0.006783,-0.173382
0.402576,-0.261799,-0.255016,0.006783,-0.173382
0.412639,-0.261799,-0.255016,0.006783,-0.173382
0.422700,-0.261799,-0.255016,0.006783,-0.173382
0.432763,-0.261799,-0.255016,0.006783,-0.173382
0.442825,-0.261799,-0.255016,0.006783,-0.173382
0.452886,-0.261799,-0.255016,0.006783,-0.173382
0.462950,-0.261799,-0.255016,0.006783,-0.173382
0.473013,-0.261799,-0.255016,0.006783,-0.173382
0.483073,-0.261799,-0.255016,0.006783,-0.173382
0.493137,-0.261799,-0.255016,0.006783,-0.173382
0.503199,-0.261799,-0.255016,0.006783,-0.173382
0.513262,-0.261799,-0.255016,0.006783,-0.173382
0.523326,-0.261799,-0.255016,0.006783,-0.173382
0.533389,-0.261799,-0.255016,0.006783,-0.168498
0.543442,-0.261799,-0.255016,0.006783,-0.168498
0.553504,-0.261799,-0.255016,0.006783,-0.168498
0.563567,-0.261799,-0.255016,0.006783,-0.168498
0.573631,-0.261799,-0.255016,0.006783,-0.168498
0.583691,-0.261799,-0.255016,0.006783,-0.168498
0.593754,-0.261799,-0.255016,0.006783,-0.168498
0.603819,-0.261799,-0.255016,0.006783,-0.168498
0.613880,-0.261799,-0.255016,0.006783,-0.168498
0.623914,-0.261799,-0.255016,0.006783,-0.168498
0.633966,-0.261799,-0.255016,0.006783,-0.168498
0.644020,-0.261799,-0.255016,0.006783,-0.168498
0.654073,-0.261799,-0.255016,0.006783,-0.168498
0.664098,-0.261799,-0.255016,0.006783,-0.168498
0.674151,-0.261799,-0.255016,0.006783,-0.173382
0.684204,-0.261799,-0.255016,0.006783,-0.173382
0.694265,-0.261799,-0.255016,0.006783,-0.173382
0.704329,-0.261799,-0.255016,0.006783,-0.173382
0.714388,-0.261799,-0.255016,0.006783,-0.173382
0.724449,-0.261799,-0.255016,0.006783,-0.173382
0.734513,-0.261799,-0.255016,0.006783,-0.173382
0.744575,-0.261799,-0.255016,0.006783,-0.173382
0.754638,-0.261799,-0.255016,0.006783,-0.173382
0.764701,-0.261799,-0.255016,0.006783,-0.173382
0.774763,-0.261799,-0.255016,0.006783,-0.173382
0.784825,-0.261799,-0.255016,0.006783,-0.173382
0.794884,-0.261799,-0.255016,0.006783,-0.173382
0.804946,-0.261799,-0.255016,0.006783,-0.173382
0.815005,-0.261799,-0.255016,0.006783,-0.173382
0.825066,-0.261799,-0.255016,0.006783,-0.173382
0.835126,-0.261799,-0.255016,0.006783,-0.173382
0.845184,-0.261799,-0.255016,0.006783,-0.173382
0.855245,-0.261799,-0.255016,0.006783,-0.173382
0.865309,-0.261799,-0.255016,0.006783,-0.173382
0.875369,-0.261799,-0.255016,0.006783,-0.173382
0.885489,-0.261799,-0.255016,0.006783,-0.173382
0.895550,-0.261799,-0.255016,0.006783,-0.173382
0.905610,-0.261799,-0.255016,0.006783,-0.173382
0.915673,-0.261799,-0.255016,0.006783,-0.173382
0.925739,-0.261799,-0.255016,0.006783,-0.173382
0.935800,-0.261799,-0.255016,0.006783,-0.173382
0.945861,-0.261799,-0.255016,0.006783,-0.173382
0.955923,-0.261799,-0.255016,0.006783,-0.173382
0.965983,-0.261799,-0.255016,0.006783,-0.173382
0.976046,-0.261799,-0.255016,0.006783,-0.173382
0.986108,-0.261799,-0.255016,0.006783,-0.173382
0.996176,-0.261799,-0.255016,0.006783,-0.173382
1.006229,-0.260169,-0.255016,0.005152,-0.173382
1.016282,-0.257537,-0.255016,0.002520,-0.173382
1.026335,-0.254905,-0.255016,-0.000111,-0.173382
1.036386,-0.252274,-0.255016,-0.002743,-0.173382
1.046449,-0.249639,-0.255016,-0.005377,-0.173382
1.056513,-0.247004,-0.255016,-0.008012,-0.173382
1.066578,-0.244369,-0.255016,-0.010647,-0.173382
1.076639,-0.241735,-0.255016,-0.013281,-0.173382
1.086703,-0.239101,-0.255016,-0.015916,-0.173382
1.096813,-0.236454,-0.255016,-0.018563,-0.173382
1.106867,-0.233822,-0.255016,-0.021195,-0.173382
1.116928,-0.231188,-0.255016,-0.023829,-0.173382
1.126990,-0.228553,-0.255016,-0.026463,-0.026862
1.137051,-0.225920,-0.255016,-0.029097,-0.026862
1.147109,-0.223286,-0.255016,-0.031730,-0.026862
1.157164,-0.220654,-0.255016,-0.034363,-0.026862
1.167228,-0.218019,-0.253109,-0.035090,0.168498
1.177290,-0.215385,-0.253109,-0.037724,0.168498
1.187352,-0.212751,-0.253109,-0.040358,0.168498
1.197419,-0.210115,-0.253109,-0.042994,0.168498
1.207482,-0.207481,-0.253109,-0.045628,0.168498
1.217546,-0.204846,-0.253109,-0.048263,0.168498
1.227607,-0.202212,-0.253109,-0.050897,0.168498
1.237670,-0.199577,-0.253109,-0.053532,0.168498
1.247732,-0.196943,-0.253109,-0.056166,0.168498
1.257793,-0.194309,-0.253109,-0.058800,0.168498
1.267854,-0.191675,-0.253109,-0.061434,0.168498
1.277917,-0.189041,-0.253109,-0.064068,0.168498
1.287977,-0.186407,-0.253109,-0.066702,0.168498
1.298043,-0.183772,-0.253109,-0.069337,0.168498
1.308109,-0.181137,-0.253109,-0.071972,0.168498
1.318162,-0.178505,-0.253109,-0.074604,0.168498
1.328226,-0.175870,-0.253109,-0.077239,0.168498
1.338288,-0.173236,-0.253109,-0.079873,0.168498
1.348348,-0.170602,-0.253109,-0.082507,0.168498
1.358410,-0.167968,-0.253109,-0.085141,0.168498
1.368470,-0.165334,-0.253109,-0.087775,0.168498
1.378537,-0.162699,-0.253109,-0.090410,0.168498
1.388600,-0.160064,-0.253109,-0.093045,0.168498
1.398668,-0.157428,-0.253109,-0.095681,0.168498
1.408730,-0.154794,-0.253109,-0.098315,0.168498
1.418790,-0.152161,-0.253109,-0.100948,0.168498
1.428853,-0.149526,-0.253109,-0.103583,0.168498
1.438912,-0.146892,-0.253109,-0.106217,0.168498
1.448973,-0.144259,-0.234417,-0.090158,0.148962
1.459033,-0.141625,-0.234417,-0.092792,0.148962
1.469095,-0.138991,-0.234417,-0.095426,0.148962
1.479155,-0.136357,-0.234417,-0.098060,0.148962
1.489218,-0.133722,-0.234417,-0.100694,0.148962
1.499282,-0.131088,-0.234417,-0.103329,0.148962
1.509344,-0.128453,-0.214199,-0.085745,0.236874
1.519404,-0.125820,-0.214199,-0.088379,0.236874
1.529464,-0.123186,-0.214199,-0.091012,0.236874
1.539594,-0.120534,-0.214199,-0.093664,0.236874
1.549655,-0.117900,-0.214199,-0.096299,0.236874
1.559719,-0.115265,-0.214199,-0.098933,0.236874
1.569779,-0.112632,-0.214199,-0.101567,0.236874
1.579838,-0.109998,-0.214199,-0.104200,0.236874
1.589899,-0.107364,-0.214199,-0.106834,0.236874
1.599959,-0.104730,-0.214199,-0.109468,0.236874
1.610022,-0.102096,-0.214199,-0.112102,0.236874
1.620085,-0.099462,-0.214199,-0.114737,0.236874
1.630145,-0.096828,-0.214199,-0.117371,0.236874
1.640199,-0.094196,-0.214199,-0.120003,0.236874
1.650258,-0.091562,-0.214199,-0.122636,0.236874
1.660319,-0.088928,-0.214199,-0.125270,0.236874
1.670380,-0.086294,-0.214199,-0.127904,0.236874
1.680441,-0.083660,-0.214199,-0.130538,0.236874
1.690500,-0.081027,-0.214199,-0.133172,0.236874
1.700567,-0.078391,-0.214199,-0.135807,0.236874
1.710627,-0.075758,-0.214199,-0.138441,0.236874
1.720689,-0.073124,-0.214199,-0.141075,0.236874
1.730751,-0.070489,-0.214199,-0.143709,0.236874
1.740810,-0.067856,-0.214199,-0.146343,0.236874
1.750868,-0.065223,-0.214199,-0.148976,0.236874
1.760929,-0.062589,-0.214199,-0.151610,0.236874
1.771036,-0.059943,-0.214199,-0.154256,0.236874
1.781095,-0.057309,-0.214199,-0.156889,0.236874
1.791155,-0.054675,-0.214199,-0.159523,0.236874
1.801216,-0.052042,-0.214199,-0.162157,0.236874
1.811275,-0.049408,-0.214199,-0.164791,0.236874
1.821336,-0.046774,-0.155451,-0.108677,0.163614
1.831395,-0.044141,-0.155451,-0.111311,0.163614
1.841458,-0.041506,-0.155451,-0.113945,0.163614
1.851521,-0.038872,-0.144388,-0.105517,0.148962
1.861582,-0.036238,-0.144388,-0.108151,0.148962
1.871643,-0.033604,-0.144388,-0.110785,0.148962
1.881706,-0.030969,-0.144388,-0.113419,0.148962
1.891768,-0.028335,-0.144388,-0.116054,0.148962
1.901832,-0.025700,-0.144388,-0.118688,0.148962
1.911892,-0.023067,-0.118830,-0.095763,0.158730
1.921954,-0.020433,-0.118830,-0.098397,0.158730
1.932018,-0.017798,-0.118830,-0.101032,0.158730
1.942078,-0.015164,-0.118830,-0.103666,0.158730
1.952140,-0.012530,-0.118830,-0.106300,0.158730
1.962201,-0.009896,-0.118830,-0.108934,0.158730
1.972264,-0.007261,-0.118830,-0.111568,0.158730
1.982323,-0.004628,-0.118830,-0.114202,0.158730
1.992385,-0.001994,-0.118830,-0.116836,0.158730
2.002445,0.000640,-0.118830,-0.119470,0.158730
2.012508,0.003274,-0.118830,-0.122104,0.158730
2.022567,0.005908,-0.118830,-0.124738,0.158730
2.032628,0.008542,-0.118830,-0.127372,0.158730
2.042687,0.011176,-0.118830,-0.130005,0.158730
2.052749,0.013810,-0.118830,-0.132639,0.158730
2.062808,0.016443,-0.118830,-0.135273,0.158730
2.072871,0.019078,-0.118830,-0.137907,0.158730
2.082931,0.021711,-0.118830,-0.140541,0.158730
2.092994,0.024346,-0.118830,-0.143176,0.158730
2.103058,0.026981,-0.118830,-0.145810,0.158730
2.113120,0.029615,-0.118830,-0.148444,0.158730
2.123183,0.032249,-0.118830,-0.151079,0.158730
2.133247,0.034884,-0.118830,-0.153714,0.158730
2.143311,0.037519,-0.118830,-0.156348,0.158730
2.153374,0.040153,-0.118830,-0.158983,0.158730
2.163437,0.042788,-0.118830,-0.161617,0.158730
2.173498,0.045422,-0.118830,-0.164251,0.158730
2.183560,0.048056,-0.118830,-0.166886,0.158730
2.193620,0.050690,-0.118830,-0.169519,0.158730
2.203682,0.053324,-0.118830,-0.172154,0.158730
2.213744,0.055958,-0.118830,-0.174788,0.158730
2.223808,0.058593,-0.118830,-0.177422,0.158730
2.233868,0.061227,-0.118830,-0.180056,0.158730
2.243931,0.063861,-0.118830,-0.182691,0.158730
2.253995,0.066496,-0.118830,-0.185325,0.158730
2.264057,0.069130,-0.118830,-0.187960,0.158730
2.274105,0.071761,-0.118830,-0.190590,0.158730
2.284161,0.074393,-0.047112,-0.121505,0.065934
2.294223,0.077027,-0.047112,-0.124140,0.065934
2.304288,0.079662,-0.047112,-0.126775,0.065934
2.314351,0.082297,-0.047112,-0.129409,0.065934
2.324413,0.084931,-0.047112,-0.132043,0.065934
2.334476,0.087565,-0.047112,-0.134678,0.065934
2.344537,0.090199,-0.047112,-0.137312,0.065934
2.354599,0.092834,-0.047112,-0.139946,0.065934
2.364622,0.095458,-0.047112,-0.142570,0.065934
2.374686,0.098093,-0.047112,-0.145205,0.065934
2.384747,0.100727,-0.047112,-0.147839,0.065934
2.394811,0.103361,-0.047112,-0.150473,0.065934
2.404879,0.105997,-0.047112,-0.153109,0.065934
2.414942,0.108631,-0.047112,-0.155744,0.065934
2.425004,0.111266,-0.047112,-0.158378,0.065934
2.435066,0.113900,-0.047112,-0.161012,0.065934
2.445126,0.116534,-0.047112,-0.163646,0.065934
2.455188,0.119168,-0.047112,-0.166280,0.065934
2.465249,0.121802,-0.047112,-0.168914,0.065934
2.475311,0.124436,-0.047112,-0.171548,0.065934
2.485374,0.127071,-0.047112,-0.174183,0.065934
2.495438,0.129705,-0.047112,-0.176818,0.065934
2.505500,0.132340,-0.047112,-0.179452,0.065934
2.515562,0.134974,-0.047112,-0.182086,0.065934
2.525625,0.137608,-0.047112,-0.184721,0.065934
2.535686,0.140242,-0.047112,-0.187354,0.065934
2.545749,0.142877,-0.047112,-0.189989,0.065934
2.555809,0.145510,-0.047112,-0.192623,0.065934
2.565872,0.148145,-0.047112,-0.195257,0.065934
2.575934,0.150779,-0.047112,-0.197892,0.065934
2.585996,0.153413,-0.047112,-0.200526,0.065934
2.596059,0.156048,0.039101,-0.116947,0.075702
2.606115,0.158681,0.039101,-0.119579,0.075702
2.616176,0.161314,0.039101,-0.122213,0.075702
2.626238,0.163949,0.039101,-0.124848,0.075702
2.636300,0.166583,0.039101,-0.127482,0.075702
2.646363,0.169217,0.039101,-0.130116,0.075702
2.656424,0.171851,0.039101,-0.132750,0.075702
2.666479,0.174484,0.039101,-0.135382,0.075702
2.676541,0.177118,0.039101,-0.138017,0.075702
2.686603,0.179752,0.039101,-0.140651,0.075702
2.696672,0.182388,0.039101,-0.143287,0.075702
2.706735,0.185023,0.039101,-0.145921,0.075702
2.716798,0.187657,0.039101,-0.148556,0.075702
2.726862,0.190292,0.089075,-0.101217,0.163614
2.736926,0.192927,0.089075,-0.103852,0.163614
2.746983,0.195560,0.094034,-0.101526,0.168498
2.757044,0.198194,0.094034,-0.104160,0.168498
2.767108,0.200828,0.094034,-0.106795,0.168498
2.777164,0.203461,0.094034,-0.109427,0.168498
2.787227,0.206096,0.094034,-0.112062,0.168498
2.797290,0.208730,0.094034,-0.114696,0.168498
2.807352,0.211364,0.094034,-0.117331,0.168498
2.817415,0.213999,0.094034,-0.119965,0.168498
2.827475,0.216633,0.094034,-0.122599,0.168498
2.837536,0.219266,0.094034,-0.125233,0.168498
2.847598,0.221901,0.094034,-0.127867,0.168498
2.857661,0.224535,0.094034,-0.130501,0.168498
2.867724,0.227170,0.094034,-0.133136,0.168498
2.877786,0.229804,0.094034,-0.135770,0.168498
2.887849,0.232438,0.094034,-0.138405,0.168498
2.897913,0.235073,0.094034,-0.141039,0.168498
2.907975,0.237707,0.094034,-0.143673,0.168498
2.918037,0.240342,0.094034,-0.146308,0.168498
2.928102,0.242977,0.094034,-0.148943,0.168498
2.938108,0.245596,0.094034,-0.151562,0.168498
2.948164,0.248229,0.094034,-0.154195,0.168498
2.958227,0.250863,0.094034,-0.156830,0.168498
2.968283,0.253496,0.094034,-0.159462,0.168498
2.978348,0.256131,0.094034,-0.162097,0.168498
2.988410,0.258765,0.094034,-0.164731,0.168498
2.998476,0.261400,0.094034,-0.167367,0.168498
3.008540,0.259564,0.094034,-0.165530,0.168498
3.018601,0.256930,0.094034,-0.162896,0.168498
3.028662,0.254296,0.094034,-0.160262,0.168498
3.038723,0.251662,0.094034,-0.157628,0.168498
3.048785,0.249027,0.094034,-0.154994,0.168498
3.058848,0.246393,0.094034,-0.152359,0.168498
3.068912,0.243758,0.094034,-0.149725,0.168498
3.078973,0.241124,0.094034,-0.147091,0.168498
3.089029,0.238492,0.094034,-0.144458,0.168498
3.099082,0.235860,0.166514,-0.069346,0.173382
3.109147,0.233225,0.166514,-0.066711,0.173382
3.119292,0.230569,0.166514,-0.064055,0.173382
3.129354,0.227934,0.166514,-0.061420,0.173382
3.139415,0.225301,0.166514,-0.058786,0.173382
3.149470,0.222668,0.166514,-0.056154,0.173382
3.159524,0.220036,0.166514,-0.053522,0.173382
3.169578,0.217404,0.166514,-0.050890,0.173382
3.179642,0.214769,0.166514,-0.048255,0.173382
3.189705,0.212135,0.166514,-0.045621,0.173382
3.199772,0.209499,0.166514,-0.042985,0.173382
3.209835,0.206865,0.166514,-0.040351,0.173382
3.219897,0.204230,0.166514,-0.037716,0.173382
3.229958,0.201597,0.166514,-0.035082,0.173382
3.240022,0.198962,0.166514,-0.032448,0.173382
3.250084,0.196328,0.166514,-0.029814,0.173382
3.260148,0.193693,0.166514,-0.027179,0.173382
3.270211,0.191058,0.166514,-0.024544,0.173382
3.280276,0.188423,0.166514,-0.021909,0.173382
3.290338,0.185789,0.166514,-0.019275,0.173382
3.300402,0.183154,0.166514,-0.016640,0.173382
3.310463,0.180520,0.166514,-0.014006,0.173382
3.320526,0.177886,0.166514,-0.011372,0.173382
3.330587,0.175252,0.166514,-0.008738,0.173382
3.340652,0.172617,0.166514,-0.006103,0.173382
3.350714,0.169983,0.166514,-0.003469,0.173382
3.360777,0.167348,0.166514,-0.000834,0.173382
3.370838,0.164714,0.166514,0.001800,0.173382
3.380901,0.162080,0.166514,0.004434,0.173382
3.390964,0.159445,0.166514,0.007069,0.173382
3.401028,0.156810,0.166514,0.009704,0.173382
3.411093,0.154175,0.166514,0.012339,0.173382
3.421111,0.151553,0.166514,0.014961,0.173382
3.431175,0.148918,0.217250,0.068332,0.109890
3.441239,0.146283,0.217250,0.070967,0.109890
3.451300,0.143649,0.217250,0.073601,0.109890
3.461364,0.141015,0.217250,0.076236,0.109890
3.471428,0.138380,0.217250,0.078870,0.109890
3.481480,0.135748,0.217250,0.081502,0.109890
3.491543,0.133114,0.217250,0.084137,0.109890
3.501605,0.130480,0.217250,0.086771,0.109890
3.511660,0.127847,0.217250,0.089403,0.109890
3.521712,0.125215,0.217250,0.092035,0.109890
3.531766,0.122583,0.217250,0.094667,0.109890
3.541818,0.119952,0.217250,0.097299,0.109890
3.551872,0.117320,0.217250,0.099931,0.109890
3.561925,0.114688,0.217250,0.102563,0.109890
3.571988,0.112053,0.217250,0.105197,0.109890
3.582085,0.109410,0.217250,0.107840,0.109890
3.592144,0.106777,0.217250,0.110474,0.109890
3.602205,0.104143,0.217250,0.113108,0.109890
3.612267,0.101508,0.217250,0.115742,0.109890
3.622329,0.098874,0.217250,0.118376,0.109890
3.632392,0.096239,0.217250,0.121011,0.109890
3.642458,0.093604,0.217250,0.123646,0.109890
3.652524,0.090969,0.217250,0.126281,0.109890
3.662587,0.088335,0.217250,0.128916,0.109890
3.672639,0.085703,0.217250,0.131547,0.109890
3.682702,0.083068,0.217250,0.134182,0.109890
3.692763,0.080434,0.217250,0.136816,0.109890
3.702827,0.077800,0.217250,0.139451,0.109890
3.712890,0.075165,0.217250,0.142085,0.109890
3.722951,0.072531,0.217250,0.144719,0.109890
3.733006,0.069899,0.217250,0.147351,0.109890
3.743070,0.067264,0.217250,0.149986,0.109890
3.753105,0.064637,0.217250,0.152613,0.109890
3.763160,0.062005,0.217250,0.155246,0.109890
3.773221,0.059371,0.169184,0.109814,-0.114774
3.783284,0.056736,0.169184,0.112448,-0.114774
