t,ref,resp,err,eff
0.000000,-0.261799,-0.255016,0.006783,-0.183150
0.010051,-0.261799,-0.255016,0.006783,-0.158730
0.020102,-0.261799,-0.255016,0.006783,-0.134310
0.030152,-0.261799,-0.255016,0.006783,-0.129426
0.040204,-0.261799,-0.255016,0.006783,-0.144078
0.050257,-0.261799,-0.255016,0.006783,-0.153846
0.060307,-0.261799,-0.255016,0.006783,-0.173382
0.070357,-0.261799,-0.255016,0.006783,-0.144078
0.080407,-0.261799,-0.255016,0.006783,-0.163614
0.090456,-0.261799,-0.255016,0.006783,-0.173382
0.100506,-0.261799,-0.255016,0.006783,-0.178266
0.110557,-0.261799,-0.255016,0.006783,-0.134310
0.120607,-0.261799,-0.255016,0.006783,-0.129426
0.130664,-0.261799,-0.255016,0.006783,-0.144078
0.140714,-0.261799,-0.255016,0.006783,-0.173382
0.150768,-0.261799,-0.255016,0.006783,-0.144078
0.160818,-0.261799,-0.255016,0.006783,-0.134310
0.170870,-0.261799,-0.255016,0.006783,-0.153846
0.180920,-0.261799,-0.255016,0.006783,-0.153846
0.190971,-0.261799,-0.255016,0.006783,-0.148962
0.201023,-0.261799,-0.255016,0.006783,-0.153846
0.211055,-0.261799,-0.255016,0.006783,-0.153846
0.221107,-0.261799,-0.255016,0.006783,-0.153846
0.231159,-0.261799,-0.255016,0.006783,-0.124542
0.241212,-0.261799,-0.255016,0.006783,-0.158730
0.251264,-0.261799,-0.255016,0.006783,-0.163614
0.261313,-0.261799,-0.255016,0.006783,-0.144078
0.271363,-0.261799,-0.255016,0.006783,-0.148962
0.281412,-0.261799,-0.255016,0.006783,-0.158730
0.291461,-0.261799,-0.255016,0.006783,-0.158730
0.301510,-0.261799,-0.255016,0.006783,-0.163614
0.311561,-0.261799,-0.255016,0.006783,-0.158730
0.321610,-0.261799,-0.255016,0.006783,-0.144078
0.331662,-0.261799,-0.255016,0.006783,-0.144078
0.341713,-0.261799,-0.255016,0.006783,-0.148962
0.351765,-0.261799,-0.255016,0.006783,-0.178266
0.361816,-0.261799,-0.255016,0.006783,-0.163614
0.371868,-0.261799,-0.255016,0.006783,-0.153846
0.381919,-0.261799,-0.255016,0.006783,-0.178266
0.391972,-0.261799,-0.255016,0.006783,-0.148962
