t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784616285.254756,0.000000,0x02,8,20800D80482A6A76
1784616285.254927,0.000171,0x03,8,028FFF801E8108DF
1784616285.255224,0.000468,0x03,8,2080198008C76C77
1784616285.255351,0.000595,0x04,8,80127FE0F5666775
1784616285.255625,0.000869,0x04,8,14800F7FF7751D1C
1784616285.255834,0.001078,0x05,8,7FB58000511997FF
1784616285.256084,0.001328,0x05,8,157FB2803803151E
1784616285.256275,0.001519,0x06,8,7FC68000CCCCC7FF
1784616285.256624,0.001868,0x06,8,167FC37FE8031420
1784616285.258025,0.003269,0x01,8,047BFF7FE67FF7FF
1784616285.258326,0.003570,0x01,8,207FE68007F96873
1784616285.258476,0.003720,0x02,8,03D7CB801881082F
1784616285.258810,0.004054,0x02,8,20800E80283B6A76
1784616285.258926,0.004170,0x03,8,028FFF80208108DF
1784616285.259227,0.004471,0x03,8,2080198028CB6C77
1784616285.259404,0.004648,0x04,8,80127FE0F5666775
1784616285.259652,0.004896,0x04,8,14800F7FF7761D1C
1784616285.259855,0.005099,0x05,8,7FB58000511997FF
1784616285.260127,0.005371,0x05,8,157FB27FF800151E
1784616285.260334,0.005578,0x06,8,7FC78000CCCCC7FF
1784616285.260625,0.005869,0x06,8,167FC37FE8001420
1784616285.262130,0.007374,0x01,8,047BFF7FE67FF7FF
1784616285.262476,0.007720,0x01,8,207FE67FF7FB6873
1784616285.262624,0.007868,0x02,8,03D7CB801A81182F
1784616285.262967,0.008211,0x02,8,20800E8058306A76
1784616285.263101,0.008345,0x03,8,028FFF80228118DF
1784616285.263422,0.008666,0x03,8,2080198028C06C77
1784616285.263554,0.008798,0x04,8,80127FE0F5666775
1784616285.263802,0.009046,0x04,8,14800F7FF7751D1C
1784616285.264028,0.009272,0x05,8,7FB58000511997FF
1784616285.264285,0.009529,0x05,8,157FB27FD800151E
1784616285.264478,0.009722,0x06,8,7FC78000CCCCC7FF
1784616285.264746,0.009990,0x06,8,167FC48008051420
1784616285.266181,0.011425,0x01,8,047BFF7FE68007FF
1784616285.266524,0.011768,0x01,8,207FE68007F86873
1784616285.266650,0.011894,0x02,8,03D7CB801C81182F
1784616285.266977,0.012221,0x02,8,20800F8068316A76
1784616285.267124,0.012368,0x03,8,028FFF80238118DF
1784616285.267475,0.012719,0x03,8,20801A8048C56C77
1784616285.267624,0.012868,0x04,8,80127FE0F5666775
1784616285.267878,0.013122,0x04,8,14800F7FF7771D1C
1784616285.268101,0.013345,0x05,8,7FB58000511997FF
1784616285.268375,0.013619,0x05,8,157FB27FD801151E
1784616285.268553,0.013797,0x06,8,7FC78000CCCCC7FF
1784616285.268825,0.014069,0x06,8,167FC48058021420
1784616285.270181,0.015425,0x01,8,047BFF7FE78007FF
1784616285.270526,0.015770,0x01,8,207FE67FF8026873
1784616285.270653,0.015897,0x02,8,03D7CB801D81282F
1784616285.270976,0.016220,0x02,8,20800F80682C6A76
1784616285.271124,0.016368,0x03,8,028FFF80258128DF
1784616285.271426,0.016670,0x03,8,20801A8048B16C77
1784616285.271624,0.016868,0x04,8,80127FE0F5666775
1784616285.271825,0.017069,0x04,8,14800F7FF7721D1C
1784616285.272051,0.017295,0x05,8,7FB68000511997FF
1784616285.272334,0.017578,0x05,8,157FB2800802151E
1784616285.272475,0.017719,0x06,8,7FC78000CCCCC7FF
1784616285.272775,0.018019,0x06,8,167FC37FB7FE1420
1784616285.274209,0.019453,0x01,8,047BFF7FE78007FF
1784616285.274525,0.019769,0x01,8,207FE67FF7FE6873
1784616285.274711,0.019955,0x02,8,03D7CB801F81282F
1784616285.275003,0.020247,0x02,8,2080108098336A76
1784616285.275123,0.020367,0x03,8,028FFF80278128DF
1784616285.275425,0.020669,0x03,8,20801A8078BB6C77
1784616285.275624,0.020868,0x04,8,80127FE0F5666775
1784616285.275835,0.021079,0x04,8,14800F7FF7731D1C
1784616285.276052,0.021296,0x05,8,7FB68000511997FF
1784616285.276333,0.021577,0x05,8,157FB27FE802151E
1784616285.276499,0.021743,0x06,8,7FC78000CCCCC7FF
1784616285.276777,0.022021,0x06,8,167FC37FB8071420
1784616285.278275,0.023519,0x01,8,047BFF7FE78007FF
1784616285.278631,0.023875,0x01,8,207FE67FE7FF6873
1784616285.278744,0.023988,0x02,8,03D7CB802181382F
1784616285.279075,0.024319,0x02,8,20801180982F6A76
1784616285.279199,0.024443,0x03,8,028FFF80288138DF
1784616285.279525,0.024769,0x03,8,20801B8078C96C77
1784616285.279702,0.024946,0x04,8,80127FE0F5666775
1784616285.279959,0.025203,0x04,8,14800F7FF7711D1C
1784616285.280123,0.025367,0x05,8,7FB68000511997FF
1784616285.280426,0.025670,0x05,8,157FB2803800151E
1784616285.280624,0.025868,0x06,8,7FC78000CCCCC7FF
1784616285.280874,0.026118,0x06,8,167FC37FD8041420
1784616285.282304,0.027548,0x01,8,047BFF7FE78007FF
1784616285.282624,0.027868,0x01,8,207FE68007F86873
1784616285.282802,0.028046,0x02,8,03D7CB802381382F
1784616285.283103,0.028347,0x02,8,20801280E83C6A76
1784616285.283225,0.028469,0x03,8,028FFF802A8138DF
1784616285.283525,0.028769,0x03,8,20801C8078C76C77
1784616285.283702,0.028946,0x04,8,80127FE0F5666775
1784616285.283953,0.029197,0x04,8,14800F7FF7721D1C
1784616285.284149,0.029393,0x05,8,7FB68000511997FF
1784616285.284429,0.029673,0x05,8,157FB27FD7FF151E
1784616285.284623,0.029867,0x06,8,7FC78000CCCCC7FF
1784616285.284874,0.030118,0x06,8,167FC37FE8031420
1784616285.286351,0.031595,0x01,8,047BFF7FE78007FF
1784616285.286677,0.031921,0x01,8,207FE67FF8026873
1784616285.286801,0.032045,0x02,8,03D7CB802481482F
1784616285.287124,0.032368,0x02,8,20801481182B6A76
1784616285.287275,0.032519,0x03,8,028FFF802C8148DF
1784616285.287600,0.032844,0x03,8,20801D8098CB6C77
1784616285.287722,0.032966,0x04,8,80127FE0F5666774
1784616285.287976,0.033220,0x04,8,1480108007751D1C
1784616285.288208,0.033452,0x05,8,7FB68000511997FF
1784616285.288475,0.033719,0x05,8,157FB27FE803151E
1784616285.288650,0.033894,0x06,8,7FC78000CCCCC7FF
1784616285.288926,0.034170,0x06,8,167FC47FC8071420
1784616285.290426,0.035670,0x01,8,047BFF7FE78007FF
1784616285.290722,0.035966,0x01,8,207FE68008006873
1784616285.290850,0.036094,0x02,8,03D7CB802681482F
1784616285.291177,0.036421,0x02,8,20801580C8416A76
1784616285.291302,0.036546,0x03,8,028FFF802E8148DF
1784616285.291624,0.036868,0x03,8,20801D8058B46C77
1784616285.291752,0.036996,0x04,8,80127FE0F5666774
1784616285.291998,0.037242,0x04,8,1480107FF7711D1C
1784616285.292225,0.037469,0x05,8,7FB68000511997FF
1784616285.292475,0.037719,0x05,8,157FB2800804151E
1784616285.292711,0.037955,0x06,8,7FC78000CCCCC7FF
1784616285.292975,0.038219,0x06,8,167FC37FB8071420
1784616285.294451,0.039695,0x01,8,047BFF7FE78007FF
1784616285.294775,0.040019,0x01,8,207FE67FF8056873
1784616285.294929,0.040173,0x02,8,03D7CB802881582F
1784616285.295245,0.040489,0x02,8,20801780E8556A76
1784616285.295374,0.040618,0x03,8,028FFF80308158DF
1784616285.295676,0.040920,0x03,8,20801E8068CB6C77
1784616285.295824,0.041068,0x04,8,80117FE0F5666774
1784616285.296100,0.041344,0x04,8,1480107FF7741D1C
1784616285.296301,0.041545,0x05,8,7FB78000511997FF
