t,ex,ey,ez,e_pos,e_ang
0.482727,0.001385,-0.000045,-0.012768,0.012843,0.061364
0.492787,0.001320,-0.000021,-0.012752,0.012820,0.060998
0.502842,0.001321,-0.000021,-0.012786,0.012855,0.060998
0.512895,0.001321,-0.000021,-0.012823,0.012891,0.060998
0.522958,0.001322,-0.000021,-0.012860,0.012928,0.060998
0.533152,0.001257,0.000002,-0.012849,0.012911,0.060633
0.543215,0.001258,0.000002,-0.012890,0.012951,0.060633
0.553336,0.001194,0.000025,-0.012882,0.012937,0.060268
0.563391,0.001194,0.000025,-0.012925,0.012981,0.060268
0.573455,0.001192,0.000017,-0.012970,0.013025,0.060321
0.583507,0.001196,0.000025,-0.013018,0.013073,0.060268
0.593565,0.001197,0.000025,-0.013066,0.013120,0.060268
0.603620,0.001198,0.000025,-0.013115,0.013170,0.060268
0.613679,0.001200,0.000025,-0.013167,0.013222,0.060268
0.623744,0.001201,0.000025,-0.013221,0.013275,0.060268
0.633809,0.001202,0.000025,-0.013275,0.013329,0.060268
0.643873,0.001204,0.000025,-0.013332,0.013386,0.060268
0.653938,0.001192,0.000021,-0.013258,0.013311,0.059957
0.664001,0.001197,0.000029,-0.013318,0.013371,0.059903
0.674064,0.001199,0.000029,-0.013379,0.013433,0.059903
0.684128,0.001201,0.000029,-0.013443,0.013496,0.059903
0.694193,0.001189,0.000025,-0.013376,0.013428,0.059593
0.704262,0.001184,0.000037,-0.013311,0.013364,0.059174
0.714326,0.001175,0.000041,-0.013247,0.013299,0.058810
0.724390,0.001156,0.000049,-0.013053,0.013105,0.058082
0.734455,0.001148,0.000053,-0.012994,0.013045,0.057719
0.744518,0.001129,0.000061,-0.012804,0.012854,0.056993
0.754579,0.001121,0.000065,-0.012748,0.012797,0.056630
0.764633,0.001113,0.000069,-0.012694,0.012743,0.056267
0.774687,0.001106,0.000073,-0.012642,0.012691,0.055905
0.784749,0.001087,0.000081,-0.012460,0.012507,0.055181
0.794813,0.001080,0.000086,-0.012413,0.012460,0.054820
0.804878,0.001008,0.000113,-0.012317,0.012358,0.054097
0.814941,0.001013,0.000113,-0.012406,0.012448,0.054097
0.825000,0.001010,0.000109,-0.012458,0.012499,0.053796
0.835061,0.001004,0.000113,-0.012421,0.012462,0.053436
0.845122,0.001014,0.000122,-0.012518,0.012559,0.053376
0.855185,0.001009,0.000126,-0.012485,0.012526,0.053016
0.865245,0.001016,0.000126,-0.012586,0.012628,0.053016
0.875307,0.001024,0.000126,-0.012690,0.012732,0.053016
0.885371,0.001021,0.000130,-0.012664,0.012706,0.052656
0.895430,0.001030,0.000130,-0.012772,0.012814,0.052656
0.905492,0.001039,0.000130,-0.012883,0.012925,0.052656
0.915556,0.001037,0.000135,-0.012862,0.012905,0.052297
0.925618,0.001035,0.000139,-0.012845,0.012888,0.051938
0.935681,0.001034,0.000143,-0.012830,0.012873,0.051579
0.945740,0.001033,0.000147,-0.012818,0.012860,0.051220
0.955804,0.001033,0.000152,-0.012807,0.012849,0.050862
0.965867,0.001034,0.000156,-0.012799,0.012841,0.050504
0.975932,0.001035,0.000161,-0.012793,0.012835,0.050147
0.985994,0.001036,0.000165,-0.012789,0.012832,0.049790
0.996056,0.001014,0.000178,-0.012523,0.012565,0.048720
1.006119,0.001014,0.000174,-0.012524,0.012566,0.048430
1.016185,0.001020,0.000187,-0.012527,0.012570,0.048009
1.026250,0.001037,0.000187,-0.012666,0.012710,0.048009
1.036311,0.001017,0.000201,-0.012409,0.012452,0.046946
1.046374,0.001010,0.000210,-0.012288,0.012331,0.046239
1.056438,0.001004,0.000219,-0.012168,0.012212,0.045534
1.066499,0.001011,0.000224,-0.012184,0.012228,0.045183
1.076562,0.000987,0.000179,-0.012070,0.012111,0.044579
1.086625,0.000996,0.000184,-0.012090,0.012133,0.044230
1.096687,0.000993,0.000193,-0.011981,0.012023,0.043532
1.106749,0.000990,0.000202,-0.011874,0.011917,0.042837
1.116810,0.001002,0.000207,-0.011902,0.011946,0.042491
1.126873,0.001015,0.000212,-0.011932,0.011977,0.042145
1.136936,0.001015,0.000222,-0.011833,0.011878,0.041454
1.146989,0.001030,0.000226,-0.011868,0.011915,0.041110
1.157042,0.001033,0.000236,-0.011773,0.011821,0.040424
1.167102,0.001050,0.000241,-0.011814,0.011863,0.040082
1.177163,0.001068,0.000246,-0.011856,0.011907,0.039741
1.187224,0.001088,0.000251,-0.011902,0.011954,0.039400
1.197284,0.001109,0.000256,-0.011949,0.012003,0.039060
1.207347,0.001131,0.000261,-0.012000,0.012056,0.038721
1.217409,0.001154,0.000266,-0.012052,0.012110,0.038383
1.227469,0.001165,0.000276,-0.011975,0.012035,0.037708
1.237531,0.001191,0.000281,-0.012032,0.012094,0.037372
1.247592,0.001199,0.000232,-0.012093,0.012154,0.037160
1.257652,0.001236,0.000234,-0.012191,0.012255,0.037160
1.267712,0.001253,0.000244,-0.012123,0.012190,0.036496
1.277775,0.001271,0.000254,-0.012058,0.012128,0.035835
1.287836,0.001290,0.000265,-0.011996,0.012068,0.035178
1.297899,0.001326,0.000270,-0.012069,0.012144,0.034851
1.307954,0.001348,0.000280,-0.012011,0.012090,0.034201
1.318017,0.001387,0.000285,-0.012088,0.012171,0.033878
1.328077,0.001413,0.000296,-0.012036,0.012122,0.033235
1.338142,0.001387,0.000326,-0.012068,0.012151,0.032597
1.348209,0.001401,0.000342,-0.011888,0.011976,0.031651
1.358270,0.001447,0.000347,-0.011974,0.012067,0.031338
1.368332,0.001480,0.000358,-0.011931,0.012028,0.030718
1.378397,0.001500,0.000374,-0.011758,0.011860,0.029800
1.388450,0.001545,0.000382,-0.011756,0.011864,0.029498
1.398512,0.001616,0.000382,-0.011925,0.012040,0.029800
1.408565,0.001666,0.000389,-0.011866,0.011989,0.029800
1.418626,0.001708,0.000400,-0.011835,0.011964,0.029197
1.428694,0.001762,0.000408,-0.011842,0.011979,0.028898
1.438748,0.001826,0.000414,-0.011887,0.012033,0.028898
1.448811,0.001876,0.000425,-0.011802,0.011958,0.028602
1.458847,0.001920,0.000439,-0.011683,0.011848,0.028014
1.468903,0.001990,0.000444,-0.011735,0.011911,0.028014
1.478963,0.002044,0.000396,-0.011789,0.011971,0.028183
1.489026,0.002103,0.000407,-0.011713,0.011907,0.027894
1.499088,0.002177,0.000424,-0.011675,0.011884,0.027772
1.509141,0.002265,0.000427,-0.011771,0.011994,0.028062
1.519202,0.002269,0.000461,-0.011687,0.011915,0.027772
1.529262,0.002371,0.000461,-0.011884,0.012127,0.028062
1.539326,0.002451,0.000469,-0.011854,0.012114,0.028062
1.549387,0.002542,0.000475,-0.011921,0.012198,0.028062
1.559452,0.002619,0.000487,-0.011859,0.012154,0.027772
1.569514,0.002696,0.000440,-0.011930,0.012239,0.027722
1.579575,0.002770,0.000455,-0.011776,0.012106,0.027434
1.589628,0.002880,0.000458,-0.011947,0.012297,0.027434
1.599677,0.002968,0.000471,-0.011891,0.012265,0.027148
1.609741,0.003076,0.000477,-0.011970,0.012368,0.027148
1.619806,0.003190,0.000492,-0.011990,0.012417,0.027310
1.629866,0.003304,0.000498,-0.012072,0.012526,0.027310
1.639919,0.003447,0.000496,-0.012263,0.012748,0.027972
1.649983,0.003558,0.000506,-0.012252,0.012768,0.027972
1.660045,0.003693,0.000518,-0.012314,0.012866,0.028456
1.670107,0.003771,0.000533,-0.012521,0.013087,0.028871
1.680167,0.003893,0.000492,-0.012586,0.013184,0.029324
1.690217,0.004035,0.000496,-0.012712,0.013346,0.029633
1.700277,0.004153,0.000510,-0.012612,0.013288,0.029633
1.710340,0.004310,0.000511,-0.012777,0.013494,0.030255
1.720403,0.004471,0.000512,-0.012943,0.013702,0.030698
1.730463,0.004614,0.000460,-0.013050,0.013849,0.031802
1.740513,0.004763,0.000468,-0.013086,0.013933,0.031947
1.750573,0.004826,0.000458,-0.013014,0.013888,0.032308
1.760636,0.004982,0.000406,-0.013185,0.014100,0.033101
1.770701,0.005131,0.000367,-0.013200,0.014167,0.033953
1.780762,0.005294,0.000316,-0.013371,0.014385,0.034753
1.790818,0.005377,0.000234,-0.013531,0.014562,0.035543
1.800881,0.005528,0.000130,-0.013703,0.014777,0.036499
1.810940,0.005634,-0.000017,-0.013649,0.014766,0.037136
1.821003,0.005807,-0.000056,-0.013786,0.014959,0.037495
1.831067,0.005870,-0.000165,-0.013756,0.014957,0.038369
1.841131,0.005928,-0.000280,-0.013751,0.014977,0.038569
1.851194,0.006027,-0.000449,-0.014021,0.015268,0.040460
1.861256,0.006089,-0.000631,-0.014147,0.015415,0.041300
1.871315,0.006060,-0.000749,-0.013997,0.015271,0.041227
1.881376,0.006181,-0.000829,-0.014219,0.015526,0.041758
1.891436,0.006136,-0.000845,-0.014152,0.015448,0.041796
1.901497,0.006127,-0.000812,-0.014182,0.015470,0.041522
1.911562,0.006198,-0.000808,-0.014236,0.015548,0.042345
1.921622,0.006297,-0.000812,-0.014482,0.015813,0.043036
1.931684,0.006344,-0.000735,-0.014620,0.015954,0.043549
1.941749,0.006407,-0.000773,-0.014696,0.016051,0.043758
1.951813,0.006418,-0.000700,-0.014630,0.015991,0.042856
1.961845,0.006425,-0.000684,-0.014657,0.016018,0.042277
1.971900,0.006347,-0.000604,-0.014447,0.015791,0.040824
1.981952,0.006447,-0.000609,-0.014558,0.015933,0.040816
1.992032,0.006465,-0.000601,-0.014562,0.015944,0.040406
2.002084,0.006579,-0.000588,-0.014672,0.016090,0.040325
2.012136,0.006632,-0.000658,-0.014614,0.016061,0.039778
2.022189,0.006473,-0.000646,-0.014448,0.015845,0.038237
2.032241,0.006498,-0.000650,-0.014471,0.015876,0.037708
2.042294,0.006477,-0.000518,-0.014351,0.015754,0.037034
2.052346,0.006641,-0.000532,-0.014299,0.015775,0.036680
2.062399,0.006727,-0.000387,-0.014261,0.015773,0.036927
2.072450,0.006937,-0.000327,-0.014242,0.015845,0.037041
2.082499,0.006976,-0.000188,-0.013939,0.015588,0.036267
2.092551,0.007144,-0.000127,-0.014037,0.015751,0.036609
2.102603,0.007023,0.000000,-0.013673,0.015371,0.035479
2.112655,0.007107,0.000117,-0.013591,0.015337,0.035157
2.122706,0.007181,0.000221,-0.013448,0.015247,0.034881
2.132756,0.007321,0.000242,-0.013408,0.015279,0.034699
2.142806,0.007315,0.000274,-0.013346,0.015221,0.034428
2.152830,0.007394,0.000266,-0.013387,0.015295,0.034095
2.162881,0.007256,0.000239,-0.013144,0.015015,0.032959
2.172932,0.007377,0.000171,-0.013096,0.015031,0.032705
2.182985,0.007287,0.000084,-0.012800,0.014729,0.032128
2.193036,0.007428,-0.000045,-0.012913,0.014897,0.032642
2.203088,0.007517,-0.000265,-0.012930,0.014959,0.033138
2.213140,0.007571,-0.000363,-0.012920,0.014979,0.032780
2.223191,0.007448,-0.000396,-0.012664,0.014697,0.031967
2.233243,0.007377,-0.000380,-0.012557,0.014569,0.030876
2.243321,0.007307,-0.000409,-0.012499,0.014484,0.031235
2.253373,0.007464,-0.000528,-0.012559,0.014619,0.031722
2.263425,0.007671,-0.000609,-0.012745,0.014888,0.032518
2.273436,0.007718,-0.000839,-0.012825,0.014992,0.033605
2.283485,0.007757,-0.000835,-0.012786,0.014978,0.033325
2.293538,0.007827,-0.000925,-0.012693,0.014941,0.033234
2.303591,0.007916,-0.000891,-0.012776,0.015056,0.033313
2.313644,0.007871,-0.000966,-0.012790,0.015049,0.034084
2.323695,0.007921,-0.000909,-0.012642,0.014946,0.033825
2.333746,0.007809,-0.000940,-0.012605,0.014858,0.034179
2.343795,0.007946,-0.000962,-0.012588,0.014917,0.034303
2.353839,0.008048,-0.001114,-0.012639,0.015025,0.035238
2.363888,0.008350,-0.001239,-0.012795,0.015328,0.035942
2.373940,0.008296,-0.001223,-0.012548,0.015092,0.034457
2.383988,0.008323,-0.001158,-0.012521,0.015080,0.033482
2.394038,0.008242,-0.001124,-0.012426,0.014953,0.032754
2.404089,0.008250,-0.001035,-0.012261,0.014814,0.031322
2.414139,0.008122,-0.000925,-0.012152,0.014646,0.030277
2.424190,0.008302,-0.000967,-0.012231,0.014814,0.030355
2.434240,0.008299,-0.000996,-0.012200,0.014789,0.030619
2.444290,0.008475,-0.000976,-0.012140,0.014838,0.030783
2.454342,0.008230,-0.000754,-0.011679,0.014307,0.029384
2.464394,0.008360,-0.000732,-0.011695,0.014394,0.029406
2.474446,0.008350,-0.000635,-0.011387,0.014135,0.029139
2.484495,0.008557,-0.000662,-0.011435,0.014298,0.029377
2.494560,0.008453,-0.000644,-0.011168,0.014021,0.028474
2.504612,0.008566,-0.000615,-0.011072,0.014012,0.028438
2.514663,0.008743,-0.000720,-0.011104,0.014151,0.028710
2.524714,0.008629,-0.000753,-0.010859,0.013890,0.028236
2.534763,0.008719,-0.000769,-0.010711,0.013832,0.027855
2.544818,0.008577,-0.000834,-0.010672,0.013716,0.027970
2.554879,0.008711,-0.000822,-0.010605,0.013749,0.027727
2.564932,0.008691,-0.000919,-0.010473,0.013641,0.027970
2.574981,0.008691,-0.001022,-0.010392,0.013585,0.027933
2.585033,0.009074,-0.001030,-0.010353,0.013805,0.027699
2.595087,0.009229,-0.001021,-0.010331,0.013891,0.028005
2.605151,0.009031,-0.001103,-0.010092,0.013588,0.027680
2.615212,0.009099,-0.001079,-0.010019,0.013578,0.027524
2.625273,0.009137,-0.001241,-0.010143,0.013707,0.028492
2.635340,0.009210,-0.001184,-0.010023,0.013664,0.027883
2.645400,0.009094,-0.001180,-0.009929,0.013516,0.027870
2.655463,0.009152,-0.001152,-0.009799,0.013457,0.027619
2.665522,0.009051,-0.001199,-0.009823,0.013411,0.028393
2.675584,0.009151,-0.001155,-0.009772,0.013438,0.028411
2.685645,0.009073,-0.001130,-0.009710,0.013337,0.028257
2.695707,0.009119,-0.001123,-0.009519,0.013229,0.027389
2.705767,0.009039,-0.001131,-0.009481,0.013148,0.027333
2.715820,0.009011,-0.001081,-0.009239,0.012951,0.026184
2.725831,0.008979,-0.001160,-0.009192,0.012902,0.026223
2.735881,0.009181,-0.001216,-0.009052,0.012950,0.026347
2.745944,0.008941,-0.001240,-0.008791,0.012600,0.025516
2.756006,0.009006,-0.001249,-0.008655,0.012553,0.025051
2.766071,0.008955,-0.001347,-0.008586,0.012479,0.025201
2.776125,0.009004,-0.001303,-0.008349,0.012348,0.024703
2.786184,0.009003,-0.001240,-0.008159,0.012214,0.023818
2.796248,0.008951,-0.001307,-0.008037,0.012100,0.023831
2.806308,0.009018,-0.001307,-0.007909,0.012066,0.023938
2.816360,0.008914,-0.001287,-0.007777,0.011899,0.024421
2.826410,0.009075,-0.001285,-0.007672,0.011953,0.024965
2.836462,0.008837,-0.001255,-0.007364,0.011572,0.024295
2.846526,0.008816,-0.001235,-0.007175,0.011434,0.023833
2.856588,0.008725,-0.001213,-0.007054,0.011285,0.023843
2.866649,0.008776,-0.001223,-0.006851,0.011201,0.023251
2.876709,0.008644,-0.001262,-0.006681,0.010998,0.022738
2.886770,0.008715,-0.001259,-0.006539,0.010968,0.022828
2.896831,0.008565,-0.001291,-0.006323,0.010724,0.022615
2.906892,0.008636,-0.001275,-0.006170,0.010690,0.022777
2.916956,0.008469,-0.001350,-0.005979,0.010454,0.022795
2.927015,0.008599,-0.001385,-0.005849,0.010492,0.023298
2.937082,0.008395,-0.001328,-0.005653,0.010208,0.023390
2.947144,0.008377,-0.001240,-0.005410,0.010049,0.023305
2.957208,0.008287,-0.001288,-0.005198,0.009867,0.023445
2.967271,0.008242,-0.001238,-0.004944,0.009691,0.023222
2.977331,0.008111,-0.001186,-0.004725,0.009461,0.023625
2.987391,0.008198,-0.001246,-0.004525,0.009446,0.023418
2.997451,0.007984,-0.001179,-0.004298,0.009144,0.023007
3.007511,0.007940,-0.001107,-0.004022,0.008969,0.022378
3.017571,0.007798,-0.001042,-0.003745,0.008713,0.021907
3.027632,0.007781,-0.001074,-0.003454,0.008581,0.020860
3.037696,0.007588,-0.001058,-0.003133,0.008277,0.019754
3.047755,0.007594,-0.001003,-0.002798,0.008155,0.018774
3.057818,0.007334,-0.000906,-0.002438,0.007782,0.017584
3.067877,0.007251,-0.000836,-0.002098,0.007595,0.016889
3.077938,0.007311,-0.000851,-0.001816,0.007581,0.016755
3.087998,0.007198,-0.000805,-0.001508,0.007398,0.017144
3.098058,0.007169,-0.000769,-0.001149,0.007301,0.016569
3.108120,0.006787,-0.000655,-0.000701,0.006855,0.015013
3.118182,0.006773,-0.000603,-0.000369,0.006810,0.014372
3.128245,0.006471,-0.000534,0.000022,0.006493,0.012754
3.138309,0.006429,-0.000504,0.000401,0.006461,0.011634
3.148363,0.006188,-0.000463,0.000804,0.006257,0.010574
3.158416,0.006084,-0.000336,0.001217,0.006213,0.010797
3.168484,0.005814,-0.000296,0.001662,0.006055,0.010363
3.178546,0.005750,-0.000252,0.002054,0.006112,0.010098
3.188610,0.005463,-0.000162,0.002374,0.005959,0.010958
3.198671,0.005473,-0.000131,0.002741,0.006122,0.011419
3.208731,0.005112,0.000004,0.003258,0.006062,0.012925
3.218792,0.005007,0.000143,0.003636,0.006190,0.014476
3.228855,0.004746,0.000320,0.004163,0.006321,0.017271
3.238914,0.004717,0.000358,0.004616,0.006610,0.018536
3.248977,0.004441,0.000407,0.005033,0.006724,0.019787
3.259040,0.004408,0.000513,0.005399,0.006989,0.020732
3.269100,0.004038,0.000672,0.005974,0.007242,0.022232
3.279162,0.003863,0.000800,0.006462,0.007571,0.023403
3.289222,0.003601,0.000821,0.006949,0.007869,0.025024
3.299284,0.003590,0.000893,0.007350,0.008229,0.025732
3.309337,0.003192,0.001024,0.007859,0.008544,0.027628
3.319398,0.003109,0.001097,0.008204,0.008841,0.028771
3.329459,0.002829,0.001277,0.008647,0.009187,0.030086
3.339519,0.002713,0.001408,0.009078,0.009579,0.031259
3.349658,0.002407,0.001545,0.009491,0.009913,0.032369
3.359711,0.002381,0.001589,0.009815,0.010224,0.033239
3.369763,0.002269,0.001811,0.010156,0.010562,0.034281
3.379815,0.001943,0.001964,0.010460,0.010819,0.036120
3.389867,0.001876,0.002036,0.010732,0.011083,0.037178
3.399927,0.001690,0.002165,0.010932,0.011271,0.038262
3.409980,0.001563,0.002314,0.011231,0.011573,0.039359
3.420042,0.001408,0.002282,0.011200,0.011516,0.039437
3.430103,0.001358,0.002306,0.011359,0.011670,0.039882
3.440156,0.001108,0.002420,0.011467,0.011772,0.040686
3.450208,0.001033,0.002525,0.011746,0.012059,0.041502
3.460262,0.000935,0.002482,0.011686,0.011983,0.041555
3.470314,0.000989,0.002457,0.011699,0.011995,0.041366
3.480366,0.000840,0.002531,0.011657,0.011958,0.041689
3.490417,0.000808,0.002599,0.011910,0.012217,0.042120
3.500478,0.000717,0.002602,0.011849,0.012152,0.041515
3.510528,0.000783,0.002581,0.011796,0.012101,0.040441
3.520589,0.000733,0.002547,0.011620,0.011918,0.039584
3.530649,0.000751,0.002535,0.011859,0.012150,0.039209
3.540708,0.000595,0.002566,0.011797,0.012088,0.038165
3.550768,0.000684,0.002491,0.011630,0.011914,0.036218
3.560839,0.000656,0.002351,0.011437,0.011694,0.034797
3.570892,0.000642,0.002352,0.011545,0.011799,0.034446
3.580946,0.000507,0.002294,0.011459,0.011698,0.034057
3.590999,0.000573,0.002210,0.011293,0.011522,0.032483
3.601052,0.000550,0.002112,0.011095,0.011307,0.031764
3.611114,0.000496,0.002114,0.011234,0.011442,0.032158
3.621177,0.000408,0.002083,0.011055,0.011257,0.031571
3.631241,0.000511,0.001966,0.010896,0.011083,0.030440
3.641295,0.000549,0.001894,0.010924,0.011101,0.030256
3.651348,0.000583,0.001771,0.010698,0.010859,0.029563
3.661402,0.000548,0.001743,0.010710,0.010865,0.029574
3.671453,0.000473,0.001777,0.010521,0.010681,0.028984
3.681505,0.000567,0.001708,0.010387,0.010542,0.028012
3.691555,0.000618,0.001650,0.010149,0.010301,0.027006
3.701605,0.000673,0.001644,0.010128,0.010283,0.026435
3.711655,0.000643,0.001637,0.009906,0.010061,0.026423
3.721706,0.000652,0.001626,0.009785,0.009940,0.026178
3.731758,0.000660,0.001623,0.009659,0.009817,0.026121
3.741812,0.000695,0.001591,0.009638,0.009794,0.025916
3.751873,0.000727,0.001548,0.009301,0.009457,0.025014
3.761936,0.000691,0.001557,0.009300,0.009455,0.024726
3.771998,0.000592,0.001615,0.009320,0.009477,0.024744
3.782059,0.000655,0.001534,0.009173,0.009324,0.023721
3.792122,0.000662,0.001431,0.008927,0.009065,0.023117
3.802185,0.000565,0.001462,0.009038,0.009173,0.023007
3.812236,0.000377,0.001467,0.008949,0.009077,0.023501
3.822297,0.000370,0.001409,0.008912,0.009031,0.023168
3.832357,0.000416,0.001248,0.008631,0.008731,0.022365
3.842418,0.000382,0.001253,0.008708,0.008806,0.022651
3.852478,0.000258,0.001318,0.008705,0.008808,0.023034
3.862541,0.000255,0.001283,0.008656,0.008754,0.023041
3.872599,0.000236,0.001273,0.008504,0.008602,0.022655
3.882660,0.000258,0.001235,0.008547,0.008639,0.022667
3.892725,0.000160,0.001227,0.008508,0.008598,0.022861
3.902786,0.000150,0.001207,0.008444,0.008531,0.022654
3.912848,0.000146,0.001155,0.008476,0.008555,0.022777
3.922908,0.000035,0.001169,0.008330,0.008412,0.023153
3.932969,0.000025,0.001116,0.008355,0.008430,0.023341
3.943030,-0.000057,0.001050,0.008182,0.008249,0.024062
3.953091,-0.000091,0.001060,0.008320,0.008388,0.024045
3.963151,-0.000160,0.001016,0.008138,0.008203,0.024591
3.973212,-0.000219,0.001034,0.008172,0.008240,0.024834
3.983272,-0.000217,0.000996,0.007862,0.007928,0.024645
3.993289,-0.000205,0.000989,0.007865,0.007930,0.024417
4.003340,-0.000207,0.001006,0.007765,0.007833,0.023944
4.013392,-0.000249,0.001062,0.007784,0.007860,0.023435
4.023443,-0.000178,0.001007,0.007440,0.007510,0.022274
4.033494,-0.000228,0.001054,0.007459,0.007536,0.022274
4.043548,-0.000281,0.001102,0.007478,0.007564,0.022274
4.053600,-0.000268,0.001078,0.007573,0.007654,0.022056
4.063652,-0.000288,0.001085,0.007471,0.007555,0.021577
4.073703,-0.000207,0.000982,0.007325,0.007394,0.020967
4.083755,-0.000183,0.000925,0.007202,0.007264,0.020853
4.093806,-0.000232,0.000956,0.007319,0.007385,0.020853
4.103857,-0.000295,0.001011,0.007336,0.007411,0.020586
4.113909,-0.000312,0.001002,0.007331,0.007406,0.020403
4.123961,-0.000257,0.000915,0.007085,0.007149,0.019889
4.134012,-0.000279,0.000906,0.007080,0.007144,0.019729
4.144064,-0.000354,0.000951,0.007097,0.007170,0.019729
4.154116,-0.000418,0.000982,0.007212,0.007291,0.019729
4.164223,-0.000460,0.000988,0.007108,0.007191,0.019576
4.174275,-0.000492,0.000978,0.007102,0.007186,0.019429
4.184326,-0.000438,0.000875,0.006952,0.007021,0.019026
4.194378,-0.000423,0.000812,0.006923,0.006983,0.018792
4.204430,-0.000535,0.000881,0.007157,0.007231,0.018906
4.214482,-0.000520,0.000855,0.007029,0.007100,0.018342
4.224534,-0.000462,0.000738,0.006976,0.007030,0.018061
4.234585,-0.000435,0.000650,0.006725,0.006771,0.017849
4.244637,-0.000520,0.000680,0.006837,0.006890,0.017849
4.254688,-0.000537,0.000623,0.006707,0.006758,0.018049
4.264740,-0.000507,0.000513,0.006555,0.006594,0.018266
4.274792,-0.000576,0.000518,0.006445,0.006492,0.018252
4.284845,-0.000615,0.000532,0.006434,0.006485,0.017888
4.294897,-0.000602,0.000445,0.006179,0.006224,0.017919
4.304948,-0.000664,0.000435,0.006167,0.006217,0.017946
4.315000,-0.000678,0.000333,0.006094,0.006141,0.017780
4.325052,-0.000783,0.000361,0.006201,0.006261,0.017959
4.335104,-0.000819,0.000313,0.006064,0.006127,0.018094
4.345158,-0.000929,0.000342,0.006170,0.006249,0.018094
4.355211,-0.000869,0.000218,0.005889,0.005957,0.018406
4.365264,-0.000912,0.000169,0.005750,0.005824,0.018632
4.375317,-0.000980,0.000166,0.005734,0.005819,0.018996
4.385369,-0.001051,0.000142,0.005814,0.005910,0.019125
4.395422,-0.001081,0.000118,0.005672,0.005776,0.019202
4.405476,-0.001040,-0.000042,0.005486,0.005584,0.020101
4.415529,-0.001031,-0.000127,0.005321,0.005422,0.020582
4.425580,-0.001062,-0.000202,0.005375,0.005483,0.020960
4.435633,-0.001144,-0.000226,0.005451,0.005574,0.021156
4.445684,-0.001165,-0.000286,0.005504,0.005633,0.021523
4.455736,-0.001136,-0.000444,0.005312,0.005451,0.022648
4.465788,-0.001080,-0.000647,0.004999,0.005155,0.024359
4.475832,-0.001162,-0.000672,0.005074,0.005248,0.025058
