t,ref,resp,err,eff
0.000000,-0.261799,-0.254635,0.007164,-0.158730
0.010060,-0.261799,-0.254635,0.007164,-0.148962
0.020116,-0.261799,-0.254253,0.007546,-0.158730
0.030172,-0.261799,-0.254635,0.007164,-0.153846
0.040229,-0.261799,-0.254635,0.007164,-0.144078
0.050295,-0.261799,-0.254635,0.007164,-0.153846
0.060429,-0.261799,-0.254635,0.007164,-0.173382
0.070448,-0.261799,-0.254635,0.007164,-0.158730
0.080458,-0.261799,-0.254635,0.007164,-0.163614
0.090511,-0.261799,-0.254635,0.007164,-0.163614
0.100563,-0.261799,-0.254635,0.007164,-0.158730
0.110625,-0.261799,-0.254635,0.007164,-0.148962
0.120636,-0.261799,-0.254635,0.007164,-0.173382
0.130688,-0.261799,-0.254253,0.007546,-0.168498
0.140740,-0.261799,-0.254635,0.007164,-0.173382
0.150792,-0.261799,-0.254635,0.007164,-0.178266
0.160845,-0.261799,-0.254635,0.007164,-0.148962
0.170897,-0.261799,-0.254635,0.007164,-0.168498
0.180949,-0.261799,-0.254635,0.007164,-0.173382
0.191002,-0.261799,-0.254635,0.007164,-0.153846
0.201053,-0.261799,-0.254635,0.007164,-0.148962
0.211105,-0.261799,-0.254635,0.007164,-0.144078
0.221157,-0.261799,-0.254635,0.007164,-0.178266
0.231173,-0.261799,-0.254635,0.007164,-0.153846
0.241234,-0.261799,-0.254635,0.007164,-0.168498
0.251294,-0.261799,-0.254635,0.007164,-0.178266
0.261355,-0.261799,-0.254635,0.007164,-0.168498
0.271425,-0.261799,-0.254635,0.007164,-0.158730
0.281448,-0.261799,-0.254253,0.007546,-0.124542
0.291501,-0.261799,-0.254635,0.007164,-0.134310
0.301554,-0.261799,-0.254635,0.007164,-0.148962
0.311607,-0.261799,-0.254635,0.007164,-0.168498
0.321658,-0.261799,-0.254635,0.007164,-0.173382
0.331710,-0.261799,-0.254253,0.007546,-0.178266
0.341771,-0.261799,-0.254635,0.007164,-0.178266
0.351833,-0.261799,-0.254635,0.007164,-0.168498
0.361893,-0.261799,-0.254635,0.007164,-0.173382
0.371955,-0.261799,-0.254635,0.007164,-0.139194
0.382020,-0.261799,-0.254635,0.007164,-0.173382
0.392081,-0.261799,-0.254635,0.007164,-0.178266
0.402142,-0.261799,-0.254635,0.007164,-0.139194
0.412206,-0.261799,-0.254635,0.007164,-0.163614
0.422267,-0.261799,-0.254635,0.007164,-0.158730
0.432328,-0.261799,-0.254635,0.007164,-0.153846
0.442388,-0.261799,-0.254635,0.007164,-0.173382
0.452455,-0.261799,-0.254635,0.007164,-0.163614
0.462517,-0.261799,-0.254635,0.007164,-0.158730
0.472576,-0.261799,-0.254635,0.007164,-0.168498
0.482637,-0.261799,-0.254635,0.007164,-0.178266
0.492698,-0.261799,-0.254635,0.007164,-0.178266
0.502733,-0.261799,-0.254635,0.007164,-0.178266
0.512796,-0.261799,-0.254635,0.007164,-0.148962
0.522849,-0.261799,-0.254635,0.007164,-0.158730
0.532909,-0.261799,-0.254635,0.007164,-0.153846
