t,ref,resp,err,eff
0.000000,-0.610865,-0.607118,0.003747,-0.635897
0.010056,-0.610865,-0.607118,0.003747,-0.676923
0.020109,-0.610865,-0.607118,0.003747,-0.266667
0.030162,-0.610865,-0.607118,0.003747,-0.553846
0.040216,-0.610865,-0.607118,0.003747,-0.225641
0.050273,-0.610865,-0.607118,0.003747,-0.430769
0.060326,-0.610865,-0.607118,0.003747,-0.635897
0.070380,-0.610865,-0.607118,0.003747,-0.430769
0.080445,-0.610865,-0.607118,0.003747,-0.061538
0.090507,-0.610865,-0.607118,0.003747,-0.430769
0.100572,-0.610865,-0.607118,0.003747,-0.184615
0.110632,-0.610865,-0.607118,0.003747,-0.266667
0.120693,-0.610865,-0.607118,0.003747,-0.020513
0.130753,-0.610865,-0.607118,0.003747,-0.594872
0.140814,-0.610865,-0.607118,0.003747,-0.594872
0.150875,-0.610865,-0.607118,0.003747,-0.389744
0.160935,-0.610865,-0.607118,0.003747,-0.676923
0.171000,-0.610865,-0.607118,0.003747,-0.594872
0.181060,-0.610865,-0.607118,0.003747,-0.348718
0.191121,-0.610865,-0.607118,0.003747,-0.635897
0.201183,-0.610865,-0.607118,0.003747,-0.594872
0.211244,-0.610865,-0.607118,0.003747,-0.430769
0.221303,-0.610865,-0.607118,0.003747,-0.430769
0.231366,-0.610865,-0.607118,0.003747,-0.061538
0.241426,-0.610865,-0.607118,0.003747,-0.594872
0.251486,-0.610865,-0.607118,0.003747,-0.266667
0.261546,-0.610865,-0.607118,0.003747,-0.389744
0.271599,-0.610865,-0.607118,0.003747,-0.676923
0.281648,-0.610865,-0.607118,0.003747,-0.594872
0.291698,-0.610865,-0.607118,0.003747,-0.430769
0.301750,-0.610865,-0.607118,0.003747,-0.676923
0.311755,-0.610865,-0.607118,0.003747,-0.266667
0.321807,-0.610865,-0.607118,0.003747,-0.143590
0.331857,-0.610865,-0.607118,0.003747,-0.553846
0.341916,-0.610865,-0.607118,0.003747,-0.266667
0.351976,-0.610865,-0.607118,0.003747,-0.266667
0.362040,-0.610865,-0.607118,0.003747,-0.676923
0.372102,-0.610865,-0.607118,0.003747,-0.676923
0.382156,-0.610865,-0.607118,0.003747,-0.389744
0.392217,-0.610865,-0.607118,0.003747,-0.676923
0.402279,-0.610865,-0.607118,0.003747,-0.307692
0.412340,-0.610865,-0.607118,0.003747,-0.800000
0.422403,-0.610865,-0.607118,0.003747,-0.184615
0.432465,-0.610865,-0.607118,0.003747,-0.307692
0.442527,-0.610865,-0.607118,0.003747,-0.635897
0.452588,-0.610865,-0.607118,0.003747,-0.266667
0.462649,-0.610865,-0.607118,0.003747,-0.184615
0.472710,-0.610865,-0.607118,0.003747,-0.676923
0.482775,-0.610865,-0.607118,0.003747,-1.046154
0.492835,-0.610865,-0.607118,0.003747,-0.635897
0.502896,-0.610865,-0.607118,0.003747,-0.594872
0.512956,-0.610865,-0.607118,0.003747,-0.594872
0.523015,-0.610865,-0.607118,0.003747,-0.676923
0.533077,-0.610865,-0.607118,0.003747,-0.471795
0.543217,-0.610865,-0.607118,0.003747,-0.635897
0.553279,-0.610865,-0.607118,0.003747,-0.102564
0.563337,-0.610865,-0.607118,0.003747,-0.389744
0.573398,-0.610865,-0.607118,0.003747,-0.266667
0.583459,-0.610865,-0.607118,0.003747,-0.061538
0.593522,-0.610865,-0.607118,0.003747,-0.184615
0.603584,-0.610865,-0.607118,0.003747,-0.594872
0.613637,-0.610865,-0.607118,0.003747,-0.635897
0.623690,-0.610865,-0.607118,0.003747,-0.594872
0.633752,-0.610865,-0.607118,0.003747,-0.471795
0.643810,-0.610865,-0.607118,0.003747,-0.594872
0.653870,-0.610865,-0.607118,0.003747,-0.266667
0.663931,-0.610865,-0.607118,0.003747,-0.020513
0.673990,-0.610865,-0.607118,0.003747,-1.046154
0.684051,-0.610865,-0.607118,0.003747,-0.594872
0.694116,-0.610865,-0.607118,0.003747,-0.430769
0.704175,-0.610865,-0.607118,0.003747,-0.389744
0.714237,-0.610865,-0.607118,0.003747,-0.594872
0.724297,-0.610865,-0.607118,0.003747,-0.635897
0.734359,-0.610865,-0.607118,0.003747,-0.307692
0.744411,-0.610865,-0.607118,0.003747,-0.635897
0.754470,-0.610865,-0.607118,0.003747,-0.594872
0.764529,-0.610865,-0.607118,0.003747,-0.635897
0.774582,-0.610865,-0.607118,0.003747,-0.594872
0.784636,-0.610865,-0.607118,0.003747,-0.266667
0.794689,-0.610865,-0.607118,0.003747,-0.307692
0.804743,-0.610865,-0.607118,0.003747,-0.471795
0.814805,-0.610865,-0.607118,0.003747,-0.594872
0.824865,-0.610865,-0.607118,0.003747,-0.594872
0.834916,-0.610865,-0.607118,0.003747,-0.676923
0.844981,-0.610865,-0.607118,0.003747,-0.307692
0.855041,-0.610865,-0.607118,0.003747,-0.594872
0.865104,-0.610865,-0.607118,0.003747,-0.635897
0.875167,-0.610865,-0.607118,0.003747,-0.841026
0.885231,-0.610865,-0.607118,0.003747,-0.676923
0.895293,-0.610865,-0.607118,0.003747,-0.184615
0.905356,-0.610865,-0.607118,0.003747,-0.758974
0.915421,-0.610865,-0.607118,0.003747,-0.307692
0.925485,-0.610865,-0.607118,0.003747,-0.266667
0.935538,-0.610865,-0.607118,0.003747,-0.594872
0.945590,-0.610865,-0.607118,0.003747,-0.841026
0.955643,-0.610865,-0.607118,0.003747,-0.389744
0.965695,-0.610865,-0.607118,0.003747,-0.307692
0.975747,-0.610865,-0.607118,0.003747,-0.430769
0.985756,-0.610865,-0.607118,0.003747,-0.430769
0.995764,-0.610865,-0.607118,0.003747,-0.841026
1.005819,-0.609342,-0.607118,0.002223,-0.676923
1.015874,-0.606709,-0.607118,-0.000409,-0.512821
1.025888,-0.604088,-0.607118,-0.003030,-0.020513
1.035941,-0.601456,-0.607118,-0.005663,-0.061538
1.045964,-0.598832,-0.606737,-0.007905,-0.430769
1.056017,-0.596200,-0.606737,-0.010537,0.758974
1.066099,-0.593561,-0.606355,-0.012795,0.471795
1.076152,-0.590929,-0.605974,-0.015045,0.307692
1.086214,-0.588295,-0.605592,-0.017298,0.758974
1.096274,-0.585661,-0.604829,-0.019169,-0.143590
1.106327,-0.583029,-0.604067,-0.021038,1.415385
1.116381,-0.580397,-0.603304,-0.022907,1.333333
1.126434,-0.577765,-0.602922,-0.025157,0.266667
1.136486,-0.575133,-0.601778,-0.026644,1.210256
1.146538,-0.572502,-0.601015,-0.028513,1.333333
1.156597,-0.569868,-0.599870,-0.030002,1.415385
1.166660,-0.567234,-0.598726,-0.031492,0.923077
1.176722,-0.564600,-0.596818,-0.032219,2.030769
1.186783,-0.561966,-0.595293,-0.033327,1.087179
1.196848,-0.559331,-0.592622,-0.033292,0.882051
1.206901,-0.556699,-0.591096,-0.034398,0.923077
1.216954,-0.554067,-0.588426,-0.034359,1.538462
1.227006,-0.551435,-0.586900,-0.035465,1.128205
1.237058,-0.548804,-0.583848,-0.035045,2.728205
1.247110,-0.546172,-0.581559,-0.035388,0.676923
1.257163,-0.543540,-0.578508,-0.034967,0.964103
1.267215,-0.540909,-0.576219,-0.035310,1.415385
1.277267,-0.538277,-0.573548,-0.035271,1.333333
1.287319,-0.535645,-0.571260,-0.035614,0.307692
1.297371,-0.533014,-0.567826,-0.034813,0.471795
1.307423,-0.530382,-0.565919,-0.035537,0.430769
1.317509,-0.527742,-0.562486,-0.034744,0.717949
1.327561,-0.525110,-0.560197,-0.035087,-0.676923
1.337615,-0.522478,-0.557908,-0.035430,0.143590
1.347668,-0.519846,-0.554475,-0.034629,1.415385
1.357720,-0.517214,-0.552186,-0.034971,0.512821
1.367758,-0.514586,-0.549134,-0.034548,1.374359
1.377810,-0.511955,-0.546845,-0.034890,-0.717949
1.387866,-0.509322,-0.543412,-0.034090,1.292308
1.397926,-0.506688,-0.541123,-0.034435,0.923077
1.407990,-0.504054,-0.538071,-0.034018,0.635897
1.418055,-0.501419,-0.535782,-0.034364,0.102564
1.428117,-0.498784,-0.532349,-0.033565,0.266667
1.438180,-0.496150,-0.530060,-0.033910,0.430769
1.448244,-0.493515,-0.527008,-0.033493,0.841026
1.458309,-0.490880,-0.524720,-0.033839,0.923077
1.468362,-0.488248,-0.521668,-0.033420,0.430769
1.478426,-0.485614,-0.518997,-0.033384,1.251282
1.488486,-0.482980,-0.515946,-0.032966,0.430769
1.498546,-0.480346,-0.513657,-0.033311,0.225641
1.508607,-0.477712,-0.510605,-0.032893,0.758974
1.518668,-0.475078,-0.508316,-0.033238,-0.348718
1.528731,-0.472444,-0.505264,-0.032821,0.676923
1.538794,-0.469809,-0.502976,-0.033166,-1.784615
1.548855,-0.467175,-0.499924,-0.032748,0.841026
1.558919,-0.464541,-0.497635,-0.033094,1.169231
1.568978,-0.461907,-0.494202,-0.032294,0.553846
1.579041,-0.459273,-0.492294,-0.033021,1.292308
1.589100,-0.456639,-0.489242,-0.032603,1.087179
1.599163,-0.454005,-0.486954,-0.032949,0.266667
1.609236,-0.451368,-0.483902,-0.032534,-0.676923
1.619290,-0.448736,-0.481231,-0.032496,0.882051
1.629342,-0.446104,-0.479324,-0.033220,1.620513
1.639405,-0.443469,-0.475891,-0.032421,0.553846
1.649468,-0.440835,-0.473602,-0.032767,0.635897
1.659529,-0.438201,-0.470550,-0.032349,-0.841026
1.669592,-0.435566,-0.468261,-0.032695,0.676923
1.679657,-0.432932,-0.464828,-0.031896,0.594872
1.689716,-0.430298,-0.462921,-0.032623,0.758974
1.699769,-0.427666,-0.459487,-0.031821,0.225641
1.709821,-0.425034,-0.457198,-0.032164,0.471795
1.719874,-0.422403,-0.453765,-0.031362,0.923077
1.729927,-0.419771,-0.451858,-0.032087,-0.020513
1.739979,-0.417139,-0.448425,-0.031285,1.989744
1.750031,-0.414508,-0.446517,-0.032010,0.471795
1.760092,-0.411874,-0.443084,-0.031210,1.087179
1.770151,-0.409240,-0.441176,-0.031936,0.676923
1.780214,-0.406606,-0.438125,-0.031519,0.266667
1.790266,-0.403974,-0.435836,-0.031862,0.143590
1.800318,-0.401343,-0.432403,-0.031060,0.389744
1.810380,-0.398708,-0.430114,-0.031406,1.989744
1.820443,-0.396074,-0.427062,-0.030988,0.841026
1.830505,-0.393440,-0.425154,-0.031715,0.512821
1.840567,-0.390805,-0.422103,-0.031297,1.169231
1.850631,-0.388171,-0.419432,-0.031262,0.348718
1.860692,-0.385537,-0.416381,-0.030844,1.333333
1.870755,-0.382902,-0.414473,-0.031571,0.430769
1.880814,-0.380269,-0.411040,-0.030771,-0.307692
1.890875,-0.377635,-0.409133,-0.031498,-0.430769
1.900933,-0.375001,-0.406844,-0.031842,0.882051
1.910996,-0.372367,-0.403792,-0.031425,0.882051
