t,ref,resp,err,eff
0.000000,-0.261799,-0.256924,0.004876,-0.129426
0.010051,-0.261799,-0.256924,0.004876,-0.109890
0.020101,-0.261799,-0.256924,0.004876,-0.139194
0.030151,-0.261799,-0.256542,0.005257,-0.139194
0.040203,-0.261799,-0.256542,0.005257,-0.114774
0.050252,-0.261799,-0.256542,0.005257,-0.158730
0.060302,-0.261799,-0.256542,0.005257,-0.124542
0.070354,-0.261799,-0.256542,0.005257,-0.178266
0.080404,-0.261799,-0.256542,0.005257,-0.139194
0.090453,-0.261799,-0.256542,0.005257,-0.119658
0.100501,-0.261799,-0.256542,0.005257,-0.129426
0.110550,-0.261799,-0.256542,0.005257,-0.139194
0.120602,-0.261799,-0.256542,0.005257,-0.129426
0.130651,-0.261799,-0.256542,0.005257,-0.153846
0.140756,-0.261799,-0.256542,0.005257,-0.148962
0.150805,-0.261799,-0.256542,0.005257,-0.153846
0.160854,-0.261799,-0.256542,0.005257,-0.148962
0.170904,-0.261799,-0.256542,0.005257,-0.109890
0.180958,-0.261799,-0.256542,0.005257,-0.139194
0.191009,-0.261799,-0.256161,0.005639,-0.114774
0.201059,-0.261799,-0.256542,0.005257,-0.163614
0.211108,-0.261799,-0.256542,0.005257,-0.109890
0.221160,-0.261799,-0.256542,0.005257,-0.134310
0.231209,-0.261799,-0.256542,0.005257,-0.139194
0.241261,-0.261799,-0.256542,0.005257,-0.134310
0.251312,-0.261799,-0.256542,0.005257,-0.148962
0.261361,-0.261799,-0.256542,0.005257,-0.134310
0.271412,-0.261799,-0.256542,0.005257,-0.134310
0.281461,-0.261799,-0.256542,0.005257,-0.134310
0.291513,-0.261799,-0.256542,0.005257,-0.124542
0.301562,-0.261799,-0.256542,0.005257,-0.129426
0.311614,-0.261799,-0.256542,0.005257,-0.153846
0.321662,-0.261799,-0.256542,0.005257,-0.144078
0.331712,-0.261799,-0.256542,0.005257,-0.148962
0.341763,-0.261799,-0.256542,0.005257,-0.144078
0.351813,-0.261799,-0.256542,0.005257,-0.119658
0.361862,-0.261799,-0.256542,0.005257,-0.119658
0.371912,-0.261799,-0.256542,0.005257,-0.139194
0.381964,-0.261799,-0.256161,0.005639,-0.144078
0.392076,-0.261799,-0.256542,0.005257,-0.148962
0.402128,-0.261799,-0.256161,0.005639,-0.109890
0.412188,-0.261799,-0.256542,0.005257,-0.168498
0.422242,-0.261799,-0.256542,0.005257,-0.134310
0.432295,-0.261799,-0.256542,0.005257,-0.105006
0.442347,-0.261799,-0.256542,0.005257,-0.114774
0.452400,-0.261799,-0.256542,0.005257,-0.129426
0.462447,-0.261799,-0.256542,0.005257,-0.134310
0.472501,-0.261799,-0.256542,0.005257,-0.129426
0.482554,-0.261799,-0.256542,0.005257,-0.134310
0.492606,-0.261799,-0.256542,0.005257,-0.109890
0.502666,-0.261799,-0.256542,0.005257,-0.129426
0.512718,-0.261799,-0.256542,0.005257,-0.144078
0.522772,-0.261799,-0.256542,0.005257,-0.109890
0.532824,-0.261799,-0.256542,0.005257,-0.124542
0.542876,-0.261799,-0.256542,0.005257,-0.109890
0.552928,-0.261799,-0.256542,0.005257,-0.124542
0.562980,-0.261799,-0.256161,0.005639,-0.153846
0.573040,-0.261799,-0.256542,0.005257,-0.134310
0.583100,-0.261799,-0.256161,0.005639,-0.114774
0.593157,-0.261799,-0.256161,0.005639,-0.119658
0.603209,-0.261799,-0.256161,0.005639,-0.114774
0.613260,-0.261799,-0.256161,0.005639,-0.109890
0.623318,-0.261799,-0.256161,0.005639,-0.158730
0.633375,-0.261799,-0.256161,0.005639,-0.139194
0.643435,-0.261799,-0.256161,0.005639,-0.134310
0.653498,-0.261799,-0.256542,0.005257,-0.134310
0.663581,-0.261799,-0.256161,0.005639,-0.119658
0.673643,-0.261799,-0.256161,0.005639,-0.139194
0.683702,-0.261799,-0.256161,0.005639,-0.129426
0.693762,-0.261799,-0.256161,0.005639,-0.119658
0.703824,-0.261799,-0.256542,0.005257,-0.114774
0.713886,-0.261799,-0.256542,0.005257,-0.153846
0.723949,-0.261799,-0.256161,0.005639,-0.114774
0.734011,-0.261799,-0.256542,0.005257,-0.114774
0.744072,-0.261799,-0.256542,0.005257,-0.114774
0.754136,-0.261799,-0.256161,0.005639,-0.109890
0.764197,-0.261799,-0.256542,0.005257,-0.129426
0.774257,-0.261799,-0.256542,0.005257,-0.129426
0.784316,-0.261799,-0.256542,0.005257,-0.139194
0.794379,-0.261799,-0.256161,0.005639,-0.139194
0.804438,-0.261799,-0.256542,0.005257,-0.114774
0.814498,-0.261799,-0.256161,0.005639,-0.163614
0.824559,-0.261799,-0.256542,0.005257,-0.114774
0.834621,-0.261799,-0.256542,0.005257,-0.129426
0.844684,-0.261799,-0.256161,0.005639,-0.119658
0.854749,-0.261799,-0.256161,0.005639,-0.119658
0.864811,-0.261799,-0.256161,0.005639,-0.134310
0.874874,-0.261799,-0.256161,0.005639,-0.100122
0.884927,-0.261799,-0.256542,0.005257,-0.119658
0.894979,-0.261799,-0.256542,0.005257,-0.114774
0.905030,-0.261799,-0.256161,0.005639,-0.139194
0.915084,-0.261799,-0.256161,0.005639,-0.134310
0.925136,-0.261799,-0.256161,0.005639,-0.124542
0.935189,-0.261799,-0.256161,0.005639,-0.158730
0.945241,-0.261799,-0.256542,0.005257,-0.119658
0.955294,-0.261799,-0.256161,0.005639,-0.163614
0.965345,-0.261799,-0.256542,0.005257,-0.144078
0.975398,-0.261799,-0.256542,0.005257,-0.148962
0.985447,-0.261799,-0.256161,0.005639,-0.129426
0.995458,-0.261799,-0.256542,0.005257,-0.090354
1.005510,-0.238720,-0.256542,-0.017822,-0.139194
1.015564,-0.196605,-0.256542,-0.059937,-0.129426
1.025618,-0.154491,-0.254635,-0.100144,0.026862
1.035670,-0.112384,-0.251965,-0.139581,0.031746
1.045724,-0.070270,-0.245098,-0.174828,0.173382
1.055778,-0.028157,-0.238994,-0.210837,0.207570
1.065831,0.013955,-0.228313,-0.242268,0.236874
1.075885,0.056066,-0.219539,-0.275605,-0.012210
1.085937,0.098174,-0.203136,-0.301310,0.134310
1.095978,0.140232,-0.190547,-0.330779,0.217338
1.106040,0.182380,-0.170710,-0.353090,0.041514
1.116108,0.224554,-0.155451,-0.380005,0.095238
1.126171,0.261799,-0.131418,-0.393218,-0.021978
1.136235,0.261799,-0.114633,-0.376433,0.051282
1.146300,0.261799,-0.087930,-0.349730,0.007326
1.156361,0.261799,-0.070382,-0.332182,0.046398
1.166424,0.261799,-0.045968,-0.307767,0.026862
1.176489,0.261799,-0.030709,-0.292508,-0.080586
1.186542,0.261799,-0.008965,-0.270764,0.202686
1.196594,0.261799,0.004387,-0.257412,-0.095238
1.206645,0.261799,0.023461,-0.238339,0.085470
1.216697,0.261799,0.034524,-0.227276,0.236874
1.226751,0.261799,0.045968,-0.215832,-0.021978
1.236812,0.261799,0.061608,-0.200191,0.041514
1.246872,0.261799,0.071527,-0.190273,0.197802
1.256933,0.261799,0.084878,-0.176921,0.139194
1.266985,0.261799,0.093652,-0.168147,-0.080586
1.277038,0.261799,0.106241,-0.155558,-0.002442
1.287089,0.261799,0.113870,-0.147929,0.183150
1.297151,0.261799,0.123789,-0.138011,0.251526
1.307214,0.261799,0.130274,-0.131525,0.070818
1.317277,0.261799,0.139429,-0.122370,-0.031746
1.327332,0.261799,0.145914,-0.115885,-0.095238
1.337394,0.261799,0.154688,-0.107111,0.070818
1.347457,0.261799,0.159648,-0.102152,0.163614
1.357520,0.261799,0.165751,-0.096048,0.334554
1.367585,0.261799,0.169566,-0.092234,0.246642
1.377646,0.261799,0.175288,-0.086511,0.109890
1.387709,0.261799,0.179866,-0.081934,-0.109890
1.397773,0.261799,0.185969,-0.075830,-0.075702
1.407838,0.261799,0.189784,-0.072015,-0.090354
1.417899,0.261799,0.194743,-0.067056,0.007326
1.427962,0.261799,0.198177,-0.063623,0.021978
1.438024,0.261799,0.201991,-0.059808,0.100122
1.448086,0.261799,0.205043,-0.056756,0.095238
1.458149,0.261799,0.207713,-0.054086,0.261294
1.468202,0.261799,0.209621,-0.052179,0.295482
1.478263,0.261799,0.212291,-0.049508,0.246642
1.488323,0.261799,0.213817,-0.047982,0.212454
1.498385,0.261799,0.215724,-0.046075,0.227106
1.508449,0.261799,0.217250,-0.044549,0.236874
1.518464,0.261799,0.219158,-0.042642,0.153846
1.528518,0.261799,0.221828,-0.039971,0.061050
1.538572,0.261799,0.223735,-0.038064,-0.007326
1.548624,0.261799,0.226406,-0.035394,-0.046398
