t,ref,resp,err,eff
0.000000,-0.610865,-0.602541,0.008325,-1.593162
0.010048,-0.610865,-0.602541,0.008325,-1.620513
0.020105,-0.610865,-0.602541,0.008325,-1.593162
0.030157,-0.610865,-0.602541,0.008325,-1.688889
0.040213,-0.610865,-0.602541,0.008325,-1.620513
0.050267,-0.610865,-0.602541,0.008325,-1.634188
0.060330,-0.610865,-0.602541,0.008325,-1.620513
0.070399,-0.610865,-0.602541,0.008325,-1.661538
0.080462,-0.610865,-0.602541,0.008325,-1.620513
0.090506,-0.610865,-0.602541,0.008325,-1.593162
0.100570,-0.610865,-0.602541,0.008325,-1.620513
0.110635,-0.610865,-0.602541,0.008325,-1.634188
0.120699,-0.610865,-0.602541,0.008325,-1.661538
0.130766,-0.610865,-0.602541,0.008325,-1.634188
0.140832,-0.610865,-0.602541,0.008325,-1.647863
0.150992,-0.610865,-0.602541,0.008325,-1.593162
0.161055,-0.610865,-0.602541,0.008325,-1.647863
0.171120,-0.610865,-0.602541,0.008325,-1.702564
0.181183,-0.610865,-0.602541,0.008325,-1.647863
0.191246,-0.610865,-0.602541,0.008325,-1.716239
0.201310,-0.610865,-0.602541,0.008325,-1.620513
0.211375,-0.610865,-0.602541,0.008325,-1.634188
0.221440,-0.610865,-0.602541,0.008325,-1.634188
0.231504,-0.610865,-0.602541,0.008325,-1.606838
0.241566,-0.610865,-0.602541,0.008325,-1.606838
0.251630,-0.610865,-0.602541,0.008325,-1.634188
0.261693,-0.610865,-0.602541,0.008325,-1.620513
0.271755,-0.610865,-0.602541,0.008325,-1.634188
0.281817,-0.610865,-0.602541,0.008325,-1.620513
0.291881,-0.610865,-0.602541,0.008325,-1.606838
0.301945,-0.610865,-0.602541,0.008325,-1.620513
0.312007,-0.610865,-0.602541,0.008325,-1.661538
0.322070,-0.610865,-0.602541,0.008325,-1.647863
0.332134,-0.610865,-0.602541,0.008325,-1.634188
0.342197,-0.610865,-0.602541,0.008325,-1.647863
0.352259,-0.610865,-0.602541,0.008325,-1.661538
0.362323,-0.610865,-0.602541,0.008325,-1.661538
0.372387,-0.610865,-0.602541,0.008325,-1.593162
0.382451,-0.610865,-0.602541,0.008325,-1.606838
0.392513,-0.610865,-0.602541,0.008325,-1.593162
0.402577,-0.610865,-0.602541,0.008325,-1.675214
0.412640,-0.610865,-0.602541,0.008325,-1.675214
0.422704,-0.610865,-0.602541,0.008325,-1.661538
0.432767,-0.610865,-0.602541,0.008325,-1.647863
0.442830,-0.610865,-0.602541,0.008325,-1.675214
0.452893,-0.610865,-0.602541,0.008325,-1.647863
0.462947,-0.610865,-0.602541,0.008325,-1.606838
0.472998,-0.610865,-0.602541,0.008325,-1.606838
0.483059,-0.610865,-0.602541,0.008325,-1.620513
0.493120,-0.610865,-0.602541,0.008325,-1.688889
