t,ref,resp,err,eff
0.000000,-0.261799,-0.240520,0.021279,-0.261294
0.010050,-0.261799,-0.240520,0.021279,-0.261294
0.020100,-0.261799,-0.240520,0.021279,-0.261294
0.030148,-0.261799,-0.258068,0.003731,-0.114774
0.040200,-0.261799,-0.258068,0.003731,-0.114774
0.050249,-0.261799,-0.258068,0.003731,-0.114774
0.060299,-0.261799,-0.258068,0.003731,-0.114774
0.070354,-0.261799,-0.258068,0.003731,-0.114774
0.080406,-0.261799,-0.258068,0.003731,-0.114774
0.090455,-0.261799,-0.258068,0.003731,-0.114774
0.100506,-0.261799,-0.258068,0.003731,-0.105006
0.110558,-0.261799,-0.258068,0.003731,-0.100122
0.120609,-0.261799,-0.258068,0.003731,-0.100122
0.130701,-0.261799,-0.258068,0.003731,-0.100122
0.140751,-0.261799,-0.258068,0.003731,-0.100122
0.150802,-0.261799,-0.258068,0.003731,-0.100122
0.160853,-0.261799,-0.258068,0.003731,-0.100122
0.170906,-0.261799,-0.258068,0.003731,-0.100122
0.180959,-0.261799,-0.258068,0.003731,-0.100122
0.191011,-0.261799,-0.258068,0.003731,-0.100122
0.201060,-0.261799,-0.258068,0.003731,-0.100122
0.211111,-0.261799,-0.258068,0.003731,-0.100122
0.221160,-0.261799,-0.258068,0.003731,-0.100122
0.231210,-0.261799,-0.258068,0.003731,-0.100122
0.241261,-0.261799,-0.258068,0.003731,-0.109890
0.251309,-0.261799,-0.258068,0.003731,-0.109890
0.261358,-0.261799,-0.258068,0.003731,-0.109890
0.271411,-0.261799,-0.258068,0.003731,-0.109890
0.281462,-0.261799,-0.258068,0.003731,-0.109890
0.291514,-0.261799,-0.258068,0.003731,-0.109890
0.301562,-0.261799,-0.258068,0.003731,-0.109890
0.311613,-0.261799,-0.258068,0.003731,-0.109890
0.321668,-0.261799,-0.258068,0.003731,-0.109890
0.331717,-0.261799,-0.258068,0.003731,-0.109890
0.341767,-0.261799,-0.258068,0.003731,-0.109890
0.351817,-0.261799,-0.258068,0.003731,-0.109890
0.361865,-0.261799,-0.258068,0.003731,-0.109890
0.371916,-0.261799,-0.258068,0.003731,-0.109890
0.381968,-0.261799,-0.258068,0.003731,-0.109890
0.392020,-0.261799,-0.258068,0.003731,-0.109890
0.402070,-0.261799,-0.258068,0.003731,-0.109890
0.412122,-0.261799,-0.258068,0.003731,-0.109890
0.422174,-0.261799,-0.258068,0.003731,-0.109890
0.432223,-0.261799,-0.258068,0.003731,-0.109890
0.442271,-0.261799,-0.258068,0.003731,-0.109890
0.452322,-0.261799,-0.258068,0.003731,-0.109890
