t,ref,resp,err,eff
0.000000,-0.261799,-0.264935,-0.003135,0.065934
0.010062,-0.261799,-0.264935,-0.003135,0.065934
0.020121,-0.261799,-0.264935,-0.003135,0.065934
0.030175,-0.261799,-0.264935,-0.003135,0.065934
0.040228,-0.261799,-0.264935,-0.003135,0.065934
0.050281,-0.261799,-0.264935,-0.003135,0.065934
0.060332,-0.261799,-0.264935,-0.003135,0.065934
0.070384,-0.261799,-0.264935,-0.003135,0.065934
0.080437,-0.261799,-0.264935,-0.003135,0.065934
0.090489,-0.261799,-0.264935,-0.003135,0.065934
0.100540,-0.261799,-0.264935,-0.003135,0.065934
0.110592,-0.261799,-0.264935,-0.003135,0.065934
0.120644,-0.261799,-0.264935,-0.003135,0.065934
0.130707,-0.261799,-0.264935,-0.003135,0.065934
0.140771,-0.261799,-0.264935,-0.003135,0.065934
0.150835,-0.261799,-0.264935,-0.003135,0.065934
0.160887,-0.261799,-0.264935,-0.003135,0.065934
0.170939,-0.261799,-0.264935,-0.003135,0.065934
0.180945,-0.261799,-0.264935,-0.003135,0.065934
0.190998,-0.261799,-0.264935,-0.003135,0.065934
0.201051,-0.261799,-0.264935,-0.003135,0.065934
0.211103,-0.261799,-0.264935,-0.003135,0.065934
0.221155,-0.261799,-0.264935,-0.003135,0.065934
0.231208,-0.261799,-0.264935,-0.003135,0.065934
0.241260,-0.261799,-0.264935,-0.003135,0.065934
0.251313,-0.261799,-0.264935,-0.003135,0.065934
0.261365,-0.261799,-0.264935,-0.003135,0.065934
0.271417,-0.261799,-0.264935,-0.003135,0.065934
0.281470,-0.261799,-0.264935,-0.003135,0.065934
0.291523,-0.261799,-0.264935,-0.003135,0.065934
0.301576,-0.261799,-0.264935,-0.003135,0.065934
0.311628,-0.261799,-0.264935,-0.003135,0.065934
0.321681,-0.261799,-0.264935,-0.003135,0.065934
0.331734,-0.261799,-0.264935,-0.003135,0.065934
0.341788,-0.261799,-0.264935,-0.003135,0.065934
0.351842,-0.261799,-0.264935,-0.003135,0.065934
0.361894,-0.261799,-0.264935,-0.003135,0.065934
0.371951,-0.261799,-0.264935,-0.003135,0.065934
0.382003,-0.261799,-0.264935,-0.003135,0.065934
0.392055,-0.261799,-0.264935,-0.003135,0.065934
0.402106,-0.261799,-0.264935,-0.003135,0.065934
0.412160,-0.261799,-0.264935,-0.003135,0.065934
0.422213,-0.261799,-0.264935,-0.003135,0.065934
0.432266,-0.261799,-0.264935,-0.003135,0.065934
0.442318,-0.261799,-0.264935,-0.003135,0.065934
0.452370,-0.261799,-0.264935,-0.003135,0.065934
0.462423,-0.261799,-0.264935,-0.003135,0.065934
0.472475,-0.261799,-0.264935,-0.003135,0.065934
0.482527,-0.261799,-0.264935,-0.003135,0.065934
0.492581,-0.261799,-0.264935,-0.003135,0.065934
0.502633,-0.261799,-0.264935,-0.003135,0.061050
0.512685,-0.261799,-0.264935,-0.003135,0.065934
0.522737,-0.261799,-0.264935,-0.003135,0.065934
0.532789,-0.261799,-0.264935,-0.003135,0.065934
0.542841,-0.261799,-0.264935,-0.003135,0.065934
0.552893,-0.261799,-0.264935,-0.003135,0.065934
0.562945,-0.261799,-0.264935,-0.003135,0.065934
0.572999,-0.261799,-0.264935,-0.003135,0.065934
0.583062,-0.261799,-0.264935,-0.003135,0.065934
0.593114,-0.261799,-0.264935,-0.003135,0.065934
0.603166,-0.261799,-0.264935,-0.003135,0.065934
0.613218,-0.261799,-0.264935,-0.003135,0.065934
0.623270,-0.261799,-0.264935,-0.003135,0.065934
0.633322,-0.261799,-0.264935,-0.003135,0.065934
0.643374,-0.261799,-0.264935,-0.003135,0.065934
0.653426,-0.261799,-0.264935,-0.003135,0.065934
0.663479,-0.261799,-0.264935,-0.003135,0.065934
0.673531,-0.261799,-0.264935,-0.003135,0.065934
0.683584,-0.261799,-0.264935,-0.003135,0.065934
0.693636,-0.261799,-0.264935,-0.003135,0.065934
0.703689,-0.261799,-0.264935,-0.003135,0.065934
0.713742,-0.261799,-0.264935,-0.003135,0.065934
0.723795,-0.261799,-0.264935,-0.003135,0.065934
0.733847,-0.261799,-0.264935,-0.003135,0.065934
0.743899,-0.261799,-0.264935,-0.003135,0.065934
