t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784546670.313684,0.113912,0x04,8,7FFF7FF0F566677B
1784546670.313727,0.113955,0x05,8,80007FF0511997FF
1784546670.313809,0.114037,0x06,8,7FFC7FF0CC1997FF
1784546670.313848,0.114076,0x01,8,207FE97FF8146874
1784546670.313934,0.114162,0x02,8,2082DB8268226B77
1784546670.314184,0.114412,0x03,8,20829E82A8CC6C77
1784546670.314277,0.114505,0x04,8,147FFF7FF77A1F1D
1784546670.314526,0.114754,0x05,8,1580067FF7F8201E
1784546670.317347,0.117575,0x01,8,047BFF7FFB8007FF
1784546670.317509,0.117737,0x02,8,03D7CB82EF828821
1784546670.317624,0.117852,0x03,8,028FFF82ED8288D4
1784546670.317673,0.117901,0x04,8,7FFF7FF0F566677C
1784546670.317749,0.117977,0x05,8,80007FF0511997FF
1784546670.317798,0.118026,0x06,8,7FFC7FF0CC1997FF
1784546670.317848,0.118076,0x01,8,207FE97FF80A6874
1784546670.317905,0.118133,0x02,8,2082DF8288256B77
1784546670.318200,0.118428,0x03,8,2082A282D8CC6C77
1784546670.318326,0.118554,0x04,8,147FFF7FF77A1F1D
1784546670.318598,0.118826,0x05,8,1580067FF7F9201E
1784546670.321407,0.121635,0x01,8,047BFF7FFB8007FF
1784546670.321574,0.121802,0x02,8,03D7CB82F2828821
1784546670.321708,0.121936,0x03,8,028FFF82F18288D4
1784546670.321776,0.122004,0x04,8,7FFF7FF0F566677C
1784546670.321821,0.122049,0x05,8,80007FF0511997FF
1784546670.321901,0.122129,0x06,8,7FFC7FF0CC1997FF
1784546670.321947,0.122175,0x01,8,207FE97FF8046874
1784546670.322026,0.122254,0x02,8,2082E28248256B77
1784546670.322276,0.122504,0x03,8,2082A68228D56C77
1784546670.322374,0.122602,0x04,8,147FFF7FF77B1F1D
1784546670.322625,0.122853,0x05,8,1580067FF7FA201E
1784546670.325502,0.125730,0x01,8,047BFF7FFB8007FF
1784546670.325637,0.125865,0x02,8,03D7CB82F6827821
1784546670.325764,0.125992,0x03,8,028FFF82F58278D4
1784546670.325821,0.126049,0x04,8,7FFF7FF0F566677C
1784546670.325900,0.126128,0x05,8,80007FF0511997FF
1784546670.325947,0.126175,0x06,8,7FFC7FF0CC1997FF
1784546670.326025,0.126253,0x01,8,207FE97FE80A6874
1784546670.326075,0.126303,0x02,8,2082E782C82B6B77
1784546670.326374,0.126602,0x03,8,2082A98278C96C77
1784546670.326473,0.126701,0x04,8,147FFF7FF77B1F1D
1784546670.326722,0.126950,0x05,8,1580067FF7FA201E
1784546670.329574,0.129802,0x01,8,047BFF7FFB8007FF
1784546670.329695,0.129923,0x02,8,03D7CB82FA827821
1784546670.329815,0.130043,0x03,8,028FFF82F88278D4
1784546670.329933,0.130161,0x04,8,7FFF7FF0F566677C
1784546670.329969,0.130197,0x05,8,80007FF0511997FF
1784546670.330075,0.130303,0x06,8,7FFC7FF0CC1997FF
1784546670.330124,0.130352,0x01,8,207FE97FF7FF6874
1784546670.330184,0.130412,0x02,8,2082EA81F8206B77
1784546670.330434,0.130662,0x03,8,2082AE8308BC6C77
1784546670.330598,0.130826,0x04,8,147FFF7FF77C1F1D
1784546670.330808,0.131036,0x05,8,1580067FF7FA201E
1784546670.333574,0.133802,0x01,8,047BFF7FFB8007FF
1784546670.333695,0.133923,0x02,8,03D7CB82FD826821
1784546670.333874,0.134102,0x03,8,028FFF82FC8278D4
1784546670.333922,0.134150,0x04,8,7FFF7FF0F566677C
1784546670.333972,0.134200,0x05,8,80007FF0511997FF
1784546670.334024,0.134252,0x06,8,7FFC7FF0CC1997FF
1784546670.334071,0.134299,0x01,8,207FE97FF7FA6874
1784546670.334123,0.134351,0x02,8,2082ED8278166B77
1784546670.334449,0.134677,0x03,8,2082B18248DC6C77
1784546670.334597,0.134825,0x04,8,147FFE7FF77B1F1D
1784546670.334808,0.135036,0x05,8,1580067FF7FA201E
1784546670.337623,0.137851,0x01,8,047BFF7FFB8007FF
1784546670.337784,0.138012,0x02,8,03D7CB8301826821
1784546670.337899,0.138127,0x03,8,028FFF83008268D4
1784546670.337945,0.138173,0x04,8,7FFF7FF0F566677C
1784546670.338024,0.138252,0x05,8,80007FF0511997FF
1784546670.338071,0.138299,0x06,8,7FFD7FF0CC1997FF
1784546670.338150,0.138378,0x01,8,207FE97FF8196874
1784546670.338196,0.138424,0x02,8,2082F182182A6B77
1784546670.338498,0.138726,0x03,8,2082B58228D06C77
