t,ref,resp,err,eff
0.000000,-0.261799,-0.258068,0.003731,-0.129426
0.010059,-0.261799,-0.258068,0.003731,-0.144078
0.020114,-0.261799,-0.258068,0.003731,-0.134310
0.030172,-0.261799,-0.258068,0.003731,-0.134310
0.040232,-0.261799,-0.258068,0.003731,-0.041514
0.050295,-0.261799,-0.258068,0.003731,-0.139194
0.060350,-0.261799,-0.258068,0.003731,-0.114774
0.070406,-0.261799,-0.258068,0.003731,-0.080586
0.080460,-0.261799,-0.258068,0.003731,-0.114774
0.090515,-0.261799,-0.258068,0.003731,-0.114774
0.100568,-0.261799,-0.257687,0.004113,-0.080586
0.110622,-0.261799,-0.257687,0.004113,-0.100122
0.120676,-0.261799,-0.257687,0.004113,-0.065934
0.130729,-0.261799,-0.258068,0.003731,-0.065934
0.140781,-0.261799,-0.258068,0.003731,-0.085470
0.150833,-0.261799,-0.257687,0.004113,-0.134310
0.160885,-0.261799,-0.258068,0.003731,-0.061050
0.170937,-0.261799,-0.257687,0.004113,-0.134310
0.180989,-0.261799,-0.258068,0.003731,-0.070818
0.191041,-0.261799,-0.258068,0.003731,-0.085470
0.201093,-0.261799,-0.258068,0.003731,-0.114774
0.211145,-0.261799,-0.258068,0.003731,-0.109890
0.221151,-0.261799,-0.258068,0.003731,-0.134310
0.231204,-0.261799,-0.257687,0.004113,-0.148962
0.241256,-0.261799,-0.257687,0.004113,-0.085470
0.251309,-0.261799,-0.258068,0.003731,-0.148962
0.261362,-0.261799,-0.257687,0.004113,-0.100122
0.271416,-0.261799,-0.257687,0.004113,-0.085470
0.281467,-0.261799,-0.258068,0.003731,-0.095238
0.291518,-0.261799,-0.257687,0.004113,-0.124542
0.301570,-0.261799,-0.258068,0.003731,-0.119658
0.311620,-0.261799,-0.257687,0.004113,-0.109890
0.321676,-0.261799,-0.257687,0.004113,-0.119658
0.331726,-0.261799,-0.257687,0.004113,-0.144078
0.341846,-0.261799,-0.257687,0.004113,-0.090354
0.351900,-0.261799,-0.257687,0.004113,-0.129426
0.361952,-0.261799,-0.257687,0.004113,-0.114774
0.372006,-0.261799,-0.258068,0.003731,-0.124542
0.382058,-0.261799,-0.257687,0.004113,-0.095238
0.392110,-0.261799,-0.257687,0.004113,-0.158730
0.402152,-0.261799,-0.257687,0.004113,-0.100122
0.412205,-0.261799,-0.257687,0.004113,-0.105006
0.422259,-0.261799,-0.257687,0.004113,-0.119658
0.432311,-0.261799,-0.257687,0.004113,-0.100122
0.442364,-0.261799,-0.257687,0.004113,-0.075702
0.452417,-0.261799,-0.257687,0.004113,-0.090354
0.462470,-0.261799,-0.257687,0.004113,-0.085470
0.472529,-0.261799,-0.257687,0.004113,-0.134310
0.482593,-0.261799,-0.257687,0.004113,-0.095238
0.492656,-0.261799,-0.257687,0.004113,-0.124542
0.502715,-0.261799,-0.257687,0.004113,-0.070818
0.512770,-0.261799,-0.257687,0.004113,-0.085470
0.522825,-0.261799,-0.257687,0.004113,-0.109890
0.532881,-0.261799,-0.257687,0.004113,-0.114774
0.542934,-0.261799,-0.257687,0.004113,-0.080586
0.552991,-0.261799,-0.257687,0.004113,-0.114774
0.563045,-0.261799,-0.257687,0.004113,-0.119658
0.573101,-0.261799,-0.257687,0.004113,-0.109890
0.583152,-0.261799,-0.257687,0.004113,-0.124542
0.593232,-0.261799,-0.257687,0.004113,-0.109890
0.603286,-0.261799,-0.257687,0.004113,-0.105006
0.613340,-0.261799,-0.257687,0.004113,-0.105006
0.623394,-0.261799,-0.257687,0.004113,-0.114774
0.633447,-0.261799,-0.257687,0.004113,-0.109890
0.643501,-0.261799,-0.257687,0.004113,-0.085470
0.653556,-0.261799,-0.257687,0.004113,-0.100122
0.663609,-0.261799,-0.257687,0.004113,-0.105006
0.673663,-0.261799,-0.257687,0.004113,-0.109890
0.683716,-0.261799,-0.257687,0.004113,-0.090354
0.693770,-0.261799,-0.257687,0.004113,-0.124542
0.703823,-0.261799,-0.257687,0.004113,-0.095238
0.713877,-0.261799,-0.257687,0.004113,-0.100122
0.723929,-0.261799,-0.257687,0.004113,-0.095238
0.733981,-0.261799,-0.257687,0.004113,-0.129426
0.744034,-0.261799,-0.257687,0.004113,-0.090354
0.754089,-0.261799,-0.257687,0.004113,-0.144078
0.764143,-0.261799,-0.257305,0.004494,-0.109890
0.774152,-0.261799,-0.257687,0.004113,-0.144078
0.784163,-0.261799,-0.257687,0.004113,-0.109890
0.794217,-0.261799,-0.257687,0.004113,-0.095238
0.804271,-0.261799,-0.257687,0.004113,-0.090354
0.814325,-0.261799,-0.257305,0.004494,-0.114774
0.824378,-0.261799,-0.257687,0.004113,-0.085470
0.834432,-0.261799,-0.257687,0.004113,-0.119658
0.844486,-0.261799,-0.257687,0.004113,-0.124542
0.854540,-0.261799,-0.257687,0.004113,-0.129426
0.864594,-0.261799,-0.257687,0.004113,-0.100122
0.874646,-0.261799,-0.257687,0.004113,-0.119658
0.884699,-0.261799,-0.257687,0.004113,-0.100122
0.894753,-0.261799,-0.257687,0.004113,-0.070818
0.904805,-0.261799,-0.257687,0.004113,-0.129426
0.914859,-0.261799,-0.257687,0.004113,-0.075702
0.924911,-0.261799,-0.257687,0.004113,-0.109890
0.934965,-0.261799,-0.257687,0.004113,-0.100122
0.945019,-0.261799,-0.257687,0.004113,-0.114774
0.955072,-0.261799,-0.257687,0.004113,-0.119658
0.965126,-0.261799,-0.257687,0.004113,-0.119658
0.975156,-0.261799,-0.257687,0.004113,-0.119658
0.985207,-0.261799,-0.257687,0.004113,-0.134310
0.995261,-0.261799,-0.257687,0.004113,-0.129426
1.005312,-0.239550,-0.257687,-0.018136,-0.100122
1.015366,-0.197436,-0.257305,-0.059870,-0.070818
1.025419,-0.155325,-0.256161,-0.100836,-0.080586
1.035472,-0.113214,-0.252346,-0.139132,0.124542
1.045526,-0.071102,-0.247768,-0.176666,0.090354
1.055580,-0.028988,-0.238613,-0.209625,0.231990
1.065634,0.013126,-0.231746,-0.244872,0.212454
1.075727,0.055406,-0.218013,-0.273420,0.031746
1.085780,0.097516,-0.206569,-0.304085,0.036630
1.095833,0.139626,-0.194743,-0.334370,0.241758
1.105887,0.181739,-0.174525,-0.356264,0.031746
1.115940,0.223850,-0.159266,-0.383116,0.051282
1.125994,0.261799,-0.135615,-0.397414,0.119658
1.136045,0.261799,-0.118067,-0.379866,0.061050
1.146098,0.261799,-0.091363,-0.353163,0.105006
1.156156,0.261799,-0.073434,-0.335233,0.002442
1.166212,0.261799,-0.049020,-0.310819,0.090354
1.176267,0.261799,-0.033379,-0.295178,-0.051282
1.186321,0.261799,-0.012016,-0.273816,0.192918
1.196374,0.261799,0.001717,-0.260083,-0.065934
1.206427,0.261799,0.020790,-0.241009,0.095238
1.216480,0.261799,0.032616,-0.229183,0.178266
