t,ref,resp,err
0.000000,-0.610865,-0.583467,0.027398
0.010056,-0.610865,-0.583467,0.027398
0.020114,-0.610865,-0.583467,0.027398
0.030177,-0.610865,-0.583467,0.027398
0.040313,-0.610865,-0.583467,0.027398
0.050374,-0.610865,-0.583467,0.027398
0.060437,-0.610865,-0.583467,0.027398
0.070491,-0.610865,-0.583467,0.027398
0.080549,-0.610865,-0.583467,0.027398
0.090613,-0.610865,-0.583467,0.027398
0.100677,-0.610865,-0.583467,0.027398
0.110741,-0.610865,-0.583467,0.027398
0.120803,-0.610865,-0.583467,0.027398
0.130870,-0.610865,-0.583467,0.027398
0.140934,-0.610865,-0.583467,0.027398
0.150985,-0.610865,-0.583467,0.027398
0.161037,-0.610865,-0.583467,0.027398
0.171098,-0.610865,-0.583467,0.027398
0.181158,-0.610865,-0.583467,0.027398
0.191216,-0.610865,-0.583467,0.027398
0.201278,-0.610865,-0.583467,0.027398
0.211333,-0.610865,-0.583467,0.027398
0.221398,-0.610865,-0.583467,0.027398
0.231459,-0.610865,-0.583467,0.027398
0.241522,-0.610865,-0.583467,0.027398
0.251607,-0.610865,-0.583467,0.027398
0.261672,-0.610865,-0.583467,0.027398
0.271733,-0.610865,-0.583467,0.027398
0.281796,-0.610865,-0.583467,0.027398
0.291820,-0.610865,-0.583467,0.027398
0.301884,-0.610865,-0.583467,0.027398
0.311944,-0.610865,-0.583467,0.027398
0.322008,-0.610865,-0.583467,0.027398
0.332071,-0.610865,-0.583467,0.027398
0.342131,-0.610865,-0.583467,0.027398
0.352194,-0.610865,-0.583467,0.027398
0.362257,-0.610865,-0.583467,0.027398
0.372319,-0.610865,-0.583467,0.027398
0.382380,-0.610865,-0.583467,0.027398
0.392442,-0.610865,-0.583467,0.027398
0.402504,-0.610865,-0.583467,0.027398
0.412568,-0.610865,-0.583467,0.027398
0.422629,-0.610865,-0.583467,0.027398
0.432691,-0.610865,-0.583467,0.027398
0.442752,-0.610865,-0.583467,0.027398
0.452814,-0.610865,-0.583467,0.027398
0.462867,-0.610865,-0.583467,0.027398
0.472931,-0.610865,-0.583467,0.027398
0.482985,-0.610865,-0.583467,0.027398
0.493037,-0.610865,-0.583467,0.027398
0.503092,-0.610865,-0.583467,0.027398
0.513145,-0.610865,-0.583467,0.027398
0.523198,-0.610865,-0.583467,0.027398
0.533252,-0.610865,-0.583467,0.027398
0.543303,-0.610865,-0.583467,0.027398
0.553356,-0.610865,-0.583467,0.027398
0.563416,-0.610865,-0.583467,0.027398
0.573469,-0.610865,-0.583467,0.027398
0.583522,-0.610865,-0.583467,0.027398
0.593575,-0.610865,-0.583467,0.027398
0.603630,-0.610865,-0.583467,0.027398
0.613682,-0.610865,-0.583467,0.027398
0.623736,-0.610865,-0.583467,0.027398
0.633788,-0.610865,-0.583467,0.027398
0.643840,-0.610865,-0.583467,0.027398
0.653892,-0.610865,-0.583467,0.027398
0.663945,-0.610865,-0.583467,0.027398
0.673997,-0.610865,-0.583467,0.027398
0.684051,-0.610865,-0.583467,0.027398
0.694102,-0.610865,-0.583467,0.027398
0.704156,-0.610865,-0.583467,0.027398
0.714210,-0.610865,-0.583467,0.027398
0.724262,-0.610865,-0.583467,0.027398
0.734319,-0.610865,-0.583467,0.027398
0.744382,-0.610865,-0.583467,0.027398
0.754447,-0.610865,-0.583467,0.027398
0.764512,-0.610865,-0.583467,0.027398
0.774574,-0.610865,-0.583467,0.027398
0.784637,-0.610865,-0.583467,0.027398
0.794693,-0.610865,-0.583467,0.027398
0.804746,-0.610865,-0.583467,0.027398
0.814798,-0.610865,-0.583467,0.027398
0.824850,-0.610865,-0.583467,0.027398
0.834902,-0.610865,-0.583467,0.027398
0.844954,-0.610865,-0.583467,0.027398
0.855007,-0.610865,-0.583467,0.027398
0.865066,-0.610865,-0.583467,0.027398
0.875129,-0.610865,-0.583467,0.027398
0.885192,-0.610865,-0.583467,0.027398
0.895256,-0.610865,-0.583467,0.027398
0.905283,-0.610865,-0.583467,0.027398
0.915347,-0.610865,-0.583467,0.027398
0.925407,-0.610865,-0.583467,0.027398
0.935470,-0.610865,-0.583467,0.027398
0.945534,-0.610865,-0.583467,0.027398
0.955599,-0.610865,-0.583467,0.027398
0.965695,-0.610865,-0.583467,0.027398
0.975745,-0.610865,-0.583467,0.027398
0.985797,-0.610865,-0.583467,0.027398
0.995846,-0.610865,-0.583467,0.027398
1.005896,-0.586166,-0.583467,0.002700
1.015945,-0.544073,-0.583085,-0.039012
1.025998,-0.501965,-0.583085,-0.081121
1.036048,-0.459868,-0.581941,-0.122073
1.046099,-0.417767,-0.580034,-0.162267
1.056152,-0.375656,-0.576219,-0.200562
1.066202,-0.333557,-0.572404,-0.238847
1.076253,-0.291459,-0.565537,-0.274079
1.086304,-0.261799,-0.559434,-0.297635
1.096356,-0.261799,-0.547990,-0.286190
1.106406,-0.261799,-0.539216,-0.277416
1.116456,-0.261799,-0.525864,-0.264065
1.126507,-0.261799,-0.515946,-0.254146
1.136557,-0.261799,-0.500687,-0.238887
1.146610,-0.261799,-0.489624,-0.227824
1.156661,-0.261799,-0.472839,-0.211040
1.166712,-0.261799,-0.461013,-0.199214
1.176763,-0.261799,-0.449187,-0.187388
1.186811,-0.261799,-0.430877,-0.169077
1.196860,-0.261799,-0.418669,-0.156870
1.206917,-0.261799,-0.400740,-0.138941
1.216970,-0.261799,-0.388914,-0.127115
1.227023,-0.261799,-0.372129,-0.110330
1.237074,-0.261799,-0.361830,-0.100030
1.247124,-0.261799,-0.346571,-0.084771
1.257175,-0.261799,-0.337415,-0.075616
1.267225,-0.261799,-0.324445,-0.062646
1.277276,-0.261799,-0.316052,-0.054253
1.287325,-0.261799,-0.305371,-0.043572
1.297377,-0.261799,-0.298123,-0.036324
1.307428,-0.261799,-0.288968,-0.027168
1.317480,-0.261799,-0.283627,-0.021828
1.327533,-0.261799,-0.275998,-0.014198
1.337582,-0.261799,-0.271420,-0.009620
1.347631,-0.261799,-0.265698,-0.003898
1.357683,-0.261799,-0.262264,-0.000465
1.367737,-0.261799,-0.258831,0.002968
1.377789,-0.261799,-0.254635,0.007164
1.387840,-0.261799,-0.252728,0.009072
1.397891,-0.261799,-0.250057,0.011742
1.407941,-0.261799,-0.248531,0.013268
1.417992,-0.261799,-0.247005,0.014794
1.428045,-0.261799,-0.246242,0.015557
1.438098,-0.261799,-0.246242,0.015557
1.448151,-0.261799,-0.245861,0.015938
1.458202,-0.261799,-0.245861,0.015938
1.468253,-0.261799,-0.245861,0.015938
1.478306,-0.261799,-0.245861,0.015938
1.488357,-0.261799,-0.245861,0.015938
1.498407,-0.261799,-0.245861,0.015938
1.508460,-0.261799,-0.245861,0.015938
1.518511,-0.261799,-0.245861,0.015938
1.528564,-0.261799,-0.245861,0.015938
1.538623,-0.261799,-0.245861,0.015938
1.548675,-0.261799,-0.245861,0.015938
1.558726,-0.261799,-0.245861,0.015938
1.568776,-0.261799,-0.246242,0.015557
1.578842,-0.261799,-0.246624,0.015175
1.588895,-0.261799,-0.246624,0.015175
1.598946,-0.261799,-0.246624,0.015175
1.608996,-0.261799,-0.246624,0.015175
1.619049,-0.261799,-0.246624,0.015175
1.629101,-0.261799,-0.246242,0.015557
1.639160,-0.261799,-0.246242,0.015557
1.649209,-0.261799,-0.246242,0.015557
1.659259,-0.261799,-0.246242,0.015557
1.669312,-0.261799,-0.246242,0.015557
1.679365,-0.261799,-0.246242,0.015557
1.689418,-0.261799,-0.246242,0.015557
1.699471,-0.261799,-0.246624,0.015175
1.709524,-0.261799,-0.246624,0.015175
1.719576,-0.261799,-0.246624,0.015175
1.729628,-0.261799,-0.246624,0.015175
1.739680,-0.261799,-0.246624,0.015175
1.749732,-0.261799,-0.246242,0.015557
1.759783,-0.261799,-0.246242,0.015557
1.769836,-0.261799,-0.246242,0.015557
1.779889,-0.261799,-0.246242,0.015557
1.789940,-0.261799,-0.246242,0.015557
1.800006,-0.261799,-0.246242,0.015557
1.810069,-0.261799,-0.246624,0.015175
1.820130,-0.261799,-0.246624,0.015175
1.830193,-0.261799,-0.246624,0.015175
1.840256,-0.261799,-0.246624,0.015175
1.850309,-0.261799,-0.246242,0.015557
1.860372,-0.261799,-0.246242,0.015557
1.870434,-0.261799,-0.246242,0.015557
1.880498,-0.261799,-0.246242,0.015557
1.890563,-0.261799,-0.246242,0.015557
1.900623,-0.261799,-0.246242,0.015557
1.910675,-0.261799,-0.246242,0.015557
1.920727,-0.261799,-0.246242,0.015557
1.930780,-0.261799,-0.246242,0.015557
1.940831,-0.261799,-0.246242,0.015557
1.950884,-0.261799,-0.246242,0.015557
1.960936,-0.261799,-0.246242,0.015557
1.970987,-0.261799,-0.246242,0.015557
1.981039,-0.261799,-0.246242,0.015557
1.991095,-0.261799,-0.246624,0.015175
2.001156,-0.261799,-0.246624,0.015175
2.011220,-0.261799,-0.246624,0.015175
2.021282,-0.261799,-0.246624,0.015175
2.031345,-0.261799,-0.246624,0.015175
2.041409,-0.261799,-0.246624,0.015175
2.051473,-0.261799,-0.246624,0.015175
2.061535,-0.261799,-0.246242,0.015557
2.071598,-0.261799,-0.246242,0.015557
