t,q1,q2,q3,q4,q5,q6
0.000000,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.010060,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.020114,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.030165,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.040229,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.050283,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.060347,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.070411,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.080473,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.090536,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.100600,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.110755,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.120812,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.130864,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.140924,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.150984,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.161037,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.171101,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.181167,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.191228,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.201283,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.211346,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.221414,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.231469,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.241522,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.251574,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.261626,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.271678,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.281731,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.291785,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.301837,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.311888,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.321942,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.331994,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.342046,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.352099,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.362151,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.372204,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
0.382233,-0.338178,0.605974,-0.406462,-0.387770,-0.001717,-0.005531
