t,ref,resp,err
0.000000,-0.261799,-0.264553,-0.002754
0.010053,-0.261799,-0.264553,-0.002754
0.020106,-0.261799,-0.264553,-0.002754
0.030158,-0.261799,-0.264553,-0.002754
0.040209,-0.261799,-0.264553,-0.002754
0.050273,-0.261799,-0.264553,-0.002754
0.060336,-0.261799,-0.264553,-0.002754
0.070388,-0.261799,-0.264553,-0.002754
0.080450,-0.261799,-0.264553,-0.002754
0.090513,-0.261799,-0.264553,-0.002754
0.100577,-0.261799,-0.264553,-0.002754
0.110649,-0.261799,-0.264553,-0.002754
0.120712,-0.261799,-0.264553,-0.002754
0.130771,-0.261799,-0.264553,-0.002754
0.140834,-0.261799,-0.264553,-0.002754
0.150897,-0.261799,-0.264553,-0.002754
0.160961,-0.261799,-0.264553,-0.002754
0.171025,-0.261799,-0.264553,-0.002754
0.181088,-0.261799,-0.264553,-0.002754
0.191151,-0.261799,-0.264553,-0.002754
0.201215,-0.261799,-0.264553,-0.002754
0.211269,-0.261799,-0.264553,-0.002754
0.221331,-0.261799,-0.264553,-0.002754
0.231395,-0.261799,-0.264553,-0.002754
0.241456,-0.261799,-0.264553,-0.002754
0.251518,-0.261799,-0.264553,-0.002754
0.261579,-0.261799,-0.264553,-0.002754
0.271639,-0.261799,-0.264553,-0.002754
0.281700,-0.261799,-0.264553,-0.002754
0.291760,-0.261799,-0.264553,-0.002754
0.301822,-0.261799,-0.264553,-0.002754
0.311883,-0.261799,-0.264553,-0.002754
0.321943,-0.261799,-0.264553,-0.002754
0.332005,-0.261799,-0.264553,-0.002754
0.342068,-0.261799,-0.264553,-0.002754
0.352129,-0.261799,-0.264553,-0.002754
0.362189,-0.261799,-0.264553,-0.002754
0.372251,-0.261799,-0.264553,-0.002754
0.382311,-0.261799,-0.264553,-0.002754
0.392374,-0.261799,-0.264553,-0.002754
0.402434,-0.261799,-0.264553,-0.002754
0.412496,-0.261799,-0.264553,-0.002754
0.422559,-0.261799,-0.264553,-0.002754
0.432621,-0.261799,-0.264553,-0.002754
0.442682,-0.261799,-0.264553,-0.002754
0.452747,-0.261799,-0.264553,-0.002754
0.462808,-0.261799,-0.264553,-0.002754
0.472870,-0.261799,-0.264553,-0.002754
0.482957,-0.261799,-0.264553,-0.002754
0.493016,-0.261799,-0.264553,-0.002754
0.503078,-0.261799,-0.264553,-0.002754
0.513141,-0.261799,-0.264553,-0.002754
0.523203,-0.261799,-0.264553,-0.002754
0.533266,-0.261799,-0.264553,-0.002754
0.543326,-0.261799,-0.264553,-0.002754
0.553388,-0.261799,-0.264553,-0.002754
0.563451,-0.261799,-0.264553,-0.002754
0.573512,-0.261799,-0.264553,-0.002754
0.583574,-0.261799,-0.264553,-0.002754
0.593633,-0.261799,-0.264553,-0.002754
0.603688,-0.261799,-0.264553,-0.002754
0.613740,-0.261799,-0.264553,-0.002754
0.623804,-0.261799,-0.264553,-0.002754
0.633866,-0.261799,-0.264553,-0.002754
0.643929,-0.261799,-0.264553,-0.002754
0.653989,-0.261799,-0.264553,-0.002754
0.664052,-0.261799,-0.264553,-0.002754
0.674114,-0.261799,-0.264553,-0.002754
0.684174,-0.261799,-0.264553,-0.002754
0.694233,-0.261799,-0.264553,-0.002754
0.704294,-0.261799,-0.264553,-0.002754
0.714354,-0.261799,-0.264553,-0.002754
0.724416,-0.261799,-0.264553,-0.002754
0.734479,-0.261799,-0.264553,-0.002754
0.744538,-0.261799,-0.264553,-0.002754
0.754596,-0.261799,-0.264553,-0.002754
0.764658,-0.261799,-0.264553,-0.002754
0.774722,-0.261799,-0.264553,-0.002754
0.784786,-0.261799,-0.264553,-0.002754
0.794847,-0.261799,-0.264553,-0.002754
0.804910,-0.261799,-0.264553,-0.002754
0.814970,-0.261799,-0.264553,-0.002754
0.825031,-0.261799,-0.264553,-0.002754
0.835092,-0.261799,-0.264553,-0.002754
0.845152,-0.261799,-0.264553,-0.002754
0.855212,-0.261799,-0.264553,-0.002754
0.865277,-0.261799,-0.264553,-0.002754
0.875341,-0.261799,-0.264553,-0.002754
0.885403,-0.261799,-0.264553,-0.002754
0.895465,-0.261799,-0.264553,-0.002754
0.905528,-0.261799,-0.264553,-0.002754
0.915586,-0.261799,-0.264553,-0.002754
0.925647,-0.261799,-0.264553,-0.002754
0.935713,-0.261799,-0.264553,-0.002754
0.945775,-0.261799,-0.264553,-0.002754
0.955828,-0.261799,-0.264553,-0.002754
0.965890,-0.261799,-0.264553,-0.002754
0.975950,-0.261799,-0.264553,-0.002754
0.986012,-0.261799,-0.264553,-0.002754
0.996073,-0.261799,-0.264553,-0.002754
1.006126,-0.260196,-0.264553,-0.004358
1.016179,-0.257564,-0.264553,-0.006990
1.026233,-0.254932,-0.264553,-0.009622
1.036286,-0.252300,-0.264553,-0.012253
1.046348,-0.249665,-0.264553,-0.014888
1.056412,-0.247031,-0.264553,-0.017522
1.066476,-0.244396,-0.264553,-0.020157
1.076536,-0.241762,-0.264553,-0.022791
1.086600,-0.239128,-0.264553,-0.025426
1.096645,-0.236498,-0.264553,-0.028056
1.106709,-0.233863,-0.264553,-0.030690
1.116761,-0.231231,-0.264553,-0.033322
1.126824,-0.228597,-0.264553,-0.035956
1.136890,-0.225962,-0.264553,-0.038592
1.146951,-0.223328,-0.264553,-0.041226
1.157011,-0.220694,-0.264553,-0.043859
1.167072,-0.218060,-0.264553,-0.046493
1.177132,-0.215426,-0.264553,-0.049127
1.187193,-0.212792,-0.264553,-0.051761
1.197256,-0.210158,-0.264553,-0.054395
1.207318,-0.207524,-0.264553,-0.057030
1.217377,-0.204890,-0.264553,-0.059663
1.227438,-0.202256,-0.264553,-0.062297
1.237499,-0.199622,-0.264553,-0.064931
1.247560,-0.196988,-0.264553,-0.067565
1.257619,-0.194355,-0.264553,-0.070199
1.267681,-0.191721,-0.264553,-0.072833
1.277741,-0.189087,-0.264553,-0.075466
1.287803,-0.186453,-0.264553,-0.078100
1.297863,-0.183819,-0.264553,-0.080734
1.307925,-0.181185,-0.264553,-0.083369
1.317989,-0.178550,-0.264553,-0.086003
1.328052,-0.175915,-0.264553,-0.088638
1.338113,-0.173282,-0.264553,-0.091272
1.348175,-0.170647,-0.264553,-0.093906
1.358235,-0.168014,-0.264553,-0.096540
1.368298,-0.165379,-0.223354,-0.057975
1.378357,-0.162746,-0.223354,-0.060608
1.388419,-0.160112,-0.223354,-0.063242
1.398480,-0.157477,-0.223354,-0.065876
1.408541,-0.154844,-0.172999,-0.018155
1.418601,-0.152210,-0.172999,-0.020789
1.428662,-0.149576,-0.172999,-0.023423
1.438727,-0.146941,-0.172999,-0.026058
1.448787,-0.144307,-0.172999,-0.028692
1.458848,-0.141673,-0.172999,-0.031326
1.468910,-0.139039,-0.172999,-0.033960
1.478972,-0.136405,-0.172999,-0.036594
1.489032,-0.133771,-0.162699,-0.028928
1.499094,-0.131137,-0.162699,-0.031562
1.509153,-0.128503,-0.162699,-0.034196
1.519211,-0.125870,-0.162699,-0.036829
1.529273,-0.123236,-0.162699,-0.039463
1.539335,-0.120602,-0.162699,-0.042098
