t,ex,ey,ez,e_pos,e_ang
0.462679,0.001666,0.001099,-0.014706,0.014841,0.074146
0.472741,0.001666,0.001099,-0.014737,0.014872,0.074146
0.482808,0.001666,0.001099,-0.014769,0.014904,0.074146
0.492872,0.001667,0.001099,-0.014803,0.014937,0.074146
0.502925,0.001667,0.001099,-0.014838,0.014972,0.074146
0.513028,0.001668,0.001099,-0.014874,0.015008,0.074146
0.523081,0.001668,0.001099,-0.014912,0.015045,0.074146
0.533133,0.001669,0.001099,-0.014951,0.015084,0.074146
0.543185,0.001669,0.001099,-0.014991,0.015124,0.074146
0.553226,0.001670,0.001099,-0.015033,0.015165,0.074146
0.563285,0.001671,0.001099,-0.015077,0.015209,0.074146
0.573346,0.001672,0.001099,-0.015122,0.015253,0.074146
0.583413,0.001673,0.001099,-0.015169,0.015300,0.074146
0.593477,0.001674,0.001099,-0.015217,0.015348,0.074146
0.603537,0.001675,0.001099,-0.015266,0.015397,0.074146
0.613600,0.001676,0.001099,-0.015318,0.015449,0.074146
0.623661,0.001677,0.001099,-0.015372,0.015502,0.074146
0.633714,0.001679,0.001099,-0.015426,0.015556,0.074146
0.643766,0.001680,0.001099,-0.015483,0.015612,0.074146
0.653818,0.001682,0.001099,-0.015541,0.015671,0.074146
0.663870,0.001684,0.001099,-0.015601,0.015730,0.074146
0.673921,0.001686,0.001099,-0.015663,0.015792,0.074146
0.683976,0.001688,0.001099,-0.015726,0.015855,0.074146
0.694029,0.001690,0.001099,-0.015792,0.015920,0.074146
0.704080,0.001693,0.001099,-0.015860,0.015988,0.074146
0.714132,0.001696,0.001099,-0.015928,0.016056,0.074146
0.724226,0.001699,0.001099,-0.016000,0.016127,0.074146
0.734280,0.001702,0.001099,-0.016073,0.016200,0.074146
0.744334,0.001705,0.001099,-0.016148,0.016275,0.074146
0.754397,0.001709,0.001099,-0.016225,0.016351,0.074146
0.764456,0.001712,0.001099,-0.016303,0.016430,0.074146
0.774517,0.001716,0.001099,-0.016384,0.016510,0.074146
0.784582,0.001721,0.001099,-0.016466,0.016592,0.074146
0.794642,0.001715,0.001102,-0.016419,0.016545,0.073768
0.804699,0.001720,0.001102,-0.016505,0.016631,0.073768
0.814752,0.001725,0.001102,-0.016595,0.016721,0.073768
0.824803,0.001741,0.001099,-0.016819,0.016944,0.074146
0.834865,0.001737,0.001102,-0.016779,0.016905,0.073768
0.844928,0.001743,0.001102,-0.016874,0.017000,0.073768
0.854987,0.001749,0.001102,-0.016971,0.017097,0.073768
0.865050,0.001764,0.001102,-0.017172,0.017298,0.073768
0.875110,0.001772,0.001102,-0.017276,0.017401,0.073768
0.885175,0.001780,0.001102,-0.017383,0.017508,0.073768
0.895238,0.001789,0.001102,-0.017490,0.017616,0.073768
0.905297,0.001798,0.001102,-0.017601,0.017727,0.073768
0.915360,0.001798,0.001106,-0.017581,0.017707,0.073389
0.925423,0.001808,0.001106,-0.017696,0.017823,0.073389
0.935483,0.001819,0.001106,-0.017814,0.017940,0.073389
0.945544,0.001820,0.001110,-0.017801,0.017928,0.073011
0.955604,0.001832,0.001110,-0.017922,0.018050,0.073011
0.965666,0.001834,0.001113,-0.017914,0.018042,0.072633
0.975726,0.001837,0.001117,-0.017908,0.018036,0.072254
0.985779,0.001840,0.001121,-0.017904,0.018033,0.071876
0.995832,0.001855,0.001121,-0.018035,0.018165,0.071876
1.005883,0.001870,0.001121,-0.018168,0.018299,0.071876
1.015944,0.001876,0.001125,-0.018172,0.018303,0.071498
1.025996,0.001882,0.001128,-0.018177,0.018309,0.071119
1.036050,0.001899,0.001128,-0.018318,0.018451,0.071119
1.046101,0.001896,0.001136,-0.018196,0.018329,0.070363
1.056161,0.001905,0.001140,-0.018209,0.018343,0.069985
1.066213,0.001914,0.001143,-0.018224,0.018360,0.069607
1.076218,0.001925,0.001147,-0.018242,0.018379,0.069228
1.086229,0.001936,0.001151,-0.018262,0.018400,0.068850
1.096280,0.001948,0.001155,-0.018285,0.018424,0.068472
1.106333,0.001950,0.001163,-0.018177,0.018318,0.067716
1.116385,0.001975,0.001163,-0.018337,0.018480,0.067716
1.126438,0.001967,0.001174,-0.018102,0.018247,0.066583
1.136490,0.001972,0.001182,-0.018002,0.018148,0.065827
1.146543,0.002013,0.001117,-0.017822,0.017970,0.065026
1.156594,0.002019,0.001125,-0.017727,0.017877,0.064271
1.166647,0.002015,0.001137,-0.017502,0.017654,0.063137
1.176706,0.002024,0.001146,-0.017412,0.017566,0.062382
1.186772,0.001968,0.001177,-0.017274,0.017426,0.061250
1.196833,0.001966,0.001190,-0.017057,0.017211,0.060118
1.206891,0.001966,0.001202,-0.016842,0.016998,0.058986
1.216958,0.001979,0.001211,-0.016761,0.016921,0.058232
1.227020,0.001980,0.001224,-0.016551,0.016714,0.057101
1.237079,0.001995,0.001233,-0.016475,0.016642,0.056348
1.247203,0.001993,0.001188,-0.016403,0.016567,0.055544
1.257263,0.002011,0.001197,-0.016333,0.016499,0.054790
1.267324,0.002030,0.001206,-0.016265,0.016435,0.054037
1.277383,0.002038,0.001219,-0.016067,0.016242,0.052907
1.287446,0.002035,0.001176,-0.015908,0.016081,0.052103
1.297505,0.002046,0.001190,-0.015716,0.015893,0.050974
1.307567,0.002071,0.001200,-0.015658,0.015840,0.050221
1.317632,0.002065,0.001160,-0.015470,0.015650,0.049041
1.327693,0.002106,0.001165,-0.015550,0.015735,0.048665
1.337754,0.002123,0.001179,-0.015366,0.015556,0.047536
1.347815,0.002149,0.001130,-0.015451,0.015640,0.047110
1.357875,0.002149,0.001090,-0.015272,0.015461,0.045933
1.367929,0.002185,0.001100,-0.015228,0.015423,0.045180
1.377990,0.002189,0.001061,-0.015055,0.015250,0.044005
1.388056,0.002203,0.000959,-0.015148,0.015338,0.043543
1.398117,0.002206,0.000861,-0.015112,0.015297,0.042716
1.408177,0.002196,0.000769,-0.014945,0.015125,0.041523
1.418241,0.002202,0.000671,-0.014913,0.015090,0.040719
1.428301,0.002223,0.000631,-0.014787,0.014967,0.039944
1.438361,0.002232,0.000595,-0.014532,0.014714,0.038794
1.448423,0.002291,0.000603,-0.014543,0.014735,0.038416
1.458483,0.002310,0.000565,-0.014387,0.014582,0.037269
1.468543,0.002373,0.000573,-0.014462,0.014667,0.036513
1.478601,0.002423,0.000587,-0.014348,0.014563,0.035758
1.488667,0.002491,0.000595,-0.014427,0.014653,0.035002
1.498728,0.002554,0.000606,-0.014413,0.014650,0.034247
1.508791,0.002573,0.000634,-0.014518,0.014758,0.033870
1.518870,0.002618,0.000653,-0.014339,0.014591,0.032361
1.528922,0.002712,0.000656,-0.014499,0.014765,0.032361
1.538970,0.002793,0.000664,-0.014589,0.014869,0.031608
1.549021,0.002876,0.000673,-0.014620,0.014915,0.031231
1.559071,0.002955,0.000684,-0.014617,0.014928,0.030478
1.569122,0.003021,0.000701,-0.014484,0.014812,0.029350
1.579173,0.003121,0.000707,-0.014617,0.014963,0.028974
1.589224,0.003184,0.000727,-0.014391,0.014757,0.027847
1.599274,0.003290,0.000733,-0.014468,0.014855,0.027847
1.609324,0.003356,0.000694,-0.014319,0.014723,0.027461
1.619375,0.003460,0.000703,-0.014302,0.014731,0.027461
1.629427,0.003512,0.000731,-0.014311,0.014754,0.027836
1.639478,0.003647,0.000732,-0.014467,0.014937,0.028587
1.649540,0.003661,0.000716,-0.014250,0.014730,0.028582
1.659604,0.003810,0.000714,-0.014505,0.015014,0.029274
1.669662,0.003883,0.000740,-0.014556,0.015083,0.030028
1.679721,0.003943,0.000772,-0.014536,0.015081,0.030028
1.689775,0.004092,0.000774,-0.014639,0.015219,0.031160
1.699838,0.004221,0.000784,-0.014634,0.015251,0.031160
1.709899,0.004361,0.000740,-0.014740,0.015389,0.032011
1.719962,0.004504,0.000747,-0.014773,0.015463,0.032392
1.730024,0.004612,0.000648,-0.014808,0.015524,0.032754
1.740083,0.004772,0.000652,-0.014940,0.015697,0.033136
1.750146,0.004914,0.000604,-0.015013,0.015808,0.033895
1.760206,0.004973,0.000587,-0.014966,0.015782,0.033516
1.770284,0.005102,0.000506,-0.015004,0.015856,0.033905
1.780345,0.005255,0.000477,-0.015103,0.015999,0.033911
1.790410,0.005422,0.000393,-0.015371,0.016304,0.034688
1.800475,0.005550,0.000256,-0.015448,0.016417,0.035459
1.810536,0.005653,0.000231,-0.015572,0.016568,0.035842
1.820602,0.005742,0.000213,-0.015565,0.016591,0.035849
1.830661,0.005906,0.000168,-0.015607,0.016688,0.036241
1.840721,0.006034,0.000139,-0.015746,0.016863,0.037777
1.850781,0.006133,0.000122,-0.015740,0.016893,0.037795
1.860843,0.006187,0.000063,-0.015926,0.017086,0.038983
1.870905,0.006229,0.000010,-0.016040,0.017207,0.039423
1.880967,0.006176,-0.000088,-0.016105,0.017249,0.039447
1.891030,0.006236,-0.000146,-0.016314,0.017466,0.039782
1.901092,0.006290,-0.000162,-0.016333,0.017503,0.040162
1.911154,0.006418,-0.000220,-0.016459,0.017668,0.040559
1.921218,0.006404,-0.000242,-0.016466,0.017669,0.040944
1.931233,0.006582,-0.000274,-0.016760,0.018008,0.042090
1.941292,0.006578,-0.000287,-0.016765,0.018012,0.042490
1.951344,0.006575,-0.000237,-0.016662,0.017914,0.041741
1.961396,0.006586,-0.000204,-0.016631,0.017889,0.041773
1.971449,0.006686,-0.000201,-0.016743,0.018030,0.042241
1.981502,0.006757,-0.000186,-0.016628,0.017949,0.042387
1.991554,0.006870,-0.000173,-0.016739,0.018094,0.042775
2.001607,0.006886,-0.000190,-0.016741,0.018103,0.042845
2.011659,0.006999,-0.000173,-0.016814,0.018214,0.042851
2.021720,0.006936,-0.000196,-0.016767,0.018146,0.042838
2.031773,0.007036,-0.000170,-0.016706,0.018128,0.042464
2.041824,0.007164,-0.000212,-0.016907,0.018363,0.042829
2.051876,0.007226,-0.000354,-0.016916,0.018398,0.043161
2.061928,0.007338,-0.000395,-0.016982,0.018504,0.043157
2.071980,0.007203,-0.000388,-0.016788,0.018272,0.042794
2.082033,0.007235,-0.000393,-0.016710,0.018213,0.042437
2.092085,0.007259,-0.000452,-0.016644,0.018163,0.043257
2.102137,0.007372,-0.000484,-0.016609,0.018178,0.043314
2.112189,0.007390,-0.000594,-0.016598,0.018179,0.043844
2.122219,0.007511,-0.000626,-0.016560,0.018195,0.043940
2.132272,0.007343,-0.000599,-0.016464,0.018038,0.042983
2.142324,0.007462,-0.000605,-0.016349,0.017982,0.042253
2.152376,0.007562,-0.000612,-0.016463,0.018126,0.042846
2.162428,0.007696,-0.000688,-0.016511,0.018229,0.042786
2.172480,0.007697,-0.000756,-0.016248,0.017995,0.041648
2.182533,0.007756,-0.000700,-0.016366,0.018125,0.041634
2.192585,0.007670,-0.000679,-0.016211,0.017947,0.040933
2.202637,0.007730,-0.000696,-0.016072,0.017848,0.040231
2.212691,0.007791,-0.000710,-0.015909,0.017728,0.040280
2.222744,0.007911,-0.000707,-0.015968,0.017834,0.040686
2.232796,0.008037,-0.000657,-0.015951,0.017873,0.040331
2.242848,0.008030,-0.000646,-0.015734,0.017676,0.040016
2.252900,0.008161,-0.000622,-0.015748,0.017748,0.040047
2.262952,0.008246,-0.000634,-0.015606,0.017662,0.040475
2.273003,0.008410,-0.000686,-0.015528,0.017672,0.040537
2.283056,0.008302,-0.000688,-0.015506,0.017602,0.040632
2.293108,0.008430,-0.000700,-0.015507,0.017664,0.040699
2.303161,0.008357,-0.000749,-0.015357,0.017500,0.040433
2.313212,0.008508,-0.000748,-0.015387,0.017598,0.040854
2.323267,0.008310,-0.000823,-0.015055,0.017216,0.040002
2.333321,0.008546,-0.000843,-0.015121,0.017389,0.040808
2.343382,0.008602,-0.000842,-0.015038,0.017345,0.041312
2.353444,0.008814,-0.000913,-0.015060,0.017473,0.041873
2.363496,0.008607,-0.000972,-0.014930,0.017261,0.041645
2.373549,0.008732,-0.001028,-0.014864,0.017270,0.041457
2.383602,0.008663,-0.000995,-0.014808,0.017185,0.041326
2.393655,0.008680,-0.000914,-0.014683,0.017081,0.040539
2.403707,0.008520,-0.000984,-0.014417,0.016775,0.039785
2.413760,0.008668,-0.001029,-0.014370,0.016813,0.039906
2.423811,0.008801,-0.000981,-0.014405,0.016909,0.039812
2.433864,0.008626,-0.000985,-0.014250,0.016687,0.039244
2.443916,0.008717,-0.000966,-0.014147,0.016645,0.038971
2.453968,0.008711,-0.000963,-0.014013,0.016528,0.039503
2.464020,0.008806,-0.000942,-0.013900,0.016482,0.039348
2.474072,0.008684,-0.000899,-0.013549,0.016118,0.039012
2.484126,0.008908,-0.000885,-0.013598,0.016280,0.039587
2.494179,0.008878,-0.000873,-0.013299,0.016014,0.038801
2.504218,0.008908,-0.000894,-0.013254,0.015994,0.038647
2.514270,0.008836,-0.000871,-0.013070,0.015801,0.038085
2.524323,0.009004,-0.000897,-0.012932,0.015784,0.037946
2.534374,0.008857,-0.000963,-0.012862,0.015646,0.037679
2.544426,0.008999,-0.000958,-0.012836,0.015706,0.037735
2.554478,0.009044,-0.001011,-0.012837,0.015735,0.038223
2.564530,0.009107,-0.000964,-0.012724,0.015676,0.037737
2.574582,0.008924,-0.001117,-0.012632,0.015507,0.038077
2.584635,0.009057,-0.001120,-0.012550,0.015517,0.032567
2.594699,0.008958,-0.001107,-0.012485,0.015406,0.032672
2.604751,0.009101,-0.001217,-0.012591,0.015584,0.033615
2.614803,0.009306,-0.001292,-0.012567,0.015691,0.034073
2.624856,0.009178,-0.001341,-0.012487,0.015555,0.034252
2.634909,0.009238,-0.001393,-0.012464,0.015577,0.034075
2.644961,0.009262,-0.001384,-0.012505,0.015623,0.034336
2.655012,0.009990,-0.001537,-0.012594,0.016148,0.035217
2.665064,0.009801,-0.001491,-0.012411,0.015885,0.034360
2.675116,0.010046,-0.001564,-0.012473,0.016091,0.034973
2.685168,0.010005,-0.001515,-0.012520,0.016098,0.035622
2.695219,0.009969,-0.001503,-0.012325,0.015923,0.035012
2.705271,0.009956,-0.001583,-0.012362,0.015951,0.035962
2.715323,0.010051,-0.001601,-0.012357,0.016009,0.036194
2.725389,0.009980,-0.001595,-0.012346,0.015955,0.036966
2.735452,0.010146,-0.001564,-0.012240,0.015975,0.037724
2.745505,0.010037,-0.001642,-0.012216,0.015895,0.038287
2.755567,0.010102,-0.001614,-0.012023,0.015786,0.037960
2.765625,0.009974,-0.001715,-0.011949,0.015659,0.037949
2.775687,0.009986,-0.001684,-0.011835,0.015577,0.037732
2.785754,0.009921,-0.001751,-0.011661,0.015410,0.037867
2.795815,0.009993,-0.001769,-0.011535,0.015363,0.037587
2.805908,0.009778,-0.001727,-0.011240,0.014997,0.036782
2.815970,0.009905,-0.001740,-0.011049,0.014940,0.037018
2.826034,0.009923,-0.001762,-0.010778,0.014756,0.036465
2.836094,0.009683,-0.001756,-0.010467,0.014367,0.035712
2.846154,0.009812,-0.001825,-0.010348,0.014376,0.035949
2.856215,0.009570,-0.001811,-0.010026,0.013978,0.035286
2.866229,0.009525,-0.001737,-0.009443,0.013524,0.033872
2.876291,0.009415,-0.001781,-0.009110,0.013222,0.033359
2.886357,0.009350,-0.001750,-0.008769,0.012938,0.032731
2.896422,0.009246,-0.001812,-0.008497,0.012687,0.032950
2.906483,0.009269,-0.001760,-0.008144,0.012464,0.032386
2.916546,0.008956,-0.001729,-0.007848,0.012032,0.031914
2.926609,0.008969,-0.001775,-0.007610,0.011896,0.031925
2.936671,0.008683,-0.001673,-0.007305,0.011470,0.031501
2.946734,0.008726,-0.001643,-0.007058,0.011342,0.031448
2.956797,0.008570,-0.001604,-0.006739,0.011020,0.025139
2.966861,0.008505,-0.001563,-0.006412,0.010766,0.024350
2.976923,0.008362,-0.001526,-0.006155,0.010494,0.024379
2.986989,0.008233,-0.001451,-0.005856,0.010206,0.024038
2.997052,0.008162,-0.001464,-0.005658,0.010038,0.024724
3.007115,0.008167,-0.001462,-0.005379,0.009888,0.024769
3.017176,0.007953,-0.001338,-0.005071,0.009527,0.024971
3.027242,0.007985,-0.001291,-0.004818,0.009415,0.025400
3.037304,0.007636,-0.001231,-0.004468,0.008932,0.025362
3.047364,0.007732,-0.001198,-0.004164,0.008863,0.025538
3.057424,0.007488,-0.001087,-0.003802,0.008468,0.025787
3.067488,0.007411,-0.001032,-0.003497,0.008260,0.026140
3.077548,0.007279,-0.001063,-0.003227,0.008033,0.027151
3.087613,0.007262,-0.001037,-0.002908,0.007891,0.027641
3.097742,0.006996,-0.000889,-0.002460,0.007469,0.028137
3.107804,0.007017,-0.000955,-0.002162,0.007405,0.028718
3.117863,0.006974,-0.000940,-0.001792,0.007261,0.029140
3.127926,0.006699,-0.000860,-0.001474,0.006913,0.030034
3.137986,0.006744,-0.000840,-0.001127,0.006889,0.030648
3.148048,0.006400,-0.000777,-0.000660,0.006481,0.031775
3.158107,0.006439,-0.000696,-0.000435,0.006491,0.032445
3.168170,0.006121,-0.000611,-0.000031,0.006151,0.033632
3.178234,0.006043,-0.000616,0.000327,0.006083,0.034497
3.188300,0.005801,-0.000558,0.000709,0.005871,0.035684
3.198361,0.005588,-0.000395,0.001200,0.005729,0.036818
3.208424,0.005416,-0.000421,0.001507,0.005638,0.038241
3.218490,0.005394,-0.000399,0.001955,0.005751,0.039383
3.228553,0.005098,-0.000231,0.002393,0.005636,0.021728
3.238612,0.005025,-0.000105,0.002874,0.005790,0.023094
3.248673,0.004745,-0.000124,0.003385,0.005830,0.025335
3.258735,0.004592,0.000052,0.003901,0.006025,0.027060
3.268798,0.004369,0.000148,0.004415,0.006214,0.007821
3.278861,0.004320,0.000186,0.004882,0.006522,0.009181
3.288924,0.003955,0.000396,0.005455,0.006750,0.012235
3.298987,0.003918,0.000477,0.005925,0.007120,0.013841
3.309050,0.003545,0.000696,0.006502,0.007438,0.017047
3.319105,0.003458,0.000782,0.006881,0.007741,0.018739
3.329163,0.003214,0.000909,0.007406,0.008125,0.021327
3.339226,0.003067,0.001075,0.007816,0.008465,0.023409
3.349285,0.002738,0.001142,0.008252,0.008769,0.025762
3.359347,0.002669,0.001285,0.008640,0.009133,0.027500
3.369407,0.002384,0.001447,0.009075,0.009494,0.030144
3.379458,0.002374,0.001547,0.009439,0.009855,0.031623
3.389526,0.001946,0.001722,0.009807,0.010146,0.032753
3.399578,0.001985,0.001808,0.010054,0.010407,0.032649
3.409632,0.001889,0.001855,0.010329,0.010663,0.033804
3.419685,0.001569,0.001988,0.010466,0.010767,0.035596
3.429738,0.001536,0.001974,0.010723,0.011010,0.036376
3.439790,0.001343,0.002069,0.010712,0.010992,0.037707
3.449842,0.001291,0.002111,0.010871,0.011149,0.038641
3.459894,0.001098,0.002170,0.010957,0.011224,0.040043
3.469946,0.000995,0.002208,0.011021,0.011284,0.041037
3.479997,0.000944,0.002243,0.010962,0.011229,0.041684
3.490051,0.000918,0.002260,0.011003,0.011270,0.042303
3.500104,0.000799,0.002265,0.010848,0.011110,0.043050
3.510157,0.000823,0.002216,0.010867,0.011121,0.043327
3.520210,0.000868,0.002236,0.010565,0.010834,0.036348
3.530228,0.000760,0.002258,0.010727,0.010988,0.037184
3.540279,0.000744,0.002291,0.010548,0.010820,0.037471
3.550330,0.000828,0.002203,0.010505,0.010766,0.036989
3.560397,0.000883,0.002164,0.010194,0.010459,0.036221
3.570459,0.000878,0.002189,0.010299,0.010565,0.036373
3.580522,0.000850,0.002105,0.010118,0.010369,0.035309
3.590586,0.000881,0.002076,0.010069,0.010318,0.034692
3.600715,0.000798,0.002047,0.009726,0.009971,0.034139
3.610768,0.000846,0.002023,0.009808,0.010050,0.033877
3.620826,0.000889,0.001999,0.009889,0.010128,0.033627
3.630879,0.000923,0.001819,0.009597,0.009811,0.032356
3.640931,0.000900,0.001815,0.009520,0.009733,0.032385
3.650982,0.000874,0.001681,0.009420,0.009608,0.025078
3.661046,0.000906,0.001594,0.009412,0.009589,0.024811
3.671107,0.000875,0.001579,0.009107,0.009284,0.024538
3.681160,0.000788,0.001623,0.009140,0.009317,0.025034
3.691213,0.000790,0.001492,0.008905,0.009064,0.024494
3.701265,0.000918,0.001444,0.008862,0.009026,0.023860
3.711317,0.000879,0.001453,0.008546,0.008713,0.023822
3.721370,0.000814,0.001415,0.008550,0.008704,0.023963
3.731424,0.000830,0.001410,0.008428,0.008585,0.023894
3.741476,0.000858,0.001386,0.008441,0.008597,0.024018
3.751537,0.000752,0.001377,0.008209,0.008357,0.023831
3.761597,0.000751,0.001362,0.008121,0.008269,0.023927
3.771649,0.000781,0.001268,0.007841,0.007981,0.017662
3.781701,0.000859,0.001193,0.007824,0.007961,0.017081
3.791754,0.000869,0.001098,0.007576,0.007704,0.016350
3.801807,0.000709,0.001187,0.007706,0.007829,0.017188
3.811859,0.000674,0.001185,0.007788,0.007907,0.017268
3.821912,0.000692,0.001080,0.007629,0.007736,0.016674
3.831964,0.000718,0.000983,0.007467,0.007566,0.016167
3.842016,0.000727,0.000910,0.007204,0.007298,0.015677
3.852068,0.000617,0.000948,0.007301,0.007388,0.016395
3.862118,0.000702,0.000867,0.007006,0.007094,0.015221
3.872169,0.000762,0.000808,0.006925,0.007014,0.014434
3.882221,0.000702,0.000863,0.006884,0.006973,0.014340
3.892273,0.000661,0.000892,0.006942,0.007030,0.014400
3.902325,0.000636,0.000915,0.006772,0.006863,0.010168
3.912377,0.000685,0.000864,0.006677,0.006768,0.009637
3.922433,0.000680,0.000791,0.006480,0.006564,0.009203
3.932486,0.000620,0.000803,0.006526,0.006605,0.009129
3.942552,0.000539,0.000854,0.006376,0.006455,0.008955
3.952617,0.000526,0.000841,0.006296,0.006373,0.008537
3.962676,0.000548,0.000787,0.006091,0.006166,0.007768
3.972739,0.000508,0.000797,0.006222,0.006293,0.007746
3.982803,0.000524,0.000743,0.006010,0.006078,0.007015
3.992865,0.000536,0.000736,0.006012,0.006081,0.006654
4.002879,0.000525,0.000706,0.006011,0.006075,0.006315
4.012932,0.000445,0.000747,0.005933,0.005996,0.006357
4.022989,0.000449,0.000739,0.005930,0.005993,0.006005
4.033041,0.000473,0.000709,0.005708,0.005771,0.005016
4.043102,0.000421,0.000756,0.005727,0.005792,0.005016
4.053162,0.000332,0.000796,0.005647,0.005713,0.005090
4.063226,0.000276,0.000843,0.005666,0.005735,0.005090
4.073278,0.000327,0.000772,0.005322,0.005388,0.004089
4.083331,0.000331,0.000748,0.005417,0.005478,0.003774
4.093384,0.000285,0.000732,0.005314,0.005372,0.003618
4.103436,0.000284,0.000708,0.005408,0.005462,0.003345
4.113496,0.000340,0.000622,0.005162,0.005210,0.002691
4.123560,0.000364,0.000566,0.005169,0.005213,0.002552
4.133620,0.000291,0.000612,0.005187,0.005231,0.002552
4.143679,0.000230,0.000643,0.005302,0.005346,0.002552
4.153739,0.000153,0.000688,0.005318,0.005365,0.002552
4.163798,0.000174,0.000625,0.005290,0.005330,0.002432
4.173860,0.000215,0.000539,0.005042,0.005075,0.002685
4.183924,0.000144,0.000569,0.005156,0.005189,0.002685
4.193988,0.000144,0.000521,0.005027,0.005056,0.003086
4.204049,0.000089,0.000574,0.005141,0.005173,0.002914
4.214107,-0.000038,0.000658,0.005276,0.005317,0.002681
4.224173,-0.000060,0.000624,0.005048,0.005087,0.003176
4.234235,-0.000105,0.000615,0.005039,0.005077,0.003460
4.244294,-0.000153,0.000605,0.005029,0.005068,0.003762
4.254355,-0.000190,0.000581,0.005118,0.005154,0.004077
4.264414,-0.000257,0.000586,0.005008,0.005049,0.004402
4.274477,-0.000298,0.000562,0.005096,0.005136,0.004736
4.284543,-0.000271,0.000461,0.004941,0.004970,0.005773
4.294603,-0.000353,0.000475,0.005149,0.005183,0.005773
4.304664,-0.000360,0.000450,0.005014,0.005048,0.006427
4.314724,-0.000425,0.000441,0.005001,0.005038,0.006790
4.324777,-0.000470,0.000407,0.004767,0.004807,0.007521
4.334829,-0.000490,0.000344,0.004729,0.004767,0.008259
4.344881,-0.000610,0.000387,0.004736,0.004791,0.008259
4.354932,-0.000600,0.000286,0.004576,0.004624,0.009372
4.364991,-0.000625,0.000253,0.004439,0.004490,0.010098
4.375044,-0.000726,0.000215,0.004700,0.004760,0.010828
4.385108,-0.000755,0.000190,0.004559,0.004625,0.011575
4.395168,-0.000773,0.000152,0.004516,0.004585,0.012335
4.405233,-0.000835,0.000203,0.004397,0.004480,0.012759
4.415289,-0.000871,0.000179,0.004253,0.004345,0.013550
4.425365,-0.000854,0.000140,0.003988,0.004080,0.014778
4.435418,-0.000916,0.000140,0.004063,0.004168,0.015214
4.445470,-0.000933,0.000089,0.004115,0.004221,0.016029
4.455522,-0.000950,-0.000010,0.003946,0.004058,0.017148
4.465574,-0.000940,-0.000106,0.003875,0.003989,0.018262
4.475626,-0.000860,-0.000268,0.003558,0.003670,0.020200
4.485691,-0.000945,-0.000313,0.003729,0.003860,0.020508
4.495752,-0.000905,-0.000437,0.003532,0.003672,0.022071
