t,q1,q2,q3,q4,q5,q6
0.000000,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.010055,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.020108,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.030160,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.040212,-0.334745,0.610552,-0.408751,-0.402647,0.014305,-0.015831
0.050264,-0.334745,0.610552,-0.408751,-0.402647,0.014687,-0.015831
0.060317,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.070370,-0.334745,0.610552,-0.408751,-0.402647,0.014687,-0.015831
0.080434,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.090497,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.100558,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.110609,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.120672,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.130731,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.140793,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.150846,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.160900,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.170956,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.181010,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.191062,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.201127,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.211178,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.221230,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.231279,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.241329,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.251381,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.261441,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.271504,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.281566,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.291632,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.301695,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.311756,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.321811,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.331871,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.341933,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.351996,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.362056,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.372121,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.382180,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.392242,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.402304,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.412364,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.422416,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.432477,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.442528,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.452593,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.462656,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.472718,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.482778,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.492829,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.502894,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.512953,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.523016,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.533084,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015831
0.543152,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.553216,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.563270,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.573331,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.583392,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.593446,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.603507,-0.334745,0.610552,-0.409133,-0.402647,0.014687,-0.015450
0.613568,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.623633,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.633692,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.643755,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015450
0.653816,-0.334745,0.610552,-0.409133,-0.402647,0.014305,-0.015831
0.663879,-0.334745,0.610552,-0.409514,-0.402647,0.014305,-0.015450
0.673938,-0.334745,0.610552,-0.409514,-0.402647,0.014687,-0.015831
0.684001,-0.334745,0.610552,-0.409514,-0.402647,0.014305,-0.015450
0.694063,-0.334745,0.610552,-0.409895,-0.402647,0.014687,-0.015450
0.704124,-0.334745,0.610552,-0.410277,-0.402647,0.014687,-0.015450
0.714185,-0.334745,0.610552,-0.411040,-0.402647,0.014305,-0.015450
0.724246,-0.334745,0.610552,-0.411421,-0.402647,0.014305,-0.015450
0.734310,-0.334745,0.610552,-0.411803,-0.402647,0.014687,-0.015450
0.744375,-0.334745,0.610552,-0.412566,-0.402647,0.014687,-0.015450
0.754428,-0.334745,0.610552,-0.413329,-0.402647,0.014305,-0.015450
0.764581,-0.334745,0.610552,-0.413710,-0.402647,0.014305,-0.015450
0.774634,-0.334745,0.610552,-0.414092,-0.402647,0.014305,-0.015831
0.784688,-0.334745,0.610552,-0.414855,-0.402647,0.014687,-0.015450
0.794744,-0.334745,0.610552,-0.415236,-0.402647,0.014305,-0.015450
0.804807,-0.334745,0.610552,-0.415236,-0.402647,0.014305,-0.015450
0.814861,-0.334745,0.610552,-0.415618,-0.402647,0.014687,-0.015450
0.824922,-0.334745,0.610552,-0.415999,-0.402647,0.014687,-0.015450
0.834986,-0.334745,0.610552,-0.416381,-0.402647,0.014687,-0.015450
0.845004,-0.334745,0.610552,-0.416762,-0.402647,0.014305,-0.015450
0.855066,-0.334745,0.610552,-0.417144,-0.402647,0.014305,-0.015450
0.865131,-0.334745,0.610552,-0.417525,-0.402647,0.014305,-0.015450
0.875191,-0.334745,0.610552,-0.417525,-0.402647,0.014305,-0.015450
0.885245,-0.334745,0.610552,-0.417906,-0.402647,0.014305,-0.015450
0.895307,-0.334745,0.610552,-0.418288,-0.402647,0.014305,-0.015450
0.905370,-0.335126,0.610552,-0.418669,-0.402647,0.014305,-0.015450
