t,ex,ey,ez,e_pos,e_ang
0.492829,0.002398,0.001791,-0.013052,0.013391,0.067831
0.502894,0.002399,0.001791,-0.013087,0.013425,0.067898
0.512953,0.002399,0.001791,-0.013123,0.013460,0.067898
0.523016,0.002400,0.001791,-0.013160,0.013497,0.067831
0.533084,0.002403,0.001800,-0.013200,0.013537,0.068054
0.543152,0.002401,0.001791,-0.013240,0.013575,0.067831
0.553216,0.002405,0.001800,-0.013282,0.013617,0.067988
0.563270,0.002405,0.001800,-0.013325,0.013660,0.067988
0.573331,0.002406,0.001800,-0.013370,0.013704,0.067988
0.583392,0.002404,0.001791,-0.013418,0.013749,0.067898
0.593446,0.002405,0.001791,-0.013466,0.013796,0.067831
0.603507,0.002409,0.001800,-0.013515,0.013846,0.067988
0.613568,0.002408,0.001791,-0.013567,0.013895,0.067831
0.623633,0.002409,0.001791,-0.013621,0.013948,0.067898
0.633692,0.002411,0.001791,-0.013675,0.014001,0.067831
0.643755,0.002412,0.001791,-0.013732,0.014056,0.067831
0.653816,0.002414,0.001791,-0.013790,0.014114,0.067898
0.663879,0.002405,0.001795,-0.013718,0.014042,0.067490
0.673938,0.002410,0.001803,-0.013779,0.014104,0.067715
0.684001,0.002409,0.001795,-0.013843,0.014165,0.067490
0.694063,0.002404,0.001807,-0.013775,0.014100,0.067309
0.704124,0.002396,0.001811,-0.013711,0.014036,0.066970
0.714185,0.002374,0.001810,-0.013514,0.013840,0.066132
0.724246,0.002366,0.001813,-0.013453,0.013780,0.065794
0.734310,0.002361,0.001826,-0.013394,0.013722,0.065619
0.744375,0.002343,0.001833,-0.013203,0.013534,0.064947
0.754428,0.002321,0.001833,-0.013015,0.013347,0.064110
0.764581,0.002314,0.001836,-0.012961,0.013294,0.063775
0.774634,0.002307,0.001840,-0.012909,0.013242,0.063512
0.784688,0.002292,0.001857,-0.012727,0.013064,0.062942
0.794744,0.002282,0.001852,-0.012680,0.013016,0.062439
0.804807,0.002287,0.001852,-0.012766,0.013101,0.062439
0.814861,0.002284,0.001864,-0.012723,0.013060,0.062278
0.824922,0.002278,0.001868,-0.012681,0.013019,0.061947
0.834986,0.002273,0.001872,-0.012642,0.012980,0.061616
0.845004,0.002271,0.001868,-0.012702,0.013038,0.061112
0.855066,0.002267,0.001872,-0.012669,0.013005,0.060782
0.865131,0.002262,0.001876,-0.012638,0.012975,0.060452
0.875191,0.002270,0.001876,-0.012741,0.013077,0.060452
0.885245,0.002267,0.001880,-0.012716,0.013052,0.060123
0.895307,0.002264,0.001884,-0.012691,0.013028,0.059794
0.905370,0.002243,0.001834,-0.012669,0.012996,0.059310
0.915428,0.002241,0.001838,-0.012649,0.012976,0.058982
0.925488,0.002242,0.001850,-0.012632,0.012962,0.058834
0.935549,0.002241,0.001854,-0.012617,0.012948,0.058508
0.945611,0.002229,0.001863,-0.012472,0.012805,0.057859
0.955674,0.002217,0.001871,-0.012328,0.012665,0.057212
0.965737,0.002229,0.001871,-0.012453,0.012788,0.057212
0.975798,0.002230,0.001875,-0.012447,0.012783,0.056890
0.985861,0.002213,0.001825,-0.012443,0.012769,0.056404
0.995920,0.002185,0.001779,-0.012309,0.012628,0.055597
1.005982,0.002173,0.001779,-0.012178,0.012497,0.054768
1.016046,0.002141,0.001684,-0.012181,0.012482,0.054395
1.026106,0.002127,0.001634,-0.012187,0.012479,0.053826
1.036167,0.002101,0.001588,-0.012063,0.012347,0.053025
1.046229,0.002069,0.001484,-0.012074,0.012339,0.052387
1.056325,0.002056,0.001434,-0.012087,0.012344,0.051910
1.066388,0.002032,0.001389,-0.011970,0.012221,0.051112
1.076451,0.002003,0.001285,-0.011988,0.012222,0.050485
1.086513,0.001980,0.001239,-0.011876,0.012104,0.049692
1.096573,0.001962,0.001122,-0.012031,0.012242,0.049225
1.106638,0.001944,0.001086,-0.011925,0.012131,0.048606
1.116698,0.001937,0.001036,-0.011952,0.012153,0.048140
1.126760,0.001899,0.000937,-0.011850,0.012038,0.047213
1.136823,0.001907,0.000883,-0.012015,0.012198,0.047075
1.146887,0.001883,0.000780,-0.012051,0.012222,0.046482
1.156949,0.001881,0.000730,-0.012089,0.012256,0.046027
1.167000,0.001866,0.000685,-0.011996,0.012160,0.045249
1.177061,0.001865,0.000636,-0.012039,0.012199,0.044797
1.187124,0.001895,0.000628,-0.012217,0.012379,0.044640
1.197184,0.001900,0.000587,-0.012264,0.012425,0.044347
1.207249,0.001923,0.000592,-0.012314,0.012478,0.043903
1.217312,0.001933,0.000601,-0.012235,0.012401,0.043381
1.227372,0.001958,0.000606,-0.012290,0.012460,0.042937
1.237435,0.001992,0.000608,-0.012383,0.012557,0.042937
1.247498,0.002020,0.000613,-0.012444,0.012621,0.042617
1.257563,0.002050,0.000618,-0.012505,0.012687,0.042298
1.267625,0.002053,0.000633,-0.012305,0.012492,0.041347
1.277686,0.002086,0.000638,-0.012373,0.012564,0.041032
1.287747,0.002120,0.000643,-0.012443,0.012638,0.040718
1.297808,0.002142,0.000653,-0.012383,0.012584,0.040095
1.307868,0.002165,0.000663,-0.012325,0.012532,0.039344
1.317931,0.002204,0.000668,-0.012403,0.012615,0.039169
1.327990,0.002231,0.000678,-0.012350,0.012568,0.038422
1.337996,0.002191,0.000713,-0.012249,0.012464,0.037513
1.348067,0.002221,0.000724,-0.012202,0.012424,0.036914
1.358130,0.002198,0.000754,-0.012238,0.012457,0.036321
1.368192,0.002232,0.000764,-0.012195,0.012421,0.035734
1.378255,0.002261,0.000777,-0.012058,0.012293,0.035155
1.388319,0.002329,0.000776,-0.012224,0.012469,0.035300
1.398383,0.002385,0.000781,-0.012261,0.012515,0.035300
1.408444,0.002416,0.000735,-0.012262,0.012519,0.034851
1.418511,0.002391,0.000771,-0.012121,0.012379,0.034274
1.428574,0.002445,0.000779,-0.012128,0.012396,0.033987
1.438637,0.002424,0.000814,-0.011992,0.012261,0.033421
1.448699,0.002482,0.000822,-0.012003,0.012285,0.033141
1.458763,0.002527,0.000836,-0.011884,0.012178,0.032587
1.468827,0.002613,0.000836,-0.012067,0.012375,0.032863
1.478890,0.002671,0.000847,-0.011989,0.012312,0.032434
1.488954,0.002723,0.000861,-0.011877,0.012215,0.031885
1.499015,0.002747,0.000886,-0.011958,0.012302,0.032158
1.509079,0.002815,0.000905,-0.011885,0.012248,0.032103
1.519142,0.002817,0.000931,-0.011802,0.012169,0.031614
1.529202,0.002927,0.000928,-0.012034,0.012420,0.032158
1.539261,0.002999,0.000939,-0.011968,0.012374,0.031885
1.549324,0.003003,0.000925,-0.011986,0.012391,0.031504
1.559383,0.003069,0.000932,-0.011828,0.012255,0.031016
1.569436,0.003166,0.000938,-0.011900,0.012349,0.031016
1.579488,0.003251,0.000958,-0.011841,0.012317,0.030968
1.589551,0.003299,0.000984,-0.011999,0.012483,0.030968
1.599605,0.003388,0.000996,-0.011943,0.012454,0.030703
1.609665,0.003496,0.001002,-0.012022,0.012560,0.030703
1.619729,0.003598,0.001012,-0.012006,0.012574,0.030703
1.629782,0.003730,0.001012,-0.012219,0.012816,0.030968
1.639882,0.003811,0.000971,-0.012111,0.012734,0.030636
1.649934,0.003868,0.001001,-0.012182,0.012820,0.030636
1.659983,0.004018,0.000998,-0.012436,0.013107,0.031178
1.670047,0.004089,0.001025,-0.012487,0.013180,0.031730
1.680108,0.004157,0.001054,-0.012564,0.013275,0.031730
1.690170,0.004297,0.001059,-0.012630,0.013383,0.032147
1.700234,0.004443,0.001062,-0.012757,0.013550,0.032431
1.710294,0.004511,0.001045,-0.012814,0.013625,0.033045
1.720357,0.004626,0.001002,-0.012811,0.013657,0.032881
1.730411,0.004778,0.000948,-0.012955,0.013840,0.033767
1.740467,0.004927,0.000955,-0.012990,0.013926,0.034068
1.750521,0.005008,0.000939,-0.013051,0.014010,0.034710
1.760587,0.005146,0.000894,-0.013089,0.014093,0.034739
1.770651,0.005287,0.000858,-0.013068,0.014123,0.035393
1.780712,0.005471,0.000808,-0.013372,0.014470,0.036365
1.790763,0.005550,0.000748,-0.013436,0.014556,0.036942
1.800812,0.005704,0.000652,-0.013608,0.014769,0.037477
1.810862,0.005816,0.000522,-0.013554,0.014759,0.037614
1.820913,0.005900,0.000464,-0.013642,0.014871,0.037680
1.830964,0.005928,0.000318,-0.013481,0.014730,0.037975
1.841016,0.006103,0.000179,-0.013788,0.015079,0.038929
1.851068,0.006132,-0.000094,-0.013890,0.015184,0.039530
1.861117,0.006237,-0.000162,-0.014017,0.015343,0.039793
1.871169,0.006308,-0.000235,-0.013915,0.015280,0.039353
1.881219,0.006354,-0.000236,-0.013957,0.015337,0.038806
1.891270,0.006390,-0.000282,-0.013975,0.015369,0.038984
1.901323,0.006473,-0.000224,-0.014053,0.015474,0.038984
1.911389,0.006471,-0.000192,-0.014059,0.015478,0.039127
1.921441,0.006664,-0.000172,-0.014353,0.015825,0.040159
1.931492,0.006670,-0.000130,-0.014382,0.015854,0.039846
1.941542,0.006711,-0.000050,-0.014483,0.015962,0.040073
1.951594,0.006748,0.000054,-0.014512,0.016004,0.039943
1.961646,0.006632,0.000206,-0.014384,0.015841,0.039372
1.971697,0.006744,0.000266,-0.014460,0.015958,0.039256
1.981746,0.006722,0.000377,-0.014453,0.015944,0.039487
1.991795,0.006904,0.000354,-0.014611,0.016164,0.040093
2.001848,0.006897,0.000286,-0.014614,0.016163,0.040101
2.011897,0.007039,0.000223,-0.014603,0.016213,0.039965
2.021949,0.007023,0.000182,-0.014496,0.016108,0.039147
2.031998,0.007007,0.000133,-0.014387,0.016003,0.038357
2.042047,0.006726,0.000091,-0.014042,0.015569,0.036356
2.052099,0.006693,0.000006,-0.013895,0.015423,0.035276
2.062150,0.006742,-0.000167,-0.013904,0.015453,0.035317
2.072200,0.006887,-0.000277,-0.013885,0.015502,0.035103
2.082250,0.006830,-0.000257,-0.013702,0.015312,0.034415
2.092303,0.006975,-0.000187,-0.013669,0.015347,0.034298
2.102355,0.006853,-0.000127,-0.013437,0.015084,0.033217
2.112404,0.006947,-0.000208,-0.013401,0.015096,0.032989
2.122455,0.006993,-0.000325,-0.013174,0.014918,0.032819
2.132504,0.007105,-0.000447,-0.013265,0.015054,0.033175
2.142555,0.007169,-0.000451,-0.013249,0.015071,0.033358
2.152607,0.007283,-0.000492,-0.013169,0.015057,0.032988
2.162659,0.007031,-0.000528,-0.012786,0.014601,0.031873
2.172709,0.007001,-0.000457,-0.012515,0.014348,0.030675
2.182759,0.007071,-0.000510,-0.012549,0.014413,0.030584
2.192808,0.007159,-0.000521,-0.012558,0.014465,0.031104
2.202861,0.007338,-0.000518,-0.012597,0.014588,0.031061
2.212912,0.007354,-0.000485,-0.012519,0.014527,0.030940
2.222964,0.007539,-0.000508,-0.012588,0.014681,0.031262
2.233014,0.007546,-0.000458,-0.012411,0.014532,0.031224
2.243064,0.007696,-0.000463,-0.012594,0.014767,0.031990
2.253116,0.007651,-0.000414,-0.012497,0.014659,0.031926
2.263165,0.007788,-0.000447,-0.012639,0.014852,0.032302
2.273217,0.007492,-0.000468,-0.012244,0.014362,0.030506
2.283266,0.007536,-0.000504,-0.012298,0.014433,0.030167
2.293315,0.007538,-0.000585,-0.012234,0.014382,0.030615
2.303368,0.007729,-0.000659,-0.012276,0.014522,0.031177
2.313420,0.007921,-0.000730,-0.012293,0.014643,0.032462
2.323473,0.008105,-0.000863,-0.012364,0.014809,0.033607
2.333524,0.008073,-0.000994,-0.012500,0.014914,0.034821
2.343581,0.008021,-0.000991,-0.012323,0.014737,0.033593
2.353645,0.007876,-0.001064,-0.012207,0.014566,0.032867
2.363704,0.007958,-0.001064,-0.012232,0.014632,0.032148
2.373766,0.007848,-0.000928,-0.012196,0.014532,0.030686
2.383824,0.008054,-0.000865,-0.012256,0.014691,0.030372
2.393886,0.008099,-0.000876,-0.012118,0.014602,0.030230
2.403947,0.008174,-0.000862,-0.012034,0.014572,0.029797
2.414011,0.008005,-0.000827,-0.011889,0.014356,0.029038
2.424074,0.008107,-0.000863,-0.011961,0.014475,0.029472
2.434130,0.008163,-0.000886,-0.011827,0.014398,0.028805
2.444184,0.008193,-0.000845,-0.011792,0.014383,0.029529
2.454249,0.008392,-0.000782,-0.011727,0.014441,0.029744
2.464309,0.008314,-0.000712,-0.011509,0.014216,0.029406
2.474371,0.008430,-0.000646,-0.011392,0.014186,0.028970
2.484436,0.008365,-0.000624,-0.011258,0.014040,0.028333
2.494488,0.008463,-0.000609,-0.011131,0.013996,0.027845
2.504550,0.008280,-0.000670,-0.010982,0.013770,0.027404
2.514614,0.008444,-0.000823,-0.011051,0.013933,0.028225
2.524676,0.008496,-0.000892,-0.010889,0.013840,0.028646
2.534738,0.008589,-0.000899,-0.010741,0.013783,0.028360
2.544796,0.008407,-0.000944,-0.010538,0.013513,0.027898
2.554859,0.008521,-0.000976,-0.010472,0.013536,0.027817
2.564922,0.008401,-0.001087,-0.010299,0.013336,0.028067
2.574983,0.008425,-0.001157,-0.010254,0.013322,0.028566
2.584995,0.008392,-0.001166,-0.010201,0.013260,0.028697
2.595059,0.009082,-0.001284,-0.010238,0.013746,0.029376
2.605120,0.008921,-0.001300,-0.010035,0.013490,0.029018
2.615172,0.008876,-0.001315,-0.009923,0.013378,0.028617
2.625233,0.008862,-0.001273,-0.009844,0.013306,0.027753
2.635296,0.009088,-0.001290,-0.009803,0.013430,0.027772
2.645354,0.008962,-0.001310,-0.009709,0.013277,0.027719
2.655416,0.009007,-0.001327,-0.009615,0.013241,0.027691
2.665468,0.009084,-0.001392,-0.009716,0.013374,0.028991
2.675529,0.009077,-0.001282,-0.009499,0.013201,0.028226
2.685592,0.008953,-0.001244,-0.009274,0.012950,0.027270
2.695651,0.009124,-0.001239,-0.009212,0.013025,0.026899
2.705710,0.009036,-0.001242,-0.009138,0.012911,0.026528
2.715771,0.009173,-0.001330,-0.009100,0.012989,0.026510
2.725832,0.009226,-0.001300,-0.008890,0.012878,0.025846
2.735888,0.009087,-0.001309,-0.008672,0.012629,0.025275
2.745941,0.009120,-0.001315,-0.008451,0.012503,0.024781
2.755994,0.008895,-0.001292,-0.008186,0.012157,0.023973
2.766047,0.009112,-0.001411,-0.008191,0.012333,0.024933
2.776099,0.009017,-0.001391,-0.008080,0.012187,0.024730
2.786152,0.009032,-0.001396,-0.007800,0.012015,0.024024
2.796202,0.008839,-0.001375,-0.007641,0.011764,0.023790
2.806253,0.008820,-0.001336,-0.007441,0.011616,0.023132
2.816306,0.008807,-0.001326,-0.007344,0.011544,0.023838
2.826357,0.008938,-0.001387,-0.007239,0.011585,0.024214
2.836418,0.008838,-0.001384,-0.007129,0.011439,0.024486
2.846482,0.008758,-0.001291,-0.006905,0.011227,0.023669
2.856544,0.008553,-0.001293,-0.006710,0.010948,0.022913
2.866609,0.008679,-0.001366,-0.006578,0.010976,0.022766
2.876668,0.008543,-0.001412,-0.006407,0.010772,0.022537
2.886721,0.008602,-0.001412,-0.006229,0.010714,0.022671
2.896775,0.008380,-0.001420,-0.006014,0.010412,0.022530
2.906836,0.008447,-0.001412,-0.005861,0.010378,0.022816
2.916891,0.008276,-0.001493,-0.005669,0.010142,0.023311
2.926947,0.008372,-0.001576,-0.005503,0.010142,0.023798
2.937001,0.008167,-0.001510,-0.005270,0.009836,0.023286
2.947057,0.008206,-0.001514,-0.005096,0.009778,0.023406
2.957111,0.008056,-0.001483,-0.004852,0.009521,0.022877
2.967176,0.008014,-0.001422,-0.004599,0.009349,0.022374
2.977236,0.007869,-0.001387,-0.004381,0.009112,0.022157
2.987298,0.008051,-0.001448,-0.004214,0.009202,0.022192
2.997361,0.008016,-0.001361,-0.003944,0.009037,0.021800
3.007422,0.007717,-0.001253,-0.003681,0.008641,0.021030
3.017486,0.007736,-0.001218,-0.003396,0.008536,0.020617
3.027546,0.007572,-0.001175,-0.003116,0.008272,0.019957
3.037609,0.007608,-0.001186,-0.002946,0.008244,0.019378
3.047672,0.007442,-0.001106,-0.002622,0.007967,0.018266
3.057734,0.007367,-0.001022,-0.002288,0.007782,0.017483
3.067796,0.007039,-0.000854,-0.001894,0.007340,0.016905
3.077858,0.007109,-0.000842,-0.001614,0.007338,0.017116
3.087919,0.006952,-0.000864,-0.001268,0.007120,0.016605
3.097980,0.006849,-0.000786,-0.000878,0.006950,0.015682
3.108036,0.006555,-0.000694,-0.000461,0.006608,0.014239
3.118098,0.006535,-0.000657,-0.000128,0.006569,0.013462
3.128160,0.006227,-0.000603,0.000264,0.006261,0.011700
3.138224,0.006278,-0.000581,0.000612,0.006334,0.011086
3.148290,0.005938,-0.000514,0.001080,0.006058,0.010524
3.158351,0.005805,-0.000442,0.001495,0.006011,0.010515
3.168415,0.005549,-0.000384,0.001941,0.005891,0.010482
3.178477,0.005469,-0.000362,0.002331,0.005956,0.011006
3.188539,0.005233,-0.000251,0.002744,0.005915,0.011347
3.198601,0.005220,-0.000258,0.003112,0.006083,0.011749
3.208661,0.004802,-0.000065,0.003621,0.006014,0.013513
3.218724,0.004794,0.000048,0.003934,0.006202,0.014274
3.228787,0.004544,0.000229,0.004426,0.006347,0.016606
3.238851,0.004524,0.000262,0.004843,0.006632,0.017657
3.248917,0.004183,0.000439,0.005336,0.006794,0.019124
3.258978,0.004122,0.000558,0.005754,0.007100,0.019669
3.269083,0.003764,0.000688,0.006220,0.007303,0.020493
3.279145,0.003604,0.000828,0.006671,0.007627,0.021733
3.289211,0.003579,0.000871,0.007070,0.007972,0.022435
3.299271,0.003387,0.000902,0.007400,0.008188,0.023114
3.309334,0.003196,0.001053,0.007891,0.008578,0.024897
3.319398,0.002905,0.001188,0.008152,0.008735,0.026047
3.329455,0.002906,0.001269,0.008505,0.009077,0.027261
3.339509,0.002548,0.001459,0.008960,0.009429,0.029775
3.349575,0.002432,0.001537,0.009343,0.009776,0.031374
3.359635,0.002252,0.001647,0.009497,0.009898,0.032741
3.369692,0.002212,0.001733,0.009728,0.010126,0.033670
3.379754,0.001904,0.001915,0.010071,0.010427,0.035581
3.389808,0.001889,0.001888,0.010284,0.010625,0.035589
3.399861,0.001652,0.002060,0.010477,0.010805,0.036426
3.409924,0.001565,0.002077,0.010722,0.011033,0.036896
3.419988,0.001445,0.002026,0.010750,0.011035,0.036537
3.430004,0.001336,0.002091,0.010900,0.011179,0.037043
3.440060,0.001161,0.002117,0.010916,0.011180,0.037127
3.450124,0.001172,0.002070,0.011019,0.011273,0.036776
3.460188,0.001091,0.002052,0.010960,0.011204,0.036773
3.470244,0.001017,0.002087,0.011118,0.011358,0.037292
3.480297,0.000925,0.002184,0.011174,0.011423,0.037165
3.490350,0.000931,0.002206,0.011308,0.011559,0.037026
3.500403,0.000850,0.002209,0.011212,0.011459,0.035919
3.510457,0.000887,0.002194,0.011227,0.011474,0.035778
3.520520,0.000820,0.002241,0.011169,0.011421,0.035295
3.530585,0.000875,0.002175,0.011252,0.011493,0.034338
3.540615,0.000738,0.002263,0.011222,0.011472,0.033784
3.550678,0.000792,0.002178,0.011124,0.011363,0.032568
3.560743,0.000823,0.002121,0.011243,0.011470,0.032007
3.570793,0.000748,0.002116,0.011287,0.011508,0.031611
3.580854,0.000745,0.002070,0.011309,0.011521,0.031331
3.590915,0.000650,0.002058,0.011037,0.011246,0.030890
3.600978,0.000719,0.001987,0.011034,0.011234,0.030218
3.611040,0.000642,0.001929,0.010952,0.011139,0.029799
3.621102,0.000624,0.001988,0.011089,0.011283,0.029789
3.631163,0.000555,0.001902,0.010789,0.010970,0.029262
3.641223,0.000647,0.001800,0.010661,0.010831,0.028201
3.651279,0.000632,0.001760,0.010454,0.010620,0.027529
3.661340,0.000586,0.001820,0.010583,0.010754,0.027794
3.671399,0.000513,0.001863,0.010393,0.010571,0.027871
3.681460,0.000614,0.001810,0.010256,0.010433,0.026956
3.691521,0.000654,0.001728,0.010021,0.010190,0.026341
3.701582,0.000699,0.001697,0.010004,0.010171,0.026040
3.711642,0.000592,0.001699,0.009811,0.009974,0.026076
3.721704,0.000676,0.001628,0.009674,0.009833,0.025247
3.731768,0.000597,0.001608,0.009582,0.009734,0.025182
3.741820,0.000623,0.001552,0.009564,0.009709,0.024812
3.751884,0.000685,0.001410,0.009206,0.009338,0.023537
3.761935,0.000664,0.001393,0.009304,0.009431,0.023343
3.771987,0.000558,0.001436,0.009326,0.009452,0.023578
3.782037,0.000566,0.001379,0.009299,0.009417,0.023179
3.792089,0.000592,0.001213,0.008932,0.009033,0.022397
3.802139,0.000516,0.001148,0.009019,0.009107,0.023077
3.812189,0.000295,0.001242,0.008952,0.009043,0.024105
3.822251,0.000320,0.001182,0.009014,0.009097,0.023980
3.832313,0.000328,0.001148,0.008973,0.009052,0.023765
3.842373,0.000388,0.001011,0.008689,0.008756,0.023207
3.852436,0.000339,0.001096,0.008882,0.008955,0.023376
3.862498,0.000262,0.001095,0.008854,0.008926,0.023746
3.872560,0.000274,0.001083,0.008802,0.008872,0.023687
3.882619,0.000205,0.001035,0.008681,0.008745,0.024165
3.892671,0.000219,0.000983,0.008685,0.008743,0.023914
3.902733,0.000154,0.000959,0.008555,0.008610,0.023816
3.912793,0.000129,0.000908,0.008452,0.008502,0.023643
3.922853,0.000028,0.000916,0.008400,0.008450,0.023830
3.932910,-0.000039,0.000912,0.008449,0.008498,0.024301
3.942965,-0.000084,0.000892,0.008275,0.008323,0.024342
3.953019,-0.000081,0.000862,0.008293,0.008338,0.024392
3.963074,-0.000164,0.000922,0.008134,0.008187,0.024679
3.973137,-0.000148,0.000915,0.008144,0.008197,0.024454
3.983200,-0.000217,0.000997,0.007977,0.008042,0.024192
3.993264,-0.000172,0.000965,0.007893,0.007954,0.023721
4.003326,-0.000167,0.000974,0.007758,0.007821,0.023035
4.013389,-0.000209,0.001031,0.007777,0.007847,0.022521
4.023453,-0.000149,0.000975,0.007468,0.007533,0.021843
4.033518,-0.000196,0.001031,0.007487,0.007560,0.021595
4.043579,-0.000248,0.001079,0.007506,0.007587,0.021595
4.053642,-0.000291,0.001102,0.007624,0.007709,0.021843
4.063706,-0.000222,0.001014,0.007380,0.007452,0.020967
4.073770,-0.000229,0.001006,0.007376,0.007448,0.020774
4.083833,-0.000202,0.000958,0.007252,0.007318,0.020403
4.093896,-0.000214,0.000949,0.007248,0.007313,0.020226
4.103958,-0.000317,0.001035,0.007387,0.007466,0.020403
4.114011,-0.000334,0.001027,0.007382,0.007461,0.020226
4.124065,-0.000302,0.000963,0.007356,0.007424,0.019889
4.134118,-0.000302,0.000930,0.007132,0.007198,0.019576
4.144171,-0.000366,0.000952,0.007248,0.007320,0.019857
4.154223,-0.000440,0.001006,0.007264,0.007346,0.019576
4.164275,-0.000506,0.001036,0.007378,0.007468,0.019576
4.174327,-0.000514,0.001002,0.007153,0.007241,0.019288
4.184379,-0.000460,0.000899,0.007004,0.007076,0.018906
4.194431,-0.000426,0.000859,0.006974,0.007040,0.018342
4.204483,-0.000501,0.000889,0.007088,0.007161,0.018342
4.214535,-0.000542,0.000879,0.007080,0.007155,0.018241
4.224588,-0.000572,0.000855,0.007170,0.007244,0.018147
4.234640,-0.000548,0.000759,0.006921,0.006984,0.018211
4.244692,-0.000582,0.000735,0.007010,0.007073,0.018149
4.254745,-0.000559,0.000647,0.006759,0.006813,0.018011
4.264798,-0.000616,0.000629,0.006749,0.006807,0.018288
4.274850,-0.000684,0.000634,0.006640,0.006705,0.018266
4.284902,-0.000673,0.000594,0.006606,0.006667,0.017888
4.294954,-0.000710,0.000560,0.006374,0.006438,0.018102
4.304993,-0.000719,0.000505,0.006338,0.006399,0.017838
4.315045,-0.000821,0.000486,0.006411,0.006481,0.017668
4.325098,-0.000841,0.000424,0.006374,0.006443,0.017959
4.335151,-0.000959,0.000475,0.006380,0.006469,0.017662
4.345204,-0.000968,0.000427,0.006342,0.006430,0.017747
4.355257,-0.001011,0.000370,0.006205,0.006298,0.018209
4.365309,-0.001002,0.000278,0.006043,0.006132,0.018227
4.375361,-0.001041,0.000199,0.006005,0.006097,0.019044
4.385413,-0.001112,0.000219,0.006021,0.006126,0.018707
4.395466,-0.001181,0.000224,0.006002,0.006121,0.018928
4.405518,-0.001120,0.000087,0.005816,0.005923,0.019335
4.415570,-0.001078,-0.000064,0.005627,0.005730,0.020131
4.425622,-0.001108,-0.000165,0.005533,0.005645,0.020853
4.435675,-0.001142,-0.000241,0.005586,0.005706,0.021226
4.445727,-0.001165,-0.000309,0.005640,0.005767,0.021845
4.455781,-0.001169,-0.000422,0.005569,0.005706,0.022540
4.465834,-0.001147,-0.000588,0.005377,0.005530,0.023923
4.475897,-0.001108,-0.000730,0.005185,0.005352,0.025058
4.485951,-0.001145,-0.000784,0.005139,0.005323,0.026227
4.496014,-0.001180,-0.000850,0.005188,0.005388,0.026930
