t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784616160.259673,0.029601,0x05,8,157FB17FE80C151E
1784616160.259715,0.029643,0x06,8,7FD18010CCCCC7FF
1784616160.259970,0.029898,0x06,8,167FC77FC81B1420
1784616160.262147,0.032075,0x01,8,047BFF7FEB8007FF
1784616160.262472,0.032400,0x02,8,03D7CB80AD82A82E
1784616160.262520,0.032448,0x01,8,207FE680180D6872
1784616160.262747,0.032675,0x03,8,028FFF80B482A8DE
1784616160.262799,0.032727,0x02,8,20809B82E82E6A76
1784616160.263048,0.032976,0x04,8,800F7FD0F5666775
1784616160.263120,0.033048,0x03,8,20807181F8D86B75
1784616160.263372,0.033300,0x05,8,7FC08010511997FF
1784616160.263423,0.033351,0x04,8,1480107FF76F1D1C
1784616160.263673,0.033601,0x05,8,157FB17FE80A151E
1784616160.263719,0.033647,0x06,8,7FD28010CCCCC7FF
1784616160.263973,0.033901,0x06,8,167FC77FE81A1420
1784616160.266146,0.036074,0x01,8,047BFF7FEB8007FF
1784616160.266472,0.036400,0x02,8,03D7CB80B182A82E
1784616160.266525,0.036453,0x01,8,207FE68018026872
1784616160.266742,0.036670,0x03,8,028FFF80B782A8DE
1784616160.266800,0.036728,0x02,8,20809F82F8416A76
1784616160.267080,0.037008,0x04,8,800F7FD0F5666775
1784616160.267117,0.037045,0x03,8,2080748238E36B75
1784616160.267370,0.037298,0x05,8,7FC08010511997FF
1784616160.267423,0.037351,0x04,8,1480107FF7701D1C
1784616160.267673,0.037601,0x05,8,157FB17FF80A151E
1784616160.267719,0.037647,0x06,8,7FD28010CCCCC7FF
1784616160.267969,0.037897,0x06,8,167FC88048191420
1784616160.270245,0.040173,0x01,8,047BFF7FEB8007FF
1784616160.270599,0.040527,0x02,8,03D7CB80B582B82E
1784616160.270647,0.040575,0x01,8,207FE68008056872
1784616160.270875,0.040803,0x03,8,028FFF80BB82A8DE
1784616160.270919,0.040847,0x02,8,2080A38248386A76
1784616160.271173,0.041101,0x04,8,800E7FD0F5666775
1784616160.271219,0.041147,0x03,8,2080788258D76B75
1784616160.271472,0.041400,0x05,8,7FC18010511997FF
1784616160.271521,0.041449,0x04,8,1480107FF76E1D1C
1784616160.271775,0.041703,0x05,8,157FB180280A151E
1784616160.271820,0.041748,0x06,8,7FD28010CCCCC7FF
1784616160.272071,0.041999,0x06,8,167FC77FD80E1420
1784616160.274370,0.044298,0x01,8,047BFF7FEB8007FF
1784616160.274647,0.044575,0x02,8,03D7CB80B982B82E
1784616160.274702,0.044630,0x01,8,207FE67FF7F46872
1784616160.274954,0.044882,0x03,8,028FFF80BF82B8DE
1784616160.274994,0.044922,0x02,8,2080A682F8316A76
1784616160.275245,0.045173,0x04,8,800E7FD0F5666775
1784616160.275370,0.045298,0x03,8,20807B81E8E76B75
1784616160.275495,0.045423,0x04,8,1480107FF7721D1C
1784616160.275548,0.045476,0x05,8,7FC18010511997FF
1784616160.275846,0.045774,0x06,8,7FD28010CCCCC7FF
1784616160.275896,0.045824,0x05,8,157FB17FA808151E
1784616160.276121,0.046049,0x06,8,167FC77FF80C1420
1784616160.278371,0.048299,0x01,8,047BFF7FEB8007FF
1784616160.278673,0.048601,0x02,8,03D7CB80BD82C82E
1784616160.278718,0.048646,0x01,8,207FE68008006872
1784616160.278972,0.048900,0x03,8,028FFF80C382B8DE
1784616160.279021,0.048949,0x02,8,2080AB82981A6A76
1784616160.279272,0.049200,0x04,8,800E7FD0F5666775
1784616160.279370,0.049298,0x03,8,20807E82B8BE6B75
1784616160.279597,0.049525,0x05,8,7FC18010511997FF
1784616160.279646,0.049574,0x04,8,1480107FF76E1D1C
1784616160.279846,0.049774,0x06,8,7FD38010CCCCC7FF
1784616160.279896,0.049824,0x05,8,157FB1801809151E
1784616160.280120,0.050048,0x06,8,167FC77FE8111420
1784616160.282446,0.052374,0x01,8,047BFF7FEB8007FF
1784616160.282716,0.052644,0x02,8,03D7CB80C182C82E
1784616160.282796,0.052724,0x01,8,207FE68008016872
1784616160.283047,0.052975,0x03,8,028FFF80C882C8DE
1784616160.283093,0.053021,0x02,8,2080AF8328326A76
1784616160.283373,0.053301,0x04,8,800E7FD0F5666775
1784616160.283420,0.053348,0x03,8,2080828218D66B75
1784616160.283674,0.053602,0x05,8,7FC28010511997FF
1784616160.283721,0.053649,0x04,8,1480107FF76F1D1C
1784616160.283972,0.053900,0x06,8,7FD38010CCCCC7FF
1784616160.284018,0.053946,0x05,8,157FB17FC80B151E
1784616160.284272,0.054200,0x06,8,167FC880080D1420
1784616160.286472,0.056400,0x01,8,047BFF7FEB8007FF
1784616160.286821,0.056749,0x02,8,03D7CB80C582C82E
1784616160.286865,0.056793,0x01,8,207FE67FE7FF6872
1784616160.287121,0.057049,0x03,8,028FFF80CC82C8DE
1784616160.287173,0.057101,0x02,8,2080B482C8276A76
1784616160.287468,0.057396,0x04,8,800E7FD0F5666775
1784616160.287523,0.057451,0x03,8,20808682F8D56B75
1784616160.287741,0.057669,0x05,8,7FC28010511997FF
1784616160.287799,0.057727,0x04,8,1480107FF7731D1C
1784616160.288025,0.057953,0x05,8,157FB1804809151E
1784616160.288070,0.057998,0x06,8,7FD38010CCCCC7FF
1784616160.288370,0.058298,0x06,8,167FC87FE8121420
1784616160.290552,0.060480,0x01,8,047BFF7FEB8007FF
1784616160.290847,0.060775,0x02,8,03D7CB80CA82D82E
1784616160.290892,0.060820,0x01,8,207FE68008016872
1784616160.291169,0.061097,0x03,8,028FFF80D082C8DE
1784616160.291220,0.061148,0x02,8,2080B883583A6A76
1784616160.291490,0.061418,0x04,8,800E7FD0F5666775
1784616160.291547,0.061475,0x03,8,20808981F8E16B75
1784616160.291742,0.061670,0x04,8,1480107FF76F1D1C
1784616160.291821,0.061749,0x05,8,7FC28010511997FF
1784616160.292120,0.062048,0x06,8,7FD38010CCCCC7FF
1784616160.292177,0.062105,0x05,8,157FB17FF806151E
1784616160.292426,0.062354,0x06,8,167FC87FC8151420
1784616160.294620,0.064548,0x01,8,047BFF7FEB8007FF
1784616160.294955,0.064883,0x01,8,207FE67FF7FC6872
1784616160.294995,0.064923,0x02,8,03D7CB80CE82D82D
1784616160.295245,0.065173,0x03,8,028FFF80D482D8DE
1784616160.295366,0.065294,0x02,8,2080BC8228416A76
1784616160.295579,0.065507,0x04,8,800E7FD0F5666775
1784616160.295624,0.065552,0x03,8,20808C8238EE6B75
1784616160.295870,0.065798,0x05,8,7FC38010511997FF
1784616160.295918,0.065846,0x04,8,1480107FF76F1D1C
1784616160.296173,0.066101,0x05,8,157FB17FD809151E
1784616160.296221,0.066149,0x06,8,7FD48010CCCCC7FF
1784616160.296471,0.066399,0x06,8,167FC88028171420
1784616160.298649,0.068577,0x01,8,047BFF7FEC8007FF
1784616160.298965,0.068893,0x02,8,03D7CB80D282D82D
1784616160.299017,0.068945,0x01,8,207FE68017FF6872
1784616160.299297,0.069225,0x03,8,028FFF80D882D8DE
1784616160.299370,0.069298,0x02,8,2080C083183A6A76
1784616160.299577,0.069505,0x04,8,800E7FD0F5666775
1784616160.299618,0.069546,0x03,8,2080918338DD6B75
1784616160.299869,0.069797,0x05,8,7FC38010511997FF
