t,ex,ey,ez,e_pos,e_ang
2.183274,0.008878,-0.000986,-0.017528,0.019673,0.048139
2.193334,0.008746,-0.001007,-0.017202,0.019324,0.046695
2.203396,0.008649,-0.000972,-0.016933,0.019039,0.044837
2.213455,0.008141,-0.000737,-0.016149,0.018100,0.041006
2.223516,0.008243,-0.000757,-0.016172,0.018167,0.041003
2.233577,0.008519,-0.000903,-0.016139,0.018272,0.042170
2.243639,0.008792,-0.000949,-0.016246,0.018497,0.042943
2.253698,0.008954,-0.000968,-0.016116,0.018462,0.043383
2.263760,0.009053,-0.000959,-0.015995,0.018404,0.043078
2.273823,0.008904,-0.000892,-0.015676,0.018051,0.042043
2.283876,0.008876,-0.000853,-0.015589,0.017960,0.041318
2.293937,0.008489,-0.000727,-0.015132,0.017366,0.039007
2.303997,0.008426,-0.000705,-0.014909,0.017140,0.037900
2.314059,0.008492,-0.000799,-0.014751,0.017040,0.038240
2.324117,0.008824,-0.000929,-0.014780,0.017239,0.039506
2.334178,0.009071,-0.001124,-0.014869,0.017454,0.041618
2.344237,0.009306,-0.001133,-0.014895,0.017599,0.042014
2.354313,0.009235,-0.001083,-0.014523,0.017245,0.040474
2.364376,0.009321,-0.001107,-0.014583,0.017343,0.040161
2.374436,0.009312,-0.001134,-0.014558,0.017319,0.039369
2.384499,0.008981,-0.000960,-0.014168,0.016802,0.036934
2.394559,0.009000,-0.000870,-0.014042,0.016701,0.036225
2.404622,0.009178,-0.000995,-0.014274,0.016999,0.038175
2.414685,0.009402,-0.001074,-0.014269,0.017122,0.038567
2.424750,0.009441,-0.001041,-0.014276,0.017146,0.039413
2.434810,0.009515,-0.000975,-0.014046,0.016993,0.038774
2.444872,0.009233,-0.000968,-0.013749,0.016590,0.037641
2.454933,0.009142,-0.000897,-0.013462,0.016297,0.036536
2.464994,0.009160,-0.000907,-0.013414,0.016269,0.037001
2.475054,0.009967,-0.001016,-0.013581,0.016876,0.038170
2.485115,0.010208,-0.001111,-0.013573,0.017019,0.039069
2.495177,0.010399,-0.001165,-0.013573,0.017138,0.039066
2.505238,0.010191,-0.001134,-0.013430,0.016896,0.037925
2.515301,0.010178,-0.001178,-0.013243,0.016744,0.037218
2.525362,0.009773,-0.000988,-0.013005,0.016298,0.035649
2.535424,0.009992,-0.001098,-0.013149,0.016551,0.036371
2.545484,0.010089,-0.001321,-0.013318,0.016760,0.037405
2.555547,0.010166,-0.001263,-0.013239,0.016740,0.037066
2.565618,0.010005,-0.001264,-0.013270,0.016667,0.036952
2.575680,0.009906,-0.001257,-0.013193,0.016546,0.035903
2.585737,0.009972,-0.001229,-0.013098,0.016508,0.035595
2.595800,0.010016,-0.001421,-0.013271,0.016687,0.037263
2.605860,0.010172,-0.001514,-0.013370,0.016867,0.038231
2.615920,0.010094,-0.001568,-0.013451,0.016890,0.039271
2.625980,0.010055,-0.001574,-0.013294,0.016743,0.038769
2.636042,0.009717,-0.001442,-0.013011,0.016303,0.036442
2.646101,0.009916,-0.001529,-0.012963,0.016392,0.036774
2.656163,0.010045,-0.001707,-0.013106,0.016601,0.038265
2.666223,0.010060,-0.001698,-0.013092,0.016598,0.038251
2.676284,0.009935,-0.001711,-0.012943,0.016406,0.037814
2.686325,0.009928,-0.001622,-0.012718,0.016216,0.036829
2.696388,0.009792,-0.001662,-0.012557,0.016010,0.036476
2.706453,0.010047,-0.001722,-0.012599,0.016206,0.037257
2.716513,0.010104,-0.001826,-0.012632,0.016279,0.038090
2.726574,0.010225,-0.001763,-0.012586,0.016312,0.038266
2.736634,0.010100,-0.001694,-0.012313,0.016015,0.038249
2.746694,0.010101,-0.001675,-0.012180,0.015912,0.037789
2.756754,0.009899,-0.001689,-0.012019,0.015662,0.037673
2.766816,0.010126,-0.001776,-0.011987,0.015792,0.038084
2.776979,0.010028,-0.001707,-0.011783,0.015566,0.038207
2.787040,0.010085,-0.001679,-0.011573,0.015442,0.038023
2.797099,0.010129,-0.001661,-0.011321,0.015281,0.037330
2.807164,0.009798,-0.001576,-0.010861,0.014712,0.035410
2.817226,0.010017,-0.001671,-0.010796,0.014822,0.035709
2.827286,0.010030,-0.001771,-0.010671,0.014751,0.036446
2.837348,0.010007,-0.001758,-0.010232,0.014420,0.035512
2.847408,0.009694,-0.001707,-0.009662,0.013793,0.033532
2.857471,0.009714,-0.001703,-0.009374,0.013607,0.032810
2.867531,0.009470,-0.001574,-0.008886,0.013081,0.031052
2.877582,0.009640,-0.001703,-0.008710,0.013103,0.030978
2.887642,0.009454,-0.001832,-0.008495,0.012841,0.029967
2.897703,0.009352,-0.001768,-0.008240,0.012589,0.028840
2.907763,0.009069,-0.001592,-0.007823,0.012083,0.026966
2.917827,0.009003,-0.001593,-0.007521,0.011839,0.025512
2.927886,0.008884,-0.001734,-0.007322,0.011642,0.025379
2.937947,0.008949,-0.001692,-0.007115,0.011558,0.025395
2.948007,0.008595,-0.001525,-0.006773,0.011048,0.023515
2.958069,0.008539,-0.001492,-0.006486,0.010827,0.022516
2.968131,0.008258,-0.001537,-0.006201,0.010441,0.021532
2.978192,0.008456,-0.001561,-0.006004,0.010488,0.021561
2.988244,0.008324,-0.001508,-0.005779,0.010245,0.021351
2.998303,0.008294,-0.001416,-0.005508,0.010057,0.020837
3.008367,0.008282,-0.001440,-0.005230,0.009900,0.020334
3.018426,0.008016,-0.001236,-0.004890,0.009471,0.019594
3.028485,0.008109,-0.001261,-0.004668,0.009441,0.019739
3.038546,0.007977,-0.001334,-0.004413,0.009213,0.019336
3.048608,0.007927,-0.001222,-0.004082,0.009000,0.018616
3.058671,0.007715,-0.001049,-0.003760,0.008647,0.019046
3.068732,0.007565,-0.000926,-0.003389,0.008341,0.018167
3.078791,0.007489,-0.001017,-0.003112,0.008174,0.018087
3.088853,0.007591,-0.001036,-0.002913,0.008196,0.018065
3.098912,0.007325,-0.000913,-0.002498,0.007793,0.017099
3.108975,0.007286,-0.000924,-0.002167,0.007657,0.016042
3.119035,0.006978,-0.000901,-0.001814,0.007266,0.015075
3.129096,0.006960,-0.000848,-0.001477,0.007165,0.014937
3.139156,0.006792,-0.000842,-0.001071,0.006927,0.014653
3.149219,0.006782,-0.000887,-0.000684,0.006874,0.014546
3.159281,0.006463,-0.000738,-0.000378,0.006516,0.015020
3.169341,0.006415,-0.000698,-0.000025,0.006453,0.015447
3.179404,0.005991,-0.000623,0.000414,0.006038,0.015922
3.189464,0.005991,-0.000639,0.000782,0.006075,0.016591
3.199530,0.005801,-0.000532,0.001113,0.005931,0.010780
3.209591,0.005645,-0.000411,0.001615,0.005886,0.011399
3.219651,0.005646,-0.000443,0.001940,0.005987,0.012392
3.229712,0.005240,-0.000193,0.002529,0.005822,0.014427
3.239772,0.005272,-0.000159,0.002861,0.006001,0.015586
3.249833,0.005079,-0.000203,0.003345,0.006085,0.017523
3.259894,0.004947,-0.000089,0.003738,0.006201,0.019209
3.269957,0.004596,0.000104,0.004274,0.006277,0.021714
3.280016,0.004578,0.000172,0.004705,0.006566,0.023042
3.290077,0.004135,0.000363,0.005400,0.006811,0.026326
3.300136,0.004146,0.000427,0.005747,0.007099,0.027803
3.310198,0.003909,0.000544,0.006270,0.007409,0.030369
3.320260,0.003688,0.000672,0.006799,0.007764,0.032584
3.330321,0.003367,0.000893,0.007257,0.008050,0.035408
3.340378,0.003175,0.001084,0.007789,0.008481,0.037649
3.350437,0.002906,0.001078,0.008202,0.008768,0.039799
3.360499,0.002896,0.001149,0.008565,0.009114,0.041118
3.370562,0.002500,0.001457,0.009052,0.009503,0.044374
3.380627,0.002468,0.001521,0.009416,0.009852,0.045819
3.390690,0.002014,0.001749,0.009906,0.010259,0.049009
3.400750,0.001968,0.001864,0.010179,0.010533,0.050432
3.410851,0.001886,0.001846,0.010330,0.010662,0.051699
3.420912,0.001710,0.001982,0.010538,0.010858,0.053303
3.430972,0.001593,0.001998,0.010819,0.011117,0.054628
3.441033,0.001365,0.002146,0.010927,0.011219,0.056490
3.451093,0.001273,0.002287,0.011109,0.011413,0.057880
3.461155,0.001193,0.002269,0.011049,0.011342,0.044484
3.471216,0.001138,0.002232,0.011087,0.011367,0.042376
3.481268,0.000934,0.002460,0.011191,0.011496,0.044397
3.491327,0.000954,0.002394,0.011208,0.011501,0.044691
3.501358,0.000779,0.002457,0.011080,0.011375,0.045711
3.511411,0.000824,0.002337,0.010979,0.011256,0.045617
3.521463,0.000814,0.002362,0.010802,0.011087,0.034209
3.531515,0.000785,0.002396,0.010844,0.011133,0.034556
3.541566,0.000703,0.002426,0.010787,0.011079,0.034970
3.551619,0.000689,0.002451,0.010924,0.011217,0.035410
3.561671,0.000685,0.002413,0.010587,0.010880,0.035067
3.571723,0.000775,0.002349,0.010583,0.010868,0.034730
3.581775,0.000753,0.002226,0.010389,0.010651,0.033971
3.591827,0.000783,0.002132,0.010292,0.010540,0.033431
3.601878,0.000727,0.002101,0.010043,0.010286,0.032785
3.611930,0.000767,0.002077,0.010122,0.010362,0.032547
3.621982,0.000788,0.002109,0.010285,0.010529,0.032374
3.632034,0.000793,0.002004,0.009942,0.010173,0.030695
3.642085,0.000748,0.002057,0.009947,0.010185,0.030722
3.652137,0.000755,0.001860,0.009691,0.009897,0.029442
3.662189,0.000787,0.001772,0.009684,0.009876,0.029119
3.672241,0.000757,0.001757,0.009379,0.009572,0.028970
3.682292,0.000747,0.001768,0.009389,0.009583,0.029105
3.692344,0.000729,0.001700,0.009274,0.009456,0.029032
3.702409,0.000786,0.001670,0.009220,0.009403,0.028618
3.712474,0.000838,0.001572,0.008801,0.008980,0.025818
3.722536,0.000785,0.001542,0.008808,0.008976,0.025822
3.732599,0.000766,0.001507,0.008556,0.008721,0.025284
3.742663,0.000859,0.001418,0.008512,0.008672,0.024687
3.752727,0.000782,0.001422,0.008412,0.008567,0.024846
3.762789,0.000772,0.001383,0.008288,0.008438,0.024624
3.772852,0.000791,0.001289,0.008044,0.008185,0.024003
3.782915,0.000835,0.001237,0.008114,0.008250,0.016915
3.792945,0.000880,0.001095,0.007746,0.007873,0.015760
3.803008,0.000768,0.001110,0.007856,0.007971,0.016273
3.813138,0.000657,0.001088,0.007744,0.007848,0.016550
3.823201,0.000677,0.001037,0.007801,0.007899,0.016197
3.833263,0.000787,0.000931,0.007614,0.007711,0.015022
3.843326,0.000776,0.000835,0.007351,0.007439,0.014407
3.853360,0.000739,0.000840,0.007425,0.007509,0.014663
3.863416,0.000684,0.000870,0.007397,0.007479,0.014815
3.873480,0.000788,0.000762,0.007201,0.007284,0.013926
3.883543,0.000752,0.000745,0.007043,0.007122,0.013627
3.893608,0.000736,0.000814,0.007099,0.007184,0.013103
3.903669,0.000608,0.000927,0.007070,0.007156,0.013067
3.913725,0.000668,0.000876,0.006940,0.007027,0.011927
3.923788,0.000695,0.000773,0.006618,0.006699,0.011198
3.933854,0.000645,0.000809,0.006660,0.006740,0.011444
3.943915,0.000584,0.000774,0.006485,0.006557,0.011084
3.953977,0.000482,0.000857,0.006548,0.006621,0.011413
3.964040,0.000540,0.000764,0.006223,0.006293,0.010394
3.974101,0.000467,0.000852,0.006376,0.006450,0.010731
3.984163,0.000555,0.000766,0.006142,0.006214,0.009729
3.994227,0.000566,0.000759,0.006144,0.006217,0.009403
4.004287,0.000485,0.000793,0.006068,0.006139,0.009388
4.014350,0.000440,0.000841,0.006088,0.006162,0.009388
4.024435,0.000414,0.000865,0.005889,0.005966,0.009065
4.034500,0.000452,0.000818,0.005765,0.005840,0.008435
4.044561,0.000364,0.000905,0.005904,0.005984,0.008747
4.054625,0.000349,0.000921,0.005801,0.005885,0.008467
4.064677,0.000256,0.001008,0.005941,0.006031,0.008779
4.074739,0.000318,0.000912,0.005697,0.005778,0.007827
4.084802,0.000359,0.000849,0.005671,0.005745,0.007249
4.094865,0.000347,0.000841,0.005667,0.005739,0.006974
4.104929,0.000332,0.000833,0.005662,0.005733,0.006709
4.114991,0.000351,0.000785,0.005537,0.005603,0.006215
4.125054,0.000389,0.000683,0.005701,0.005755,0.005589
4.135118,0.000299,0.000745,0.005620,0.005677,0.005589
4.145180,0.000185,0.000829,0.005757,0.005820,0.005780
4.155242,0.000106,0.000875,0.005774,0.005840,0.005780
4.165306,0.000074,0.000866,0.005767,0.005832,0.005589
4.175371,0.000113,0.000779,0.005519,0.005574,0.005144
4.185432,0.000127,0.000716,0.005489,0.005537,0.004973
4.195493,0.000124,0.000668,0.005360,0.005403,0.004917
4.205558,0.000061,0.000683,0.005572,0.005614,0.004917
4.215620,0.000040,0.000650,0.005344,0.005383,0.004977
4.225683,-0.000006,0.000641,0.005335,0.005373,0.005051
4.235745,-0.000019,0.000593,0.005204,0.005238,0.003908
4.245807,-0.000036,0.000592,0.005293,0.005326,0.004262
4.255870,-0.000125,0.000621,0.005403,0.005440,0.004262
4.265934,-0.000145,0.000573,0.005271,0.005304,0.004955
4.275998,-0.000153,0.000511,0.005237,0.005264,0.005667
4.286060,-0.000180,0.000455,0.005105,0.005128,0.006349
4.296123,-0.000279,0.000484,0.005213,0.005243,0.006349
4.306187,-0.000357,0.000488,0.005101,0.005137,0.006716
4.316247,-0.000388,0.000440,0.004966,0.005000,0.007455
4.326310,-0.000416,0.000430,0.004731,0.004768,0.008207
4.336360,-0.000455,0.000429,0.004814,0.004854,0.008605
4.346418,-0.000487,0.000419,0.004577,0.004622,0.009389
4.356480,-0.000515,0.000357,0.004538,0.004581,0.010134
4.366543,-0.000490,0.000281,0.004376,0.004412,0.011302
4.376607,-0.000523,0.000219,0.004335,0.004372,0.012049
4.386673,-0.000558,0.000157,0.004293,0.004332,0.012799
4.396738,-0.000576,0.000119,0.004250,0.004291,0.013598
4.406800,-0.000629,0.000072,0.004108,0.004157,0.014348
4.416863,-0.000617,-0.000003,0.003942,0.003990,0.015526
4.426899,-0.000690,0.000010,0.003919,0.003980,0.015961
4.436963,-0.000737,-0.000051,0.003873,0.003943,0.016709
4.447014,-0.000768,-0.000088,0.003826,0.003903,0.017521
4.457074,-0.000775,-0.000208,0.003756,0.003841,0.018578
4.467138,-0.000762,-0.000295,0.003684,0.003774,0.019762
4.477198,-0.000768,-0.000377,0.003513,0.003616,0.020884
4.487259,-0.000761,-0.000464,0.003439,0.003552,0.022071
4.497321,-0.000775,-0.000574,0.003364,0.003499,0.023199
