t,ref,resp,err
0.000000,-0.261799,-0.249294,0.012505
0.010062,-0.261799,-0.249294,0.012505
0.020126,-0.261799,-0.249294,0.012505
0.030176,-0.261799,-0.249294,0.012505
0.040237,-0.261799,-0.249294,0.012505
0.050299,-0.261799,-0.249294,0.012505
0.060359,-0.261799,-0.249294,0.012505
0.070420,-0.261799,-0.249294,0.012505
0.080480,-0.261799,-0.249294,0.012505
0.090541,-0.261799,-0.249294,0.012505
0.100601,-0.261799,-0.249294,0.012505
0.110663,-0.261799,-0.249294,0.012505
0.120723,-0.261799,-0.249294,0.012505
0.130784,-0.261799,-0.249294,0.012505
0.140844,-0.261799,-0.249294,0.012505
0.150895,-0.261799,-0.249294,0.012505
0.160946,-0.261799,-0.249294,0.012505
0.171007,-0.261799,-0.249294,0.012505
0.181067,-0.261799,-0.249294,0.012505
0.191128,-0.261799,-0.249294,0.012505
0.201188,-0.261799,-0.249294,0.012505
0.211250,-0.261799,-0.249294,0.012505
0.221310,-0.261799,-0.249294,0.012505
0.231371,-0.261799,-0.249294,0.012505
0.241422,-0.261799,-0.249294,0.012505
0.251475,-0.261799,-0.249294,0.012505
0.261534,-0.261799,-0.249294,0.012505
0.271596,-0.261799,-0.249294,0.012505
0.281659,-0.261799,-0.249294,0.012505
0.291719,-0.261799,-0.249294,0.012505
0.301781,-0.261799,-0.249294,0.012505
0.311842,-0.261799,-0.249294,0.012505
0.321902,-0.261799,-0.249294,0.012505
0.331962,-0.261799,-0.249294,0.012505
0.342024,-0.261799,-0.249294,0.012505
0.352086,-0.261799,-0.249294,0.012505
0.362148,-0.261799,-0.249294,0.012505
0.372207,-0.261799,-0.249294,0.012505
0.382269,-0.261799,-0.249294,0.012505
0.392326,-0.261799,-0.249294,0.012505
0.402390,-0.261799,-0.249294,0.012505
0.412444,-0.261799,-0.249294,0.012505
0.422503,-0.261799,-0.249294,0.012505
0.432563,-0.261799,-0.249294,0.012505
0.442624,-0.261799,-0.249294,0.012505
0.452683,-0.261799,-0.249294,0.012505
0.462746,-0.261799,-0.249294,0.012505
0.472802,-0.261799,-0.249294,0.012505
0.482864,-0.261799,-0.249294,0.012505
0.492926,-0.261799,-0.249294,0.012505
0.502987,-0.261799,-0.249294,0.012505
0.513046,-0.261799,-0.249294,0.012505
0.523100,-0.261799,-0.249294,0.012505
0.533152,-0.261799,-0.249294,0.012505
0.543212,-0.261799,-0.249294,0.012505
0.553274,-0.261799,-0.249294,0.012505
0.563335,-0.261799,-0.249294,0.012505
0.573396,-0.261799,-0.249294,0.012505
0.583455,-0.261799,-0.249294,0.012505
0.593519,-0.261799,-0.249294,0.012505
0.603581,-0.261799,-0.249294,0.012505
0.613642,-0.261799,-0.249294,0.012505
0.623702,-0.261799,-0.249294,0.012505
0.633765,-0.261799,-0.249294,0.012505
0.643826,-0.261799,-0.249294,0.012505
0.653887,-0.261799,-0.249294,0.012505
0.663940,-0.261799,-0.249294,0.012505
0.674003,-0.261799,-0.249294,0.012505
0.684163,-0.261799,-0.249294,0.012505
0.694222,-0.261799,-0.249294,0.012505
0.704280,-0.261799,-0.249294,0.012505
0.714341,-0.261799,-0.249294,0.012505
0.724400,-0.261799,-0.249294,0.012505
0.734463,-0.261799,-0.249294,0.012505
0.744516,-0.261799,-0.249294,0.012505
0.754566,-0.261799,-0.249294,0.012505
0.764618,-0.261799,-0.249294,0.012505
0.774668,-0.261799,-0.249294,0.012505
0.784718,-0.261799,-0.249294,0.012505
0.794768,-0.261799,-0.249294,0.012505
0.804820,-0.261799,-0.249294,0.012505
0.814872,-0.261799,-0.249294,0.012505
0.824922,-0.261799,-0.249294,0.012505
0.834971,-0.261799,-0.249294,0.012505
0.845021,-0.261799,-0.249294,0.012505
0.855082,-0.261799,-0.249294,0.012505
0.865145,-0.261799,-0.249294,0.012505
0.875205,-0.261799,-0.249294,0.012505
0.885267,-0.261799,-0.249294,0.012505
0.895329,-0.261799,-0.249294,0.012505
0.905390,-0.261799,-0.249294,0.012505
0.915446,-0.261799,-0.249294,0.012505
0.925508,-0.261799,-0.249294,0.012505
0.935572,-0.261799,-0.249294,0.012505
0.945633,-0.261799,-0.249294,0.012505
0.955692,-0.261799,-0.249294,0.012505
0.965754,-0.261799,-0.249294,0.012505
0.975817,-0.261799,-0.249294,0.012505
0.985877,-0.261799,-0.249294,0.012505
0.995940,-0.261799,-0.249294,0.012505
1.005995,-0.260230,-0.249294,0.010936
1.016045,-0.257599,-0.249294,0.008304
1.026095,-0.254968,-0.249294,0.005673
1.036147,-0.252336,-0.249294,0.003042
1.046207,-0.249702,-0.249294,0.000408
1.056267,-0.247069,-0.249294,-0.002226
1.066326,-0.244435,-0.249294,-0.004859
1.076386,-0.241801,-0.249294,-0.007493
1.086449,-0.239167,-0.249294,-0.010127
1.096513,-0.236532,-0.249294,-0.012762
1.106575,-0.233898,-0.249294,-0.015396
1.116638,-0.231264,-0.248913,-0.017649
1.126689,-0.228632,-0.248913,-0.020281
1.136751,-0.225998,-0.248913,-0.022915
1.146810,-0.223365,-0.248531,-0.025167
1.156872,-0.220730,-0.248150,-0.027420
1.166935,-0.218096,-0.247387,-0.029291
1.176996,-0.215462,-0.245861,-0.030399
1.187056,-0.212828,-0.245098,-0.032270
1.197116,-0.210195,-0.245098,-0.034903
1.207177,-0.207561,-0.245098,-0.037537
1.217238,-0.204927,-0.243572,-0.038645
1.227299,-0.202293,-0.241665,-0.039372
1.237360,-0.199659,-0.238613,-0.038954
1.247421,-0.197025,-0.236706,-0.039681
1.257478,-0.194392,-0.233272,-0.038881
1.267541,-0.191757,-0.230220,-0.038463
1.277601,-0.189123,-0.225261,-0.036138
1.287664,-0.186489,-0.221065,-0.034576
1.297723,-0.183856,-0.215343,-0.031487
1.307785,-0.181221,-0.211910,-0.030688
1.317849,-0.178587,-0.206569,-0.027982
1.327910,-0.175953,-0.202373,-0.026420
1.337964,-0.173321,-0.196269,-0.022949
1.348026,-0.170686,-0.193217,-0.022531
1.358085,-0.168053,-0.190929,-0.022876
1.368149,-0.165418,-0.187495,-0.022077
1.378208,-0.162785,-0.184825,-0.022040
1.388270,-0.160150,-0.181010,-0.020860
1.398335,-0.157515,-0.179103,-0.021587
1.408396,-0.154882,-0.176432,-0.021551
1.418456,-0.152248,-0.174525,-0.022277
1.428517,-0.149614,-0.173381,-0.023767
1.438579,-0.146980,-0.173381,-0.026401
1.448639,-0.144346,-0.173762,-0.029416
1.458701,-0.141712,-0.173381,-0.031669
1.468762,-0.139078,-0.173381,-0.034303
1.478824,-0.136444,-0.173381,-0.036937
1.488884,-0.133810,-0.173381,-0.039571
1.498946,-0.131176,-0.173381,-0.042205
1.509008,-0.128541,-0.173381,-0.044839
1.519069,-0.125908,-0.172999,-0.047092
1.529129,-0.123274,-0.170329,-0.047055
1.539190,-0.120640,-0.167277,-0.046637
1.549243,-0.118008,-0.162318,-0.044310
1.559304,-0.115374,-0.158503,-0.043129
1.569365,-0.112740,-0.154688,-0.041948
1.579420,-0.110108,-0.147440,-0.037333
1.589480,-0.107474,-0.142481,-0.035007
1.599542,-0.104840,-0.134852,-0.030012
1.609606,-0.102205,-0.129511,-0.027306
1.619668,-0.099571,-0.122644,-0.023074
1.629731,-0.096936,-0.118067,-0.021131
1.639789,-0.094303,-0.112345,-0.018041
1.649851,-0.091669,-0.108911,-0.017242
1.659912,-0.089035,-0.104715,-0.015680
1.669974,-0.086401,-0.102426,-0.016026
1.680034,-0.083767,-0.099374,-0.015607
1.690095,-0.081133,-0.097848,-0.016715
1.700155,-0.078499,-0.095941,-0.017442
1.710217,-0.075865,-0.095560,-0.019695
1.720277,-0.073231,-0.095941,-0.022710
1.730339,-0.070597,-0.095941,-0.025344
1.740401,-0.067963,-0.095941,-0.027978
1.750419,-0.065340,-0.095941,-0.030601
1.760470,-0.062709,-0.095941,-0.033232
1.770531,-0.060075,-0.095941,-0.035866
1.780595,-0.057440,-0.095560,-0.038120
1.790659,-0.054805,-0.095178,-0.040373
1.800721,-0.052171,-0.094797,-0.042626
1.810782,-0.049537,-0.093271,-0.043734
1.820842,-0.046903,-0.091363,-0.044460
1.830905,-0.044269,-0.087549,-0.043280
1.840966,-0.041635,-0.085641,-0.044006
1.851027,-0.039001,-0.082208,-0.043207
1.861088,-0.036367,-0.078775,-0.042408
1.871148,-0.033733,-0.071908,-0.038175
1.881211,-0.031099,-0.066949,-0.035850
1.891271,-0.028465,-0.060464,-0.031999
1.901332,-0.025831,-0.056649,-0.030818
1.911393,-0.023197,-0.050546,-0.027348
1.921447,-0.020565,-0.045968,-0.025403
1.931508,-0.017931,-0.039483,-0.021552
1.941570,-0.015297,-0.036049,-0.020752
1.951632,-0.012663,-0.032235,-0.019572
1.961693,-0.010029,-0.030709,-0.020680
1.971750,-0.007396,-0.027276,-0.019880
1.981810,-0.004762,-0.024987,-0.020225
1.991870,-0.002129,-0.023842,-0.021714
2.001931,0.000506,-0.021935,-0.022440
2.011996,0.003140,-0.020027,-0.023168
2.022054,0.005774,-0.017739,-0.023512
2.032106,0.008405,-0.016976,-0.025381
2.042158,0.011037,-0.016976,-0.028013
2.052210,0.013669,-0.016976,-0.030644
2.062262,0.016300,-0.016594,-0.032894
2.072316,0.018932,-0.016213,-0.035145
2.082368,0.021564,-0.016213,-0.037776
2.092417,0.024195,-0.016213,-0.040407
2.102467,0.026826,-0.016213,-0.043038
2.112519,0.029457,-0.016213,-0.045670
2.122570,0.032089,-0.015450,-0.047538
2.132623,0.034721,-0.013924,-0.048644
2.142688,0.037356,-0.010109,-0.047465
2.152748,0.039989,-0.007057,-0.047047
2.162803,0.042622,-0.002480,-0.045101
2.172854,0.045253,0.001717,-0.043537
2.182907,0.047885,0.008965,-0.038920
2.192959,0.050517,0.013924,-0.036593
2.203012,0.053148,0.020790,-0.032358
2.213072,0.055782,0.025368,-0.030414
2.223197,0.058433,0.032616,-0.025817
2.233259,0.061067,0.036812,-0.024255
2.243321,0.063701,0.040627,-0.023074
2.253382,0.066335,0.045586,-0.020749
2.263420,0.068963,0.048257,-0.020706
2.273482,0.071598,0.051690,-0.019908
2.283547,0.074232,0.053979,-0.020254
2.293608,0.076866,0.055123,-0.021743
2.303670,0.079501,0.055886,-0.023615
2.313730,0.082134,0.057794,-0.024341
2.323794,0.084769,0.059319,-0.025450
2.333853,0.087402,0.060464,-0.026939
2.343914,0.090036,0.061227,-0.028810
2.353974,0.092670,0.061227,-0.031443
2.364037,0.095305,0.061608,-0.033696
2.374099,0.097939,0.061990,-0.035949
2.384161,0.100573,0.062371,-0.038202
2.394222,0.103207,0.063516,-0.039691
2.404283,0.105841,0.065042,-0.040799
2.414345,0.108475,0.068475,-0.040000
2.424409,0.111110,0.070001,-0.041109
2.434466,0.113743,0.072290,-0.041453
2.444518,0.116375,0.074197,-0.042178
2.454578,0.119008,0.076867,-0.042141
2.464642,0.121643,0.082589,-0.039054
2.474702,0.124277,0.086404,-0.037872
2.484765,0.126911,0.091363,-0.035548
2.494825,0.129545,0.094034,-0.035511
2.504888,0.132179,0.097848,-0.034331
2.514950,0.134814,0.100519,-0.034295
2.525010,0.137447,0.105859,-0.031588
2.535071,0.140081,0.109674,-0.030407
2.545131,0.142715,0.114252,-0.028463
2.555193,0.145349,0.116159,-0.029190
2.565255,0.147983,0.118830,-0.029154
2.575316,0.150617,0.121500,-0.029117
2.585381,0.153252,0.124170,-0.029082
2.595441,0.155886,0.125315,-0.030571
2.605502,0.158520,0.127604,-0.030917
2.615568,0.161155,0.129892,-0.031263
2.625629,0.163789,0.132563,-0.031226
2.635690,0.166423,0.133326,-0.033098
2.645760,0.169060,0.133707,-0.035352
2.655813,0.171691,0.135233,-0.036458
2.665877,0.174326,0.137522,-0.036804
2.675937,0.176960,0.140955,-0.036005
2.686000,0.179594,0.142481,-0.037113
2.696059,0.182228,0.144770,-0.037458
