t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784638615.326967,0.000000,0x01,8,047BFF7FF18007FF
1784638615.327128,0.000161,0x02,8,03D7CB815A83582C
1784638615.327236,0.000269,0x03,8,028FFF816D8338DB
1784638615.327287,0.000320,0x04,8,80417F40F5666776
1784638615.327363,0.000396,0x05,8,7FD48010511997FF
1784638615.327412,0.000445,0x06,8,7FD98010CCCCC7FF
1784638615.327487,0.000520,0x01,8,207FE97FF8046975
1784638615.327537,0.000570,0x02,8,20814683C8336C78
1784638615.327885,0.000918,0x03,8,20811A8478C67079
1784638615.327969,0.001002,0x04,8,1480667FF7451E1C
1784638615.328237,0.001270,0x05,8,157FC17FE80A171F
1784638615.331002,0.004035,0x01,8,047BFF7FF18007FF
1784638615.331166,0.004199,0x02,8,03D7CB815F83582C
1784638615.331285,0.004318,0x03,8,028FFF81728338DB
1784638615.331336,0.004369,0x04,8,80407F40F5666777
1784638615.331384,0.004417,0x05,8,7FD48010511997FF
1784638615.331437,0.004470,0x06,8,7FD98010CCCCC7FF
1784638615.331510,0.004543,0x01,8,207FE98007FF6975
1784638615.331558,0.004591,0x02,8,20814C83E82C6C78
1784638615.331884,0.004917,0x03,8,20811F8298C97079
1784638615.331987,0.005020,0x04,8,1480667FF7461E1C
1784638615.332236,0.005269,0x05,8,157FC180280B171F
1784638615.335038,0.008071,0x01,8,047BFF7FF18007FF
1784638615.335200,0.008233,0x02,8,03D7CB816483582B
1784638615.335312,0.008345,0x03,8,028FFF81778338DB
1784638615.335357,0.008390,0x04,8,80407F40F5666777
1784638615.335436,0.008469,0x01,8,207FE980080B6975
1784638615.335483,0.008516,0x05,8,7FD48010511997FF
1784638615.335562,0.008595,0x06,8,7FD98010CCCCC7FF
1784638615.335612,0.008645,0x02,8,2081518278256C78
1784638615.335911,0.008944,0x03,8,2081248358BB7079
1784638615.336036,0.009069,0x04,8,1480667FF7461E1C
1784638615.336286,0.009319,0x05,8,157FC17FE809161F
1784638615.339082,0.012115,0x01,8,047BFF7FF18007FF
1784638615.339205,0.012238,0x02,8,03D7CB816983582B
1784638615.339363,0.012396,0x03,8,028FFF817C8348DB
1784638615.339408,0.012441,0x04,8,803F7F40F5666777
1784638615.339479,0.012512,0x01,8,207FE97FF80E6975
1784638615.339562,0.012595,0x05,8,7FD58010511997FF
1784638615.339609,0.012642,0x06,8,7FDA8010CCCCC7FF
1784638615.339687,0.012720,0x02,8,2081558398226C78
1784638615.339970,0.013003,0x03,8,20812882B8CA7079
1784638615.340062,0.013095,0x04,8,1480667FF7471E1C
1784638615.340344,0.013377,0x05,8,157FC17FD809161F
1784638615.343141,0.016174,0x01,8,047BFF7FF18007FF
1784638615.343262,0.016295,0x02,8,03D7CB816E83682B
1784638615.343438,0.016471,0x03,8,028FFF81808348DB
1784638615.343511,0.016544,0x04,8,803E7F40F5666777
1784638615.343563,0.016596,0x05,8,7FD58010511997FF
1784638615.343634,0.016667,0x06,8,7FDA8010CCCCC7FF
1784638615.343687,0.016720,0x01,8,207FE98008006975
1784638615.343731,0.016764,0x02,8,20815B8338276C78
1784638615.344009,0.017042,0x03,8,20812E8388CA7079
1784638615.344112,0.017145,0x04,8,1480667FF7451E1C
1784638615.344387,0.017420,0x05,8,157FC17FF809161F
1784638615.347237,0.020270,0x01,8,047BFF7FF28007FF
1784638615.347350,0.020383,0x02,8,03D7CB817383682B
1784638615.347511,0.020544,0x03,8,028FFF81858348DB
1784638615.347559,0.020592,0x04,8,803E7F40F5666777
1784638615.347603,0.020636,0x05,8,7FD68010511997FF
1784638615.347687,0.020720,0x01,8,207FE98008006975
1784638615.347734,0.020767,0x06,8,7FDA8010CCCCC7FF
1784638615.347787,0.020820,0x02,8,20816083782C6C78
1784638615.348112,0.021145,0x03,8,2081338388E27079
1784638615.348211,0.021244,0x04,8,1480667FF7431E1C
1784638615.348486,0.021519,0x05,8,157FC280080B171F
1784638615.351251,0.024284,0x01,8,047BFF7FF28007FF
1784638615.351370,0.024403,0x02,8,03D7CB817883682B
1784638615.351535,0.024568,0x03,8,028FFF818A8348DB
1784638615.351594,0.024627,0x04,8,803D7F40F5666777
1784638615.351633,0.024666,0x05,8,7FD68020511997FF
1784638615.351709,0.024742,0x06,8,7FDB8010CCCCC7FF
1784638615.351759,0.024792,0x01,8,207FE97FF7FF6975
1784638615.351883,0.024916,0x02,8,2081658388286C78
1784638615.352112,0.025145,0x03,8,20813882A8D47079
1784638615.352237,0.025270,0x04,8,1480667FF7441E1C
1784638615.352486,0.025519,0x05,8,157FC27FC80B161F
1784638615.355340,0.028373,0x01,8,047BFF7FF28007FF
1784638615.355500,0.028533,0x02,8,03D7CB817D83682B
1784638615.355608,0.028641,0x03,8,028FFF818F8348DB
1784638615.355658,0.028691,0x04,8,803D7F40F5666777
1784638615.355733,0.028766,0x01,8,207FE98018076975
1784638615.355785,0.028818,0x05,8,7FD68020511997FF
1784638615.355884,0.028917,0x06,8,7FDB8010CCCCC7FF
1784638615.355935,0.028968,0x02,8,20816A82D8296C78
1784638615.356221,0.029254,0x03,8,20813D8348C47079
1784638615.356345,0.029378,0x04,8,1480667FF7441E1C
1784638615.356595,0.029628,0x05,8,157FC27FF80C161F
1784638615.359377,0.032410,0x01,8,047BFF7FF28007FF
1784638615.359496,0.032529,0x02,8,03D7CB818283682B
1784638615.359660,0.032693,0x03,8,028FFF81948348DB
1784638615.359717,0.032750,0x04,8,803C7F40F5666777
1784638615.359759,0.032792,0x05,8,7FD78020511997FF
1784638615.359884,0.032917,0x06,8,7FDB8010CCCCC7FF
1784638615.359936,0.032969,0x01,8,207FE98008056975
1784638615.359982,0.033015,0x02,8,2081708388196C78
1784638615.360236,0.033269,0x03,8,2081418318E17079
1784638615.360361,0.033394,0x04,8,1480667FF7431E1C
1784638615.360637,0.033670,0x05,8,157FC280180B161F
1784638615.363376,0.036409,0x01,8,047BFF7FF28007FF
1784638615.363495,0.036528,0x02,8,03D7CB818783682B
1784638615.363659,0.036692,0x03,8,028FFF81998348DA
1784638615.363709,0.036742,0x04,8,803B7F40F5666777
1784638615.363758,0.036791,0x05,8,7FD78020511997FF
1784638615.363884,0.036917,0x06,8,7FDC8010CCCCC7FF
1784638615.363936,0.036969,0x01,8,207FE98007FC6975
1784638615.363982,0.037015,0x02,8,20817583881A6C78
1784638615.364236,0.037269,0x03,8,20814783B8BA7079
1784638615.364362,0.037395,0x04,8,1480667FF7421E1C
1784638615.364634,0.037667,0x05,8,157FC280580B161F
1784638615.367487,0.040520,0x01,8,047BFF7FF28007FF
1784638615.367650,0.040683,0x02,8,03D7CB818C83682B
1784638615.367758,0.040791,0x03,8,028FFF819E8348DA
1784638615.367883,0.040916,0x04,8,803B7F40F5666777
1784638615.367936,0.040969,0x05,8,7FD88020511997FF
1784638615.367982,0.041015,0x06,8,7FDC8010CCCCC7FF
1784638615.368035,0.041068,0x01,8,207FE97FF8026975
1784638615.368085,0.041118,0x02,8,20817A82F8226C78
1784638615.368360,0.041393,0x03,8,20814C83E8D67079
1784638615.368468,0.041501,0x04,8,1480667FF7431E1C
1784638615.368731,0.041764,0x05,8,157FC280080B161F
1784638615.371525,0.044558,0x01,8,047BFF7FF28007FF
1784638615.371645,0.044678,0x02,8,03D7CB819183682B
1784638615.371811,0.044844,0x03,8,028FFF81A38348DA
1784638615.371883,0.044916,0x04,8,803A7F30F5666777
1784638615.371939,0.044972,0x05,8,7FD88020511997FF
1784638615.371983,0.045016,0x06,8,7FDC8010CCCCC7FF
1784638615.372061,0.045094,0x01,8,207FE97FE8076975
1784638615.372104,0.045137,0x02,8,20817E8428306C78
1784638615.372384,0.045417,0x03,8,2081518308D07079
1784638615.372507,0.045540,0x04,8,1480667FF7431E1C
1784638615.372785,0.045818,0x05,8,157FC280180C161F
1784638615.375600,0.048633,0x01,8,047BFF7FF28007FF
1784638615.375753,0.048786,0x02,8,03D7CB819683682B
1784638615.375883,0.048916,0x03,8,028FFF81A88358DA
1784638615.375937,0.048970,0x04,8,803A7F30F5666777
1784638615.375978,0.049011,0x05,8,7FD88020511997FF
1784638615.376060,0.049093,0x06,8,7FDD8010CCCCC7FF
1784638615.376111,0.049144,0x01,8,207FE97FE7FF6975
1784638615.376163,0.049196,0x02,8,2081848378216C78
1784638615.376471,0.049504,0x03,8,20815783E8B97079
1784638615.376595,0.049628,0x04,8,1480667FF7411E1C
1784638615.376884,0.049917,0x05,8,157FC380180B161F
1784638615.379632,0.052665,0x01,8,047BFF7FF38007FF
1784638615.379798,0.052831,0x02,8,03D7CB819B83782B
1784638615.379935,0.052968,0x03,8,028FFF81AD8358DA
1784638615.379985,0.053018,0x04,8,80397F30F5666777
1784638615.380035,0.053068,0x01,8,207FE97FF8016975
1784638615.380085,0.053118,0x05,8,7FD98020511997FF
1784638615.380157,0.053190,0x06,8,7FDD8010CCCCC7FF
1784638615.380208,0.053241,0x02,8,20818983B8306C78
1784638615.380508,0.053541,0x03,8,20815B83B8C47079
1784638615.380633,0.053666,0x04,8,1480667FF7401E1C
1784638615.380885,0.053918,0x05,8,157FC380380B161F
1784638615.383653,0.056686,0x01,8,047BFF7FF38007FF
1784638615.383774,0.056807,0x02,8,03D7CB81A183782A
1784638615.383910,0.056943,0x03,8,028FFF81B28358DA
1784638615.383960,0.056993,0x04,8,80397F30F5666777
1784638615.384034,0.057067,0x05,8,7FD98020511997FF
1784638615.384093,0.057126,0x06,8,7FDD8010CCCCC7FF
1784638615.384161,0.057194,0x01,8,207FE97FE7FC6975
