t,q1,q2,q3,q4,q5,q6
0.000000,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.010054,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.020107,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.030159,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.040210,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.050261,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.060312,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.070365,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.080416,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.090468,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.100520,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.110573,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.120625,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.130677,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.140730,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.150782,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.160833,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.170885,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.180938,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.190961,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.201015,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.211067,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.221119,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.231172,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.241227,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.251280,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.261332,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.271385,0.010888,-0.004128,0.029489,0.047799,-0.009728,-0.005531
0.281437,0.010888,-0.004131,0.029514,0.047777,-0.009728,-0.005531
0.291489,0.010888,-0.004135,0.029561,0.047734,-0.009728,-0.005531
0.301540,0.010888,-0.004140,0.029612,0.047688,-0.009728,-0.005531
0.311592,0.010888,-0.004146,0.029668,0.047638,-0.009728,-0.005531
0.321643,0.010888,-0.004151,0.029724,0.047587,-0.009728,-0.005531
0.331695,0.010888,-0.004157,0.029784,0.047532,-0.009728,-0.005531
0.341747,0.010888,-0.004163,0.029850,0.047473,-0.009728,-0.005532
0.351798,0.010888,-0.004170,0.029920,0.047410,-0.009728,-0.005532
0.361851,0.010889,-0.004177,0.029994,0.047343,-0.009728,-0.005532
0.371903,0.010889,-0.004184,0.030069,0.047275,-0.009729,-0.005532
0.381954,0.010889,-0.004192,0.030152,0.047199,-0.009729,-0.005532
0.391961,0.010889,-0.004199,0.030237,0.047122,-0.009729,-0.005532
0.401975,0.010890,-0.004208,0.030326,0.047041,-0.009729,-0.005532
0.412027,0.010890,-0.004216,0.030420,0.046956,-0.009730,-0.005532
