t,px,py,pz,qw,qx,qy,qz
0.000000,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.010064,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.020128,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.030194,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.040254,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.050303,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.060358,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.070410,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.080463,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.090517,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.100578,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.110630,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.120682,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.130734,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.140785,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.150838,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.160891,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.170950,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.181009,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.191065,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.201127,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.211191,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.221254,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.231307,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.241361,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.251413,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.261465,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
0.271518,0.143212,-0.050041,0.294300,0.981817,-0.016091,-0.087979,-0.167438
