t,ref,resp,err,eff
0.000000,-0.261799,-0.247005,0.014794,-0.139194
0.010065,-0.261799,-0.247005,0.014794,-0.139194
0.020125,-0.261799,-0.247005,0.014794,-0.139194
0.030190,-0.261799,-0.247005,0.014794,-0.139194
0.040252,-0.261799,-0.247005,0.014794,-0.139194
0.050317,-0.261799,-0.247005,0.014794,-0.139194
0.060378,-0.261799,-0.247005,0.014794,-0.139194
0.070441,-0.261799,-0.247005,0.014794,-0.139194
0.080500,-0.261799,-0.247005,0.014794,-0.139194
0.090561,-0.261799,-0.247005,0.014794,-0.139194
0.100677,-0.261799,-0.247005,0.014794,-0.139194
0.110742,-0.261799,-0.247005,0.014794,-0.139194
0.120804,-0.261799,-0.247005,0.014794,-0.139194
0.130867,-0.261799,-0.247005,0.014794,-0.139194
0.140929,-0.261799,-0.247005,0.014794,-0.139194
0.150989,-0.261799,-0.247005,0.014794,-0.139194
0.161042,-0.261799,-0.247005,0.014794,-0.139194
0.171102,-0.261799,-0.247005,0.014794,-0.139194
0.181161,-0.261799,-0.247005,0.014794,-0.139194
0.191221,-0.261799,-0.247005,0.014794,-0.139194
0.201283,-0.261799,-0.247005,0.014794,-0.139194
0.211343,-0.261799,-0.247005,0.014794,-0.139194
0.221406,-0.261799,-0.247005,0.014794,-0.139194
0.231470,-0.261799,-0.247005,0.014794,-0.139194
0.241530,-0.261799,-0.254635,0.007164,-0.168498
0.251595,-0.261799,-0.254635,0.007164,-0.168498
0.261659,-0.261799,-0.254635,0.007164,-0.168498
0.271719,-0.261799,-0.254635,0.007164,-0.168498
0.281781,-0.261799,-0.254635,0.007164,-0.168498
0.291844,-0.261799,-0.254635,0.007164,-0.168498
0.301903,-0.261799,-0.254635,0.007164,-0.168498
0.311964,-0.261799,-0.254635,0.007164,-0.168498
0.322024,-0.261799,-0.254635,0.007164,-0.168498
0.332113,-0.261799,-0.254635,0.007164,-0.168498
0.342175,-0.261799,-0.254635,0.007164,-0.168498
0.352229,-0.261799,-0.254635,0.007164,-0.168498
0.362289,-0.261799,-0.254635,0.007164,-0.168498
0.372348,-0.261799,-0.254635,0.007164,-0.168498
0.382409,-0.261799,-0.254635,0.007164,-0.168498
0.392468,-0.261799,-0.254635,0.007164,-0.168498
0.402528,-0.261799,-0.254635,0.007164,-0.168498
0.412592,-0.261799,-0.254635,0.007164,-0.168498
0.422652,-0.261799,-0.254635,0.007164,-0.168498
0.432707,-0.261799,-0.254635,0.007164,-0.168498
0.442760,-0.261799,-0.254635,0.007164,-0.168498
0.452812,-0.261799,-0.254635,0.007164,-0.168498
0.462864,-0.261799,-0.254635,0.007164,-0.168498
0.472916,-0.261799,-0.254635,0.007164,-0.168498
0.482969,-0.261799,-0.254635,0.007164,-0.168498
0.493018,-0.261799,-0.254635,0.007164,-0.168498
0.503080,-0.261799,-0.254635,0.007164,-0.168498
0.513142,-0.261799,-0.254635,0.007164,-0.168498
0.523205,-0.261799,-0.254635,0.007164,-0.168498
0.533258,-0.261799,-0.254635,0.007164,-0.168498
0.543316,-0.261799,-0.254635,0.007164,-0.168498
0.553377,-0.261799,-0.255016,0.006783,-0.168498
0.563507,-0.261799,-0.255016,0.006783,-0.168498
0.573567,-0.261799,-0.255016,0.006783,-0.168498
0.583629,-0.261799,-0.255016,0.006783,-0.168498
0.593694,-0.261799,-0.255016,0.006783,-0.168498
0.603753,-0.261799,-0.255016,0.006783,-0.168498
0.613814,-0.261799,-0.255016,0.006783,-0.168498
0.623874,-0.261799,-0.255016,0.006783,-0.168498
0.633938,-0.261799,-0.255016,0.006783,-0.168498
0.644003,-0.261799,-0.255016,0.006783,-0.168498
0.654062,-0.261799,-0.255016,0.006783,-0.168498
0.664121,-0.261799,-0.255016,0.006783,-0.168498
0.674182,-0.261799,-0.255016,0.006783,-0.168498
0.684243,-0.261799,-0.255016,0.006783,-0.168498
0.694303,-0.261799,-0.255016,0.006783,-0.168498
0.704367,-0.261799,-0.255016,0.006783,-0.168498
0.714419,-0.261799,-0.255016,0.006783,-0.168498
0.724480,-0.261799,-0.255016,0.006783,-0.168498
0.734535,-0.261799,-0.255016,0.006783,-0.168498
0.744599,-0.261799,-0.255016,0.006783,-0.168498
0.754662,-0.261799,-0.255016,0.006783,-0.168498
0.764726,-0.261799,-0.255016,0.006783,-0.168498
0.774793,-0.261799,-0.255016,0.006783,-0.168498
0.784853,-0.261799,-0.255016,0.006783,-0.168498
0.794919,-0.261799,-0.255016,0.006783,-0.168498
0.804981,-0.261799,-0.255016,0.006783,-0.168498
0.815041,-0.261799,-0.255016,0.006783,-0.168498
0.825105,-0.261799,-0.255016,0.006783,-0.168498
0.835168,-0.261799,-0.255016,0.006783,-0.168498
0.845229,-0.261799,-0.255016,0.006783,-0.168498
0.855291,-0.261799,-0.255016,0.006783,-0.168498
0.865355,-0.261799,-0.255016,0.006783,-0.168498
0.875420,-0.261799,-0.255016,0.006783,-0.168498
0.885480,-0.261799,-0.255016,0.006783,-0.168498
0.895542,-0.261799,-0.255016,0.006783,-0.168498
0.905603,-0.261799,-0.255016,0.006783,-0.168498
0.915666,-0.261799,-0.255016,0.006783,-0.168498
0.925730,-0.261799,-0.255016,0.006783,-0.168498
0.935798,-0.261799,-0.255016,0.006783,-0.168498
0.945857,-0.261799,-0.255016,0.006783,-0.168498
0.955910,-0.261799,-0.255016,0.006783,-0.168498
0.965976,-0.261799,-0.255016,0.006783,-0.168498
0.976038,-0.261799,-0.255016,0.006783,-0.168498
0.986097,-0.261799,-0.255016,0.006783,-0.168498
0.996158,-0.261799,-0.255016,0.006783,-0.168498
1.006218,-0.235752,-0.255016,-0.019265,-0.168498
1.016280,-0.193606,-0.255016,-0.061411,-0.168498
1.026340,-0.151467,-0.255016,-0.103549,-0.168498
1.036404,-0.109309,-0.255016,-0.145708,-0.168498
1.046464,-0.067171,-0.255016,-0.187845,-0.168498
1.056524,-0.025032,-0.255016,-0.229984,-0.168498
1.066587,0.017119,-0.255016,-0.272136,-0.168498
1.076649,0.059266,-0.255016,-0.314282,-0.168498
1.086709,0.101408,-0.255016,-0.356425,-0.168498
1.096770,0.143549,-0.255016,-0.398565,-0.168498
1.106831,0.185695,-0.255016,-0.440711,-0.168498
1.116882,0.227794,-0.255016,-0.482810,-0.168498
1.126932,0.261799,-0.255016,-0.516816,-0.168498
1.136993,0.261799,-0.255016,-0.516816,-0.168498
1.147057,0.261799,-0.255016,-0.516816,-0.168498
1.157117,0.261799,-0.255016,-0.516816,-0.168498
1.167177,0.261799,-0.255016,-0.516816,-0.168498
1.177236,0.261799,-0.255016,-0.516816,-0.168498
1.187296,0.261799,-0.255016,-0.516816,-0.168498
1.197355,0.261799,-0.255016,-0.516816,-0.168498
1.207417,0.261799,-0.255016,-0.516816,-0.168498
1.217477,0.261799,-0.255016,-0.516816,-0.168498
1.227512,0.261799,-0.255016,-0.516816,-0.168498
1.237570,0.261799,-0.255016,-0.516816,-0.168498
1.247609,0.261799,-0.255016,-0.516816,-0.168498
1.257663,0.261799,-0.255016,-0.516816,-0.168498
1.267722,0.261799,-0.255016,-0.516816,-0.168498
1.277785,0.261799,-0.255016,-0.516816,-0.168498
1.287844,0.261799,-0.255016,-0.516816,-0.168498
1.297904,0.261799,-0.255016,-0.516816,-0.168498
1.307963,0.261799,-0.255016,-0.516816,-0.168498
1.318024,0.261799,-0.255016,-0.516816,-0.168498
1.328086,0.261799,-0.255016,-0.516816,-0.168498
1.338149,0.261799,-0.255016,-0.516816,-0.168498
1.348207,0.261799,-0.255016,-0.516816,-0.168498
1.358260,0.261799,0.126841,-0.134959,0.100122
1.368319,0.261799,0.126841,-0.134959,0.100122
1.378381,0.261799,0.126841,-0.134959,0.100122
1.388440,0.261799,0.126841,-0.134959,0.100122
1.398500,0.261799,0.126841,-0.134959,0.100122
1.408558,0.261799,0.126841,-0.134959,0.100122
1.418620,0.261799,0.126841,-0.134959,0.100122
1.428681,0.261799,0.126841,-0.134959,0.100122
1.438742,0.261799,0.126841,-0.134959,0.100122
1.448803,0.261799,0.126841,-0.134959,0.100122
1.458866,0.261799,0.126841,-0.134959,0.100122
1.468924,0.261799,0.126841,-0.134959,0.100122
1.478987,0.261799,0.126841,-0.134959,0.100122
1.489045,0.261799,0.126841,-0.134959,0.100122
1.499108,0.261799,0.126841,-0.134959,0.100122
1.509169,0.261799,0.126841,-0.134959,0.100122
1.519229,0.261799,0.126841,-0.134959,0.100122
1.529293,0.261799,0.126841,-0.134959,0.100122
1.539352,0.261799,0.126841,-0.134959,0.100122
1.549413,0.261799,0.126841,-0.134959,0.100122
1.559475,0.261799,0.126841,-0.134959,0.100122
1.569535,0.261799,0.126841,-0.134959,0.100122
1.579596,0.261799,0.126841,-0.134959,0.100122
1.589660,0.261799,0.126841,-0.134959,0.100122
1.599719,0.261799,0.126841,-0.134959,0.100122
1.609781,0.261799,0.126841,-0.134959,0.100122
1.619842,0.261799,0.237469,-0.024331,0.119658
1.629908,0.261799,0.237469,-0.024331,0.119658
1.640051,0.261799,0.237469,-0.024331,0.119658
1.650113,0.261799,0.237469,-0.024331,0.119658
1.660173,0.261799,0.237469,-0.024331,0.119658
1.670235,0.261799,0.237469,-0.024331,0.119658
1.680299,0.261799,0.237469,-0.024331,0.119658
1.690358,0.261799,0.237469,-0.024331,0.119658
1.700420,0.261799,0.237469,-0.024331,0.119658
1.710481,0.261799,0.237469,-0.024331,0.119658
1.720542,0.261799,0.237469,-0.024331,0.119658
1.730607,0.261799,0.237469,-0.024331,0.119658
1.740670,0.261799,0.237469,-0.024331,0.119658
1.750728,0.261799,0.237469,-0.024331,0.119658
1.760787,0.261799,0.237469,-0.024331,0.119658
1.770849,0.261799,0.237469,-0.024331,0.119658
1.780911,0.261799,0.237469,-0.024331,0.119658
1.790973,0.261799,0.237469,-0.024331,0.119658
1.801032,0.261799,0.237469,-0.024331,0.119658
1.811090,0.261799,0.248913,-0.012887,0.173382
1.821150,0.261799,0.248913,-0.012887,0.173382
1.831213,0.261799,0.248913,-0.012887,0.173382
1.841276,0.261799,0.248913,-0.012887,0.173382
1.851338,0.261799,0.248913,-0.012887,0.173382
1.861399,0.261799,0.248913,-0.012887,0.173382
1.871459,0.261799,0.248913,-0.012887,0.173382
1.881522,0.261799,0.248913,-0.012887,0.173382
1.891580,0.261799,0.248913,-0.012887,0.173382
1.901642,0.261799,0.248913,-0.012887,0.173382
1.911704,0.261799,0.248913,-0.012887,0.173382
1.921764,0.261799,0.248913,-0.012887,0.173382
1.931831,0.261799,0.248913,-0.012887,0.173382
1.941890,0.261799,0.248913,-0.012887,0.173382
1.951950,0.261799,0.248913,-0.012887,0.173382
1.962011,0.261799,0.248913,-0.012887,0.173382
1.972074,0.261799,0.248913,-0.012887,0.173382
1.982133,0.261799,0.248913,-0.012887,0.173382
1.992193,0.261799,0.248913,-0.012887,0.173382
2.002251,0.261799,0.248913,-0.012887,0.173382
2.012313,0.261799,0.248913,-0.012887,0.173382
2.022371,0.261799,0.252346,-0.009453,0.148962
2.032438,0.261799,0.252346,-0.009453,0.148962
2.042497,0.261799,0.252346,-0.009453,0.148962
2.052557,0.261799,0.252346,-0.009453,0.148962
2.062615,0.261799,0.252346,-0.009453,0.148962
2.072678,0.261799,0.252346,-0.009453,0.148962
2.082743,0.261799,0.252346,-0.009453,0.148962
2.092806,0.261799,0.252346,-0.009453,0.148962
2.102866,0.261799,0.252346,-0.009453,0.148962
2.112925,0.261799,0.252346,-0.009453,0.148962
2.122984,0.261799,0.252346,-0.009453,0.148962
2.133051,0.261799,0.252346,-0.009453,0.148962
2.143107,0.261799,0.252346,-0.009453,0.148962
2.153159,0.261799,0.252346,-0.009453,0.148962
2.163209,0.261799,0.252346,-0.009453,0.148962
2.173260,0.261799,0.252346,-0.009453,0.148962
2.183321,0.261799,0.252346,-0.009453,0.148962
2.193380,0.261799,0.252346,-0.009453,0.148962
2.203441,0.261799,0.252346,-0.009453,0.148962
2.213500,0.261799,0.252346,-0.009453,0.148962
2.223562,0.261799,0.252346,-0.009453,0.148962
2.233626,0.261799,0.252346,-0.009453,0.148962
2.243691,0.261799,0.252346,-0.009453,0.148962
2.253753,0.261799,0.252346,-0.009453,0.148962
2.263819,0.261799,0.252346,-0.009453,0.148962
2.273880,0.261799,0.252346,-0.009453,0.148962
2.283939,0.261799,0.252346,-0.009453,0.148962
2.294000,0.261799,0.252346,-0.009453,0.148962
2.304062,0.261799,0.252346,-0.009453,0.148962
2.314165,0.261799,0.252346,-0.009453,0.148962
2.324224,0.261799,0.252346,-0.009453,0.148962
2.334287,0.261799,0.252346,-0.009453,0.148962
2.344352,0.261799,0.252346,-0.009453,0.148962
2.354407,0.261799,0.252346,-0.009453,0.148962
2.364466,0.261799,0.252346,-0.009453,0.148962
2.374528,0.261799,0.252346,-0.009453,0.148962
2.384592,0.261799,0.252346,-0.009453,0.148962
2.394654,0.261799,0.252346,-0.009453,0.148962
2.404715,0.261799,0.252346,-0.009453,0.153846
2.414775,0.261799,0.252346,-0.009453,0.153846
2.424836,0.261799,0.252346,-0.009453,0.153846
2.434901,0.261799,0.252346,-0.009453,0.153846
2.444964,0.261799,0.252346,-0.009453,0.153846
