t,ref,resp,err
0.000000,0.349066,0.343137,-0.005929
0.010065,0.349066,0.343137,-0.005929
0.020095,0.349066,0.343137,-0.005929
0.030147,0.349066,0.343137,-0.005929
0.040197,0.349066,0.343137,-0.005929
0.050259,0.349066,0.343137,-0.005929
0.060322,0.349066,0.343137,-0.005929
0.070385,0.349066,0.343137,-0.005929
0.080439,0.349066,0.343137,-0.005929
0.090490,0.349066,0.343137,-0.005929
0.100545,0.349066,0.343137,-0.005929
0.110605,0.349066,0.343137,-0.005929
0.120692,0.349066,0.343137,-0.005929
0.130757,0.349066,0.343137,-0.005929
0.140819,0.349066,0.343137,-0.005929
0.150882,0.349066,0.343137,-0.005929
0.160946,0.349066,0.343137,-0.005929
0.171009,0.349066,0.343137,-0.005929
0.181071,0.349066,0.343137,-0.005929
0.191134,0.349066,0.343137,-0.005929
0.201198,0.349066,0.343137,-0.005929
0.211259,0.349066,0.343137,-0.005929
0.221321,0.349066,0.343137,-0.005929
0.231382,0.349066,0.343137,-0.005929
0.241445,0.349066,0.343137,-0.005929
0.251509,0.349066,0.343137,-0.005929
0.261572,0.349066,0.343137,-0.005929
0.271631,0.349066,0.343137,-0.005929
0.281694,0.349066,0.343137,-0.005929
0.291747,0.349066,0.343137,-0.005929
0.301809,0.349066,0.343137,-0.005929
0.311872,0.349066,0.343137,-0.005929
0.321936,0.349066,0.343137,-0.005929
0.332008,0.349066,0.343137,-0.005929
0.342071,0.349066,0.343137,-0.005929
0.352134,0.349066,0.343137,-0.005929
0.362199,0.349066,0.343137,-0.005929
0.372264,0.349066,0.343137,-0.005929
0.382326,0.349066,0.343137,-0.005929
0.392389,0.349066,0.343137,-0.005929
0.402453,0.349066,0.343137,-0.005929
0.412513,0.349066,0.343137,-0.005929
0.422576,0.349066,0.343137,-0.005929
0.432635,0.349066,0.343137,-0.005929
0.442698,0.349066,0.343137,-0.005929
0.452762,0.349066,0.343137,-0.005929
0.462821,0.349066,0.343137,-0.005929
0.472883,0.349066,0.343137,-0.005929
0.482946,0.349066,0.343137,-0.005929
0.493009,0.349066,0.343137,-0.005929
0.503069,0.349066,0.343137,-0.005929
0.513129,0.349066,0.343137,-0.005929
0.523190,0.349066,0.343137,-0.005929
0.533249,0.349066,0.343137,-0.005929
0.543303,0.349066,0.343137,-0.005929
0.553369,0.349066,0.343137,-0.005929
0.563433,0.349066,0.343137,-0.005929
0.573492,0.349066,0.343137,-0.005929
0.583554,0.349066,0.343137,-0.005929
0.593612,0.349066,0.343137,-0.005929
0.603671,0.349066,0.343137,-0.005929
0.613732,0.349066,0.343137,-0.005929
0.623793,0.349066,0.343137,-0.005929
0.633855,0.349066,0.343137,-0.005929
0.643915,0.349066,0.343137,-0.005929
0.653973,0.349066,0.343137,-0.005929
0.664034,0.349066,0.343137,-0.005929
0.674096,0.349066,0.343137,-0.005929
0.684155,0.349066,0.343137,-0.005929
0.694216,0.349066,0.343137,-0.005929
0.704278,0.349066,0.343137,-0.005929
0.714335,0.349066,0.343137,-0.005929
0.724396,0.349066,0.343137,-0.005929
0.734453,0.349066,0.343137,-0.005929
0.744515,0.349066,0.343137,-0.005929
0.754569,0.349066,0.343137,-0.005929
0.764630,0.349066,0.343137,-0.005929
0.774694,0.349066,0.343137,-0.005929
