t,ref,resp,err
0.000000,-0.610865,-0.583467,0.027398
0.010063,-0.610865,-0.583085,0.027780
0.020127,-0.610865,-0.583085,0.027780
0.030191,-0.610865,-0.583085,0.027780
0.040253,-0.610865,-0.583085,0.027780
0.050316,-0.610865,-0.583085,0.027780
0.060380,-0.610865,-0.583085,0.027780
0.070445,-0.610865,-0.583085,0.027780
0.080499,-0.610865,-0.583085,0.027780
0.090551,-0.610865,-0.583085,0.027780
0.100604,-0.610865,-0.583085,0.027780
0.110655,-0.610865,-0.583085,0.027780
0.120707,-0.610865,-0.583085,0.027780
0.130760,-0.610865,-0.583085,0.027780
0.140824,-0.610865,-0.583085,0.027780
0.150888,-0.610865,-0.583085,0.027780
0.160939,-0.610865,-0.583085,0.027780
0.170992,-0.610865,-0.583085,0.027780
0.181044,-0.610865,-0.583085,0.027780
0.191096,-0.610865,-0.583085,0.027780
0.201159,-0.610865,-0.583085,0.027780
0.211212,-0.610865,-0.583085,0.027780
0.221264,-0.610865,-0.583085,0.027780
0.231315,-0.610865,-0.583085,0.027780
0.241366,-0.610865,-0.583085,0.027780
0.251418,-0.610865,-0.583085,0.027780
0.261470,-0.610865,-0.583085,0.027780
0.271521,-0.610865,-0.583085,0.027780
0.281573,-0.610865,-0.583085,0.027780
0.291625,-0.610865,-0.583467,0.027398
0.301677,-0.610865,-0.583467,0.027398
0.311730,-0.610865,-0.583085,0.027780
0.321780,-0.610865,-0.583085,0.027780
0.331833,-0.610865,-0.583085,0.027780
0.341884,-0.610865,-0.583085,0.027780
0.351936,-0.610865,-0.583085,0.027780
0.361988,-0.610865,-0.583085,0.027780
0.372039,-0.610865,-0.583085,0.027780
0.382137,-0.610865,-0.583085,0.027780
0.392189,-0.610865,-0.583085,0.027780
0.402240,-0.610865,-0.583085,0.027780
0.412292,-0.610865,-0.583085,0.027780
0.422343,-0.610865,-0.583085,0.027780
0.432394,-0.610865,-0.583085,0.027780
0.442446,-0.610865,-0.583085,0.027780
0.452498,-0.610865,-0.583085,0.027780
0.462550,-0.610865,-0.583085,0.027780
0.472603,-0.610865,-0.583085,0.027780
0.482655,-0.610865,-0.583085,0.027780
0.492706,-0.610865,-0.583085,0.027780
0.502757,-0.610865,-0.583085,0.027780
0.512808,-0.610865,-0.583085,0.027780
0.522861,-0.610865,-0.583085,0.027780
0.532914,-0.610865,-0.583085,0.027780
0.542968,-0.610865,-0.583085,0.027780
0.553031,-0.610865,-0.583085,0.027780
0.563095,-0.610865,-0.583085,0.027780
0.573148,-0.610865,-0.583085,0.027780
0.583201,-0.610865,-0.583085,0.027780
0.593253,-0.610865,-0.583085,0.027780
0.603305,-0.610865,-0.583085,0.027780
0.613357,-0.610865,-0.583085,0.027780
0.623409,-0.610865,-0.583085,0.027780
0.633490,-0.610865,-0.583085,0.027780
0.643541,-0.610865,-0.583085,0.027780
0.653592,-0.610865,-0.583085,0.027780
0.663643,-0.610865,-0.583085,0.027780
0.673696,-0.610865,-0.583085,0.027780
0.683748,-0.610865,-0.583085,0.027780
0.693800,-0.610865,-0.583085,0.027780
0.703852,-0.610865,-0.583085,0.027780
0.713905,-0.610865,-0.583085,0.027780
0.723958,-0.610865,-0.583085,0.027780
0.734010,-0.610865,-0.583085,0.027780
0.744062,-0.610865,-0.583085,0.027780
0.754114,-0.610865,-0.583085,0.027780
0.764177,-0.610865,-0.583085,0.027780
0.774241,-0.610865,-0.583085,0.027780
0.784295,-0.610865,-0.583085,0.027780
0.794352,-0.610865,-0.583085,0.027780
0.804404,-0.610865,-0.583085,0.027780
0.814456,-0.610865,-0.583085,0.027780
0.824508,-0.610865,-0.583085,0.027780
0.834562,-0.610865,-0.583085,0.027780
0.844624,-0.610865,-0.583085,0.027780
0.854676,-0.610865,-0.583085,0.027780
0.864728,-0.610865,-0.583085,0.027780
0.874780,-0.610865,-0.583085,0.027780
0.884924,-0.610865,-0.583085,0.027780
0.894977,-0.610865,-0.583085,0.027780
0.905029,-0.610865,-0.583085,0.027780
0.915081,-0.610865,-0.583085,0.027780
0.925133,-0.610865,-0.583085,0.027780
0.935185,-0.610865,-0.583085,0.027780
0.945237,-0.610865,-0.583085,0.027780
0.955289,-0.610865,-0.583085,0.027780
0.965342,-0.610865,-0.583085,0.027780
0.975394,-0.610865,-0.583085,0.027780
0.985422,-0.610865,-0.583085,0.027780
0.995485,-0.610865,-0.583085,0.027780
1.005547,-0.587632,-0.583085,0.004547
1.015609,-0.545482,-0.583085,-0.037604
1.025673,-0.503326,-0.583085,-0.079759
1.035688,-0.461377,-0.581941,-0.120564
1.045755,-0.419206,-0.580034,-0.160827
1.055819,-0.377050,-0.576600,-0.199550
1.065884,-0.334893,-0.572786,-0.237893
1.075945,-0.292748,-0.565919,-0.273171
1.086008,-0.261799,-0.559815,-0.298016
1.096071,-0.261799,-0.548753,-0.286953
1.106132,-0.261799,-0.539979,-0.278179
1.116194,-0.261799,-0.526246,-0.264446
1.126257,-0.261799,-0.517090,-0.255291
1.136322,-0.261799,-0.501450,-0.239650
1.146386,-0.261799,-0.490387,-0.228587
1.156451,-0.261799,-0.473983,-0.212184
1.166514,-0.261799,-0.462158,-0.200358
1.176577,-0.261799,-0.449950,-0.188151
1.186638,-0.261799,-0.432021,-0.170222
1.196733,-0.261799,-0.419814,-0.158014
1.206787,-0.261799,-0.402266,-0.140467
1.216840,-0.261799,-0.390440,-0.128641
1.226891,-0.261799,-0.373274,-0.111474
1.236943,-0.261799,-0.362593,-0.100793
1.246995,-0.261799,-0.347333,-0.085534
1.257048,-0.261799,-0.337415,-0.075616
1.267101,-0.261799,-0.324445,-0.062646
1.277153,-0.261799,-0.316052,-0.054253
1.287205,-0.261799,-0.304990,-0.043190
1.297257,-0.261799,-0.298123,-0.036324
1.307308,-0.261799,-0.288968,-0.027168
1.317360,-0.261799,-0.284009,-0.022209
1.327413,-0.261799,-0.276379,-0.014580
1.337464,-0.261799,-0.272183,-0.010383
1.347516,-0.261799,-0.266079,-0.004280
1.357569,-0.261799,-0.263027,-0.001228
1.367621,-0.261799,-0.258068,0.003731
1.377670,-0.261799,-0.255398,0.006402
1.387723,-0.261799,-0.252728,0.009072
1.397775,-0.261799,-0.250820,0.010979
1.407827,-0.261799,-0.248913,0.012887
1.417880,-0.261799,-0.247768,0.014031
1.427937,-0.261799,-0.246624,0.015175
1.437989,-0.261799,-0.246242,0.015557
1.448041,-0.261799,-0.246242,0.015557
1.458093,-0.261799,-0.246242,0.015557
1.468145,-0.261799,-0.246242,0.015557
1.478198,-0.261799,-0.246242,0.015557
1.488250,-0.261799,-0.246624,0.015175
1.498303,-0.261799,-0.246624,0.015175
1.508355,-0.261799,-0.246624,0.015175
1.518409,-0.261799,-0.246624,0.015175
1.528462,-0.261799,-0.246624,0.015175
1.538514,-0.261799,-0.246242,0.015557
1.548566,-0.261799,-0.246242,0.015557
1.558618,-0.261799,-0.246624,0.015175
1.568673,-0.261799,-0.246624,0.015175
1.578725,-0.261799,-0.246624,0.015175
1.588778,-0.261799,-0.246624,0.015175
1.598830,-0.261799,-0.246624,0.015175
1.608868,-0.261799,-0.246624,0.015175
1.618931,-0.261799,-0.246624,0.015175
1.628995,-0.261799,-0.246624,0.015175
1.639058,-0.261799,-0.246624,0.015175
1.649121,-0.261799,-0.246624,0.015175
1.659184,-0.261799,-0.246242,0.015557
1.669244,-0.261799,-0.246242,0.015557
1.679306,-0.261799,-0.246242,0.015557
1.689369,-0.261799,-0.246242,0.015557
1.699436,-0.261799,-0.246242,0.015557
1.709497,-0.261799,-0.246624,0.015175
1.719560,-0.261799,-0.246624,0.015175
1.729623,-0.261799,-0.246624,0.015175
1.739684,-0.261799,-0.246624,0.015175
1.749749,-0.261799,-0.246624,0.015175
1.759812,-0.261799,-0.246624,0.015175
1.769875,-0.261799,-0.246624,0.015175
1.779936,-0.261799,-0.246624,0.015175
1.789999,-0.261799,-0.246624,0.015175
1.800062,-0.261799,-0.246624,0.015175
1.810124,-0.261799,-0.246624,0.015175
1.820186,-0.261799,-0.246624,0.015175
1.830250,-0.261799,-0.246624,0.015175
1.840317,-0.261799,-0.246624,0.015175
1.850378,-0.261799,-0.246624,0.015175
1.860440,-0.261799,-0.246624,0.015175
1.870502,-0.261799,-0.246624,0.015175
1.880564,-0.261799,-0.246624,0.015175
1.890626,-0.261799,-0.246624,0.015175
1.900690,-0.261799,-0.246624,0.015175
1.910751,-0.261799,-0.246624,0.015175
1.920814,-0.261799,-0.246624,0.015175
1.930879,-0.261799,-0.246624,0.015175
1.940945,-0.261799,-0.246624,0.015175
1.951104,-0.261799,-0.246624,0.015175
1.961168,-0.261799,-0.246624,0.015175
1.971232,-0.261799,-0.246624,0.015175
1.981293,-0.261799,-0.246624,0.015175
1.991356,-0.261799,-0.246624,0.015175
2.001419,-0.261799,-0.246624,0.015175
2.011481,-0.261799,-0.246624,0.015175
2.021543,-0.261799,-0.246624,0.015175
2.031607,-0.261799,-0.246624,0.015175
2.041677,-0.261799,-0.246624,0.015175
2.051733,-0.261799,-0.246624,0.015175
2.061796,-0.261799,-0.246624,0.015175
2.071855,-0.261799,-0.246624,0.015175
2.081918,-0.261799,-0.246624,0.015175
2.091981,-0.261799,-0.246624,0.015175
2.102045,-0.261799,-0.246242,0.015557
2.112106,-0.261799,-0.246242,0.015557
2.122167,-0.261799,-0.246624,0.015175
2.132229,-0.261799,-0.246242,0.015557
2.142292,-0.261799,-0.246624,0.015175
2.152355,-0.261799,-0.246624,0.015175
2.162415,-0.261799,-0.246624,0.015175
2.172478,-0.261799,-0.246624,0.015175
2.182554,-0.261799,-0.246624,0.015175
2.192617,-0.261799,-0.246624,0.015175
2.202675,-0.261799,-0.246624,0.015175
2.212739,-0.261799,-0.246624,0.015175
2.222797,-0.261799,-0.246624,0.015175
2.232862,-0.261799,-0.246242,0.015557
2.242929,-0.261799,-0.246242,0.015557
2.252994,-0.261799,-0.246242,0.015557
2.263058,-0.261799,-0.246624,0.015175
2.273141,-0.261799,-0.246624,0.015175
2.283204,-0.261799,-0.246624,0.015175
2.293267,-0.261799,-0.246624,0.015175
2.303328,-0.261799,-0.246624,0.015175
2.313390,-0.261799,-0.246624,0.015175
2.323453,-0.261799,-0.246624,0.015175
2.333514,-0.261799,-0.246624,0.015175
2.343577,-0.261799,-0.246624,0.015175
2.353630,-0.261799,-0.246624,0.015175
2.363675,-0.261799,-0.246624,0.015175
2.373736,-0.261799,-0.246624,0.015175
2.383798,-0.261799,-0.246624,0.015175
2.393863,-0.261799,-0.246624,0.015175
2.403927,-0.261799,-0.246624,0.015175
2.413989,-0.261799,-0.246624,0.015175
2.424052,-0.261799,-0.246624,0.015175
2.434115,-0.261799,-0.246624,0.015175
2.444177,-0.261799,-0.246624,0.015175
2.454239,-0.261799,-0.246624,0.015175
2.464303,-0.261799,-0.246624,0.015175
2.474365,-0.261799,-0.246624,0.015175
2.484427,-0.261799,-0.246624,0.015175
2.494490,-0.261799,-0.246624,0.015175
2.504551,-0.261799,-0.246624,0.015175
2.514614,-0.261799,-0.246624,0.015175
2.524678,-0.261799,-0.246624,0.015175
2.534735,-0.261799,-0.246624,0.015175
2.544799,-0.261799,-0.246624,0.015175
2.554860,-0.261799,-0.246624,0.015175
2.564921,-0.261799,-0.246624,0.015175
2.574981,-0.261799,-0.246624,0.015175
2.585041,-0.261799,-0.246624,0.015175
2.595102,-0.261799,-0.246624,0.015175
2.605165,-0.261799,-0.246624,0.015175
2.615224,-0.261799,-0.246624,0.015175
2.625287,-0.261799,-0.246624,0.015175
2.635350,-0.261799,-0.246624,0.015175
2.645412,-0.261799,-0.246624,0.015175
2.655474,-0.261799,-0.246624,0.015175
2.665537,-0.261799,-0.246624,0.015175
2.675602,-0.261799,-0.246624,0.015175
2.685662,-0.261799,-0.246624,0.015175
2.695724,-0.261799,-0.246624,0.015175
2.705785,-0.261799,-0.246624,0.015175
2.715848,-0.261799,-0.246624,0.015175
2.725912,-0.261799,-0.246624,0.015175
2.735977,-0.261799,-0.246624,0.015175
2.746110,-0.261799,-0.246624,0.015175
2.756173,-0.261799,-0.246624,0.015175
2.766236,-0.261799,-0.246624,0.015175
2.776297,-0.261799,-0.246624,0.015175
2.786349,-0.261799,-0.246624,0.015175
2.796408,-0.261799,-0.246624,0.015175
2.806468,-0.261799,-0.246624,0.015175
2.816528,-0.261799,-0.246624,0.015175
2.826592,-0.261799,-0.246624,0.015175
2.836652,-0.261799,-0.246624,0.015175
2.846714,-0.261799,-0.246624,0.015175
2.856777,-0.261799,-0.246624,0.015175
2.866838,-0.261799,-0.246624,0.015175
2.876899,-0.261799,-0.246624,0.015175
2.886964,-0.261799,-0.246624,0.015175
2.897029,-0.261799,-0.246624,0.015175
2.907091,-0.261799,-0.246624,0.015175
2.917154,-0.261799,-0.246624,0.015175
2.927218,-0.261799,-0.246624,0.015175
2.937282,-0.261799,-0.246624,0.015175
2.947345,-0.261799,-0.246624,0.015175
2.957407,-0.261799,-0.246624,0.015175
2.967462,-0.261799,-0.246624,0.015175
2.977482,-0.261799,-0.246624,0.015175
2.987545,-0.261799,-0.246624,0.015175
2.997608,-0.261799,-0.246624,0.015175
3.007673,-0.293938,-0.246624,0.047314
3.017737,-0.336096,-0.246624,0.089472
3.027799,-0.378242,-0.247005,0.131237
3.037897,-0.420542,-0.248913,0.171629
3.047962,-0.462701,-0.250820,0.211881
3.058025,-0.504852,-0.253109,0.251743
3.068088,-0.547005,-0.258831,0.288174
3.078149,-0.589150,-0.263409,0.325741
3.088212,-0.610865,-0.273327,0.337538
3.098272,-0.610865,-0.281338,0.329527
3.108333,-0.610865,-0.294308,0.316557
3.118394,-0.610865,-0.304227,0.306638
3.128454,-0.610865,-0.320249,0.290617
3.138515,-0.610865,-0.331693,0.279172
3.148578,-0.610865,-0.350004,0.260861
3.158642,-0.610865,-0.362211,0.248654
3.168703,-0.610865,-0.381285,0.229580
3.178763,-0.610865,-0.393874,0.216992
3.188824,-0.610865,-0.412566,0.198299
3.198884,-0.610865,-0.424773,0.186092
3.208946,-0.610865,-0.443465,0.167400
3.219007,-0.610865,-0.454910,0.155956
3.229069,-0.610865,-0.471695,0.139171
3.239139,-0.610865,-0.482757,0.128108
3.249204,-0.610865,-0.498016,0.112849
3.259257,-0.610865,-0.507553,0.103312
3.269321,-0.610865,-0.520523,0.090342
3.279380,-0.610865,-0.528534,0.082331
3.289584,-0.610865,-0.540360,0.070505
3.299645,-0.610865,-0.547990,0.062876
3.309732,-0.610865,-0.557908,0.052957
3.319796,-0.610865,-0.564012,0.046854
3.329860,-0.610865,-0.570497,0.040369
3.339929,-0.610865,-0.577363,0.033502
3.349990,-0.610865,-0.582322,0.028543
3.360050,-0.610865,-0.587663,0.023202
3.370109,-0.610865,-0.591478,0.019387
3.380170,-0.610865,-0.595674,0.015191
3.390231,-0.610865,-0.598344,0.012521
3.400293,-0.610865,-0.601396,0.009469
3.410356,-0.610865,-0.603685,0.007180
3.420420,-0.610865,-0.605592,0.005273
3.430482,-0.610865,-0.605974,0.004891
3.440548,-0.610865,-0.606355,0.004510
3.450612,-0.610865,-0.606737,0.004128
3.460666,-0.610865,-0.606737,0.004128
3.470729,-0.610865,-0.606737,0.004128
3.480790,-0.610865,-0.606355,0.004510
3.490853,-0.610865,-0.605974,0.004891
3.500917,-0.610865,-0.605974,0.004891
3.510981,-0.610865,-0.605592,0.005273
3.521042,-0.610865,-0.605592,0.005273
3.531105,-0.610865,-0.605211,0.005654
3.541176,-0.610865,-0.604829,0.006036
3.551237,-0.610865,-0.604448,0.006417
3.561301,-0.610865,-0.604448,0.006417
3.571361,-0.610865,-0.604448,0.006417
3.581422,-0.610865,-0.604448,0.006417
3.591483,-0.610865,-0.604448,0.006417
3.601546,-0.610865,-0.604448,0.006417
3.611608,-0.610865,-0.604829,0.006036
3.621672,-0.610865,-0.604829,0.006036
3.631734,-0.610865,-0.604829,0.006036
3.641800,-0.610865,-0.604829,0.006036
3.651864,-0.610865,-0.604829,0.006036
3.661927,-0.610865,-0.604829,0.006036
3.671988,-0.610865,-0.604829,0.006036
3.682051,-0.610865,-0.604829,0.006036
3.692116,-0.610865,-0.604829,0.006036
3.702176,-0.610865,-0.604829,0.006036
3.712239,-0.610865,-0.604448,0.006417
3.722303,-0.610865,-0.604448,0.006417
3.732366,-0.610865,-0.604448,0.006417
3.742434,-0.610865,-0.604448,0.006417
3.752495,-0.610865,-0.604448,0.006417
3.762558,-0.610865,-0.604448,0.006417
3.772617,-0.610865,-0.604448,0.006417
3.782680,-0.610865,-0.604829,0.006036
3.792744,-0.610865,-0.604829,0.006036
3.802807,-0.610865,-0.604829,0.006036
3.812868,-0.610865,-0.604829,0.006036
3.822931,-0.610865,-0.604829,0.006036
3.832994,-0.610865,-0.604829,0.006036
3.843055,-0.610865,-0.604829,0.006036
3.853191,-0.610865,-0.604829,0.006036
3.863253,-0.610865,-0.604829,0.006036
3.873314,-0.610865,-0.604829,0.006036
3.883377,-0.610865,-0.604829,0.006036
3.893441,-0.610865,-0.604829,0.006036
3.903502,-0.610865,-0.604829,0.006036
3.913565,-0.610865,-0.604829,0.006036
3.923628,-0.610865,-0.604829,0.006036
3.933681,-0.610865,-0.604829,0.006036
3.943746,-0.610865,-0.604829,0.006036
3.953808,-0.610865,-0.604829,0.006036
3.963861,-0.610865,-0.604829,0.006036
3.973922,-0.610865,-0.604829,0.006036
3.983985,-0.610865,-0.604829,0.006036
3.994047,-0.610865,-0.604829,0.006036
4.004109,-0.610865,-0.604829,0.006036
4.014171,-0.610865,-0.604829,0.006036
4.024235,-0.610865,-0.604829,0.006036
4.034302,-0.610865,-0.604829,0.006036
4.044365,-0.610865,-0.604829,0.006036
4.054428,-0.610865,-0.604829,0.006036
4.064490,-0.610865,-0.604829,0.006036
4.074554,-0.610865,-0.604829,0.006036
4.084733,-0.610865,-0.604829,0.006036
4.094797,-0.610865,-0.604829,0.006036
4.104858,-0.610865,-0.604829,0.006036
4.114922,-0.610865,-0.604829,0.006036
4.124975,-0.610865,-0.604829,0.006036
4.135039,-0.610865,-0.604829,0.006036
4.145104,-0.610865,-0.604829,0.006036
4.155158,-0.610865,-0.604829,0.006036
4.165221,-0.610865,-0.604829,0.006036
4.175284,-0.610865,-0.604829,0.006036
4.185345,-0.610865,-0.604829,0.006036
4.195408,-0.610865,-0.604829,0.006036
4.205472,-0.610865,-0.604829,0.006036
4.215533,-0.610865,-0.604829,0.006036
4.225593,-0.610865,-0.604829,0.006036
4.235663,-0.610865,-0.604829,0.006036
4.245671,-0.610865,-0.604829,0.006036
4.255723,-0.610865,-0.604829,0.006036
4.265774,-0.610865,-0.604829,0.006036
4.275826,-0.610865,-0.604829,0.006036
4.285878,-0.610865,-0.604829,0.006036
4.295930,-0.610865,-0.604829,0.006036
