t,ref,resp,err
0.000000,-0.610865,-0.597581,0.013284
0.010061,-0.610865,-0.597581,0.013284
0.020121,-0.610865,-0.597581,0.013284
0.030181,-0.610865,-0.597581,0.013284
0.040260,-0.610865,-0.597581,0.013284
0.050324,-0.610865,-0.597581,0.013284
0.060387,-0.610865,-0.597581,0.013284
0.070452,-0.610865,-0.597581,0.013284
0.080513,-0.610865,-0.597581,0.013284
0.090573,-0.610865,-0.597581,0.013284
0.100634,-0.610865,-0.597581,0.013284
0.110695,-0.610865,-0.597581,0.013284
0.120755,-0.610865,-0.597581,0.013284
0.130815,-0.610865,-0.597581,0.013284
0.140874,-0.610865,-0.597581,0.013284
0.150934,-0.610865,-0.597581,0.013284
0.160994,-0.610865,-0.597581,0.013284
0.171055,-0.610865,-0.597963,0.012902
0.181149,-0.610865,-0.597963,0.012902
0.191209,-0.610865,-0.597963,0.012902
0.201271,-0.610865,-0.597963,0.012902
0.211333,-0.610865,-0.597963,0.012902
0.221395,-0.610865,-0.598344,0.012521
0.231456,-0.610865,-0.598344,0.012521
0.241515,-0.610865,-0.598344,0.012521
0.251575,-0.610865,-0.598344,0.012521
0.261635,-0.610865,-0.598344,0.012521
0.271694,-0.610865,-0.598344,0.012521
0.281756,-0.610865,-0.598344,0.012521
0.291816,-0.610865,-0.598344,0.012521
0.301878,-0.610865,-0.598344,0.012521
0.311939,-0.610865,-0.598344,0.012521
0.321998,-0.610865,-0.598344,0.012521
0.332057,-0.610865,-0.598344,0.012521
0.342118,-0.610865,-0.598344,0.012521
0.352177,-0.610865,-0.598344,0.012521
0.362237,-0.610865,-0.598344,0.012521
0.372298,-0.610865,-0.598344,0.012521
0.382358,-0.610865,-0.598344,0.012521
0.392420,-0.610865,-0.598344,0.012521
0.402473,-0.610865,-0.598344,0.012521
0.412533,-0.610865,-0.598344,0.012521
0.422593,-0.610865,-0.598344,0.012521
0.432653,-0.610865,-0.598344,0.012521
0.442714,-0.610865,-0.598344,0.012521
0.452775,-0.610865,-0.598344,0.012521
0.462836,-0.610865,-0.598344,0.012521
0.472944,-0.610865,-0.598344,0.012521
0.483006,-0.610865,-0.598344,0.012521
0.493066,-0.610865,-0.598344,0.012521
0.503127,-0.610865,-0.598344,0.012521
0.513188,-0.610865,-0.598344,0.012521
0.523250,-0.610865,-0.598344,0.012521
0.533310,-0.610865,-0.598344,0.012521
0.543372,-0.610865,-0.598344,0.012521
0.553433,-0.610865,-0.598344,0.012521
0.563493,-0.610865,-0.598344,0.012521
0.573555,-0.610865,-0.598344,0.012521
0.583616,-0.610865,-0.598344,0.012521
0.593678,-0.610865,-0.598344,0.012521
0.603739,-0.610865,-0.598344,0.012521
0.613799,-0.610865,-0.598344,0.012521
0.623858,-0.610865,-0.598344,0.012521
0.633918,-0.610865,-0.598344,0.012521
0.643979,-0.610865,-0.598344,0.012521
0.654038,-0.610865,-0.598344,0.012521
0.664100,-0.610865,-0.598344,0.012521
0.674161,-0.610865,-0.598344,0.012521
0.684221,-0.610865,-0.598344,0.012521
0.694284,-0.610865,-0.598344,0.012521
0.704345,-0.610865,-0.598344,0.012521
0.714406,-0.610865,-0.598344,0.012521
0.724466,-0.610865,-0.598344,0.012521
