t,ex,ey,ez,e_pos,e_ang
0.663451,0.001719,0.000887,-0.015459,0.015580,0.072875
0.673503,0.001721,0.000887,-0.015521,0.015641,0.072875
0.683554,0.001723,0.000887,-0.015584,0.015704,0.072875
0.693606,0.001726,0.000887,-0.015650,0.015769,0.072875
0.703658,0.001728,0.000887,-0.015718,0.015837,0.072875
0.713710,0.001731,0.000887,-0.015786,0.015905,0.072875
0.723762,0.001734,0.000887,-0.015858,0.015977,0.072875
0.733814,0.001737,0.000887,-0.015931,0.016050,0.072875
0.743866,0.001740,0.000887,-0.016006,0.016124,0.072875
0.753917,0.001744,0.000887,-0.016082,0.016201,0.072875
0.763969,0.001748,0.000887,-0.016161,0.016279,0.072875
0.774021,0.001752,0.000887,-0.016241,0.016360,0.072875
0.784073,0.001756,0.000887,-0.016324,0.016442,0.072875
0.794125,0.001761,0.000887,-0.016410,0.016528,0.072875
0.804177,0.001766,0.000887,-0.016496,0.016614,0.072875
0.814229,0.001771,0.000887,-0.016585,0.016703,0.072875
0.824280,0.001776,0.000887,-0.016676,0.016794,0.072875
0.834332,0.001782,0.000887,-0.016769,0.016887,0.072875
0.844384,0.001788,0.000887,-0.016865,0.016982,0.072875
0.854436,0.001795,0.000887,-0.016962,0.017079,0.072875
0.864487,0.001802,0.000887,-0.017061,0.017179,0.072875
0.874540,0.001810,0.000887,-0.017163,0.017280,0.072875
0.884597,0.001817,0.000887,-0.017266,0.017384,0.072875
0.894649,0.001826,0.000887,-0.017373,0.017491,0.072875
0.904701,0.001834,0.000887,-0.017481,0.017599,0.072875
0.914753,0.001833,0.000890,-0.017459,0.017578,0.072494
0.924804,0.001843,0.000890,-0.017571,0.017690,0.072494
0.934856,0.001854,0.000890,-0.017687,0.017806,0.072494
0.944907,0.001854,0.000894,-0.017671,0.017791,0.072113
0.954959,0.001865,0.000894,-0.017791,0.017911,0.072113
0.964970,0.001867,0.000898,-0.017780,0.017900,0.071732
0.975024,0.001883,0.000901,-0.017898,0.018019,0.071351
0.985077,0.001896,0.000901,-0.018027,0.018149,0.071351
0.995129,0.001901,0.000905,-0.018025,0.018148,0.070969
1.005181,0.001916,0.000905,-0.018159,0.018282,0.070969
1.015233,0.001921,0.000909,-0.018162,0.018286,0.070588
1.025284,0.001938,0.000909,-0.018300,0.018425,0.070588
1.035336,0.001945,0.000913,-0.018308,0.018434,0.070207
1.045387,0.001953,0.000916,-0.018319,0.018445,0.069826
1.055439,0.001962,0.000920,-0.018332,0.018459,0.069445
1.065491,0.001971,0.000924,-0.018347,0.018476,0.069064
1.075544,0.001982,0.000928,-0.018365,0.018495,0.068682
1.085596,0.002069,0.000905,-0.018568,0.018704,0.069064
1.095647,0.002016,0.000931,-0.018540,0.018673,0.068301
1.105699,0.002018,0.000939,-0.018433,0.018567,0.067539
1.115751,0.002097,0.000920,-0.018510,0.018651,0.067539
1.125803,0.002047,0.000947,-0.018490,0.018627,0.066777
1.135854,0.002118,0.000932,-0.018440,0.018585,0.066396
1.145906,0.002113,0.000943,-0.018210,0.018356,0.065252
1.155958,0.002126,0.000949,-0.018151,0.018300,0.064871
1.165971,0.002112,0.000965,-0.017794,0.017944,0.063347
1.176024,0.002121,0.000973,-0.017704,0.017857,0.062584
1.186076,0.002119,0.000985,-0.017483,0.017639,0.061441
1.196129,0.002130,0.000993,-0.017398,0.017556,0.060679
1.206191,0.002130,0.001006,-0.017183,0.017344,0.059536
1.216255,0.002143,0.001014,-0.017103,0.017267,0.058774
1.226319,0.002067,0.001055,-0.016711,0.016871,0.056869
1.236384,0.002082,0.001064,-0.016635,0.016798,0.056107
1.246444,0.002099,0.001072,-0.016563,0.016730,0.055345
1.256508,0.002117,0.001081,-0.016492,0.016662,0.054583
1.266571,0.002111,0.001099,-0.016159,0.016333,0.053059
1.276633,0.002132,0.001108,-0.016094,0.016272,0.052297
1.286695,0.002195,0.001102,-0.015816,0.016006,0.051155
1.296759,0.002219,0.001112,-0.015756,0.015950,0.050393
1.306825,0.002231,0.001126,-0.015566,0.015765,0.049250
1.316876,0.002239,0.001081,-0.015510,0.015708,0.048489
1.326929,0.002280,0.001086,-0.015590,0.015793,0.048108
1.336970,0.002229,0.001124,-0.015356,0.015558,0.046585
1.347022,0.002275,0.001128,-0.015441,0.015648,0.046204
1.357074,0.002275,0.001089,-0.015262,0.015469,0.045066
1.367125,0.002311,0.001099,-0.015219,0.015432,0.044305
1.377188,0.002315,0.001060,-0.015045,0.015259,0.043170
1.387251,0.002349,0.001011,-0.015139,0.015353,0.042800
1.397315,0.002371,0.000967,-0.015102,0.015318,0.042054
1.407376,0.002375,0.000869,-0.015067,0.015278,0.041334
1.417439,0.002370,0.000785,-0.014903,0.015111,0.040227
1.427502,0.002368,0.000631,-0.014910,0.015110,0.039949
1.437562,0.002333,0.000499,-0.014618,0.014811,0.038532
1.447626,0.002362,0.000447,-0.014593,0.014790,0.037876
1.457687,0.002347,0.000361,-0.014305,0.014501,0.036498
1.467749,0.002418,0.000367,-0.014416,0.014622,0.036124
1.477812,0.002441,0.000329,-0.014265,0.014476,0.035074
1.487876,0.002517,0.000335,-0.014381,0.014603,0.034701
1.497931,0.002580,0.000346,-0.014367,0.014601,0.033956
1.507982,0.002591,0.000376,-0.014436,0.014672,0.033212
1.518042,0.002590,0.000412,-0.014376,0.014614,0.032098
1.528102,0.002602,0.000454,-0.014355,0.014596,0.031287
1.538155,0.002707,0.000454,-0.014553,0.014810,0.031658
1.548219,0.002791,0.000462,-0.014524,0.014797,0.031658
1.558272,0.002870,0.000473,-0.014462,0.014751,0.031287
1.568325,0.002960,0.000482,-0.014437,0.014745,0.031231
1.578377,0.003044,0.000493,-0.014379,0.014706,0.030859
1.588429,0.003147,0.000499,-0.014393,0.014742,0.031231
1.598491,0.003245,0.000508,-0.014374,0.014745,0.031231
1.608554,0.003337,0.000520,-0.014261,0.014656,0.031231
1.618618,0.003457,0.000523,-0.014377,0.014796,0.031603
1.628679,0.003501,0.000555,-0.014350,0.014781,0.031603
1.638743,0.003619,0.000561,-0.014433,0.014890,0.031603
1.648806,0.003740,0.000567,-0.014457,0.014944,0.031975
1.658871,0.003826,0.000587,-0.014699,0.015200,0.032721
1.668932,0.003934,0.000541,-0.014727,0.015253,0.033169
1.678995,0.003995,0.000573,-0.014767,0.015308,0.032796
1.689058,0.004145,0.000573,-0.014928,0.015504,0.033541
1.699112,0.004228,0.000600,-0.015043,0.015638,0.033914
1.709164,0.004342,0.000616,-0.014849,0.015483,0.033914
1.719228,0.004495,0.000620,-0.014978,0.015650,0.034286
1.729289,0.004642,0.000628,-0.015013,0.015727,0.034659
1.739342,0.004801,0.000632,-0.015144,0.015900,0.035032
1.749394,0.004955,0.000639,-0.015181,0.015982,0.035406
1.759445,0.005076,0.000600,-0.015088,0.015930,0.035480
1.769497,0.005242,0.000616,-0.015185,0.016076,0.035414
1.779549,0.005401,0.000575,-0.015321,0.016255,0.035797
1.789600,0.005575,0.000591,-0.015420,0.016408,0.035736
1.799652,0.005748,0.000577,-0.015497,0.016539,0.036339
1.809704,0.005914,0.000557,-0.015538,0.016635,0.036643
1.819757,0.006006,0.000604,-0.015399,0.016540,0.036124
1.829808,0.006120,0.000644,-0.015392,0.016577,0.036128
1.839859,0.006349,0.000613,-0.015712,0.016958,0.038624
1.849910,0.006453,0.000609,-0.015706,0.016991,0.038960
1.859962,0.006558,0.000547,-0.015773,0.017091,0.040099
1.869970,0.006630,0.000600,-0.015850,0.017191,0.040554
1.880023,0.006632,0.000630,-0.015952,0.017287,0.041469
1.890076,0.006709,0.000675,-0.016029,0.017390,0.041959
1.900137,0.006744,0.000608,-0.016048,0.017418,0.042488
1.910201,0.006830,0.000575,-0.016293,0.017676,0.043357
1.920265,0.006826,0.000356,-0.016348,0.017720,0.044040
1.930326,0.006877,0.000290,-0.016426,0.017810,0.044217
1.940389,0.006942,0.000220,-0.016516,0.017917,0.045457
1.950452,0.006989,0.000180,-0.016461,0.017885,0.044891
1.960585,0.006930,0.000223,-0.016418,0.017822,0.044557
1.970648,0.007032,0.000226,-0.016530,0.017965,0.044822
1.980701,0.007130,0.000233,-0.016604,0.018072,0.044733
1.990753,0.007052,0.000199,-0.016560,0.018001,0.044158
2.000805,0.007166,0.000203,-0.016670,0.018146,0.044436
2.010857,0.007129,0.000217,-0.016719,0.018177,0.044366
2.020909,0.007152,0.000270,-0.016612,0.018088,0.043649
2.030961,0.007199,0.000266,-0.016707,0.018193,0.044042
2.040970,0.007310,0.000220,-0.016812,0.018334,0.044251
2.050979,0.007237,0.000189,-0.016690,0.018193,0.043304
2.061031,0.007337,0.000093,-0.016794,0.018326,0.043489
2.071083,0.007146,-0.000045,-0.016600,0.018073,0.042509
2.081135,0.007164,-0.000085,-0.016522,0.018009,0.042096
2.091187,0.007268,-0.000155,-0.016503,0.018033,0.043193
2.101238,0.007400,-0.000205,-0.016600,0.018176,0.043441
2.111302,0.007413,-0.000264,-0.016458,0.018052,0.043318
2.121355,0.007478,-0.000264,-0.016468,0.018088,0.042928
2.131407,0.007380,-0.000207,-0.016288,0.017883,0.041760
2.141460,0.007548,-0.000311,-0.016219,0.017892,0.041360
2.151512,0.007542,-0.000324,-0.016213,0.017885,0.041001
2.161564,0.007697,-0.000350,-0.016261,0.017994,0.041016
2.171619,0.007769,-0.000379,-0.016261,0.018025,0.040670
2.181673,0.007635,-0.000382,-0.015940,0.017679,0.039033
2.191724,0.007731,-0.000387,-0.015971,0.017748,0.039136
2.201778,0.007708,-0.000514,-0.015644,0.017447,0.038297
2.211831,0.007885,-0.000556,-0.015715,0.017591,0.038665
2.221866,0.007997,-0.000618,-0.015846,0.017761,0.039833
2.231928,0.007991,-0.000630,-0.015690,0.017619,0.039137
2.241982,0.007970,-0.000632,-0.015436,0.017383,0.038478
2.252043,0.008136,-0.000595,-0.015580,0.017587,0.038896
2.262106,0.008167,-0.000670,-0.015308,0.017363,0.039092
2.272171,0.008331,-0.000675,-0.015482,0.017594,0.039910
2.282232,0.008161,-0.000757,-0.015330,0.017383,0.039824
2.292295,0.008208,-0.000754,-0.015286,0.017366,0.039551
2.302358,0.008227,-0.000813,-0.015217,0.017317,0.039917
2.312422,0.008438,-0.000854,-0.015255,0.017454,0.039958
2.322486,0.008338,-0.000922,-0.015005,0.017191,0.039681
2.332548,0.008487,-0.000933,-0.015027,0.017283,0.040020
2.342611,0.008537,-0.000946,-0.014944,0.017236,0.040374
2.352675,0.008685,-0.000951,-0.014922,0.017292,0.040351
2.362733,0.008489,-0.000972,-0.014794,0.017084,0.039545
2.372786,0.008573,-0.000886,-0.014649,0.016996,0.038283
2.382838,0.008770,-0.000846,-0.014709,0.017146,0.038338
2.392890,0.008698,-0.000743,-0.014520,0.016942,0.038189
2.402941,0.008753,-0.000770,-0.014397,0.016867,0.037440
2.412992,0.008670,-0.000769,-0.014293,0.016735,0.037128
2.423056,0.008804,-0.000741,-0.014364,0.016864,0.037622
2.433119,0.008634,-0.000656,-0.014080,0.016530,0.036748
2.443184,0.008785,-0.000730,-0.014056,0.016591,0.037276
2.453246,0.008784,-0.000694,-0.013885,0.016445,0.037143
2.463298,0.008956,-0.000727,-0.013851,0.016510,0.037646
2.473350,0.008819,-0.000728,-0.013499,0.016141,0.036922
2.483402,0.008913,-0.000705,-0.013340,0.016059,0.036087
2.493454,0.008970,-0.000792,-0.013211,0.015989,0.035446
2.503515,0.008935,-0.000759,-0.013124,0.015895,0.034649
2.513577,0.008819,-0.000849,-0.012939,0.015681,0.033559
2.523641,0.009046,-0.000931,-0.012806,0.015706,0.033162
2.533706,0.009023,-0.000920,-0.012776,0.015668,0.033178
2.543770,0.009149,-0.001029,-0.012880,0.015832,0.033597
2.553831,0.009077,-0.001022,-0.012676,0.015624,0.032872
2.563895,0.009213,-0.001033,-0.012640,0.015675,0.032912
2.573959,0.008989,-0.001157,-0.012637,0.015551,0.032848
2.584025,0.009127,-0.001173,-0.012589,0.015594,0.032988
2.594089,0.009106,-0.001188,-0.012565,0.015563,0.033482
2.604142,0.009140,-0.001226,-0.012467,0.015507,0.033177
2.614194,0.009403,-0.001257,-0.012572,0.015749,0.033832
2.624256,0.009278,-0.001298,-0.012491,0.015614,0.033925
2.634316,0.009255,-0.001266,-0.012336,0.015474,0.033324
2.644378,0.009303,-0.001384,-0.012380,0.015548,0.033988
2.654431,0.009467,-0.001453,-0.012457,0.015714,0.034675
2.664483,0.009392,-0.001444,-0.012449,0.015661,0.034450
2.674535,0.009533,-0.001447,-0.012351,0.015669,0.034333
2.684587,0.009550,-0.001457,-0.012407,0.015724,0.035180
2.694639,0.009547,-0.001379,-0.012218,0.015567,0.034514
2.704691,0.009517,-0.001502,-0.012260,0.015593,0.035291
2.714743,0.009789,-0.001528,-0.012303,0.015796,0.036112
2.724794,0.009568,-0.001537,-0.012094,0.015498,0.035605
2.734846,0.009767,-0.001504,-0.012088,0.015613,0.036343
2.744898,0.009710,-0.001489,-0.011853,0.015394,0.036691
2.754949,0.009678,-0.001471,-0.011629,0.015200,0.035799
2.764969,0.009624,-0.001551,-0.011507,0.015081,0.035945
2.775021,0.010266,-0.001600,-0.011273,0.015330,0.035948
2.785099,0.010131,-0.001611,-0.011061,0.015086,0.035713
2.795151,0.010197,-0.001668,-0.010754,0.014914,0.035396
2.805203,0.010278,-0.001670,-0.010405,0.014720,0.034768
2.815255,0.010048,-0.001669,-0.010140,0.014372,0.034216
2.825307,0.010074,-0.001687,-0.009906,0.014229,0.033990
2.835373,0.009885,-0.001740,-0.009595,0.013885,0.032767
2.845439,0.009934,-0.001756,-0.009404,0.013791,0.032094
2.855503,0.009698,-0.001805,-0.009209,0.013495,0.031520
2.865565,0.009586,-0.001662,-0.008810,0.013125,0.029836
2.875628,0.009421,-0.001714,-0.008568,0.012849,0.028929
2.885692,0.009386,-0.001691,-0.008318,0.012655,0.027938
2.895757,0.009071,-0.001678,-0.008031,0.012231,0.026631
2.905819,0.009149,-0.001647,-0.007877,0.012185,0.026676
2.915881,0.008839,-0.001607,-0.007581,0.011755,0.025205
2.925945,0.008856,-0.001666,-0.007380,0.011648,0.024904
2.935983,0.008578,-0.001568,-0.007111,0.011252,0.023912
2.946047,0.008621,-0.001537,-0.006864,0.011126,0.023305
2.956111,0.008335,-0.001417,-0.006551,0.010696,0.022102
2.966173,0.008252,-0.001433,-0.006259,0.010456,0.021208
2.976236,0.008171,-0.001465,-0.006035,0.010263,0.021172
2.986300,0.008135,-0.001399,-0.005769,0.010070,0.020733
2.996335,0.008188,-0.001342,-0.005530,0.009971,0.020647
3.006387,0.007996,-0.001341,-0.005225,0.009645,0.020254
3.016439,0.007962,-0.001243,-0.004945,0.009455,0.020121
3.026493,0.007859,-0.001267,-0.004697,0.009243,0.018787
3.036545,0.007787,-0.001230,-0.004405,0.009031,0.018223
3.046598,0.007526,-0.001156,-0.004048,0.008623,0.017313
3.056651,0.007602,-0.001147,-0.003739,0.008549,0.017072
3.066704,0.007354,-0.001066,-0.003446,0.008191,0.017131
3.076756,0.007395,-0.001116,-0.003164,0.008120,0.017370
3.086808,0.007099,-0.001044,-0.002754,0.007686,0.016814
3.096860,0.007104,-0.000938,-0.002360,0.007544,0.016533
3.106912,0.006871,-0.000936,-0.002008,0.007219,0.016543
3.116963,0.006878,-0.000945,-0.001799,0.007172,0.016853
3.126969,0.006649,-0.000932,-0.001476,0.006874,0.017426
3.137020,0.006644,-0.000830,-0.001099,0.006785,0.017621
3.147084,0.006300,-0.000766,-0.000632,0.006378,0.018116
3.157146,0.006314,-0.000757,-0.000242,0.006363,0.018722
3.167208,0.006052,-0.000677,0.000039,0.006090,0.019609
3.177260,0.005999,-0.000664,0.000362,0.006046,0.020262
3.187312,0.005934,-0.000642,0.000724,0.006012,0.021028
3.197364,0.005537,-0.000459,0.001236,0.005692,0.022331
3.207415,0.005544,-0.000424,0.001646,0.005798,0.023220
3.217467,0.005309,-0.000370,0.001983,0.005679,0.024719
3.227519,0.005136,-0.000247,0.002489,0.005712,0.026210
3.237581,0.004969,-0.000186,0.002874,0.005743,0.027920
3.247643,0.004917,-0.000178,0.003330,0.005941,0.029364
3.257696,0.004532,0.000031,0.003804,0.005917,0.031730
3.267748,0.004488,0.000067,0.004268,0.006194,0.033205
3.277800,0.004123,0.000264,0.004841,0.006364,0.035801
3.287851,0.004070,0.000305,0.005310,0.006697,0.037365
3.297903,0.003841,0.000428,0.005829,0.006994,0.039693
3.307954,0.003669,0.000628,0.006354,0.007364,0.041735
3.318014,0.003384,0.000744,0.006783,0.007617,0.044239
3.328077,0.003316,0.000804,0.007261,0.008022,0.045910
3.338130,0.002988,0.001021,0.007720,0.008340,0.048557
3.348182,0.002821,0.001106,0.008227,0.008767,0.050555
3.358234,0.002534,0.001313,0.008566,0.009029,0.053053
3.368286,0.002425,0.001412,0.008954,0.009384,0.054816
3.378338,0.002415,0.001512,0.009318,0.009744,0.056234
3.388390,0.001962,0.001740,0.009808,0.010153,0.059329
3.398442,0.001894,0.001821,0.010081,0.010418,0.060727
3.408494,0.001786,0.001816,0.010138,0.010453,0.062014
3.418546,0.001569,0.001988,0.010466,0.010767,0.063896
3.428598,0.001424,0.001935,0.010528,0.010799,0.065218
3.438649,0.001266,0.002116,0.010734,0.011014,0.066830
3.448701,0.001129,0.002162,0.010696,0.010971,0.068202
3.458753,0.001137,0.002148,0.010832,0.011102,0.069024
3.468804,0.000925,0.002246,0.010820,0.011089,0.060408
3.478856,0.000885,0.002333,0.010979,0.011259,0.061486
3.488916,0.000830,0.002272,0.010801,0.011069,0.062184
3.498982,0.000790,0.002264,0.010845,0.011107,0.062946
3.509045,0.000748,0.002238,0.010667,0.010924,0.063619
3.519110,0.000930,0.002178,0.010541,0.010804,0.063375
3.529171,0.000691,0.002272,0.010531,0.010795,0.064997
3.539223,0.000755,0.002247,0.010648,0.010908,0.065373
3.549275,0.000767,0.002165,0.010410,0.010660,0.065519
3.559327,0.000822,0.002185,0.010391,0.010650,0.065741
3.569383,0.000864,0.002188,0.010374,0.010637,0.065921
3.579446,0.000767,0.002093,0.010316,0.010554,0.065826
3.589510,0.000889,0.001943,0.010127,0.010350,0.065011
3.599574,0.000768,0.001961,0.009903,0.010124,0.065367
3.609636,0.000812,0.001953,0.010019,0.010240,0.065694
3.619689,0.000754,0.001902,0.009902,0.010111,0.066064
3.629741,0.000864,0.001777,0.009707,0.009906,0.065389
3.639794,0.000835,0.001705,0.009377,0.009567,0.065326
3.649854,0.000826,0.001640,0.009493,0.009669,0.065763
3.659918,0.000847,0.001500,0.009266,0.009425,0.065872
3.669980,0.000889,0.001463,0.009124,0.009284,0.026819
3.680032,0.000718,0.001521,0.008992,0.009148,0.027773
3.690096,0.000813,0.001425,0.008952,0.009101,0.027165
3.700161,0.000886,0.001416,0.008707,0.008866,0.026740
3.710214,0.000943,0.001313,0.008569,0.008720,0.026262
3.720266,0.000848,0.001329,0.008376,0.008523,0.026549
3.730319,0.000868,0.001360,0.008476,0.008628,0.026688
3.740372,0.000838,0.001309,0.008225,0.008370,0.026184
3.750424,0.000846,0.001269,0.008234,0.008374,0.026398
3.760476,0.000843,0.001247,0.008109,0.008247,0.026321
3.770529,0.000896,0.001218,0.007859,0.008003,0.025983
3.780581,0.000936,0.001152,0.007891,0.008030,0.025458
3.790633,0.000953,0.000993,0.007559,0.007683,0.024922
3.800685,0.000844,0.001017,0.007667,0.007781,0.025437
3.810736,0.000711,0.001109,0.007573,0.007687,0.015672
3.820788,0.000745,0.001067,0.007593,0.007704,0.015043
3.830839,0.000802,0.000963,0.007340,0.007446,0.014502
3.840890,0.000843,0.000889,0.007175,0.007279,0.013683
3.850942,0.000716,0.000944,0.007174,0.007272,0.014008
3.860996,0.000750,0.000870,0.007004,0.007098,0.013290
3.871048,0.000730,0.000860,0.006852,0.006944,0.012979
3.881100,0.000682,0.000864,0.006916,0.007003,0.013071
3.891152,0.000543,0.000918,0.006902,0.006984,0.013649
3.901206,0.000579,0.000826,0.006817,0.006891,0.013135
3.911258,0.000614,0.000687,0.006510,0.006575,0.012499
3.921310,0.000606,0.000634,0.006538,0.006597,0.012499
3.931362,0.000508,0.000631,0.006487,0.006538,0.013065
3.941415,0.000426,0.000651,0.006434,0.006481,0.013484
3.951467,0.000379,0.000630,0.006255,0.006298,0.013644
3.961522,0.000398,0.000624,0.006269,0.006313,0.013361
3.971585,0.000380,0.000610,0.006181,0.006223,0.013331
3.981648,0.000375,0.000579,0.006188,0.006226,0.013324
3.991762,0.000351,0.000565,0.006092,0.006129,0.013338
4.001815,0.000360,0.000558,0.006091,0.006127,0.013093
4.011867,0.000278,0.000646,0.006232,0.006271,0.013338
4.021918,0.000341,0.000575,0.005889,0.005927,0.012622
4.031970,0.000323,0.000545,0.005886,0.005920,0.012694
4.042022,0.000260,0.000616,0.005805,0.005844,0.012440
4.052074,0.000220,0.000648,0.005923,0.005962,0.012440
4.062125,0.000138,0.000735,0.005743,0.005792,0.009723
4.072178,0.000151,0.000672,0.005618,0.005660,0.009339
4.082230,0.000158,0.000601,0.005493,0.005528,0.009337
4.092282,0.000152,0.000609,0.005487,0.005522,0.008518
4.102334,0.000205,0.000587,0.005454,0.005490,0.006583
4.112386,0.000201,0.000612,0.005445,0.005483,0.005198
4.122439,0.000271,0.000566,0.005193,0.005231,0.003407
4.132491,0.000266,0.000551,0.005285,0.005320,0.003075
4.142544,0.000141,0.000651,0.005324,0.005366,0.003192
4.152596,0.000114,0.000642,0.005318,0.005358,0.003075
4.162648,0.000121,0.000594,0.005191,0.005227,0.002976
4.172701,0.000090,0.000585,0.005185,0.005219,0.003000
4.182815,0.000092,0.000537,0.005057,0.005086,0.003186
4.192877,0.000069,0.000513,0.005148,0.005174,0.003341
4.202941,-0.000005,0.000543,0.005262,0.005290,0.003341
4.213002,-0.000060,0.000549,0.005155,0.005184,0.003531
4.223065,-0.000068,0.000501,0.005025,0.005051,0.003993
4.233119,-0.000127,0.000506,0.004918,0.004945,0.004257
4.243183,-0.000162,0.000482,0.005007,0.005032,0.004538
4.253245,-0.000212,0.000473,0.004997,0.005023,0.004832
4.263306,-0.000265,0.000463,0.004986,0.005015,0.005138
4.273372,-0.000271,0.000400,0.004953,0.004976,0.005777
4.283438,-0.000283,0.000330,0.004919,0.004939,0.006552
4.293502,-0.000379,0.000358,0.005028,0.005055,0.006552
4.303563,-0.000373,0.000319,0.004993,0.005017,0.007095
4.313625,-0.000451,0.000324,0.004881,0.004912,0.007445
4.323688,-0.000518,0.000314,0.004867,0.004904,0.007798
4.333750,-0.000516,0.000228,0.004609,0.004644,0.008871
4.343812,-0.000555,0.000227,0.004693,0.004731,0.009145
4.353871,-0.000574,0.000202,0.004555,0.004595,0.009813
4.363934,-0.000583,0.000164,0.004515,0.004556,0.010507
4.374002,-0.000572,0.000101,0.004255,0.004294,0.011599
4.384069,-0.000604,0.000040,0.004214,0.004257,0.012352
4.394133,-0.000662,0.000091,0.004095,0.004150,0.012707
4.404196,-0.000680,0.000053,0.004053,0.004110,0.013468
4.414259,-0.000687,0.000090,0.003811,0.003874,0.014302
4.424322,-0.000758,0.000103,0.003790,0.003866,0.014723
4.434385,-0.000748,0.000028,0.003623,0.003699,0.015901
4.444448,-0.000811,0.000028,0.003698,0.003786,0.016335
4.454597,-0.000793,-0.000061,0.003628,0.003714,0.017521
4.464656,-0.000848,-0.000130,0.003581,0.003682,0.018202
4.474721,-0.000855,-0.000241,0.003509,0.003620,0.019330
4.484786,-0.000848,-0.000337,0.003437,0.003556,0.020454
4.494850,-0.000895,-0.000411,0.003485,0.003621,0.021208
4.504910,-0.000890,-0.000497,0.003410,0.003559,0.022390
