t,ref,resp,err,eff
0.000000,-0.261799,-0.239757,0.022042,-0.202686
0.010066,-0.261799,-0.239757,0.022042,-0.197802
0.020119,-0.261799,-0.239757,0.022042,-0.202686
0.030171,-0.261799,-0.239757,0.022042,-0.202686
0.040220,-0.261799,-0.239757,0.022042,-0.197802
0.050284,-0.261799,-0.239757,0.022042,-0.202686
0.060344,-0.261799,-0.239757,0.022042,-0.202686
0.070396,-0.261799,-0.239757,0.022042,-0.202686
0.080420,-0.261799,-0.239757,0.022042,-0.202686
0.090481,-0.261799,-0.239757,0.022042,-0.202686
0.100543,-0.261799,-0.239757,0.022042,-0.197802
0.110605,-0.261799,-0.239757,0.022042,-0.202686
0.120665,-0.261799,-0.239757,0.022042,-0.202686
0.130727,-0.261799,-0.239757,0.022042,-0.202686
0.140789,-0.261799,-0.239757,0.022042,-0.202686
0.150854,-0.261799,-0.239757,0.022042,-0.202686
0.160916,-0.261799,-0.239757,0.022042,-0.202686
0.170978,-0.261799,-0.239757,0.022042,-0.202686
0.181037,-0.261799,-0.239757,0.022042,-0.202686
0.191099,-0.261799,-0.239757,0.022042,-0.202686
0.201161,-0.261799,-0.239757,0.022042,-0.202686
0.211224,-0.261799,-0.239757,0.022042,-0.202686
0.221278,-0.261799,-0.239757,0.022042,-0.202686
0.231342,-0.261799,-0.239757,0.022042,-0.202686
0.241404,-0.261799,-0.239757,0.022042,-0.197802
0.251426,-0.261799,-0.239757,0.022042,-0.202686
0.261486,-0.261799,-0.239757,0.022042,-0.202686
0.271547,-0.261799,-0.239757,0.022042,-0.207570
0.281600,-0.261799,-0.239757,0.022042,-0.202686
0.291652,-0.261799,-0.239757,0.022042,-0.207570
0.301716,-0.261799,-0.239757,0.022042,-0.202686
0.311777,-0.261799,-0.239757,0.022042,-0.202686
0.321841,-0.261799,-0.239757,0.022042,-0.202686
0.331903,-0.261799,-0.239757,0.022042,-0.207570
0.341967,-0.261799,-0.239757,0.022042,-0.207570
0.352030,-0.261799,-0.239757,0.022042,-0.202686
0.362092,-0.261799,-0.239757,0.022042,-0.202686
0.372154,-0.261799,-0.239757,0.022042,-0.202686
0.382217,-0.261799,-0.239757,0.022042,-0.202686
0.392278,-0.261799,-0.239757,0.022042,-0.202686
0.402340,-0.261799,-0.239757,0.022042,-0.202686
0.412400,-0.261799,-0.239757,0.022042,-0.202686
0.422462,-0.261799,-0.239757,0.022042,-0.202686
0.432523,-0.261799,-0.239757,0.022042,-0.202686
0.442583,-0.261799,-0.239757,0.022042,-0.202686
0.452648,-0.261799,-0.239757,0.022042,-0.202686
0.462713,-0.261799,-0.239757,0.022042,-0.202686
0.472777,-0.261799,-0.239757,0.022042,-0.202686
0.482843,-0.261799,-0.239757,0.022042,-0.202686
0.492907,-0.261799,-0.239757,0.022042,-0.202686
0.502969,-0.261799,-0.239757,0.022042,-0.202686
0.513032,-0.261799,-0.239757,0.022042,-0.202686
0.523091,-0.261799,-0.239757,0.022042,-0.202686
0.533152,-0.261799,-0.239757,0.022042,-0.202686
0.543214,-0.261799,-0.239757,0.022042,-0.202686
0.553277,-0.261799,-0.239757,0.022042,-0.197802
0.563340,-0.261799,-0.239757,0.022042,-0.202686
0.573403,-0.261799,-0.239757,0.022042,-0.202686
0.583462,-0.261799,-0.239757,0.022042,-0.202686
0.593523,-0.261799,-0.239757,0.022042,-0.202686
0.603584,-0.261799,-0.239757,0.022042,-0.202686
0.613646,-0.261799,-0.239757,0.022042,-0.202686
0.623708,-0.261799,-0.239757,0.022042,-0.202686
0.633767,-0.261799,-0.239757,0.022042,-0.202686
0.643830,-0.261799,-0.239757,0.022042,-0.202686
0.653891,-0.261799,-0.239757,0.022042,-0.202686
0.664049,-0.261799,-0.239757,0.022042,-0.202686
0.674110,-0.261799,-0.239757,0.022042,-0.202686
0.684173,-0.261799,-0.239757,0.022042,-0.202686
0.694232,-0.261799,-0.239757,0.022042,-0.207570
0.704293,-0.261799,-0.239757,0.022042,-0.202686
0.714356,-0.261799,-0.239757,0.022042,-0.202686
0.724416,-0.261799,-0.239757,0.022042,-0.202686
0.734479,-0.261799,-0.239757,0.022042,-0.202686
0.744543,-0.261799,-0.239757,0.022042,-0.202686
0.754606,-0.261799,-0.239757,0.022042,-0.207570
0.764670,-0.261799,-0.239757,0.022042,-0.202686
0.774732,-0.261799,-0.239757,0.022042,-0.202686
0.784794,-0.261799,-0.239757,0.022042,-0.202686
0.794856,-0.261799,-0.239757,0.022042,-0.202686
0.804915,-0.261799,-0.239757,0.022042,-0.202686
0.814975,-0.261799,-0.239757,0.022042,-0.202686
0.825034,-0.261799,-0.239757,0.022042,-0.202686
0.835092,-0.261799,-0.239757,0.022042,-0.202686
0.845154,-0.261799,-0.239757,0.022042,-0.202686
0.855215,-0.261799,-0.239757,0.022042,-0.202686
0.865273,-0.261799,-0.239757,0.022042,-0.202686
0.875337,-0.261799,-0.239757,0.022042,-0.202686
0.885400,-0.261799,-0.239757,0.022042,-0.202686
0.895460,-0.261799,-0.239757,0.022042,-0.202686
0.905523,-0.261799,-0.239757,0.022042,-0.202686
0.915581,-0.261799,-0.239757,0.022042,-0.202686
0.925641,-0.261799,-0.239757,0.022042,-0.202686
0.935700,-0.261799,-0.239757,0.022042,-0.202686
0.945763,-0.261799,-0.239757,0.022042,-0.202686
0.955827,-0.261799,-0.239757,0.022042,-0.202686
0.965890,-0.261799,-0.239757,0.022042,-0.202686
0.975952,-0.261799,-0.239757,0.022042,-0.202686
0.986014,-0.261799,-0.239757,0.022042,-0.202686
0.996077,-0.261799,-0.239757,0.022042,-0.202686
1.006141,-0.236076,-0.239757,-0.003681,-0.202686
1.016198,-0.193951,-0.239757,-0.045806,-0.207570
1.026259,-0.151804,-0.239376,-0.087572,-0.065934
1.036322,-0.109656,-0.238994,-0.129339,0.021978
1.046376,-0.067541,-0.236324,-0.168783,0.271062
1.056406,-0.025527,-0.232509,-0.206982,0.290598
1.066414,0.016395,-0.222972,-0.239367,0.525031
1.076466,0.058502,-0.213436,-0.271938,0.534799
1.086519,0.100609,-0.194362,-0.294970,0.725275
1.096570,0.142713,-0.177577,-0.320289,0.710623
1.106622,0.184817,-0.157359,-0.342176,0.754579
1.116683,0.226961,-0.119974,-0.346936,0.827839
1.126744,0.261799,-0.090982,-0.352781,0.759463
1.136806,0.261799,-0.041390,-0.303189,0.764347
1.146869,0.261799,-0.005150,-0.266949,0.642247
1.156928,0.261799,0.052071,-0.209728,0.388278
1.166988,0.261799,0.090219,-0.171580,0.227106
1.177048,0.261799,0.146296,-0.115504,0.036630
1.187108,0.261799,0.182536,-0.079263,-0.109890
1.197172,0.261799,0.230983,-0.030816,-0.354090
1.207231,0.261799,0.259213,-0.002587,-0.451770
1.217292,0.261799,0.293164,0.031365,-0.583639
1.227351,0.261799,0.311093,0.049294,-0.612943
1.237410,0.261799,0.330549,0.068749,-0.661783
1.247472,0.261799,0.338941,0.077142,-0.666667
1.257535,0.261799,0.342374,0.080575,-0.598291
1.267593,0.261799,0.340085,0.078286,-0.564103
1.277656,0.261799,0.333219,0.071420,-0.442002
1.287720,0.261799,0.326734,0.064934,-0.398046
1.297783,0.261799,0.313764,0.051964,-0.295482
1.307843,0.261799,0.303845,0.042046,-0.227106
1.317923,0.261799,0.288586,0.026787,-0.119658
1.327983,0.261799,0.279049,0.017250,-0.056166
1.338041,0.261799,0.268750,0.006950,-0.012210
1.348101,0.261799,0.254635,-0.007164,0.051282
1.358163,0.261799,0.246242,-0.015557,0.148962
1.368222,0.261799,0.236706,-0.025094,0.168498
1.378284,0.261799,0.232891,-0.028909,0.207570
1.388343,0.261799,0.230983,-0.030816,0.173382
1.398404,0.261799,0.231365,-0.030434,0.163614
1.408463,0.261799,0.232891,-0.028909,0.158730
1.418527,0.261799,0.233272,-0.028527,0.153846
1.428590,0.261799,0.234798,-0.027001,0.153846
1.438650,0.261799,0.237087,-0.024712,0.144078
1.448710,0.261799,0.242428,-0.019372,0.109890
1.458769,0.261799,0.245098,-0.016701,0.095238
1.468829,0.261799,0.247768,-0.014031,0.090354
1.478890,0.261799,0.249294,-0.012505,0.085470
1.488953,0.261799,0.251583,-0.010216,0.090354
1.499013,0.261799,0.251965,-0.009835,0.085470
1.509073,0.261799,0.251583,-0.010216,0.100122
1.519138,0.261799,0.251583,-0.010216,0.105006
1.529199,0.261799,0.251583,-0.010216,0.119658
1.539258,0.261799,0.251583,-0.010216,0.114774
1.549321,0.261799,0.251583,-0.010216,0.109890
1.559382,0.261799,0.251583,-0.010216,0.114774
1.569442,0.261799,0.251583,-0.010216,0.114774
1.579502,0.261799,0.251583,-0.010216,0.109890
1.589564,0.261799,0.251583,-0.010216,0.109890
1.599626,0.261799,0.251583,-0.010216,0.114774
1.609690,0.261799,0.251583,-0.010216,0.109890
1.619742,0.261799,0.251583,-0.010216,0.114774
1.629801,0.261799,0.251583,-0.010216,0.109890
