t,q1,q2,q3,q4,q5,q6
0.000000,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.010056,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.020218,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.030272,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.040325,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.050380,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.060444,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.070508,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.080543,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.090596,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.100647,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.110698,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.120748,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.130799,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.140849,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.150900,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.160951,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.171002,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.181053,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.191104,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.201155,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.211206,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.221257,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.231375,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.241426,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.251477,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.261528,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.271580,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.281631,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.291658,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
0.301710,-0.337797,0.602541,-0.406844,-0.394255,0.001335,-0.005913
