t,ref,resp,err,eff
0.000000,-0.610865,-0.597963,0.012902,-1.784615
0.010055,-0.610865,-0.597963,0.012902,-1.784615
0.020108,-0.610865,-0.597963,0.012902,-1.784615
0.030162,-0.610865,-0.597963,0.012902,-1.784615
0.040225,-0.610865,-0.597963,0.012902,-1.784615
0.050289,-0.610865,-0.597963,0.012902,-1.770940
0.060351,-0.610865,-0.597963,0.012902,-1.784615
0.070416,-0.610865,-0.597963,0.012902,-1.784615
0.080479,-0.610865,-0.597963,0.012902,-1.784615
0.090541,-0.610865,-0.597963,0.012902,-1.784615
0.100553,-0.610865,-0.597963,0.012902,-1.770940
0.110616,-0.610865,-0.597963,0.012902,-1.770940
0.120684,-0.610865,-0.597963,0.012902,-1.784615
0.130748,-0.610865,-0.597963,0.012902,-1.784615
0.140802,-0.610865,-0.597963,0.012902,-1.784615
0.150861,-0.610865,-0.597963,0.012902,-1.784615
0.160921,-0.610865,-0.597963,0.012902,-1.784615
0.170981,-0.610865,-0.597963,0.012902,-1.784615
0.181043,-0.610865,-0.597963,0.012902,-1.784615
0.191109,-0.610865,-0.597963,0.012902,-1.784615
0.201173,-0.610865,-0.597963,0.012902,-1.784615
0.211238,-0.610865,-0.597963,0.012902,-1.784615
0.221301,-0.610865,-0.597963,0.012902,-1.784615
0.231361,-0.610865,-0.597963,0.012902,-1.784615
0.241422,-0.610865,-0.597963,0.012902,-1.784615
0.251485,-0.610865,-0.597963,0.012902,-1.784615
0.261551,-0.610865,-0.597963,0.012902,-1.784615
0.271610,-0.610865,-0.597963,0.012902,-1.784615
0.281670,-0.610865,-0.597963,0.012902,-1.770940
0.291731,-0.610865,-0.597963,0.012902,-1.784615
0.301791,-0.610865,-0.597963,0.012902,-1.784615
0.311857,-0.610865,-0.597963,0.012902,-1.784615
0.321920,-0.610865,-0.597963,0.012902,-1.784615
0.331979,-0.610865,-0.597963,0.012902,-1.784615
0.342040,-0.610865,-0.597963,0.012902,-1.784615
0.352175,-0.610865,-0.597963,0.012902,-1.784615
0.362240,-0.610865,-0.597963,0.012902,-1.770940
0.372300,-0.610865,-0.597963,0.012902,-1.784615
0.382361,-0.610865,-0.597963,0.012902,-1.770940
0.392420,-0.610865,-0.597963,0.012902,-1.784615
0.402482,-0.610865,-0.597963,0.012902,-1.784615
0.412548,-0.610865,-0.597963,0.012902,-1.784615
0.422612,-0.610865,-0.597963,0.012902,-1.784615
0.432671,-0.610865,-0.597963,0.012902,-1.784615
0.442732,-0.610865,-0.597963,0.012902,-1.784615
0.452791,-0.610865,-0.597963,0.012902,-1.784615
0.462858,-0.610865,-0.597963,0.012902,-1.784615
0.472917,-0.610865,-0.597963,0.012902,-1.784615
0.482982,-0.610865,-0.597963,0.012902,-1.770940
0.493041,-0.610865,-0.597963,0.012902,-1.784615
0.503101,-0.610865,-0.597963,0.012902,-1.784615
0.513164,-0.610865,-0.597963,0.012902,-1.784615
