t,ref,resp,err,eff
0.000000,0.349066,0.344282,-0.004784,1.251282
0.010053,0.349066,0.344282,-0.004784,1.374359
0.020107,0.349066,0.344282,-0.004784,1.415385
0.030160,0.349066,0.344282,-0.004784,1.579487
0.040214,0.349066,0.344282,-0.004784,1.784615
0.050278,0.349066,0.344282,-0.004784,1.374359
0.060342,0.349066,0.344282,-0.004784,1.415385
0.070404,0.349066,0.344282,-0.004784,1.415385
0.080467,0.349066,0.344282,-0.004784,1.415385
0.090528,0.349066,0.344282,-0.004784,1.415385
0.100592,0.349066,0.344282,-0.004784,1.169231
0.110652,0.349066,0.344282,-0.004784,1.251282
0.120717,0.349066,0.344282,-0.004784,1.333333
0.130785,0.349066,0.344282,-0.004784,1.251282
0.140849,0.349066,0.344282,-0.004784,1.415385
0.150910,0.349066,0.344282,-0.004784,1.251282
0.160973,0.349066,0.344282,-0.004784,1.251282
0.171034,0.349066,0.344282,-0.004784,1.169231
0.181097,0.349066,0.344282,-0.004784,1.087179
0.191150,0.349066,0.344282,-0.004784,1.579487
0.201214,0.349066,0.344282,-0.004784,0.923077
0.211363,0.349066,0.344282,-0.004784,1.333333
0.221419,0.349066,0.344282,-0.004784,1.251282
0.231437,0.349066,0.344282,-0.004784,1.415385
0.241490,0.349066,0.344282,-0.004784,1.251282
0.251553,0.349066,0.344282,-0.004784,1.538462
0.261619,0.349066,0.344282,-0.004784,1.333333
0.271680,0.349066,0.344282,-0.004784,1.538462
0.281743,0.349066,0.344282,-0.004784,1.169231
0.291807,0.349066,0.344282,-0.004784,1.333333
0.301867,0.349066,0.344282,-0.004784,1.169231
0.311928,0.349066,0.344282,-0.004784,1.579487
0.321992,0.349066,0.344282,-0.004784,1.005128
0.332054,0.349066,0.344282,-0.004784,1.333333
0.342114,0.349066,0.344282,-0.004784,1.415385
0.352176,0.349066,0.344282,-0.004784,1.415385
0.362238,0.349066,0.344282,-0.004784,1.620513
0.372302,0.349066,0.344282,-0.004784,1.497436
0.382366,0.349066,0.344282,-0.004784,1.169231
0.392429,0.349066,0.344282,-0.004784,1.251282
0.402491,0.349066,0.344282,-0.004784,1.169231
0.412555,0.349066,0.344282,-0.004784,1.415385
0.422609,0.349066,0.344282,-0.004784,1.169231
0.432671,0.349066,0.344282,-0.004784,1.251282
0.442842,0.349066,0.344282,-0.004784,1.333333
0.452905,0.349066,0.344282,-0.004784,1.579487
0.462960,0.349066,0.344282,-0.004784,1.579487
0.473023,0.349066,0.344282,-0.004784,1.251282
0.483083,0.349066,0.344282,-0.004784,1.087179
0.493145,0.349066,0.344282,-0.004784,1.251282
0.503206,0.349066,0.344282,-0.004784,1.333333
0.513269,0.349066,0.344282,-0.004784,1.333333
0.523332,0.349066,0.344282,-0.004784,1.251282
0.533395,0.349066,0.344282,-0.004784,1.087179
0.543460,0.349066,0.344282,-0.004784,1.333333
0.553521,0.349066,0.344282,-0.004784,1.579487
0.563574,0.349066,0.344282,-0.004784,1.579487
0.573625,0.349066,0.344282,-0.004784,1.497436
0.583677,0.349066,0.344282,-0.004784,1.087179
0.593730,0.349066,0.344282,-0.004784,1.415385
0.603772,0.349066,0.344282,-0.004784,1.415385
0.613824,0.349066,0.344282,-0.004784,1.169231
0.623877,0.349066,0.344282,-0.004784,1.415385
0.633906,0.349066,0.344282,-0.004784,1.292308
0.643969,0.349066,0.344282,-0.004784,1.333333
0.654080,0.349066,0.344282,-0.004784,1.169231
0.664143,0.349066,0.344282,-0.004784,1.005128
0.674204,0.349066,0.344282,-0.004784,1.251282
0.684269,0.349066,0.344282,-0.004784,1.497436
0.694332,0.349066,0.344282,-0.004784,1.415385
0.704394,0.349066,0.344282,-0.004784,1.579487
0.714458,0.349066,0.344282,-0.004784,1.169231
0.724523,0.349066,0.344282,-0.004784,1.415385
0.734586,0.349066,0.344282,-0.004784,1.579487
0.744648,0.349066,0.344282,-0.004784,1.579487
0.754712,0.349066,0.344282,-0.004784,1.333333
0.764776,0.349066,0.344282,-0.004784,1.415385
0.774782,0.349066,0.344282,-0.004784,1.169231
0.784837,0.349066,0.344282,-0.004784,1.784615
0.794901,0.349066,0.344282,-0.004784,1.251282
0.804963,0.349066,0.344282,-0.004784,1.333333
0.815027,0.349066,0.344282,-0.004784,1.087179
0.825071,0.349066,0.344282,-0.004784,1.251282
0.835136,0.349066,0.344282,-0.004784,1.702564
0.845197,0.349066,0.344282,-0.004784,1.333333
0.855260,0.349066,0.344282,-0.004784,1.579487
0.865334,0.349066,0.344282,-0.004784,1.169231
0.875398,0.349066,0.344282,-0.004784,1.374359
0.885459,0.349066,0.344282,-0.004784,1.415385
0.895521,0.349066,0.344282,-0.004784,1.784615
0.905583,0.349066,0.344282,-0.004784,1.005128
0.915646,0.349066,0.344282,-0.004784,1.333333
0.925708,0.349066,0.344282,-0.004784,1.415385
0.935761,0.349066,0.344282,-0.004784,1.333333
0.945822,0.349066,0.344282,-0.004784,1.579487
0.955885,0.349066,0.344282,-0.004784,1.702564
0.965947,0.349066,0.344282,-0.004784,1.620513
0.976010,0.349066,0.344282,-0.004784,1.415385
0.986074,0.349066,0.344282,-0.004784,1.333333
0.996137,0.349066,0.344282,-0.004784,1.579487
1.006190,0.350686,0.344282,-0.006405,1.005128
1.016247,0.353319,0.344282,-0.009038,1.620513
1.026300,0.355951,0.344282,-0.011670,1.251282
1.036353,0.358583,0.344282,-0.014301,1.661538
1.046405,0.361215,0.344282,-0.016933,1.538462
1.056457,0.363846,0.344663,-0.019183,1.989744
1.066509,0.366478,0.345045,-0.021433,1.784615
1.076560,0.369109,0.345426,-0.023683,2.810256
1.086621,0.371743,0.345808,-0.025936,2.441026
1.096698,0.374381,0.346571,-0.027811,2.564103
1.106758,0.377015,0.347333,-0.029682,2.235897
1.116818,0.379649,0.348096,-0.031552,1.784615
1.126881,0.382283,0.350004,-0.032279,2.317949
1.136941,0.384917,0.351911,-0.033006,1.620513
1.147002,0.387551,0.354200,-0.033351,1.128205
1.157064,0.390185,0.356107,-0.034078,1.620513
1.167125,0.392819,0.359159,-0.033660,2.030769
1.177184,0.395452,0.361067,-0.034386,1.456410
1.187246,0.398087,0.365263,-0.032824,1.374359
1.197310,0.400721,0.367933,-0.032788,1.743590
1.207371,0.403355,0.371366,-0.031989,2.235897
1.217432,0.405989,0.373655,-0.032334,1.784615
1.227497,0.408624,0.377470,-0.031154,1.333333
1.237558,0.411258,0.380140,-0.031118,0.882051
1.247618,0.413892,0.383955,-0.029937,1.579487
1.257679,0.416526,0.385863,-0.030664,1.415385
1.267741,0.419160,0.390059,-0.029102,0.389744
1.277781,0.421789,0.392348,-0.029441,1.128205
1.287840,0.424422,0.396162,-0.028260,1.415385
1.297905,0.427057,0.397688,-0.029369,1.579487
1.307957,0.429689,0.401122,-0.028567,0.225641
