t,ref,resp,err,eff
0.000000,-0.261799,-0.249676,0.012124,-0.109890
0.010056,-0.261799,-0.249676,0.012124,-0.100122
0.020112,-0.261799,-0.249676,0.012124,-0.105006
0.030167,-0.261799,-0.249676,0.012124,-0.105006
0.040232,-0.261799,-0.249676,0.012124,-0.109890
0.050295,-0.261799,-0.249676,0.012124,-0.105006
0.060360,-0.261799,-0.249676,0.012124,-0.105006
0.070415,-0.261799,-0.249676,0.012124,-0.109890
0.080473,-0.261799,-0.249676,0.012124,-0.100122
0.090526,-0.261799,-0.249676,0.012124,-0.105006
0.100585,-0.261799,-0.249676,0.012124,-0.105006
0.110638,-0.261799,-0.249676,0.012124,-0.105006
0.120699,-0.261799,-0.249676,0.012124,-0.109890
0.130764,-0.261799,-0.249676,0.012124,-0.105006
0.140871,-0.261799,-0.249676,0.012124,-0.105006
0.150935,-0.261799,-0.249676,0.012124,-0.109890
0.160995,-0.261799,-0.249676,0.012124,-0.105006
0.171059,-0.261799,-0.249676,0.012124,-0.105006
0.181117,-0.261799,-0.249676,0.012124,-0.105006
0.191178,-0.261799,-0.249676,0.012124,-0.105006
0.201241,-0.261799,-0.249676,0.012124,-0.105006
0.211305,-0.261799,-0.249676,0.012124,-0.105006
0.221368,-0.261799,-0.249676,0.012124,-0.105006
0.231430,-0.261799,-0.249676,0.012124,-0.105006
0.241491,-0.261799,-0.249676,0.012124,-0.105006
0.251552,-0.261799,-0.249676,0.012124,-0.105006
0.261614,-0.261799,-0.249676,0.012124,-0.109890
0.271677,-0.261799,-0.249676,0.012124,-0.105006
0.281742,-0.261799,-0.249676,0.012124,-0.105006
0.291804,-0.261799,-0.249676,0.012124,-0.105006
0.301866,-0.261799,-0.249676,0.012124,-0.105006
0.311930,-0.261799,-0.249676,0.012124,-0.105006
0.321999,-0.261799,-0.249676,0.012124,-0.100122
0.332064,-0.261799,-0.249676,0.012124,-0.100122
0.342124,-0.261799,-0.249676,0.012124,-0.100122
0.352188,-0.261799,-0.249676,0.012124,-0.105006
0.362247,-0.261799,-0.249676,0.012124,-0.105006
0.372306,-0.261799,-0.249676,0.012124,-0.105006
0.382367,-0.261799,-0.249676,0.012124,-0.105006
0.392429,-0.261799,-0.249676,0.012124,-0.105006
0.402487,-0.261799,-0.249676,0.012124,-0.105006
0.412545,-0.261799,-0.249676,0.012124,-0.105006
0.422605,-0.261799,-0.249676,0.012124,-0.100122
0.432664,-0.261799,-0.249676,0.012124,-0.105006
0.442725,-0.261799,-0.249676,0.012124,-0.105006
0.452788,-0.261799,-0.249676,0.012124,-0.105006
0.462847,-0.261799,-0.249676,0.012124,-0.100122
0.472908,-0.261799,-0.249676,0.012124,-0.105006
0.482969,-0.261799,-0.249676,0.012124,-0.105006
0.493031,-0.261799,-0.249676,0.012124,-0.105006
0.503092,-0.261799,-0.249676,0.012124,-0.105006
0.513151,-0.261799,-0.249676,0.012124,-0.105006
0.523212,-0.261799,-0.249676,0.012124,-0.109890
0.533272,-0.261799,-0.249676,0.012124,-0.105006
0.543332,-0.261799,-0.249676,0.012124,-0.105006
0.553393,-0.261799,-0.249676,0.012124,-0.100122
0.563466,-0.261799,-0.249676,0.012124,-0.105006
0.573527,-0.261799,-0.249676,0.012124,-0.100122
0.583586,-0.261799,-0.249676,0.012124,-0.105006
0.593648,-0.261799,-0.249676,0.012124,-0.105006
0.603708,-0.261799,-0.249676,0.012124,-0.105006
0.613771,-0.261799,-0.249676,0.012124,-0.109890
0.623835,-0.261799,-0.249676,0.012124,-0.105006
0.633893,-0.261799,-0.249676,0.012124,-0.100122
0.643955,-0.261799,-0.249676,0.012124,-0.105006
0.654018,-0.261799,-0.249676,0.012124,-0.105006
0.664079,-0.261799,-0.249676,0.012124,-0.105006
0.674141,-0.261799,-0.249676,0.012124,-0.105006
0.684202,-0.261799,-0.249676,0.012124,-0.109890
0.694263,-0.261799,-0.249676,0.012124,-0.105006
0.704326,-0.261799,-0.249676,0.012124,-0.109890
0.714362,-0.261799,-0.249676,0.012124,-0.109890
0.724425,-0.261799,-0.249676,0.012124,-0.109890
0.734488,-0.261799,-0.249676,0.012124,-0.109890
0.744553,-0.261799,-0.249676,0.012124,-0.105006
0.754610,-0.261799,-0.249676,0.012124,-0.105006
0.764669,-0.261799,-0.249676,0.012124,-0.105006
0.774731,-0.261799,-0.249676,0.012124,-0.105006
0.784794,-0.261799,-0.249676,0.012124,-0.105006
0.794950,-0.261799,-0.249676,0.012124,-0.105006
0.805010,-0.261799,-0.249676,0.012124,-0.105006
0.815070,-0.261799,-0.249676,0.012124,-0.105006
0.825130,-0.261799,-0.249676,0.012124,-0.105006
0.835192,-0.261799,-0.249676,0.012124,-0.105006
0.845255,-0.261799,-0.249676,0.012124,-0.105006
0.855316,-0.261799,-0.249676,0.012124,-0.109890
0.865377,-0.261799,-0.249676,0.012124,-0.105006
0.875438,-0.261799,-0.249676,0.012124,-0.105006
0.885498,-0.261799,-0.249676,0.012124,-0.109890
0.895560,-0.261799,-0.249676,0.012124,-0.100122
0.905628,-0.261799,-0.249676,0.012124,-0.105006
0.915691,-0.261799,-0.249676,0.012124,-0.100122
0.925758,-0.261799,-0.249676,0.012124,-0.105006
0.935822,-0.261799,-0.249676,0.012124,-0.105006
0.945881,-0.261799,-0.249676,0.012124,-0.100122
0.955944,-0.261799,-0.249676,0.012124,-0.105006
0.966007,-0.261799,-0.249676,0.012124,-0.105006
0.976071,-0.261799,-0.249676,0.012124,-0.100122
0.986132,-0.261799,-0.249676,0.012124,-0.105006
0.996194,-0.261799,-0.249676,0.012124,-0.105006
1.006278,-0.260156,-0.249676,0.010480,-0.105006
1.016331,-0.257524,-0.249676,0.007848,-0.105006
1.026425,-0.254881,-0.249676,0.005206,-0.095238
1.036477,-0.252250,-0.249676,0.002574,-0.090354
1.046530,-0.249618,-0.249676,-0.000058,-0.080586
1.056582,-0.246986,-0.249676,-0.002689,-0.070818
1.066622,-0.244358,-0.249676,-0.005318,-0.056166
1.076675,-0.241726,-0.249676,-0.007950,-0.041514
1.086725,-0.239095,-0.249676,-0.010581,-0.031746
1.096786,-0.236461,-0.249676,-0.013215,-0.012210
1.106848,-0.233827,-0.249676,-0.015849,0.002442
1.116900,-0.231195,-0.249676,-0.018481,0.017094
1.126962,-0.228561,-0.249676,-0.021115,0.031746
1.137022,-0.225927,-0.249294,-0.023367,0.061050
1.147075,-0.223295,-0.249294,-0.025999,0.075702
1.157136,-0.220661,-0.248913,-0.028251,0.105006
1.167197,-0.218027,-0.248913,-0.030886,0.119658
1.177261,-0.215393,-0.248150,-0.032757,0.134310
1.187326,-0.212758,-0.247005,-0.034248,0.134310
1.197352,-0.210133,-0.245098,-0.034965,0.163614
1.207360,-0.207513,-0.243954,-0.036441,0.158730
1.217415,-0.204880,-0.242428,-0.037547,0.173382
1.227478,-0.202246,-0.240520,-0.038275,0.178266
1.237549,-0.199609,-0.235943,-0.036333,0.173382
1.247611,-0.196975,-0.232509,-0.035534,0.144078
1.257674,-0.194340,-0.229076,-0.034736,0.153846
1.267737,-0.191706,-0.224880,-0.033174,0.139194
1.277796,-0.189073,-0.222210,-0.033137,0.148962
1.287856,-0.186439,-0.217250,-0.030812,0.134310
1.297920,-0.183804,-0.213817,-0.030013,0.124542
1.307984,-0.181169,-0.208476,-0.027307,0.100122
1.318049,-0.178534,-0.204662,-0.026127,0.080586
1.328108,-0.175901,-0.199702,-0.023802,0.090354
1.338170,-0.173267,-0.196269,-0.023002,0.070818
1.348234,-0.170632,-0.192073,-0.021441,0.080586
1.358294,-0.167998,-0.189784,-0.021786,0.075702
1.368358,-0.165364,-0.187495,-0.022132,0.085470
1.378420,-0.162729,-0.185206,-0.022477,0.090354
1.388479,-0.160096,-0.181010,-0.020914,0.075702
1.398541,-0.157462,-0.179103,-0.021641,0.065934
1.408605,-0.154827,-0.176051,-0.021224,0.075702
1.418665,-0.152193,-0.174525,-0.022332,0.085470
1.428728,-0.149559,-0.174144,-0.024585,0.114774
1.438787,-0.146925,-0.174144,-0.027218,0.129426
1.448848,-0.144291,-0.174144,-0.029852,0.158730
1.458913,-0.141656,-0.174144,-0.032487,0.173382
1.468974,-0.139022,-0.174144,-0.035121,0.188034
1.479036,-0.136388,-0.174144,-0.037756,0.217338
1.489091,-0.133756,-0.173762,-0.040006,0.231990
1.499144,-0.131124,-0.173762,-0.042638,0.251526
1.509211,-0.128488,-0.173762,-0.045274,0.266178
1.519274,-0.125854,-0.173762,-0.047908,0.300366
1.529323,-0.123223,-0.173381,-0.050158,0.310134
1.539385,-0.120589,-0.172236,-0.051648,0.315018
1.549449,-0.117954,-0.169566,-0.051612,0.310134
1.559510,-0.115320,-0.163844,-0.048524,0.275946
1.569569,-0.112687,-0.159266,-0.046579,0.236874
1.579631,-0.110052,-0.152399,-0.042347,0.207570
1.589690,-0.107419,-0.147440,-0.040021,0.207570
1.599753,-0.104784,-0.139811,-0.035026,0.173382
1.609818,-0.102150,-0.134852,-0.032702,0.139194
1.619878,-0.099516,-0.126459,-0.026943,0.109890
1.629939,-0.096882,-0.120737,-0.023855,0.085470
1.640000,-0.094248,-0.113489,-0.019241,0.051282
1.650061,-0.091614,-0.108911,-0.017297,0.041514
1.660124,-0.088979,-0.102426,-0.013447,0.026862
1.670186,-0.086345,-0.098230,-0.011885,0.017094
1.680246,-0.083711,-0.095178,-0.011467,0.017094
1.690308,-0.081077,-0.092126,-0.011049,0.012210
1.700360,-0.078446,-0.090982,-0.012536,0.026862
1.710412,-0.075814,-0.090219,-0.014405,0.051282
1.720463,-0.073182,-0.089456,-0.016274,0.051282
1.730517,-0.070550,-0.088693,-0.018143,0.070818
1.740571,-0.067918,-0.088312,-0.020393,0.080586
1.750623,-0.065287,-0.088312,-0.023025,0.105006
1.760676,-0.062655,-0.088312,-0.025657,0.119658
1.770738,-0.060021,-0.088312,-0.028291,0.144078
1.780802,-0.057386,-0.088312,-0.030926,0.153846
