t,ref,resp,err,eff
0.000000,-0.610865,-0.596437,0.014428,-2.071795
0.010056,-0.610865,-0.596437,0.014428,-2.071795
0.020117,-0.610865,-0.596437,0.014428,-1.374359
0.030179,-0.610865,-0.596437,0.014428,-1.374359
0.040241,-0.610865,-0.596437,0.014428,-1.415385
0.050303,-0.610865,-0.596437,0.014428,-1.784615
0.060365,-0.610865,-0.596437,0.014428,-1.661538
0.070486,-0.610865,-0.596437,0.014428,-1.374359
0.080549,-0.610865,-0.596437,0.014428,-1.620513
0.090612,-0.610865,-0.596437,0.014428,-1.128205
0.100675,-0.610865,-0.596437,0.014428,-1.128205
0.110739,-0.610865,-0.596437,0.014428,-1.374359
0.120801,-0.610865,-0.596437,0.014428,-1.210256
0.130862,-0.610865,-0.596437,0.014428,-1.579487
0.140923,-0.610865,-0.596437,0.014428,-1.620513
0.150983,-0.610865,-0.596437,0.014428,-1.374359
0.161045,-0.610865,-0.596437,0.014428,-1.415385
0.171107,-0.610865,-0.596437,0.014428,-0.676923
0.181173,-0.610865,-0.596437,0.014428,-1.374359
0.191236,-0.610865,-0.596437,0.014428,-1.620513
0.201301,-0.610865,-0.596437,0.014428,0.430769
0.211361,-0.610865,-0.596437,0.014428,-1.579487
0.221424,-0.610865,-0.596437,0.014428,-1.579487
0.231488,-0.610865,-0.596437,0.014428,-1.128205
0.241549,-0.610865,-0.596437,0.014428,-1.374359
0.251612,-0.610865,-0.596437,0.014428,-1.128205
0.261674,-0.610865,-0.596437,0.014428,-1.579487
0.271711,-0.610865,-0.596437,0.014428,-0.923077
0.281766,-0.610865,-0.596437,0.014428,-0.266667
0.291828,-0.610865,-0.596437,0.014428,-1.128205
0.301999,-0.610865,-0.596437,0.014428,-0.923077
0.312061,-0.610865,-0.596818,0.014047,-2.974359
0.322115,-0.610865,-0.596818,0.014047,0.225641
0.332167,-0.610865,-0.596818,0.014047,-1.620513
0.342219,-0.610865,-0.596818,0.014047,-1.169231
0.352282,-0.610865,-0.596818,0.014047,-1.169231
0.362342,-0.610865,-0.596818,0.014047,-2.482051
0.372394,-0.610865,-0.597200,0.013665,-0.266667
0.382458,-0.610865,-0.597200,0.013665,-1.169231
0.392522,-0.610865,-0.597200,0.013665,-1.579487
0.402583,-0.610865,-0.597200,0.013665,-1.169231
0.412642,-0.610865,-0.597200,0.013665,-1.415385
0.422702,-0.610865,-0.597200,0.013665,-1.907692
