t,ex,ey,ez,e_pos,e_ang
1.458680,0.002011,0.000183,-0.012010,0.012178,0.026377
1.468743,0.002074,0.000191,-0.012025,0.012204,0.026052
1.478804,0.002147,0.000196,-0.012079,0.012270,0.026052
1.488857,0.002199,0.000211,-0.011967,0.012169,0.025408
1.498908,0.002269,0.000219,-0.011929,0.012145,0.025408
1.508960,0.002322,0.000174,-0.011893,0.012118,0.025582
1.519018,0.002417,0.000185,-0.011931,0.012175,0.026084
1.529080,0.002503,0.000190,-0.011995,0.012255,0.026084
1.539138,0.002591,0.000196,-0.012002,0.012280,0.026408
1.549199,0.002682,0.000202,-0.012069,0.012365,0.026408
1.559252,0.002765,0.000203,-0.012102,0.012416,0.026222
1.569312,0.002794,0.000242,-0.012125,0.012445,0.025761
1.579370,0.002823,0.000274,-0.012149,0.012476,0.025440
1.589432,0.002899,0.000289,-0.012055,0.012402,0.024803
1.599495,0.003022,0.000289,-0.012264,0.012634,0.025121
1.609554,0.003116,0.000310,-0.012211,0.012606,0.024663
1.619614,0.003227,0.000316,-0.012290,0.012711,0.024663
1.629676,0.003293,0.000270,-0.012144,0.012586,0.024669
1.639739,0.003419,0.000274,-0.012264,0.012734,0.024982
1.649803,0.003462,0.000318,-0.012143,0.012631,0.024837
1.659868,0.003594,0.000322,-0.012265,0.012785,0.025154
1.669929,0.003711,0.000332,-0.012198,0.012754,0.025473
1.679991,0.003779,0.000362,-0.012274,0.012848,0.025473
1.690051,0.003847,0.000392,-0.012291,0.012885,0.025793
1.700112,0.003884,0.000375,-0.012238,0.012845,0.025647
1.710177,0.004034,0.000388,-0.012307,0.012957,0.026147
1.720242,0.004195,0.000390,-0.012472,0.013165,0.026795
1.730303,0.004334,0.000409,-0.012412,0.013153,0.026993
1.740366,0.004432,0.000445,-0.012530,0.013299,0.027200
1.750431,0.004548,0.000416,-0.012376,0.013192,0.027563
1.760495,0.004700,0.000385,-0.012451,0.013314,0.028147
1.770602,0.004871,0.000348,-0.012598,0.013511,0.029425
1.780667,0.004986,0.000333,-0.012852,0.013789,0.030042
1.790719,0.005126,0.000292,-0.012857,0.013844,0.030167
1.800782,0.005219,0.000288,-0.012884,0.013904,0.030444
1.810846,0.005399,0.000253,-0.013058,0.014132,0.031074
1.820894,0.005467,0.000221,-0.012955,0.014063,0.030972
1.830957,0.005552,0.000105,-0.013116,0.014243,0.031833
1.841021,0.005643,0.000007,-0.013219,0.014373,0.032890
1.851087,0.005822,-0.000071,-0.013394,0.014605,0.033580
1.861152,0.005875,-0.000182,-0.013293,0.014535,0.033527
1.871206,0.005936,-0.000314,-0.013287,0.014556,0.033606
1.881268,0.005971,-0.000377,-0.013343,0.014623,0.034221
1.891331,0.006009,-0.000426,-0.013420,0.014710,0.034150
1.901394,0.006160,-0.000456,-0.013619,0.014955,0.035298
1.911456,0.006236,-0.000425,-0.013697,0.015056,0.035368
1.921518,0.006212,-0.000413,-0.013631,0.014985,0.035112
1.931582,0.006238,-0.000378,-0.013792,0.015142,0.035147
1.941643,0.006287,-0.000360,-0.014061,0.015407,0.036207
1.951706,0.006394,-0.000293,-0.014138,0.015519,0.036231
1.961767,0.006188,-0.000155,-0.013963,0.015274,0.035247
1.971829,0.006291,-0.000141,-0.014076,0.015418,0.035631
1.981892,0.006320,-0.000178,-0.014248,0.015588,0.036852
1.991956,0.006386,-0.000196,-0.014191,0.015563,0.036575
2.002022,0.006484,-0.000206,-0.014242,0.015650,0.036872
2.012086,0.006619,-0.000306,-0.014268,0.015732,0.037277
2.022148,0.006685,-0.000328,-0.014172,0.015673,0.036599
2.032211,0.006555,-0.000429,-0.013957,0.015426,0.036000
2.042275,0.006617,-0.000504,-0.013896,0.015399,0.035701
2.052339,0.006425,-0.000536,-0.013596,0.015048,0.034410
2.062404,0.006523,-0.000511,-0.013496,0.014999,0.033752
2.072470,0.006617,-0.000552,-0.013467,0.015015,0.032616
2.082522,0.006739,-0.000533,-0.013436,0.015041,0.032652
2.092575,0.006683,-0.000490,-0.013215,0.014817,0.032023
2.102639,0.006718,-0.000491,-0.013135,0.014761,0.031770
2.112691,0.006664,-0.000503,-0.012983,0.014602,0.031921
2.122743,0.006807,-0.000465,-0.012946,0.014634,0.031932
2.132795,0.006845,-0.000528,-0.012932,0.014642,0.032402
2.142846,0.006985,-0.000513,-0.012891,0.014670,0.030812
2.152899,0.006898,-0.000521,-0.012530,0.014312,0.029823
2.162951,0.006944,-0.000541,-0.012438,0.014255,0.029545
2.173004,0.006755,-0.000569,-0.012315,0.014057,0.029330
2.183057,0.006830,-0.000605,-0.012349,0.014125,0.029425
2.193109,0.006793,-0.000612,-0.012146,0.013930,0.029200
2.203162,0.006978,-0.000591,-0.012185,0.014054,0.029254
2.213214,0.006967,-0.000547,-0.011977,0.013867,0.029024
2.223277,0.007176,-0.000532,-0.012082,0.014063,0.029797
2.233338,0.007213,-0.000560,-0.012166,0.014155,0.030730
2.243403,0.007252,-0.000519,-0.012139,0.014150,0.030495
2.253467,0.007432,-0.000580,-0.012199,0.014296,0.030997
2.263527,0.007354,-0.000571,-0.012027,0.014108,0.030434
2.273589,0.007477,-0.000642,-0.012165,0.014294,0.030913
2.283651,0.007336,-0.000683,-0.012109,0.014175,0.030726
2.293714,0.007457,-0.000701,-0.012111,0.014240,0.030835
2.303778,0.007488,-0.000715,-0.012043,0.014199,0.031274
2.313842,0.007723,-0.000794,-0.012248,0.014502,0.032505
2.323894,0.007738,-0.000862,-0.012173,0.014450,0.033083
2.333950,0.007831,-0.000838,-0.012246,0.014560,0.033092
2.344003,0.007677,-0.000788,-0.011911,0.014193,0.032161
2.354066,0.007753,-0.000797,-0.011941,0.014259,0.031939
2.364128,0.007605,-0.000815,-0.011729,0.014002,0.031531
2.374191,0.007714,-0.000757,-0.011751,0.014077,0.031404
2.384211,0.007778,-0.000713,-0.011618,0.014000,0.031819
2.394276,0.007936,-0.000711,-0.011581,0.014057,0.032021
2.404342,0.007811,-0.000702,-0.011353,0.013799,0.031550
2.414402,0.007892,-0.000660,-0.011228,0.013740,0.031147
2.424464,0.007817,-0.000602,-0.011086,0.013578,0.030765
2.434524,0.007989,-0.000651,-0.011124,0.013711,0.030991
2.444584,0.007967,-0.000690,-0.011016,0.013613,0.031102
2.454645,0.008063,-0.000654,-0.010908,0.013581,0.030992
2.464709,0.008156,-0.000635,-0.010796,0.013545,0.030776
2.474763,0.008075,-0.000598,-0.010610,0.013347,0.030848
2.484823,0.008236,-0.000732,-0.010659,0.013490,0.026662
2.494885,0.008146,-0.000720,-0.010464,0.013281,0.026864
2.504946,0.008134,-0.000740,-0.010291,0.013139,0.026450
2.515008,0.008718,-0.000892,-0.010490,0.013669,0.027834
2.525072,0.008894,-0.000919,-0.010384,0.013703,0.028008
2.535134,0.008779,-0.000949,-0.010128,0.013437,0.028035
2.545194,0.008825,-0.000963,-0.010094,0.013442,0.026372
2.555254,0.008664,-0.000953,-0.009881,0.013176,0.025928
2.565316,0.008793,-0.000991,-0.009876,0.013261,0.026456
2.575379,0.008647,-0.001057,-0.009819,0.013126,0.026769
2.585446,0.008775,-0.001079,-0.009767,0.013175,0.026944
2.595509,0.008732,-0.001123,-0.009740,0.013129,0.027562
2.605574,0.008831,-0.001116,-0.009801,0.013240,0.028105
2.615635,0.008564,-0.001034,-0.009645,0.012939,0.027875
2.625697,0.008688,-0.001065,-0.009571,0.012970,0.028266
2.635760,0.008725,-0.001030,-0.009650,0.013050,0.029453
2.645825,0.008811,-0.001057,-0.009689,0.013139,0.030137
2.655886,0.008759,-0.001106,-0.009592,0.013036,0.030558
2.665949,0.008935,-0.001122,-0.009622,0.013179,0.031272
2.676068,0.008697,-0.001038,-0.009489,0.012914,0.030693
2.686131,0.008780,-0.001042,-0.009432,0.012928,0.030553
2.696195,0.008926,-0.001095,-0.009370,0.012987,0.030338
2.706257,0.008904,-0.001163,-0.009333,0.012952,0.030563
2.716318,0.009065,-0.001201,-0.009295,0.013039,0.030839
2.726373,0.008935,-0.001289,-0.009210,0.012897,0.031139
2.736434,0.009065,-0.001297,-0.009032,0.012862,0.031204
2.746497,0.008867,-0.001322,-0.008899,0.012632,0.031381
2.756558,0.009015,-0.001376,-0.008837,0.012698,0.031816
2.766621,0.008973,-0.001448,-0.008768,0.012629,0.032392
2.776684,0.009114,-0.001504,-0.008694,0.012685,0.032835
2.786711,0.008931,-0.001452,-0.008504,0.012418,0.032751
2.796775,0.008991,-0.001479,-0.008381,0.012380,0.033044
2.806838,0.008891,-0.001466,-0.008253,0.012219,0.033531
2.816895,0.008960,-0.001463,-0.008118,0.012179,0.033930
2.826956,0.009045,-0.001468,-0.008088,0.012222,0.035263
2.837018,0.009103,-0.001485,-0.007940,0.012170,0.035612
2.847079,0.008849,-0.001383,-0.007718,0.011823,0.035891
2.857144,0.008919,-0.001374,-0.007558,0.011771,0.036138
2.867206,0.008881,-0.001401,-0.007393,0.011640,0.036455
2.877269,0.008859,-0.001395,-0.007221,0.011514,0.036737
2.887334,0.008742,-0.001390,-0.007047,0.011314,0.037300
2.897398,0.008801,-0.001397,-0.006900,0.011270,0.037896
2.907460,0.008944,-0.001405,-0.006746,0.011291,0.038449
2.917523,0.008724,-0.001408,-0.006557,0.011004,0.039213
2.927587,0.008770,-0.001403,-0.006357,0.010922,0.039684
2.937650,0.008609,-0.001432,-0.006158,0.010681,0.040740
2.947712,0.008592,-0.001365,-0.005950,0.010540,0.041345
2.957775,0.008438,-0.001375,-0.005740,0.010297,0.042270
2.967839,0.008404,-0.001314,-0.005484,0.010121,0.042686
2.977903,0.008194,-0.001234,-0.005231,0.009799,0.043529
2.987968,0.008298,-0.001268,-0.005030,0.009786,0.044104
2.998033,0.008049,-0.001257,-0.004765,0.009438,0.044714
3.008096,0.007933,-0.001139,-0.004457,0.009171,0.045138
3.018157,0.007772,-0.001110,-0.004180,0.008894,0.045894
3.028221,0.007762,-0.001125,-0.003890,0.008754,0.036365
3.038286,0.007518,-0.001028,-0.003537,0.008372,0.036962
3.048348,0.007513,-0.001012,-0.003238,0.008243,0.037580
3.058411,0.007254,-0.000915,-0.002878,0.007858,0.038525
3.068475,0.007240,-0.000901,-0.002569,0.007735,0.039155
3.078539,0.007099,-0.000924,-0.002263,0.007508,0.040316
3.088600,0.007097,-0.000850,-0.001910,0.007398,0.041065
3.098662,0.006793,-0.000780,-0.001497,0.007000,0.042152
3.108722,0.006697,-0.000670,-0.001068,0.006814,0.042849
3.118801,0.006483,-0.000621,-0.000713,0.006552,0.043967
3.128863,0.006458,-0.000560,-0.000342,0.006491,0.044723
3.138884,0.006422,-0.000514,0.000036,0.006443,0.045417
3.148892,0.006165,-0.000496,0.000439,0.006201,0.046697
3.158946,0.006065,-0.000361,0.000851,0.006135,0.047716
3.169010,0.005847,-0.000325,0.001171,0.005972,0.049244
3.179073,0.005795,-0.000245,0.001599,0.006016,0.050281
3.189138,0.005448,-0.000156,0.002041,0.005820,0.052066
3.199200,0.005478,-0.000095,0.002408,0.005985,0.053095
3.209263,0.005197,-0.000040,0.002827,0.005917,0.054864
3.219326,0.005057,0.000115,0.003293,0.006036,0.056436
3.229391,0.004828,0.000235,0.003701,0.006087,0.058518
3.239452,0.004808,0.000266,0.004118,0.006336,0.059751
3.249509,0.004499,0.000339,0.004622,0.006459,0.061668
3.259571,0.004430,0.000462,0.005075,0.006753,0.062872
3.269635,0.004136,0.000550,0.005550,0.006944,0.064618
3.279699,0.004033,0.000633,0.006011,0.007266,0.065904
3.289758,0.003734,0.000737,0.006490,0.007523,0.067813
3.299821,0.003631,0.000850,0.006952,0.007889,0.069234
3.309880,0.003329,0.000968,0.007395,0.008167,0.071158
3.319944,0.003184,0.001081,0.007731,0.008431,0.072503
3.329997,0.002941,0.001176,0.008185,0.008776,0.074482
3.340056,0.002807,0.001288,0.008654,0.009189,0.076069
3.350120,0.002745,0.001341,0.008918,0.009427,0.044234
3.360180,0.002508,0.001474,0.009230,0.009678,0.046579
3.370236,0.002466,0.001583,0.009496,0.009937,0.048137
3.380289,0.002078,0.001808,0.009863,0.010240,0.050962
3.390341,0.002105,0.001843,0.010075,0.010456,0.051709
3.400394,0.001889,0.001911,0.010240,0.010587,0.044961
3.410448,0.001768,0.002043,0.010506,0.010848,0.046197
3.420510,0.001520,0.002081,0.010713,0.011018,0.047962
3.430574,0.001490,0.002131,0.010872,0.011179,0.048941
3.440638,0.001182,0.002264,0.011100,0.011389,0.051205
3.450700,0.001277,0.002272,0.011113,0.011415,0.051586
3.460761,0.001175,0.002220,0.011054,0.011336,0.052612
3.470826,0.001123,0.002289,0.011212,0.011498,0.053760
3.480888,0.000881,0.002413,0.011413,0.011698,0.055849
3.490941,0.000902,0.002452,0.011548,0.011840,0.056691
3.500993,0.000870,0.002388,0.011464,0.011743,0.057450
3.511047,0.000853,0.002432,0.011506,0.011791,0.058234
3.521099,0.000720,0.002474,0.011569,0.011853,0.059495
3.531151,0.000786,0.002441,0.011687,0.011965,0.059817
3.541204,0.000649,0.002477,0.011754,0.012030,0.047440
3.551257,0.000600,0.002488,0.011800,0.012074,0.047995
3.561310,0.000617,0.002318,0.011485,0.011733,0.047705
3.571362,0.000614,0.002308,0.011724,0.011965,0.048278
3.581414,0.000609,0.002351,0.011866,0.012112,0.048835
3.591467,0.000453,0.002320,0.011683,0.011920,0.049359
3.601529,0.000456,0.002284,0.011666,0.011897,0.049408
3.611592,0.000395,0.002242,0.011586,0.011807,0.049919
3.621654,0.000421,0.002227,0.011698,0.011916,0.040643
3.631717,0.000316,0.002232,0.011420,0.011640,0.041025
3.641778,0.000410,0.002131,0.011292,0.011499,0.040583
3.651840,0.000455,0.002032,0.011062,0.011257,0.040260
3.661903,0.000468,0.002034,0.011168,0.011362,0.040556
3.671963,0.000318,0.002112,0.011000,0.011206,0.041426
3.682026,0.000377,0.002090,0.010984,0.011188,0.041427
3.692088,0.000397,0.002018,0.010654,0.010850,0.041170
3.702152,0.000473,0.001976,0.010736,0.010926,0.041075
3.712205,0.000401,0.002017,0.010544,0.010743,0.041439
3.722259,0.000486,0.001946,0.010407,0.010599,0.040989
3.732320,0.000409,0.001839,0.010195,0.010367,0.040871
3.742385,0.000400,0.001831,0.010296,0.010465,0.041011
3.752447,0.000368,0.001787,0.010080,0.010244,0.040886
3.762510,0.000421,0.001682,0.009940,0.010090,0.040443
3.772564,0.000339,0.001669,0.009841,0.009987,0.040765
3.782617,0.000328,0.001676,0.009933,0.010079,0.040945
3.792706,0.000359,0.001517,0.009565,0.009692,0.040510
3.802756,0.000360,0.001460,0.009533,0.009651,0.040554
3.812805,0.000262,0.001500,0.009640,0.009760,0.041220
3.822869,0.000149,0.001479,0.009526,0.009642,0.041825
3.832929,0.000142,0.001429,0.009485,0.009593,0.041894
3.842992,0.000185,0.001268,0.009201,0.009290,0.041666
3.853056,0.000166,0.001297,0.009275,0.009367,0.041829
3.863121,0.000054,0.001376,0.009270,0.009372,0.042438
3.873182,0.000109,0.001300,0.009193,0.009285,0.042031
3.883241,0.000070,0.001307,0.008940,0.009035,0.042004
3.893303,0.000099,0.001294,0.008977,0.009071,0.041705
3.903364,0.000081,0.001276,0.008909,0.009000,0.041461
3.913425,0.000094,0.001297,0.008839,0.008934,0.041002
3.923486,0.000013,0.001327,0.008787,0.008886,0.041145
3.933539,-0.000054,0.001323,0.008835,0.008934,0.041550
3.943598,-0.000098,0.001271,0.008758,0.008851,0.041701
3.953662,-0.000129,0.001235,0.008679,0.008767,0.041793
3.963728,-0.000251,0.001216,0.008616,0.008705,0.042412
3.973788,-0.000269,0.001171,0.008625,0.008709,0.042426
3.983847,-0.000379,0.001199,0.008459,0.008552,0.042929
3.993908,-0.000349,0.001128,0.008342,0.008425,0.042644
4.003970,-0.000351,0.001144,0.008242,0.008328,0.029719
4.014031,-0.000344,0.001136,0.008239,0.008325,0.029463
4.024094,-0.000392,0.001185,0.008259,0.008352,0.029463
4.034156,-0.000357,0.001177,0.008034,0.008127,0.028429
4.044216,-0.000313,0.001145,0.007908,0.007997,0.027588
4.054278,-0.000357,0.001217,0.007924,0.008025,0.027113
4.064338,-0.000386,0.001282,0.008036,0.008147,0.026543
4.074400,-0.000387,0.001338,0.007928,0.008049,0.025565
4.084458,-0.000350,0.001314,0.007800,0.007918,0.024744
4.094520,-0.000271,0.001267,0.007550,0.007660,0.023575
4.104580,-0.000312,0.001322,0.007663,0.007782,0.023411
4.114643,-0.000360,0.001418,0.007673,0.007812,0.023248
4.124707,-0.000366,0.001442,0.007664,0.007807,0.023004
4.134766,-0.000294,0.001403,0.007411,0.007549,0.016708
4.144828,-0.000318,0.001394,0.007406,0.007543,0.016441
4.154888,-0.000392,0.001448,0.007422,0.007572,0.016521
4.164950,-0.000454,0.001486,0.007535,0.007694,0.016610
4.175015,-0.000538,0.001500,0.007741,0.007903,0.016448
4.185077,-0.000523,0.001436,0.007712,0.007862,0.015945
4.195138,-0.000469,0.001371,0.007464,0.007603,0.015260
4.205198,-0.000503,0.001354,0.007589,0.007725,0.014206
4.215264,-0.000546,0.001345,0.007581,0.007719,0.013978
4.225325,-0.000592,0.001335,0.007572,0.007712,0.013756
4.235385,-0.000589,0.001271,0.007541,0.007670,0.013334
4.245447,-0.000617,0.001237,0.007312,0.007442,0.012944
4.255511,-0.000619,0.001173,0.007280,0.007400,0.012588
4.265571,-0.000655,0.001131,0.007051,0.007171,0.012126
4.275630,-0.000712,0.001121,0.007039,0.007164,0.011980
4.285690,-0.000680,0.001056,0.006786,0.006901,0.011652
4.295754,-0.000742,0.001046,0.006773,0.006894,0.011550
4.305818,-0.000734,0.000959,0.006518,0.006629,0.011317
4.315878,-0.000755,0.000887,0.006483,0.006587,0.011069
4.325936,-0.000769,0.000862,0.006347,0.006452,0.011077
4.335998,-0.000877,0.000890,0.006453,0.006573,0.011077
4.346058,-0.000865,0.000789,0.006294,0.006402,0.011112
4.356121,-0.000838,0.000711,0.006134,0.006231,0.011327
4.366184,-0.000848,0.000616,0.005875,0.005968,0.011430
4.376248,-0.000900,0.000607,0.005957,0.006055,0.011444
4.386306,-0.001032,0.000649,0.005960,0.006083,0.011444
4.396369,-0.001069,0.000587,0.005918,0.006042,0.011706
4.406429,-0.001076,0.000478,0.005755,0.005874,0.012039
4.416490,-0.001018,0.000341,0.005568,0.005670,0.012722
4.426543,-0.001069,0.000263,0.005525,0.005634,0.012935
4.436605,-0.001102,0.000187,0.005578,0.005689,0.013409
4.446667,-0.001174,0.000150,0.005752,0.005872,0.013655
4.456727,-0.001171,0.000074,0.005583,0.005705,0.014453
4.466787,-0.001177,-0.000039,0.005511,0.005636,0.015370
4.476849,-0.001128,-0.000135,0.005219,0.005341,0.016465
4.486911,-0.001180,-0.000126,0.005425,0.005554,0.016436
4.496970,-0.001174,-0.000170,0.005287,0.005418,0.017124
