t,ref,resp,err,eff
0.000000,-0.261799,-0.249294,0.012505,-0.080586
0.010053,-0.261799,-0.249294,0.012505,-0.080586
0.020110,-0.261799,-0.249294,0.012505,-0.075702
0.030158,-0.261799,-0.249294,0.012505,-0.095238
0.040217,-0.261799,-0.249294,0.012505,-0.085470
0.050278,-0.261799,-0.249294,0.012505,-0.075702
0.060330,-0.261799,-0.249294,0.012505,-0.090354
0.070386,-0.261799,-0.249294,0.012505,-0.075702
0.080442,-0.261799,-0.249294,0.012505,-0.075702
0.090505,-0.261799,-0.249294,0.012505,-0.080586
0.100558,-0.261799,-0.249294,0.012505,-0.075702
0.110622,-0.261799,-0.249294,0.012505,-0.070818
0.120687,-0.261799,-0.249294,0.012505,-0.085470
0.130752,-0.261799,-0.249294,0.012505,-0.090354
0.140812,-0.261799,-0.249294,0.012505,-0.065934
0.150877,-0.261799,-0.249294,0.012505,-0.075702
0.160939,-0.261799,-0.249294,0.012505,-0.080586
0.171003,-0.261799,-0.249294,0.012505,-0.080586
0.181065,-0.261799,-0.249294,0.012505,-0.090354
0.191128,-0.261799,-0.249294,0.012505,-0.070818
0.201177,-0.261799,-0.249294,0.012505,-0.065934
0.211241,-0.261799,-0.249294,0.012505,-0.075702
0.221302,-0.261799,-0.249294,0.012505,-0.080586
0.231367,-0.261799,-0.249294,0.012505,-0.075702
0.241429,-0.261799,-0.249294,0.012505,-0.070818
0.251484,-0.261799,-0.249294,0.012505,-0.070818
0.261537,-0.261799,-0.249294,0.012505,-0.095238
0.271590,-0.261799,-0.249294,0.012505,-0.080586
0.281643,-0.261799,-0.249294,0.012505,-0.070818
0.291705,-0.261799,-0.249294,0.012505,-0.075702
0.301769,-0.261799,-0.249294,0.012505,-0.075702
0.311819,-0.261799,-0.249294,0.012505,-0.085470
0.321880,-0.261799,-0.249294,0.012505,-0.080586
0.331939,-0.261799,-0.249294,0.012505,-0.075702
0.342006,-0.261799,-0.249294,0.012505,-0.070818
0.352069,-0.261799,-0.249294,0.012505,-0.085470
0.362124,-0.261799,-0.249294,0.012505,-0.085470
0.372159,-0.261799,-0.249294,0.012505,-0.080586
0.382211,-0.261799,-0.249294,0.012505,-0.085470
0.392264,-0.261799,-0.249294,0.012505,-0.075702
0.402319,-0.261799,-0.249294,0.012505,-0.080586
0.412382,-0.261799,-0.249294,0.012505,-0.061050
0.422445,-0.261799,-0.249294,0.012505,-0.070818
0.432508,-0.261799,-0.249294,0.012505,-0.080586
0.442569,-0.261799,-0.249294,0.012505,-0.070818
0.452633,-0.261799,-0.249294,0.012505,-0.080586
0.462687,-0.261799,-0.249294,0.012505,-0.080586
0.472740,-0.261799,-0.249294,0.012505,-0.085470
0.482792,-0.261799,-0.249294,0.012505,-0.036630
0.492845,-0.261799,-0.249294,0.012505,-0.075702
0.502898,-0.261799,-0.249294,0.012505,-0.085470
0.512952,-0.261799,-0.249294,0.012505,-0.080586
0.523005,-0.261799,-0.248913,0.012887,-0.070818
0.533061,-0.261799,-0.249294,0.012505,-0.061050
