t,q1,q2,q3,q4,q5,q6
0.000000,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.010052,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.020106,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.011254
0.030165,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.040219,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.011254
0.050275,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.060336,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.070390,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.080446,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.011254
0.090501,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.011254
0.100556,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.110619,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.120675,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.130742,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.011254
0.140807,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.150872,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.160937,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.011254
0.170998,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.011254
0.181063,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.191125,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.201189,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.211252,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.221315,-0.336271,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.231376,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.241438,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.251499,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.261564,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.271626,-0.335889,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.281689,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.291751,-0.335889,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.301816,-0.336271,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.311877,-0.335889,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.321940,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.331994,-0.335889,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.342046,-0.335889,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.352099,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.362160,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.372225,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.382290,-0.335889,0.607881,-0.408370,-0.401503,-0.011635,-0.010872
0.392352,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.402415,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.412478,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
0.422542,-0.335889,0.607881,-0.408370,-0.401503,-0.012016,-0.010872
