t,ref,resp,err,eff
0.000000,-0.610865,-0.608263,0.002602,-0.348718
0.010056,-0.610865,-0.608263,0.002602,-0.143590
0.020108,-0.610865,-0.608263,0.002602,-0.266667
0.030160,-0.610865,-0.608263,0.002602,-0.348718
0.040214,-0.610865,-0.608263,0.002602,-0.389744
0.050269,-0.610865,-0.608263,0.002602,-0.471795
0.060333,-0.610865,-0.608263,0.002602,-0.471795
0.070488,-0.610865,-0.608263,0.002602,-0.102564
0.080548,-0.610865,-0.608263,0.002602,-0.266667
0.090613,-0.610865,-0.608263,0.002602,-0.471795
0.100678,-0.610865,-0.608263,0.002602,-0.102564
0.110742,-0.610865,-0.608263,0.002602,-0.635897
0.120809,-0.610865,-0.608263,0.002602,-0.102564
0.130872,-0.610865,-0.608263,0.002602,-0.471795
0.140925,-0.610865,-0.608263,0.002602,-0.553846
0.150986,-0.610865,-0.608263,0.002602,-0.102564
0.161044,-0.610865,-0.608263,0.002602,-0.471795
0.171097,-0.610865,-0.608263,0.002602,-0.512821
0.181160,-0.610865,-0.608263,0.002602,-0.758974
0.191220,-0.610865,-0.608263,0.002602,-0.471795
0.201273,-0.610865,-0.608263,0.002602,-0.471795
0.211332,-0.610865,-0.608263,0.002602,-0.184615
0.221393,-0.610865,-0.608263,0.002602,-0.143590
0.231457,-0.610865,-0.608263,0.002602,-0.266667
0.241518,-0.610865,-0.608263,0.002602,-0.184615
0.251573,-0.610865,-0.608263,0.002602,-0.471795
0.261626,-0.610865,-0.608263,0.002602,-0.307692
0.271680,-0.610865,-0.608263,0.002602,-0.553846
0.281740,-0.610865,-0.608263,0.002602,-0.307692
0.291803,-0.610865,-0.608263,0.002602,-0.143590
0.301934,-0.610865,-0.608263,0.002602,-0.389744
0.311998,-0.610865,-0.608263,0.002602,-0.348718
0.322062,-0.610865,-0.608263,0.002602,-0.184615
0.332124,-0.610865,-0.608263,0.002602,-0.143590
0.342183,-0.610865,-0.608263,0.002602,-0.841026
0.352245,-0.610865,-0.608263,0.002602,-0.471795
0.362306,-0.610865,-0.608263,0.002602,-0.102564
0.372368,-0.610865,-0.608263,0.002602,-0.635897
0.382433,-0.610865,-0.608263,0.002602,-0.512821
0.392499,-0.610865,-0.608263,0.002602,-0.348718
0.402561,-0.610865,-0.608263,0.002602,-0.512821
0.412623,-0.610865,-0.608263,0.002602,-0.471795
0.422687,-0.610865,-0.608263,0.002602,0.102564
0.432751,-0.610865,-0.608263,0.002602,-0.471795
0.442813,-0.610865,-0.608263,0.002602,-0.635897
0.452875,-0.610865,-0.608263,0.002602,-0.266667
0.462938,-0.610865,-0.608263,0.002602,-0.307692
0.472998,-0.610865,-0.608263,0.002602,-0.266667
0.483062,-0.610865,-0.608263,0.002602,-0.471795
0.493104,-0.610865,-0.608263,0.002602,-0.348718
0.503165,-0.610865,-0.608263,0.002602,-0.184615
0.513220,-0.610865,-0.608263,0.002602,-0.348718
0.523288,-0.610865,-0.608263,0.002602,-0.266667
0.533351,-0.610865,-0.608263,0.002602,-0.389744
0.543415,-0.610865,-0.608263,0.002602,-0.184615
0.553481,-0.610865,-0.608263,0.002602,-0.553846
0.563547,-0.610865,-0.608263,0.002602,-0.266667
