t,ref,resp,err,eff
0.000000,-0.610865,-0.597200,0.013665,-1.415385
0.010055,-0.610865,-0.597200,0.013665,-1.046154
0.020122,-0.610865,-0.597200,0.013665,-1.292308
0.030184,-0.610865,-0.597200,0.013665,-1.210256
0.040303,-0.610865,-0.597200,0.013665,-1.210256
0.050367,-0.610865,-0.597200,0.013665,-0.676923
0.060431,-0.610865,-0.597200,0.013665,-1.169231
0.070494,-0.610865,-0.597200,0.013665,-1.825641
0.080557,-0.610865,-0.597200,0.013665,-0.676923
0.090620,-0.610865,-0.597200,0.013665,-1.046154
0.100680,-0.610865,-0.597200,0.013665,-1.046154
0.110741,-0.610865,-0.597200,0.013665,-0.553846
0.120804,-0.610865,-0.597200,0.013665,-1.128205
0.130867,-0.610865,-0.597200,0.013665,-0.635897
0.140928,-0.610865,-0.597200,0.013665,-1.415385
0.150991,-0.610865,-0.597200,0.013665,-1.169231
0.161057,-0.610865,-0.597200,0.013665,-1.661538
0.171118,-0.610865,-0.597200,0.013665,-1.046154
0.181181,-0.610865,-0.597200,0.013665,-0.676923
0.191245,-0.610865,-0.597200,0.013665,-1.046154
0.201303,-0.610865,-0.597200,0.013665,-0.553846
0.211366,-0.610865,-0.597200,0.013665,-0.594872
0.221428,-0.610865,-0.597200,0.013665,-0.800000
0.231490,-0.610865,-0.597200,0.013665,-1.415385
0.241548,-0.610865,-0.597200,0.013665,-1.169231
0.251611,-0.610865,-0.597200,0.013665,-0.471795
0.261676,-0.610865,-0.597200,0.013665,-0.676923
0.271738,-0.610865,-0.597200,0.013665,-0.061538
0.281797,-0.610865,-0.597200,0.013665,-0.964103
0.291860,-0.610865,-0.597200,0.013665,-1.456410
0.301920,-0.610865,-0.597200,0.013665,-1.046154
0.311982,-0.610865,-0.597200,0.013665,-2.194872
0.322046,-0.610865,-0.597200,0.013665,-1.210256
0.332106,-0.610865,-0.597200,0.013665,-0.676923
0.342168,-0.610865,-0.597200,0.013665,-1.169231
0.352228,-0.610865,-0.597200,0.013665,-1.415385
0.362289,-0.610865,-0.597200,0.013665,-0.471795
0.372350,-0.610865,-0.597200,0.013665,-1.333333
0.382412,-0.610865,-0.597200,0.013665,-1.169231
0.392476,-0.610865,-0.597200,0.013665,-1.046154
0.402541,-0.610865,-0.597200,0.013665,-1.046154
0.412595,-0.610865,-0.597200,0.013665,-0.800000
0.422663,-0.610865,-0.597200,0.013665,-1.169231
0.432725,-0.610865,-0.597200,0.013665,-0.553846
0.442793,-0.610865,-0.597200,0.013665,-0.676923
0.452854,-0.610865,-0.597200,0.013665,-1.210256
0.462915,-0.610865,-0.597200,0.013665,-1.046154
0.472974,-0.610865,-0.597200,0.013665,-0.676923
0.483037,-0.610865,-0.597200,0.013665,-0.923077
0.493091,-0.610865,-0.597200,0.013665,-1.333333
0.503143,-0.610865,-0.597200,0.013665,-1.661538
0.513204,-0.610865,-0.597200,0.013665,-1.456410
0.523263,-0.610865,-0.597200,0.013665,-0.430769
0.533324,-0.610865,-0.597200,0.013665,-1.456410
0.543386,-0.610865,-0.597200,0.013665,-1.046154
0.553447,-0.610865,-0.597200,0.013665,-1.333333
0.563506,-0.610865,-0.597200,0.013665,-1.456410
0.573568,-0.610865,-0.597200,0.013665,-0.020513
0.583628,-0.610865,-0.597200,0.013665,-1.333333
0.593690,-0.610865,-0.597200,0.013665,-1.046154
